科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"89,572,450.98","188,244,301.73","306,551,905.74","415,611,580.20","105,496,050.98","216,924,423.27","360,332,542.29","541,748,650.90","113,041,859.12","305,241,314.19","438,403,269.64","629,281,687.22","120,115,302.77","223,949,581.33","287,852,223.23","405,838,704.27","54,654,993.66","126,580,882.55","162,568,952.70","186,988,627.42","1,885,548.97","2,196,014.17","2,196,014.17","3,639,485.17","9,491,163.11","15,127,638.46","23,566,644.82","31,478,024.82","5,348,784.02","29,743,692.63","38,031,224.51","51,532,061.07","7,623,707.48","17,698,439.39","29,604,561.47","55,107,428.09","7,577,144.11","23,692,847.39","41,149,166.92","58,468,075.74","14,562,085.45","37,933,473.75","83,523,206.71","123,902,017.76","21,661,642.47","126,393,219.46","296,742,946.94","325,813,818.75","92,130,290.56"
取得子公司及其他营业单位支付的现金净额,,,,"57,341,996.69",,,,"163,244,688.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,"1,464,697.84","1,464,697.84","2,848,819.10",,"37,367.95","1,197,290.74","1,785,978.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,625.77",
支付其他与投资活动有关的现金,,,,,,,,"14,943,380.39",,,"977,773.38","12,379,976.00","221,732.17",,,,"236,761.53",,,,,,,,,"1,889,200.00","1,889,200.00","6,100,000.00",,"138,179.15","138,179.15","738,179.15","120,000.00","341,000.00","1,821,000.00","3,240,000.00",,"600,000.00","600,000.00","820,000.00",,,,"41,000,000.00",,"50,000,000.00",,,
收到其他与经营活动有关的现金,"5,564,303.04","36,848,621.02","52,756,709.55","22,446,517.84","21,320,699.67","5,152,711.55","12,306,282.15","12,095,015.48","33,074,128.62","10,903,444.15","14,548,829.59","16,003,082.29","12,497,883.90","15,373,646.87","24,078,926.99","46,738,504.30","6,154,716.67","11,061,944.79","15,806,588.39","147,636,889.68","516,977.32","7,984,432.29","26,636,065.49","34,098,733.35","6,957,753.01","1,745,152.67","2,251,867.74","10,952,598.08","4,691,981.73","7,536,038.66","7,964,732.81","7,087,001.81","350,170.43","1,337,636.73","9,007,327.71","10,678,595.42","254,327.58","4,688,704.48","7,239,431.35","8,378,003.13","716,816.62","2,323,452.13","3,420,144.24","4,871,632.83","2,736,289.02","11,370,618.29","14,763,621.82","119,107,093.38","5,438,880.79"
投资活动现金流出小计,"2,095,491.05","9,415,107.71","57,464,642.57","118,766,328.65","39,559,478.82","68,278,652.01","99,037,928.10","364,225,384.39","76,547,119.50","146,366,293.52","213,251,371.38","266,274,556.13","16,311,810.46","23,315,275.84","26,739,561.73","29,672,737.19","1,641,210.53","2,110,233.19","2,570,263.67","7,245,660.10","7,021,447.00","15,542,447.00","23,029,800.95","28,860,972.37","12,284,728.95","21,275,850.75","40,089,409.35","173,456,999.94","19,407,407.15","28,621,725.87","37,749,956.73","52,854,782.14","7,799,079.12","12,467,444.34","16,581,643.49","34,884,433.93","7,059,364.30","8,832,917.59","9,961,102.19","10,735,573.40","93,557.91","478,486.69","1,272,735.18","45,173,923.26","27,250,926.04","84,205,712.21","43,739,755.01","45,006,646.01","4,396,269.82"
经营活动现金流入小计,"95,136,754.02","226,557,620.59","360,773,313.13","440,906,917.14","126,816,750.65","222,114,502.77","373,836,115.18","555,629,644.63","146,115,987.74","316,144,758.34","452,952,099.23","645,284,769.51","132,613,186.67","239,323,228.20","311,931,150.22","452,577,208.57","60,809,710.33","137,642,827.34","178,375,541.09","334,625,517.10","2,402,526.29","10,180,446.46","28,832,079.66","37,738,218.52","16,448,916.12","16,872,791.13","25,818,512.56","42,430,622.90","10,040,765.75","37,279,731.29","45,995,957.32","58,619,062.88","7,973,877.91","19,036,076.12","38,611,889.18","65,786,023.51","7,831,471.69","28,381,551.87","48,388,598.27","66,846,078.87","15,278,902.07","40,256,925.88","86,943,350.95","128,773,650.59","24,397,931.49","137,763,837.75","311,506,568.76","444,927,537.90","97,569,171.35"
投资活动产生的现金流量净额,"-2,095,491.05","9,601,341.79","-33,650,193.07","-94,946,379.15","-39,559,478.82","-68,278,652.01","-99,037,928.10","-362,642,000.23","-76,015,619.50","-144,683,433.52","-211,568,511.38","-234,830,208.50","-16,302,185.46","-23,260,953.84","-26,685,239.73","-29,618,415.19","-1,641,210.53","-1,380,233.19","-1,840,263.67","-7,145,748.88","-7,021,447.00","8,457,553.00","268,207,093.24","261,551,672.14","-2,880,278.95","-11,675,410.21","-30,238,968.81","-161,310,968.68","-19,262,407.15","-26,905,381.17","-35,384,192.03","-50,099,017.44","-7,628,579.12","-7,987,450.10","-12,061,649.25","-10,079,918.41","-6,885,674.30","-7,234,927.59","-8,363,112.19","-9,126,402.99","-93,557.91","-478,486.69","-1,272,735.18","-21,617,526.97","-27,250,726.04","-81,346,972.21","-40,356,358.01","-41,525,706.01","-4,396,269.82"
购买商品、接受劳务支付的现金,"61,141,848.41","101,877,045.72","130,072,603.84","267,053,762.12","70,905,910.78","141,605,042.14","237,459,104.72","336,367,640.33","149,139,443.75","300,404,887.37","410,030,838.43","441,575,754.11","113,991,888.86","212,354,094.04","268,647,693.21","368,041,861.04","42,952,121.22","101,176,188.83","126,691,930.70","138,425,995.50","2,312,695.94","6,520,351.09","11,184,958.98","12,030,674.62","8,343,510.26","15,840,404.30","20,344,713.91","27,490,125.29","3,639,596.43","9,786,331.36","15,522,762.32","26,244,649.69","3,972,274.89","7,778,406.84","13,704,130.96","27,854,008.24","4,826,367.22","7,709,509.33","10,816,981.62","14,839,050.89","5,895,430.34","12,506,494.01","44,134,795.78","64,288,198.65","20,111,633.07","93,254,834.78","237,253,922.57","231,426,184.07","49,685,666.61"
吸收投资收到的现金,,,,"102,264,400.00","101,885,000.00","101,885,000.00","101,885,000.00","101,885,000.00",,,,,,,,,,,,,,,,,,,,,"4,900,000.00","4,900,000.00","4,900,000.00","4,900,000.00",,,,,,,,,,,,,,,,,
