科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"684,599,563.44","493,407,524.53","377,761,418.87","1,089,615,597.82","310,427,969.29","293,065,317.70","255,508,746.02","271,193,401.55","289,439,254.78","749,546,309.19","958,125,217.57","1,153,371,137.22","1,343,551,022.89","1,086,955,887.33","841,447,236.72","736,033,568.59","584,531,301.18","448,748,942.98","561,129,621.33","506,875,928.65","394,028,663.42","770,414,852.11","736,601,720.32","788,448,863.77","990,987,638.70","870,195,785.95","437,805,540.32","705,925,132.12","627,794,672.13","652,934,615.01","699,832,928.31","1,084,853,145.73","399,907,288.99","398,788,403.66","510,980,684.28","430,668,848.81","840,404,956.69","896,149,218.80","853,368,827.47","1,040,961,491.81","1,013,717,478.04","1,238,224,726.75","1,185,271,634.44","984,317,674.46","1,255,126,935.52","1,263,641,169.35"
短期借款,"1,283,020,580.00","1,076,076,663.46","951,290,559.75","612,605,839.57","495,127,553.03","450,972,703.18","307,935,691.39","278,907,974.45","323,681,123.67","473,237,183.91","554,722,994.25","498,989,034.34","668,365,626.02","396,663,824.83","875,964,654.23","1,339,431,188.40","1,104,639,130.70","1,409,649,187.34","1,390,298,047.60","1,470,839,887.25","2,112,276,795.45","2,733,210,026.87","1,883,385,538.90","959,074,630.40","1,660,772,541.08","873,358,727.73","907,362,986.11","989,700,837.72","1,478,250,534.52","1,739,714,922.11","2,394,649,974.31","801,480,693.22","1,605,209,854.73","2,774,321,073.92","1,320,997,678.39","1,087,025,880.54","634,500,000.00","624,100,000.00","386,615,947.85","644,000,000.00","1,904,000,000.00","3,243,000,000.00","3,822,566,768.00","4,867,320,000.00","5,777,500,000.00","6,425,197,711.52"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"45,999,271.80","56,859,411.23","92,304,023.02","111,572,433.29","83,164,476.14","65,507,355.92","61,247,160.20","126,002,303.97","47,908,617.50","34,923,350.80","47,645,139.05","71,225,127.68","120,524,239.48","79,161,388.76","142,953,528.98","138,596,644.17","173,846,248.89","286,761,392.82","307,660,176.38","303,712,220.65","199,327,685.32","267,314,929.32","219,823,619.41","372,003,947.70","325,606,069.29","319,452,493.86","362,844,276.32","531,761,855.94","358,362,598.66","257,425,812.59","253,028,989.84","379,375,912.33","158,352,066.85","192,076,596.53","203,568,673.44","405,950,097.72","240,482,261.17","312,662,885.64","343,417,536.15","468,604,055.92","424,726,804.93","759,372,831.83","602,973,589.68","811,850,850.27","499,673,990.78","610,188,978.53"
应付票据,"296,305,754.00","170,546,427.50","187,936,427.50","24,200,000.00","5,000,000.00","30,000,000.00","30,000,000.00","249,000,000.00","249,000,000.00","205,080,000.00","391,301,620.41","301,675,891.00","352,233,206.50","498,333,920.00","388,063,920.00","410,900,000.00","360,900,000.00",,,,,"183,470,000.00","247,630,000.00","64,160,000.00","3,704,045.15","243,669.21",,,,"29,360,000.00","91,600,000.00","164,340,800.00","215,067,624.06","768,176,548.95","1,304,745,724.89","1,123,141,000.00","924,775,000.00","1,057,100,000.00","1,403,812,200.00","1,443,862,200.00","967,180,000.00","472,742,539.04","274,184,724.64","336,595,625.60","328,792,040.00","655,474,847.00"
应收账款,"517,492,521.03","698,319,155.64","523,744,215.07","529,887,484.38","576,757,196.53","661,075,171.10","676,630,661.55","594,092,551.17","472,585,794.05","396,496,717.00","435,003,933.48","560,253,664.18","872,845,875.06","1,036,247,199.93","997,298,146.70","981,014,219.68","1,199,695,649.26","1,391,632,417.58","1,525,948,122.57","1,251,409,154.91","1,351,190,052.99","1,341,646,043.41","1,056,922,193.91","819,797,535.23","977,811,249.53","1,165,550,664.28","1,229,481,977.36","1,089,386,181.16","1,123,767,844.57","1,263,627,705.46","1,252,425,323.79","1,120,382,732.58","1,069,992,326.03","1,229,212,164.85","1,213,353,884.39","1,043,807,866.60","1,067,901,024.61","1,323,024,670.21","1,299,443,728.07","1,163,837,010.21","1,484,592,694.58","1,888,001,894.42","1,995,437,970.60","1,937,803,582.25","1,971,344,255.21","2,502,368,882.11"
应付账款,"391,537,823.98","356,686,079.59","297,212,436.53","317,258,877.07","245,623,468.52","244,393,188.81","345,317,487.31","301,465,347.81","210,008,792.00","222,125,305.70","190,875,511.33","909,244,836.25","810,262,054.22","803,716,773.27","599,766,983.97","953,174,452.92","842,776,639.69","1,044,425,998.35","1,161,718,883.83","1,206,858,868.55","1,011,369,695.68","926,305,031.04","825,790,385.94","906,084,520.51","868,394,845.72","786,156,434.42","870,293,953.24","1,030,748,806.76","875,439,485.07","1,031,722,531.86","754,655,739.51","1,202,726,210.51","744,774,161.12","952,093,992.53","837,855,702.46","912,816,534.53","682,857,810.46","786,041,134.38","930,826,909.33","968,771,337.94","1,114,021,311.89","1,254,673,776.77","1,588,065,070.07","1,423,100,469.98","1,708,623,140.76","1,780,252,699.31"
预付款项,"472,946,618.80","325,328,867.27","311,683,382.21","305,758,476.34","340,120,708.81","368,423,492.98","482,810,780.19","401,191,579.03","395,992,891.16","443,511,281.92","611,447,854.45","531,514,140.93","441,991,826.65","494,124,108.83","606,693,659.60","399,192,442.38","643,469,718.96","531,619,868.20","680,358,910.84","592,831,555.85","486,824,836.51","474,133,998.39","401,182,068.41","364,018,465.07","444,001,631.51","417,679,721.27","461,036,588.51","296,352,393.51","323,442,480.42","346,516,669.83","235,867,651.47","171,052,066.96","232,758,719.34","193,687,822.09","132,899,484.21","147,495,531.71","163,998,289.51","177,860,555.74","340,991,391.32","207,376,522.71","495,049,307.08","311,528,675.12","545,482,604.43","349,343,761.27","943,583,463.68","756,286,677.96"
预收款项,"973,875,077.11","1,043,145,606.03","1,237,410,075.97","1,439,259,528.09","2,031,040,968.26","2,387,355,363.14","2,332,228,112.50","1,986,357,203.45","2,320,239,685.86","2,897,784,614.74","4,948,638,027.63","2,757,478,867.09","3,403,811,360.94","3,932,757,965.83","3,896,403,995.76","3,922,329,866.07","3,997,358,259.01","4,001,113,058.48","869,605,758.55","936,030,470.07","1,105,172,782.61","1,012,304,940.37","1,505,745,928.90","1,268,284,990.01","1,525,004,430.09","2,820,222,302.47","3,401,121,027.13","2,338,324,621.47","2,597,634,018.77","2,613,017,152.51","2,643,821,773.16","1,211,665,701.87","1,244,072,764.61","82,913,292.60","56,948,828.95","139,660,836.15","214,786,988.95","412,784,723.85","714,904,973.65","192,645,549.41","304,076,606.13","162,832,365.90","189,298,441.62","92,720,329.38","203,302,546.24","153,179,797.93"
