科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"47,032,256.81","32,244,163.66","65,659,499.79","56,565,768.54","36,928,592.66","189,091,408.44","128,072,256.50","94,470,531.59","105,313,370.85","125,640,192.65","306,417,768.77","244,316,223.76","206,672,213.85","119,844,086.20","128,723,364.17","168,243,611.47","158,159,174.90","211,004,094.54","329,168,818.89","350,431,263.46","249,612,541.19","391,996,742.29","184,495,817.18","419,636,667.44","322,228,624.06","315,823,465.39","280,743,160.76","270,346,796.42","244,861,935.44","638,812,872.00","571,703,245.30","399,482,171.38","686,351,683.18","515,510,264.71","362,490,645.69","352,306,536.48","534,319,952.08","539,656,209.04","536,463,914.74","512,793,942.51","437,851,795.67","599,412,923.27","606,256,874.94","572,099,057.36","376,133,674.26"
短期借款,"31,900,000.00","31,900,000.00","61,900,000.00","50,000,000.00","54,000,000.00","71,000,000.00","71,000,000.00","77,000,000.00","78,950,000.00","21,950,000.00","215,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","85,000,000.00","100,000,000.00","298,000,000.00","291,000,000.00","291,000,000.00","286,000,000.00","285,000,000.00","455,000,000.00","205,000,000.00","205,000,000.00","280,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","269,192,297.19","401,087,897.02","421,485,731.88","784,418,106.51","761,060,970.00","701,148,240.00","790,000,000.00","690,000,000.00","880,000,000.00","597,000,000.00","639,000,000.00","159,000,000.00","174,105,615.04","253,402,216.55","197,977,749.92","177,218,100.00"
交易性金融资产,,,,,,,,,,,"59,250.00","4,100.00","4,136,360.00","165,600.00","265,120.00","269,540.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,770,873.64","5,223,666.40","5,250,000.00","9,894,585.79","2,596,724.00","40,000.00","2,882,128.70","5,670,315.30","6,907,875.64","1,574,010.10","4,879,370.53","5,657,988.54","8,572,340.93","12,352,291.02","18,851,746.87","35,672,110.33","11,779,000.00","12,146,512.16","19,010,000.00","29,151,541.73","59,541,160.76","19,513,301.26","2,545,157.14","16,053,992.01","14,926,055.92","33,442,127.12","77,630,447.30","74,323,683.33","24,996,832.53","47,963,540.10","52,487,760.43","82,537,029.41","35,988,744.16","64,459,468.55","63,470,353.25","117,584,037.13","59,033,221.74","54,293,253.37","42,209,200.05","13,620,000.00","9,579,310.10","13,445,109.51","9,553,178.29","8,539,418.10","16,923,227.74"
应付票据,,,,,"1,197,700.00","1,197,700.00","1,733,113.60","1,733,113.60","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"12,000,000.00","17,000,000.00","15,200,000.00","10,200,000.00","3,800,000.00","8,550,000.00","11,648,200.00","19,272,435.00","133,222,435.00","150,000,000.00","187,134,052.73","199,600,000.00"
应收账款,"71,587,880.76","77,787,454.70","94,663,413.84","58,399,087.14","64,906,106.09","74,651,452.47","71,971,058.22","37,815,626.38","79,182,157.62","106,181,647.31","81,668,066.30","50,913,971.80","83,568,569.23","103,869,645.52","100,101,634.88","55,042,862.90","85,858,518.99","71,670,088.55","101,579,833.57","57,270,208.01","58,193,421.99","58,384,599.29","70,696,530.27","62,851,436.02","70,237,121.15","67,104,473.27","75,257,062.01","69,653,580.23","78,742,932.65","110,458,009.99","154,131,532.87","158,326,990.27","172,335,442.77","221,578,570.43","246,650,757.43","236,620,939.08","230,238,656.61","221,403,186.50","204,147,113.89","158,125,094.99","137,789,834.52","205,025,366.32","275,965,274.08","320,134,384.86","359,398,202.84"
应付账款,"66,646,272.93","82,104,855.52","91,113,834.99","75,577,147.12","93,943,638.49","83,296,067.76","91,941,068.39","117,545,962.48","118,065,119.19","129,266,324.26","138,494,830.84","72,499,362.50","61,882,320.47","77,867,769.77","87,414,827.48","91,181,238.69","114,222,067.86","96,983,180.61","100,631,299.83","89,987,031.34","78,816,143.31","99,292,119.18","90,412,782.48","87,571,008.77","99,640,517.88","108,136,279.91","123,015,741.20","213,945,721.01","193,733,650.82","172,778,604.58","193,374,773.97","348,630,818.44","320,948,988.22","336,864,007.17","342,134,780.23","343,048,178.71","350,828,298.75","346,559,346.27","330,905,331.41","318,663,782.25","280,402,914.79","284,530,484.03","265,470,011.10","319,466,473.34","327,959,038.37"
预付款项,"91,493,435.42","81,425,929.71","81,847,677.37","77,434,949.52","53,608,255.25","94,801,818.37","148,801,054.37","171,831,722.82","155,834,530.89","165,513,128.77","180,620,019.43","169,864,499.12","152,841,975.60","183,683,549.84","198,369,456.77","186,349,131.03","172,229,215.19","121,085,590.90","115,416,753.44","76,277,832.08","82,005,351.99","50,937,987.72","59,287,379.09","64,415,909.20","50,901,323.91","81,953,241.52","143,171,870.95","143,812,787.65","165,708,064.85","250,194,911.71","205,969,620.20","142,576,959.52","166,152,508.13","119,878,689.78","98,937,221.76","57,357,578.35","59,063,419.00","53,944,955.94","65,202,296.72","12,518,617.09","46,604,989.53","70,374,232.89","104,288,583.38","57,905,394.68","213,555,527.37"
预收款项,"52,580,021.90","46,356,178.50","88,094,179.65","58,210,483.76","47,890,586.14","88,905,155.30","103,704,847.12","59,169,708.32","71,714,473.27","79,003,811.35","94,756,533.25","34,077,314.97","28,025,753.66","28,939,430.31","54,477,751.27","53,409,181.31","43,707,088.85","31,386,394.66","65,489,101.75","57,995,668.34","47,411,780.46","41,415,354.61","59,984,000.08","58,153,010.49","39,069,458.37","46,731,647.47","72,696,503.31","33,485,983.18","28,904,458.72","34,397,618.33","33,144,390.40","35,239,409.97","47,042,025.72","48,029,859.31","46,193,215.02","64,778,724.41","97,523,703.41","65,132,278.15","52,994,185.52","49,028,061.55","71,175,183.48","174,166,512.78","200,632,149.73","213,065,937.64","159,937,428.33"
