科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
卖出回购金融资产款,"20,669,000,000.00","12,248,000,000.00","24,712,000,000.00","33,645,000,000.00","32,481,000,000.00","55,764,000,000.00","68,536,000,000.00","57,734,000,000.00","55,437,000,000.00","47,282,000,000.00","52,484,000,000.00","52,950,000,000.00","52,211,000,000.00","42,861,000,000.00","52,117,000,000.00","38,393,000,000.00","59,234,000,000.00","38,769,000,000.00","30,745,000,000.00","9,542,000,000.00","19,816,000,000.00","19,090,000,000.00","28,831,000,000.00","28,350,000,000.00","39,246,000,000.00","41,870,000,000.00","29,757,000,000.00","32,776,000,000.00","19,925,000,000.00","25,929,000,000.00","48,187,000,000.00","33,314,000,000.00","12,959,000,000.00","16,243,000,000.00"
贵金属,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸收存款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
拆出资金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
代理买卖证券款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"7,053,000,000.00","3,836,000,000.00","6,515,000,000.00","6,757,000,000.00","5,310,000,000.00","4,673,000,000.00","5,634,000,000.00","5,667,000,000.00","4,549,000,000.00","6,526,000,000.00","5,424,000,000.00","4,696,000,000.00","2,376,000,000.00","5,828,000,000.00","7,715,000,000.00","7,318,000,000.00","8,469,000,000.00","8,473,000,000.00","9,821,000,000.00","18,833,000,000.00","13,625,000,000.00","20,734,000,000.00","17,125,000,000.00","18,387,000,000.00","11,678,000,000.00","11,534,000,000.00","5,310,000,000.00","6,990,000,000.00","6,322,000,000.00","6,572,000,000.00","8,678,000,000.00","8,422,000,000.00","9,940,000,000.00","9,107,000,000.00"
代理承销证券款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
衍生金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付帐款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
买入返售金融资产,,"411,000,000.00","640,000,000.00","430,000,000.00","19,000,000.00","26,000,000.00","1,000,000,000.00",,,,"468,000,000.00","40,000,000.00","1,222,000,000.00","74,000,000.00","171,000,000.00","105,000,000.00","1,584,000,000.00","18,000,000.00","630,000,000.00","605,000,000.00","91,000,000.00","560,000,000.00","115,000,000.00","335,000,000.00","2,322,000,000.00","2,319,000,000.00","6,706,000,000.00","8,494,000,000.00","2,870,000,000.00","2,555,000,000.00","2,189,000,000.00","4,436,000,000.00","4,315,000,000.00","4,345,000,000.00"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收利息,"2,223,000,000.00","3,014,000,000.00","4,986,000,000.00","5,937,000,000.00","7,741,000,000.00","8,154,000,000.00","9,050,000,000.00","11,276,000,000.00","10,762,000,000.00","10,120,000,000.00","10,974,000,000.00","12,654,000,000.00","9,849,000,000.00","9,302,000,000.00","9,688,000,000.00","12,192,000,000.00","10,639,000,000.00","9,867,000,000.00","9,680,000,000.00","11,771,000,000.00","9,754,000,000.00","9,028,000,000.00","9,271,000,000.00","11,867,000,000.00","9,664,000,000.00","10,093,000,000.00","8,483,000,000.00","9,591,000,000.00","7,164,000,000.00","9,555,000,000.00","8,535,000,000.00","9,901,000,000.00","7,999,000,000.00","9,271,000,000.00"
预收款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收保费,"553,000,000.00","744,000,000.00","979,000,000.00","1,980,000,000.00","1,395,000,000.00","2,216,000,000.00","2,304,000,000.00","2,444,000,000.00","1,556,000,000.00","2,936,000,000.00","2,551,000,000.00","2,772,000,000.00","1,581,000,000.00","3,090,000,000.00","2,593,000,000.00","2,642,000,000.00","1,543,000,000.00","2,761,000,000.00","2,543,000,000.00","2,759,000,000.00","1,525,000,000.00","2,624,000,000.00","3,001,000,000.00","2,948,000,000.00","1,846,000,000.00","2,904,000,000.00","3,881,000,000.00","4,227,000,000.00","2,338,000,000.00","4,259,000,000.00","4,013,000,000.00","5,075,000,000.00","2,307,000,000.00","4,427,000,000.00"
预收保费,"321,000,000.00","412,000,000.00","390,000,000.00","193,000,000.00","504,000,000.00","197,000,000.00","127,000,000.00","143,000,000.00","518,000,000.00","171,000,000.00","176,000,000.00","279,000,000.00","432,000,000.00","208,000,000.00","296,000,000.00","187,000,000.00","2,246,000,000.00","121,000,000.00","129,000,000.00","119,000,000.00","2,823,000,000.00","132,000,000.00","141,000,000.00","186,000,000.00","3,042,000,000.00","225,000,000.00","178,000,000.00","125,000,000.00","1,941,000,000.00","148,000,000.00","200,000,000.00","348,000,000.00","1,808,000,000.00","247,000,000.00"
应收代位追偿款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金,"291,000,000.00","426,000,000.00","534,000,000.00","690,000,000.00","637,000,000.00","818,000,000.00","682,000,000.00","767,000,000.00","630,000,000.00","870,000,000.00","838,000,000.00","940,000,000.00","876,000,000.00","1,175,000,000.00","1,019,000,000.00","1,117,000,000.00","1,047,000,000.00","1,319,000,000.00","1,542,000,000.00","1,590,000,000.00","1,547,000,000.00","1,995,000,000.00","2,001,000,000.00","2,054,000,000.00","1,713,000,000.00","3,007,000,000.00","2,053,000,000.00","2,761,000,000.00","1,801,000,000.00","2,382,000,000.00","3,025,000,000.00","2,967,000,000.00","2,188,000,000.00","2,700,000,000.00"
应收分保帐款,"157,000,000.00","105,000,000.00","76,000,000.00","448,000,000.00","274,000,000.00","660,000,000.00","610,000,000.00","498,000,000.00","364,000,000.00","503,000,000.00","71,000,000.00","154,000,000.00","92,000,000.00","187,000,000.00","71,000,000.00","113,000,000.00","80,000,000.00","142,000,000.00","143,000,000.00","82,000,000.00","95,000,000.00","548,000,000.00","455,000,000.00","869,000,000.00","720,000,000.00","882,000,000.00","193,000,000.00","263,000,000.00","198,000,000.00","83,000,000.00","65,000,000.00","438,000,000.00","246,000,000.00","60,000,000.00"
应付分保帐款,"28,000,000.00","64,000,000.00","48,000,000.00","99,000,000.00","31,000,000.00","86,000,000.00","98,000,000.00","74,000,000.00","33,000,000.00","127,000,000.00","91,000,000.00","96,000,000.00","54,000,000.00","179,000,000.00","97,000,000.00","164,000,000.00","67,000,000.00","200,000,000.00","165,000,000.00","186,000,000.00","95,000,000.00","273,000,000.00","186,000,000.00","372,000,000.00","215,000,000.00","462,000,000.00","244,000,000.00","355,000,000.00","237,000,000.00","347,000,000.00","353,000,000.00","840,000,000.00","462,000,000.00","490,000,000.00"
应收分保未到期责任准备金,"27,000,000.00","41,000,000.00","13,000,000.00","27,000,000.00","16,000,000.00","43,000,000.00","40,000,000.00","34,000,000.00","27,000,000.00","89,000,000.00","81,000,000.00","106,000,000.00","79,000,000.00","96,000,000.00","70,000,000.00","49,000,000.00","51,000,000.00","79,000,000.00","72,000,000.00","68,000,000.00","53,000,000.00","102,000,000.00","92,000,000.00","69,000,000.00","57,000,000.00","107,000,000.00","83,000,000.00","69,000,000.00","71,000,000.00","102,000,000.00","144,000,000.00","199,000,000.00","189,000,000.00","177,000,000.00"
应付职工薪酬,"566,000,000.00","619,000,000.00","970,000,000.00","750,000,000.00","1,004,000,000.00","678,000,000.00","747,000,000.00","882,000,000.00","1,031,000,000.00","700,000,000.00","833,000,000.00","971,000,000.00","1,217,000,000.00","944,000,000.00","1,085,000,000.00","1,230,000,000.00","1,512,000,000.00","1,068,000,000.00","1,273,000,000.00","1,446,000,000.00","1,748,000,000.00","1,383,000,000.00","1,583,000,000.00","1,889,000,000.00","2,078,000,000.00","1,720,000,000.00","1,733,000,000.00","1,999,000,000.00","2,522,000,000.00","1,505,000,000.00","1,853,000,000.00","2,204,000,000.00","2,629,000,000.00","1,969,000,000.00"
应收分保未决赔款准备金,"9,000,000.00","14,000,000.00","19,000,000.00","20,000,000.00","28,000,000.00","24,000,000.00","22,000,000.00","25,000,000.00","22,000,000.00","15,000,000.00","18,000,000.00","19,000,000.00","23,000,000.00","30,000,000.00","25,000,000.00","29,000,000.00","35,000,000.00","27,000,000.00","25,000,000.00","28,000,000.00","32,000,000.00","21,000,000.00","21,000,000.00","25,000,000.00","38,000,000.00","29,000,000.00","19,000,000.00","21,000,000.00","22,000,000.00","20,000,000.00","20,000,000.00","26,000,000.00","16,000,000.00","22,000,000.00"
应交税费,"68,000,000.00","124,000,000.00","101,000,000.00","68,000,000.00","408,000,000.00","612,000,000.00","330,000,000.00","557,000,000.00","270,000,000.00","367,000,000.00","113,000,000.00","418,000,000.00","363,000,000.00","266,000,000.00","307,000,000.00","731,000,000.00","252,000,000.00","1,317,000,000.00","1,040,000,000.00","1,263,000,000.00","1,171,000,000.00","1,398,000,000.00","1,198,000,000.00","1,492,000,000.00","1,550,000,000.00","2,571,000,000.00","1,498,000,000.00","1,747,000,000.00","1,551,000,000.00","2,388,000,000.00","1,501,000,000.00","1,540,000,000.00","1,460,000,000.00","1,790,000,000.00"
应收分保寿险责任准备金,"4,414,000,000.00","4,389,000,000.00","4,422,000,000.00","4,200,000,000.00","3,873,000,000.00","3,543,000,000.00","3,386,000,000.00","3,140,000,000.00","2,844,000,000.00","2,777,000,000.00","2,745,000,000.00","2,712,000,000.00","2,717,000,000.00","2,710,000,000.00","2,730,000,000.00","2,740,000,000.00","2,768,000,000.00","2,777,000,000.00","2,808,000,000.00","2,846,000,000.00","2,883,000,000.00","2,257,000,000.00","1,698,000,000.00","1,892,000,000.00","1,410,000,000.00","1,411,000,000.00","1,382,000,000.00","1,351,000,000.00","1,292,000,000.00","1,322,000,000.00","1,323,000,000.00","1,334,000,000.00","1,348,000,000.00","1,382,000,000.00"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收分保长期健康险责任准备金,"4,000,000.00","4,000,000.00","5,000,000.00","7,000,000.00","11,000,000.00","13,000,000.00","17,000,000.00","21,000,000.00","25,000,000.00","26,000,000.00","30,000,000.00","34,000,000.00","43,000,000.00","46,000,000.00","54,000,000.00","64,000,000.00","86,000,000.00","119,000,000.00","169,000,000.00","168,000,000.00","297,000,000.00","339,000,000.00","390,000,000.00","485,000,000.00","468,000,000.00","526,000,000.00","563,000,000.00","593,000,000.00","612,000,000.00","673,000,000.00","744,000,000.00","826,000,000.00","892,000,000.00","948,000,000.00"
代理业务负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
保户质押贷款,"186,000,000.00","346,000,000.00","820,000,000.00","1,393,000,000.00","2,055,000,000.00","2,367,000,000.00","2,761,000,000.00","3,297,000,000.00","3,866,000,000.00","4,469,000,000.00","5,360,000,000.00","6,874,000,000.00","8,841,000,000.00","10,947,000,000.00","12,468,000,000.00","13,748,000,000.00","14,903,000,000.00","16,531,000,000.00","18,174,000,000.00","19,533,000,000.00","20,879,000,000.00","21,406,000,000.00","22,330,000,000.00","23,343,000,000.00","23,831,000,000.00","24,064,000,000.00","24,846,000,000.00","25,850,000,000.00","27,000,000,000.00","28,064,000,000.00","29,295,000,000.00","30,391,000,000.00","31,327,000,000.00","32,129,000,000.00"
预计负债,"430,000,000.00","430,000,000.00","574,000,000.00","458,000,000.00","458,000,000.00",,,,,,,,,,,,,,,,,,"29,000,000.00","29,000,000.00","29,000,000.00",,"29,000,000.00",,"29,000,000.00",,"29,000,000.00",,"29,000,000.00",
定期存款,"22,469,000,000.00","18,891,000,000.00","55,826,000,000.00","102,674,000,000.00","131,047,000,000.00","155,508,000,000.00","164,110,000,000.00","171,772,000,000.00","172,083,000,000.00","174,325,000,000.00","173,950,000,000.00","173,054,000,000.00","165,231,000,000.00","161,732,000,000.00","167,469,000,000.00","167,272,000,000.00","169,109,000,000.00","165,208,000,000.00","143,987,000,000.00","135,145,000,000.00","127,762,000,000.00","110,882,000,000.00","91,166,000,000.00","87,310,000,000.00","79,845,000,000.00","61,536,000,000.00","48,136,000,000.00","42,126,000,000.00","41,809,000,000.00","53,640,000,000.00","56,890,000,000.00","58,190,000,000.00","64,690,000,000.00","67,690,000,000.00"
应付赔付款,"214,000,000.00","277,000,000.00","349,000,000.00","412,000,000.00","499,000,000.00","660,000,000.00","645,000,000.00","650,000,000.00","789,000,000.00","967,000,000.00","929,000,000.00","1,066,000,000.00","959,000,000.00","1,067,000,000.00","1,125,000,000.00","1,023,000,000.00","1,301,000,000.00","1,261,000,000.00","1,301,000,000.00","1,331,000,000.00","1,624,000,000.00","2,310,000,000.00","2,290,000,000.00","2,776,000,000.00","2,950,000,000.00","3,354,000,000.00","3,017,000,000.00","2,840,000,000.00","3,176,000,000.00","3,732,000,000.00","3,988,000,000.00","5,089,000,000.00","5,318,000,000.00","6,240,000,000.00"
发放贷款及垫款,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,659,000,000.00",,,,,,,
应付保单红利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,000,000.00",,,,"14,000,000.00"
存出保证金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
保户储金及投资款,"21,402,000,000.00","20,162,000,000.00","19,538,000,000.00","18,768,000,000.00","18,730,000,000.00","19,266,000,000.00","19,298,000,000.00","19,054,000,000.00","18,734,000,000.00","18,100,000,000.00","25,557,000,000.00","25,524,000,000.00","25,701,000,000.00","26,503,000,000.00","27,076,000,000.00","27,533,000,000.00","27,965,000,000.00","29,442,000,000.00","26,592,000,000.00","26,511,000,000.00","26,881,000,000.00","28,882,000,000.00","29,474,000,000.00","29,723,000,000.00","29,820,000,000.00","31,640,000,000.00","32,591,000,000.00","33,215,000,000.00","33,711,000,000.00","36,111,000,000.00","37,380,000,000.00","39,688,000,000.00","40,359,000,000.00","43,124,000,000.00"
代理业务资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未到期责任准备金,"344,000,000.00","430,000,000.00","530,000,000.00","737,000,000.00","604,000,000.00","853,000,000.00","855,000,000.00","841,000,000.00","750,000,000.00","1,018,000,000.00","1,046,000,000.00","997,000,000.00","967,000,000.00","1,170,000,000.00","1,153,000,000.00","1,124,000,000.00","1,132,000,000.00","1,350,000,000.00","1,304,000,000.00","1,269,000,000.00","1,083,000,000.00","1,411,000,000.00","1,409,000,000.00","1,331,000,000.00","1,164,000,000.00","1,457,000,000.00","1,644,000,000.00","1,667,000,000.00","1,280,000,000.00","1,722,000,000.00","2,062,000,000.00","2,304,000,000.00","1,805,000,000.00","2,407,000,000.00"
应收款项,,,,"10,000,000.00","1,126,000,000.00","1,696,000,000.00","1,856,000,000.00","2,118,000,000.00","2,369,000,000.00","2,260,000,000.00","1,770,000,000.00","2,395,000,000.00","2,517,000,000.00","2,580,000,000.00","2,461,000,000.00","3,080,000,000.00","3,618,000,000.00","3,286,000,000.00","3,019,000,000.00","3,029,000,000.00","8,556,000,000.00","3,331,000,000.00",,,,"535,000,000.00",,"721,000,000.00",,"3,315,000,000.00",,"3,307,000,000.00",,"5,052,000,000.00"
未决赔款准备金,"122,000,000.00","159,000,000.00","274,000,000.00","301,000,000.00","392,000,000.00","381,000,000.00","385,000,000.00","416,000,000.00","452,000,000.00","432,000,000.00","462,000,000.00","482,000,000.00","520,000,000.00","498,000,000.00","482,000,000.00","505,000,000.00","562,000,000.00","512,000,000.00","503,000,000.00","508,000,000.00","559,000,000.00","510,000,000.00","521,000,000.00","558,000,000.00","640,000,000.00","613,000,000.00","672,000,000.00","766,000,000.00","827,000,000.00","867,000,000.00","897,000,000.00","962,000,000.00","1,064,000,000.00","1,008,000,000.00"
预付款项,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
寿险责任准备金,"107,623,000,000.00","153,123,000,000.00","220,498,000,000.00","253,423,000,000.00","277,353,000,000.00","303,422,000,000.00","318,001,000,000.00","330,604,000,000.00","342,790,000,000.00","363,451,000,000.00","373,080,000,000.00","383,936,000,000.00","403,348,000,000.00","435,518,000,000.00","441,630,000,000.00","449,525,000,000.00","452,805,000,000.00","471,819,000,000.00","484,398,000,000.00","482,669,000,000.00","491,441,000,000.00","495,598,000,000.00","502,292,000,000.00","506,776,000,000.00","502,493,000,000.00","500,415,000,000.00","507,487,000,000.00","518,623,000,000.00","523,016,000,000.00","521,434,000,000.00","522,901,000,000.00","528,424,000,000.00","527,494,000,000.00","541,096,000,000.00"
可供出售金融资产,"36,980,000,000.00","49,406,000,000.00","74,689,000,000.00","70,666,000,000.00","72,876,000,000.00","85,586,000,000.00","82,826,000,000.00","84,361,000,000.00","84,335,000,000.00","91,729,000,000.00","97,239,000,000.00","118,439,000,000.00","127,895,000,000.00","141,444,000,000.00","144,516,000,000.00","150,697,000,000.00","175,502,000,000.00","182,622,000,000.00","205,262,000,000.00","181,684,000,000.00","216,897,000,000.00","231,052,000,000.00","258,992,000,000.00","261,673,000,000.00","283,308,000,000.00","302,597,000,000.00","307,412,000,000.00","316,299,000,000.00","320,385,000,000.00","308,887,000,000.00","310,688,000,000.00","311,248,000,000.00","300,949,000,000.00","327,059,000,000.00"
长期健康险责任准备金,"9,036,000,000.00","10,103,000,000.00","13,323,000,000.00","14,430,000,000.00","15,465,000,000.00","16,065,000,000.00","16,816,000,000.00","17,520,000,000.00","18,280,000,000.00","18,887,000,000.00","19,544,000,000.00","20,392,000,000.00","22,046,000,000.00","22,694,000,000.00","23,271,000,000.00","24,131,000,000.00","25,601,000,000.00","26,950,000,000.00","28,893,000,000.00","29,598,000,000.00","31,358,000,000.00","33,379,000,000.00","34,952,000,000.00","37,057,000,000.00","38,931,000,000.00","41,839,000,000.00","44,444,000,000.00","46,743,000,000.00","50,154,000,000.00","53,947,000,000.00","58,167,000,000.00","60,439,000,000.00","64,257,000,000.00","69,152,000,000.00"
持有至到期投资,"80,575,000,000.00","107,661,000,000.00","122,016,000,000.00","127,956,000,000.00","141,090,000,000.00","144,381,000,000.00","156,800,000,000.00","160,511,000,000.00","176,817,000,000.00","177,915,000,000.00","178,096,000,000.00","174,985,000,000.00","183,008,000,000.00","176,943,000,000.00","176,667,000,000.00","176,417,000,000.00","175,997,000,000.00","175,627,000,000.00","175,430,000,000.00","176,650,000,000.00","177,502,000,000.00","177,718,000,000.00","195,974,000,000.00","195,733,000,000.00","195,126,000,000.00","196,366,000,000.00","205,846,000,000.00","205,092,000,000.00","206,321,000,000.00","207,881,000,000.00","210,261,000,000.00","213,334,000,000.00","214,531,000,000.00","213,248,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"300,000,000.00","310,000,000.00","707,000,000.00","707,000,000.00","709,000,000.00","708,000,000.00","708,000,000.00","710,000,000.00","708,000,000.00","701,000,000.00","9,296,000,000.00","9,446,000,000.00","9,404,000,000.00","9,820,000,000.00","10,148,000,000.00","10,004,000,000.00","10,150,000,000.00","10,168,000,000.00","9,636,000,000.00","9,404,000,000.00","3,626,000,000.00","4,428,000,000.00","4,549,000,000.00","4,548,000,000.00","4,575,000,000.00","4,630,000,000.00","4,748,000,000.00","4,646,000,000.00","4,896,000,000.00","4,994,000,000.00","4,867,000,000.00","4,711,000,000.00","4,792,000,000.00","4,808,000,000.00"
应付债券,"1,350,000,000.00","1,350,000,000.00",,,"5,073,000,000.00","5,143,000,000.00","5,214,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","15,000,000,000.00","19,000,000,000.00","19,000,000,000.00","19,000,000,000.00","19,000,000,000.00","19,000,000,000.00","19,000,000,000.00","19,000,000,000.00","14,000,000,000.00","14,000,000,000.00","14,000,000,000.00","14,000,000,000.00","4,000,000,000.00","4,000,000,000.00","4,000,000,000.00","4,000,000,000.00","4,000,000,000.00","4,000,000,000.00","4,000,000,000.00"
存出资本保证金,"242,000,000.00","242,000,000.00","242,000,000.00","522,000,000.00","522,000,000.00","717,000,000.00","717,000,000.00","717,000,000.00","717,000,000.00","717,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","716,000,000.00","816,000,000.00","816,000,000.00","915,000,000.00","915,000,000.00","915,000,000.00","915,000,000.00","915,000,000.00","1,715,000,000.00","1,715,000,000.00","1,715,000,000.00"
独立帐户负债,"256,000,000.00","381,000,000.00","374,000,000.00","346,000,000.00",,,,,,,,,,,,,,,,,,,"265,000,000.00","257,000,000.00","251,000,000.00","245,000,000.00","244,000,000.00","243,000,000.00","217,000,000.00",,"168,000,000.00","159,000,000.00","133,000,000.00",
投资性房地产,"634,000,000.00","448,000,000.00","513,000,000.00","578,000,000.00","451,000,000.00","448,000,000.00","504,000,000.00","467,000,000.00","1,635,000,000.00","1,625,000,000.00","1,615,000,000.00","1,604,000,000.00","1,594,000,000.00","1,662,000,000.00","1,626,000,000.00","1,672,000,000.00","1,665,000,000.00","1,799,000,000.00","1,815,000,000.00","1,912,000,000.00","2,177,000,000.00","2,496,000,000.00","3,174,000,000.00","3,197,000,000.00","3,395,000,000.00","3,473,000,000.00","3,530,000,000.00","4,570,000,000.00","4,741,000,000.00","4,880,000,000.00","5,179,000,000.00","6,871,000,000.00","7,044,000,000.00","7,016,000,000.00"
递延所得税负债,"1,000,000.00",,,,,,,,,,,,,,,,"17,000,000.00","701,000,000.00","1,000,000,000.00","2,000,000.00","853,000,000.00","54,000,000.00","54,000,000.00","57,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","54,000,000.00","59,000,000.00","60,000,000.00"
存货,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他负债,"850,000,000.00","2,067,000,000.00","15,778,000,000.00","1,871,000,000.00","1,819,000,000.00","2,629,000,000.00","2,328,000,000.00","2,634,000,000.00","3,101,000,000.00","3,573,000,000.00","3,204,000,000.00","2,586,000,000.00","2,837,000,000.00","7,583,000,000.00","4,050,000,000.00","2,996,000,000.00","2,604,000,000.00","2,899,000,000.00","5,020,000,000.00","1,783,000,000.00","2,720,000,000.00","2,014,000,000.00","4,078,000,000.00","2,407,000,000.00","1,871,000,000.00","5,444,000,000.00","3,937,000,000.00","3,230,000,000.00","2,102,000,000.00","1,834,000,000.00","5,006,000,000.00","4,190,000,000.00","2,217,000,000.00","2,749,000,000.00"
固定资产,"1,976,000,000.00","2,650,000,000.00","2,734,000,000.00","2,620,000,000.00","2,751,000,000.00","2,715,000,000.00","2,633,000,000.00","2,652,000,000.00","3,789,000,000.00","3,756,000,000.00","3,745,000,000.00","3,793,000,000.00","3,842,000,000.00","3,766,000,000.00","3,795,000,000.00","4,240,000,000.00","4,204,000,000.00","4,186,000,000.00","4,130,000,000.00","4,122,000,000.00","4,566,000,000.00","4,420,000,000.00","4,638,000,000.00","4,638,000,000.00","6,292,000,000.00","6,162,000,000.00","6,005,000,000.00","6,221,000,000.00","5,954,000,000.00","6,171,000,000.00","6,444,000,000.00","6,899,000,000.00","7,455,000,000.00","7,718,000,000.00"
负债合计,"163,571,000,000.00","202,375,000,000.00","297,993,000,000.00","326,191,000,000.00","355,458,000,000.00","406,574,000,000.00","434,062,000,000.00","446,876,000,000.00","457,815,000,000.00","470,945,000,000.00","493,357,000,000.00","505,637,000,000.00","526,531,000,000.00","555,666,000,000.00","568,708,000,000.00","563,659,000,000.00","595,345,000,000.00","596,728,000,000.00","602,905,000,000.00","576,817,000,000.00","602,719,000,000.00","607,429,000,000.00","628,321,000,000.00","629,332,000,000.00","640,056,000,000.00","648,925,000,000.00","643,591,000,000.00","651,153,000,000.00","646,552,000,000.00","656,649,000,000.00","689,888,000,000.00","686,636,000,000.00","668,333,000,000.00","694,441,000,000.00"
在建工程,"432,000,000.00","246,000,000.00","188,000,000.00","190,000,000.00","1,533,000,000.00","2,363,000,000.00","2,456,000,000.00","2,589,000,000.00","337,000,000.00","374,000,000.00","410,000,000.00","416,000,000.00","629,000,000.00","822,000,000.00","983,000,000.00","983,000,000.00","1,713,000,000.00","1,586,000,000.00","1,822,000,000.00","2,082,000,000.00","2,261,000,000.00","2,239,000,000.00","1,617,000,000.00","1,653,000,000.00","1,557,000,000.00","1,728,000,000.00","2,048,000,000.00","1,870,000,000.00","2,563,000,000.00","3,209,000,000.00","3,675,000,000.00","3,927,000,000.00","4,339,000,000.00","4,379,000,000.00"
实收资本（或股本）,"1,200,000,000.00","1,200,000,000.00","1,200,000,000.00","2,600,000,000.00","3,117,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00","3,120,000,000.00"
