科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"298,636,287.47","599,272,643.55","393,465,248.24","388,196,370.63","798,162,831.43","1,266,494,155.54","841,113,922.27","879,083,715.78","1,096,276,197.69","1,258,035,131.17","1,690,007,913.25","1,999,528,611.13","2,060,644,298.91","2,547,974,743.26","2,259,565,687.22","4,921,624,583.54","3,308,338,770.67","3,022,206,053.99","2,969,324,578.69","3,168,132,602.42","4,676,355,304.89","4,016,585,973.84","3,322,202,716.84","3,572,296,243.41","3,325,640,683.93","2,825,193,772.63","2,989,629,429.46","4,276,730,693.60","4,098,869,243.72","4,251,208,795.53","4,158,376,962.09","3,949,447,087.28","3,167,859,250.29","3,215,438,659.06","4,335,873,521.60","4,268,760,834.56","4,916,990,838.36","5,015,393,291.73","4,390,345,636.49","4,714,275,116.15","3,249,843,451.79","3,340,202,638.17","3,880,735,685.74"
短期借款,"224,963,930.02","187,035,559.37","302,030,687.14","194,026,850.66","874,182,547.48","721,551,201.15","1,034,463,727.77","1,292,672,977.89","1,103,308,891.21","1,090,859,632.49","1,030,200,818.72","1,228,984,588.07","1,247,277,008.41","1,354,363,325.64","1,665,199,042.69","1,921,094,676.92","1,755,512,850.17","2,560,107,344.66","1,869,091,469.03","3,227,106,928.31","3,850,348,268.90","3,706,341,366.06","2,292,199,357.79","2,193,365,375.16","1,874,908,249.63","944,207,843.61","496,293,489.59","769,218,915.40","881,158,135.67","954,339,436.75","983,184,823.18","1,012,543,816.05","984,359,566.16","1,252,539,549.22","2,291,909,560.93","2,803,542,513.38","3,321,044,747.26","3,680,395,657.75","3,451,200,379.82","3,436,739,744.64","3,095,026,076.91","3,257,900,285.75","3,495,096,561.66"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,"12,056,271.41","65,662,126.46",,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"242,138,511.11","286,014,951.04","407,597,771.57","319,490,634.95","166,237,611.61","176,036,141.67","220,742,217.92","234,220,582.48","168,904,506.92","579,353,977.32","588,485,171.47","619,839,728.20","498,223,228.00","460,800,194.30","391,340,443.98","309,840,785.74","378,283,953.34","414,546,298.59","419,922,138.88","521,094,637.03","349,553,111.32","375,159,303.88","327,727,243.94","452,397,148.65","326,784,932.69","528,704,927.55","542,285,422.65","532,206,719.25","393,002,487.79","434,369,249.77","273,588,766.05","350,897,641.81","188,443,528.63","171,695,952.85","144,481,563.22","351,158,698.40","218,928,272.09","174,465,703.38","123,933,738.01","261,372,199.28","330,686,014.26","603,998,724.70","558,792,653.77"
应付票据,"392,135,555.43","451,637,659.97","414,560,587.63","450,053,036.85","638,566,670.51","751,548,634.50","663,881,446.48","629,667,297.21","755,578,827.94","881,045,438.46","1,171,681,057.58","1,413,783,979.52","1,528,493,425.14","1,825,066,370.25","2,343,091,375.29","2,721,123,780.25","2,763,630,639.68","2,712,829,004.68","2,185,174,905.86","1,210,296,689.75","1,105,572,680.99","1,346,468,731.40","1,231,842,683.48","809,576,360.23","743,824,365.03","1,090,840,913.51","1,344,952,217.65","1,303,211,271.28","1,336,811,977.92","1,672,171,154.50","1,812,302,952.03","1,543,386,293.18","1,540,766,019.84","1,732,717,141.47","1,659,873,994.70","1,328,802,923.14","1,333,982,022.17","1,100,331,812.32","1,074,789,144.84","999,028,367.35","943,043,819.06","971,518,917.47","1,135,532,672.09"
应收账款,"774,709,581.25","592,178,238.97","670,670,207.39","578,295,014.17","1,139,702,796.75","1,224,837,039.08","1,041,354,329.22","788,291,949.82","1,301,521,626.36","1,094,654,564.08","1,022,287,899.13","1,012,109,358.03","1,902,975,343.75","1,695,783,541.40","1,853,908,780.96","1,403,442,872.41","3,406,491,491.00","2,396,598,377.41","2,337,406,176.06","2,264,756,754.86","2,638,332,117.54","2,540,472,552.49","2,486,863,254.43","2,160,122,613.52","3,188,094,322.48","3,054,890,237.93","2,716,147,361.14","2,786,900,926.38","3,943,783,243.90","3,532,928,351.69","3,421,016,310.28","3,469,236,869.63","3,791,259,178.04","3,526,416,042.02","3,382,183,616.89","3,150,769,550.69","3,870,821,929.21","3,384,467,147.19","3,108,147,738.19","2,619,024,988.03","3,069,608,197.70","2,930,349,264.37","2,985,833,134.47"
应付账款,"840,745,804.29","833,483,147.19","856,810,346.23","913,752,112.47","1,494,235,018.30","1,417,372,751.75","1,448,846,644.55","541,769,868.28","1,444,952,403.71","1,109,858,156.42","1,472,965,685.16","1,567,290,665.18","2,102,224,555.13","2,286,015,847.92","2,452,802,062.40","2,785,543,538.23","3,945,163,838.57","2,676,860,999.34","2,155,654,631.13","2,319,470,322.94","2,846,063,614.79","2,092,658,232.82","1,453,257,766.54","1,894,582,073.96","2,533,550,084.88","2,603,036,414.25","2,005,592,280.11","2,364,683,343.62","2,805,361,605.94","2,003,681,478.85","1,557,320,297.19","1,627,808,477.30","1,596,869,288.38","1,197,720,831.14","1,023,163,622.61","990,162,287.48","1,382,885,926.12","1,341,965,084.57","1,345,342,388.77","1,532,722,944.33","1,996,124,986.40","2,294,469,937.13","2,219,554,082.55"
预付款项,"169,632,384.13","98,819,704.42","179,808,009.36","181,968,788.13","333,090,231.46","323,663,603.60","341,071,446.86","99,389,125.77","163,096,074.62","118,268,187.76","100,811,525.48","217,129,401.78","215,889,931.61","183,503,644.96","207,251,745.91","416,864,650.26","627,964,672.88","516,379,955.32","427,525,385.94","452,847,661.96","502,222,436.60","126,153,040.91","164,148,844.50","89,451,620.28","105,302,177.31","77,260,767.73","73,998,699.57","82,211,428.88","71,855,391.80","47,795,685.44","108,285,108.11","103,406,201.11","104,272,106.55","87,687,627.23","76,871,975.81","69,785,502.66","79,931,835.17","76,621,945.11","78,447,714.76","103,337,072.89","114,352,911.62","99,362,480.45","143,818,770.45"
预收款项,"107,976,310.39","40,356,288.28","55,885,066.86","56,160,919.79","77,557,835.01","149,565,971.66","69,058,979.49","76,464,326.07","78,548,909.09","84,722,872.93","112,660,392.11","71,530,838.52","87,717,904.11","159,452,967.51","107,090,963.88","130,357,509.26","251,868,892.57","223,496,955.15","180,841,846.50","179,561,350.24","192,695,674.17","182,876,472.82","286,600,919.67","191,163,392.23","217,943,929.72","218,826,732.36","220,820,751.70","200,051,544.79","261,333,670.84","169,303,408.80","161,077,541.22","176,244,789.74","157,071,416.89","122,046,287.39","131,661,678.51","142,865,274.99","154,287,949.41","118,018,616.70","178,730,429.20","115,720,464.28","154,324,013.10","172,749,139.48","200,167,354.17"
