科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"111,021,746.95","77,734,291.46","58,910,105.15","41,788,267.97","41,310,230.18","40,035,978.08","46,395,381.61","59,893,907.97","78,408,367.21","83,147,761.14","74,168,571.02","67,445,172.14","65,042,862.18","79,348,593.52","91,312,138.31","108,964,164.64","104,345,286.51","78,310,287.44","76,999,916.53","75,693,121.53"
其他应付款,"15,048,878.62","9,537,080.10","8,850,144.39","16,902,371.30","30,895,608.63","15,218,199.38","11,144,802.64","13,037,176.24","14,491,271.22","15,110,330.67","13,516,377.88","16,304,192.10","19,410,850.91","27,317,012.43","31,489,093.46","34,799,726.84","35,245,133.19","40,805,429.88","48,593,312.69","56,198,680.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"8,621,717.97","61,733,489.61","62,916,718.31","76,674,859.71","82,804,193.25","79,824,478.30","58,655,917.47","92,353,006.90","83,619,383.81","96,004,588.43","56,613,639.19","63,826,883.19","45,782,103.45","87,576,465.97","80,133,756.13","73,106,844.34","53,172,731.00","6,158,374.14","6,041,993.86"
其他流动资产,,,"5,419,944.93",,,,,,"518,306.10","428,120.42","596,509.51","523,096.84","4,063,442.03",,"2,747,606.10","1,870,089.73","1,487,101.07","1,177,651.19","1,580,380.79","664,611.72"
其他流动负债,,,,,,,,,,"218,743.15",,,,"220,180.11",,,,,,
流动资产合计,"342,719,310.72","335,349,655.88","280,046,199.61","218,470,602.48","779,249,091.80","760,779,873.79","792,787,268.89","761,232,532.84","802,374,521.99","781,413,010.15","1,214,748,756.83","1,153,278,169.01","1,026,696,990.50","1,098,891,648.69","1,130,874,164.67","1,227,587,126.33","1,421,080,367.88","1,446,543,898.40","1,789,420,131.35","1,894,338,153.34"
流动负债合计,"169,167,180.29","334,372,999.50","547,324,824.79","539,492,442.23","760,975,129.90","777,368,885.32","841,893,266.21","844,365,054.84","1,056,512,453.55","1,009,331,634.55","1,000,012,643.73","1,025,666,202.64","978,780,802.42","1,066,481,740.32","1,141,611,265.83","1,194,523,775.65","1,352,410,432.53","1,295,461,640.59","1,584,820,618.31","1,639,984,247.87"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,
长期借款,,,"32,943,604.36","30,312,800.01","27,428,776.50","25,686,078.32","23,306,922.70","23,190,632.15","30,375,744.53","27,317,310.43","67,786,465.64","96,265,742.77","60,199,835.92","59,843,216.51","6,887,902.19","6,887,902.19","6,412,068.21","6,412,068.21","6,141,151.05","6,141,151.05"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,"17,477,465.02","73,289,298.83","60,063,738.49","75,849,326.27","61,745,824.70","45,314,110.36","55,680,378.58","65,765,025.46","57,509,979.64","31,349,943.55","27,007,272.22","23,943,303.19","23,669,745.27","3,500,000.00","3,500,000.00","3,500,000.00","23,669,745.27","3,500,000.00","3,500,000.00"
长期股权投资,,,,,,,,"36,508,727.00",,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"149,810,028.14","144,793,416.54","255,791,876.45","254,634,067.14","251,217,936.05","246,554,876.13","247,519,511.32","263,842,966.86","946,501,121.36","972,132,248.95","971,651,894.10","966,561,164.94","970,399,174.26","989,263,638.55","1,347,211,746.45","1,330,907,728.02","1,413,246,943.00","1,403,052,233.42","1,388,806,571.53","1,370,320,465.56"
递延所得税负债,,,,,,,,,,,"4,152,954.21","4,074,777.68","3,996,601.16","3,918,424.63","3,840,248.10","3,762,071.57","3,683,895.04","3,605,718.52","3,527,541.99","6,764,645.46"
在建工程,"116,768,024.44","338,705,477.76","587,927,986.56","617,923,436.56","723,596,493.49","762,531,634.28","776,750,776.79","777,387,920.68","213,158,074.40","175,290,012.50","198,494,191.10","341,784,230.32","399,076,290.82","445,589,368.57","113,360,166.04","113,295,056.58","27,556,019.11","26,523,922.73","18,232,573.68","18,239,555.06"
其他非流动负债,,,,,,,,,,,,"33,389.82",,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"12,149,316.71","28,825,050.69","116,742,861.38","100,677,115.71","113,369,299.37","95,343,719.38","78,293,467.70","88,334,064.39","110,077,242.67","98,430,061.77","116,558,434.12","140,316,552.23","100,761,409.03","99,749,354.19","26,242,417.09","25,860,539.58","25,002,828.09","44,790,695.86","23,968,155.92","23,586,278.41"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"181,316,497.00","363,198,050.19","664,067,686.17","640,169,557.94","874,344,429.27","872,712,604.70","920,186,733.91","932,699,119.23","1,166,589,696.22","1,107,761,696.32","1,116,571,077.85","1,165,982,754.87","1,079,542,211.45","1,166,231,094.51","1,167,853,682.92","1,220,384,315.23","1,377,413,260.62","1,340,252,336.45","1,608,788,774.23","1,663,570,526.28"
生产性生物资产,"10,301,071.67","22,487,379.66","78,276,802.18","81,429,881.81","82,336,753.57","84,346,013.86","83,557,325.80","84,400,452.82","96,139,393.23","94,406,454.61","92,252,301.69","90,607,614.12","89,778,379.20","86,138,576.24","79,010,192.11","77,605,814.63","75,181,366.17","72,143,447.40","62,870,340.48","58,995,935.94"
实收资本(或股本),"205,000,000.00","205,000,000.00","205,000,000.00","205,000,000.00","273,400,000.00","273,400,000.00","273,400,000.00","273,400,000.00","546,800,000.00","546,800,000.00","576,246,209.00","576,246,209.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00","1,094,867,797.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"109,731,093.78","109,731,093.78","109,731,093.78","109,731,093.78","448,311,093.78","448,311,093.78","448,311,093.78","448,311,093.78","174,911,093.78","174,911,093.78","524,940,266.34","524,940,266.34","6,318,678.34","6,318,678.34","6,318,678.34","6,318,678.34","6,318,678.34","6,318,678.34","6,318,678.34","6,318,678.34"
无形资产,,"26,981,218.27","26,440,693.03","26,305,561.72","26,170,430.41","26,035,299.10","25,927,701.12","25,791,169.80","51,311,132.11","52,257,450.33","51,025,830.17","50,750,679.77","50,475,529.37","50,206,228.97","49,930,928.57","49,661,528.17","49,386,078.57","49,094,377.14","48,802,676.91","48,510,976.68"
盈余公积,"18,475,992.11","24,916,080.08","33,632,643.40","33,632,643.40","33,632,643.40","33,632,643.40","41,814,384.15","41,814,384.15","41,814,384.15","41,814,384.15","49,292,995.18","49,292,995.18","49,292,995.18","49,292,995.18","59,681,591.88","59,681,591.88","59,681,591.88","59,681,591.88","70,659,129.08","70,659,129.08"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,"111,462,833.50","111,462,833.50","93,106,870.81","93,106,870.81","93,106,870.81","93,106,870.81","55,754,606.28","55,754,606.28","55,754,606.28","55,754,606.28","30,928,342.34","30,928,342.34"
未分配利润,"125,712,339.17","185,733,334.46","259,879,837.07","258,341,098.69","285,073,919.21","315,535,597.72","332,675,208.79","348,974,162.02","356,564,987.00","384,055,611.68","400,011,073.99","422,586,764.70","444,620,759.20","489,450,609.69","502,487,794.82","525,885,600.67","547,620,955.05","590,908,511.40","600,936,277.20","630,915,500.97"
长期待摊费用,"19,114,919.23","18,768,868.64","14,407,831.02","13,426,091.61","12,444,352.20","11,478,446.13","10,480,873.38","9,499,133.97","9,263,478.56","17,251,980.68","7,253,847.74","6,249,032.33","5,797,844.23","5,203,035.79","4,396,499.41","3,535,653.22","2,819,441.41","1,996,512.74","1,118,248.89","1,021,724.40"
少数股东权益,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,522,567.86","1,492,541.76","1,887,288.44","2,464,980.37","2,636,160.44","3,219,848.36","2,516,652.60","3,379,323.28","2,433,589.06","1,705,438.99","2,461,266.47","2,461,266.47","3,543,304.71","4,116,747.11","4,180,927.26","4,266,698.98","4,875,472.20","5,418,598.59","5,286,206.79","7,203,852.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,"27,532,583.13","32,219,772.12","37,110,867.70","48,645,947.95","76,847,310.73","83,156,531.93","54,036,016.94","49,423,356.22","36,066,663.45","34,249,962.32","35,768,057.27","33,645,059.99","46,490,314.17","44,523,770.91","36,001,988.27","31,501,318.37","36,105,563.88","36,772,625.82"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"297,516,611.34","553,228,902.63","992,265,060.81","1,028,403,791.33","1,135,512,993.86","1,182,812,065.81","1,223,600,151.74","1,283,966,226.34","1,484,305,639.16","1,473,929,775.78","1,452,312,865.53","1,585,770,821.08","1,647,945,450.67","1,707,269,526.03","1,700,335,380.29","1,679,550,856.79","1,664,821,915.01","1,645,485,016.67","1,592,150,524.50","1,571,993,478.33"
所有者权益(或股东权益)合计,"458,919,425.06","525,380,508.32","608,243,574.25","606,704,835.87","1,040,417,656.39","1,070,879,334.90","1,096,200,686.72","1,112,499,639.95","1,120,090,464.93","1,147,581,089.61","1,550,490,544.51","1,573,066,235.22","1,595,100,229.72","1,639,930,080.21","1,663,355,862.04","1,686,753,667.89","1,708,489,022.27","1,751,776,578.62","1,772,781,881.62","1,802,761,105.39"
资产总计,"640,235,922.06","888,578,558.51","1,272,311,260.42","1,246,874,393.81","1,914,762,085.66","1,943,591,939.60","2,016,387,420.63","2,045,198,759.18","2,286,680,161.15","2,255,342,785.93","2,667,061,622.36","2,739,048,990.09","2,674,642,441.17","2,806,161,174.72","2,831,209,544.96","2,907,137,983.12","3,085,902,282.89","3,092,028,915.07","3,381,570,655.85","3,466,331,631.67"
负债和所有者(或股东权益)合计,"640,235,922.06","888,578,558.51","1,272,311,260.42","1,246,874,393.81","1,914,762,085.66","1,943,591,939.60","2,016,387,420.63","2,045,198,759.18","2,286,680,161.15","2,255,342,785.93","2,667,061,622.36","2,739,048,990.09","2,674,642,441.17","2,806,161,174.72","2,831,209,544.96","2,907,137,983.12","3,085,902,282.89","3,092,028,915.07","3,381,570,655.85","3,466,331,631.67"
