科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"135,945,598.76","426,090,653.42","568,385,169.22","703,258,742.25","143,308,354.68","420,226,500.00","648,585,529.76","783,579,332.42","161,969,503.02","432,946,639.57","557,612,465.01","661,173,909.19","144,637,109.51","382,066,284.07","516,525,037.10","703,505,669.15","413,451,329.55","967,651,195.56","1,382,423,825.21","1,777,703,844.83","397,411,151.99","968,372,554.81","1,433,053,866.96","1,804,236,988.45","369,511,892.17","2,279,678,208.46","3,426,215,298.00","4,707,563,659.70","1,232,627,296.32","2,579,125,671.60","3,533,930,201.36","4,868,705,484.37","969,746,946.95","2,665,702,688.64","4,110,251,111.37","5,659,165,544.18","1,025,800,262.15","2,611,083,557.61","3,997,972,317.39","6,395,592,887.54","1,772,497,200.85","4,614,194,284.14","7,012,383,212.94","10,035,632,884.24","2,941,175,383.31"
二、营业利润,"4,702,557.25","23,900,039.65","25,829,145.32","17,585,373.47","2,213,268.37","11,910,788.46","12,165,806.69","4,945,446.28","1,693,275.82","5,600,944.96","8,464,538.87","-43,858,893.93","-8,109,150.15","-7,836,786.83","1,016,327.66","-9,067,651.44","6,381,483.53","39,234,420.80","49,857,073.79","51,804,925.51","5,766,379.21","49,389,605.29","70,514,569.86","74,324,977.74","18,816,376.70","571,195,292.98","754,036,227.42","957,094,166.34","241,378,218.61","536,327,107.35","687,758,546.36","1,058,845,794.84","68,523,395.28","356,509,838.72","669,382,060.78","1,042,287,757.69","73,797,972.10","-542,153,235.58","-508,664,421.42","386,535,240.76","245,931,423.02","247,890,496.25","560,916,272.49","890,356,846.16","435,071,002.38"
减:营业成本,"101,637,574.19","336,986,398.63","448,443,059.46","561,249,004.87","107,228,014.04","327,885,080.87","502,801,437.99","610,189,216.35","124,849,736.86","348,698,606.71","435,433,998.10","552,247,903.44","118,755,917.79","317,120,490.41","410,349,615.75","582,391,942.04","369,911,012.78","836,503,819.55","1,193,066,455.43","1,526,011,298.57","349,203,300.19","821,451,084.77","1,214,525,934.49","1,522,191,871.84","306,549,482.48","1,436,650,634.32","2,236,116,750.47","3,099,445,460.94","838,423,536.83","1,738,142,460.94","2,381,165,130.86","3,217,201,916.13","737,321,893.91","1,968,787,124.17","2,904,167,089.84","3,876,910,361.38","758,942,380.05","1,915,669,353.30","2,989,353,265.37","4,687,807,045.40","1,276,370,044.10","3,387,663,156.42","5,199,460,024.53","7,536,997,211.92","2,268,228,192.59"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"79,449.86","120,721.16","222,319.43","1,568,663.76","62,812.01","731,192.75","1,148,572.83","2,394,900.59","360,767.26","1,166,893.97","1,876,608.93","2,455,748.01","289,252.51","754,653.76","1,247,241.95","2,562,129.75","554,573.38","1,105,418.21","1,627,888.58","2,715,002.89","337,956.12","1,155,771.13","1,784,543.25","2,294,954.16","289,854.81","28,040,140.56","42,146,737.22","55,831,777.27","13,495,275.20","29,030,113.60","39,997,354.23","59,316,467.41","16,815,947.99","46,549,411.34","70,720,026.41","109,952,329.97","15,778,705.80","30,893,936.37","53,801,495.38","137,266,294.61","45,685,454.43","105,827,811.69","152,423,736.45","202,947,298.20","52,448,745.48"
营业外收入,"115,138.03","232,240.84","863,613.60","4,068,314.72","279,672.03","1,183,282.16","2,727,128.95","7,120,220.48","697,034.90","1,882,713.53","2,138,533.25","5,042,103.86","144,413.45","919,190.09","1,249,918.17","14,916,427.71","693,040.90","1,577,298.94","6,002,932.37","15,925,306.52","1,342,653.84","2,434,990.18","2,408,384.08","5,616,576.29","1,253,968.84","3,259,081.25","4,483,491.73","283,181,704.74","4,726,572.49","9,994,665.20","36,983,315.77","41,035,765.03","6,232,075.30","11,447,509.04","16,343,418.99","22,844,640.99","6,005,930.51","805,221,803.02","804,605,241.25","339,303,887.37","4,192,889.75","9,119,834.07","50,109,228.14","50,661,420.43","7,299,458.04"
销售费用,"10,266,436.84","22,063,080.26","28,434,337.25","45,349,275.41","11,249,663.11","24,847,556.62","42,377,261.53","52,765,088.75","15,331,304.23","31,944,782.36","46,965,056.91","62,255,072.31","14,053,055.87","29,069,600.68","46,171,752.12","58,835,399.71","11,611,694.26","33,263,634.85","55,455,599.49","72,407,848.60","13,118,998.66","33,089,166.12","53,843,254.55","64,565,773.20","16,000,894.21","48,634,200.68","70,056,990.75","106,654,387.05","22,643,421.13","56,711,957.70","79,551,601.84","99,059,048.36","23,216,734.70","62,417,358.24","93,891,131.01","116,915,781.54","37,005,938.96","77,291,921.30","110,805,836.87","145,584,972.98","33,646,013.93","75,143,723.67","114,602,400.68","150,222,401.58","42,952,468.58"
减:营业外支出,"306,153.67","1,028,598.81","457,740.05","561,820.60","16,204.24","551,287.61","620,107.16","1,007,005.91","30,128.16","189,886.11","392,745.82","666,394.90",350.35,"125,165.14","136,651.90","162,365.87","53,191.58","566,977.29","603,971.55","2,002,880.40","80,548.81","968,069.61","795,132.04","1,380,749.06","567,977.83","2,092,965.65","2,143,334.28","279,569,691.50","943,053.26","960,096.37","2,331,557.38","5,511,853.17","20,895.41","883,401.61","2,900,607.62","7,289,413.11","305,548.41","1,407,696.15","1,721,889.96","5,684,959.19","697,561.45","1,184,645.99","3,940,257.93","18,413,945.82","190,312.18"
管理费用,"10,291,948.19","21,159,112.28","34,264,371.57","44,270,634.69","12,598,753.44","33,961,177.68","50,315,637.15","59,813,437.91","11,305,722.04","23,776,593.33","34,657,194.45","52,284,613.89","12,047,295.54","27,164,050.33","39,170,122.80","51,611,230.82","15,202,819.86","36,432,113.69","52,805,925.77","88,147,017.70","18,409,013.11","40,607,958.76","59,355,376.08","96,072,098.45","16,716,873.92","114,340,826.48","189,861,699.91","305,168,527.44","64,316,467.19","126,880,886.01","212,612,963.67","302,229,923.91","70,287,110.73","173,696,492.06","262,386,036.29","376,735,563.17","87,174,671.27","170,727,840.67","272,188,623.02","384,321,176.90","90,595,280.16","187,731,937.21","294,394,563.75","485,407,422.50","115,977,407.71"
其中:非流动资产处置净损失,,,,"119,427.74","14,153.71","138,861.01","117,553.57","365,635.71","13,684.36","15,632.27","16,841.81","158,198.86",,"15,593.99","26,529.72","22,244.72",,"521,176.25","522,526.25","546,473.81",,"110,608.61","61,248.73","168,309.22","9,663.33","1,523,983.15","1,528,829.78","-679,723.67","53,585.56","583,670.13","734,642.66","453,119.42","12,193.37","182,720.00","934,571.80","5,004,449.16","291,515.50","399,159.63","439,661.45","601,018.51","67,118.87","625,831.78","1,009,986.11",,
