科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"446,945,857.38","692,283,485.34","902,238,324.97","1,140,716,450.82","439,763,741.67","914,555,112.20","1,149,941,451.39","1,869,313,073.64","594,448,637.54","1,298,491,452.23","1,998,063,615.23","4,236,832,935.47","788,999,869.16","1,418,802,905.96","2,031,751,271.14","5,056,724,098.46","906,773,691.17","1,790,880,960.54","3,696,173,937.06","7,175,155,707.73","1,948,037,395.77","4,372,131,687.77","7,506,732,380.82","10,154,429,389.40","1,519,676,850.55","3,847,150,318.44","5,596,043,740.05","9,235,717,731.38","1,784,302,570.16","4,094,675,087.07","6,237,838,007.44","9,532,877,480.09","1,247,220,423.56","2,737,729,355.70","4,782,471,425.07","8,119,940,514.06","1,297,814,823.04","2,711,816,785.89","4,994,283,552.81","8,066,153,040.83","1,497,509,698.27","3,487,560,071.60","6,232,991,601.49","10,908,506,573.81","2,065,895,510.90"
二、营业利润,"77,389,700.23","97,144,466.51","125,329,469.47","124,990,775.67","67,373,416.66","130,782,022.12","136,944,583.44","168,368,676.84","62,624,531.47","120,432,240.42","157,502,455.02","461,670,733.36","67,248,437.25","127,097,562.10","187,364,564.32","463,243,409.93","106,323,783.96","200,857,278.97","372,981,552.64","576,694,781.52","137,780,964.37","337,730,014.43","662,688,437.65","856,104,838.58","161,829,531.29","375,578,067.71","690,357,715.76","886,880,675.72","208,147,950.90","490,397,006.42","814,659,125.61","956,640,918.84","167,368,651.24","276,562,635.27","533,896,322.11","1,090,550,863.61","184,132,034.17","458,433,226.64","810,254,175.45","1,449,940,540.77","210,154,083.47","548,095,834.47","967,008,730.19","1,520,156,037.87","244,276,700.80"
减:营业成本,"353,888,958.96","583,608,881.55","774,865,762.37","1,007,354,557.87","380,737,402.44","782,455,324.04","1,000,402,026.90","1,648,199,022.38","517,044,749.32","1,143,144,803.41","1,811,717,171.39","3,614,422,784.03","706,245,061.90","1,245,645,472.97","1,743,702,654.09","4,197,824,658.70","791,947,297.63","1,539,720,272.34","3,132,144,113.92","6,257,511,029.15","1,747,337,533.78","3,854,479,394.47","6,516,510,108.98","8,697,038,525.56","1,230,835,470.75","3,233,863,487.21","4,613,429,299.65","7,623,255,198.22","1,442,822,263.30","3,358,884,557.72","5,138,293,588.58","7,870,648,937.43","995,493,887.73","2,105,666,370.96","3,880,023,721.14","6,416,070,283.41","963,117,059.79","2,182,418,763.89","4,083,084,017.40","6,309,774,653.55","1,173,710,880.15","2,510,978,156.59","4,513,396,235.49","8,055,404,367.43","1,500,368,501.85"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,,,,,,"849,941.86","1,039,026.07","218,018.74","608,894.28","737,955.78","1,956,456.60","65,855.34","514,697.65","1,164,858.76","4,821,056.42","1,946,436.41","3,444,038.28","5,758,734.71","10,254,194.07","1,813,403.38","3,804,266.44","4,810,491.67","8,303,929.90","556,208.47","1,205,179.45","2,259,182.00","7,125,510.09","441,406.24","2,086,070.44","4,493,621.93","6,586,314.18","1,147,223.80","1,914,174.96","2,896,394.42","7,326,830.70","1,261,783.09","2,447,829.20","2,980,343.54","7,976,161.96","1,008,369.58","3,753,578.25","5,346,712.40","12,669,551.99","1,833,604.15"
营业外收入,,,,,"3,000.00","28,416.62","30,843.74","30,843.74",,,,"43,367,349.12",,,"143,946.58","1,353,207.60","407,000.00","476,837.76","556,940.87","1,021,682.11","69,000.00","272,045.04","1,924,157.56","4,128,642.94","38,000.00","582,866.00","1,128,777.82","4,451,185.79","9,082,839.19","9,597,511.22","10,238,860.01","11,789,369.44","352,807.46","933,626.97","1,238,484.98","3,412,512.32","2,313,390.65","4,192,669.32","5,213,745.31","5,670,970.08","1,989,680.10","4,369,768.55","4,727,397.33","9,138,140.06","4,200.05"
销售费用,"6,530,135.41","16,409,798.14","24,298,937.06","42,807,304.05","9,667,997.41","23,428,791.85","33,043,959.14","56,700,809.03","11,628,228.92","29,371,807.13","49,703,804.03","162,085,642.94","20,366,957.27","38,402,353.96","68,760,594.13","151,230,774.33","34,118,359.35","79,521,062.31","145,312,093.50","226,578,348.62","52,149,323.89","111,826,552.62","184,408,263.62","270,145,994.59","48,459,758.80","113,137,308.04","183,900,585.89","290,714,974.64","62,242,035.56","136,404,119.13","208,724,210.60","347,269,027.88","62,146,551.90","115,266,525.76","176,255,343.00","253,974,288.00","54,550,731.42","121,492,967.16","191,978,271.54","307,058,242.44","57,744,515.54","160,040,473.28","245,215,900.52","329,447,017.83","65,060,423.09"
减:营业外支出,,,,,"100,000.00","1,799,490.00","1,799,490.00","1,799,490.00",,"341,855.00","341,855.00","1,143,209.07","200,000.00","400,000.00","400,000.00","1,111,616.88","46,077.26","68,537.55","745,034.24","748,490.20","1,500.02","1,300,144.39","1,300,144.39","6,763,279.41","3,235,155.19","4,687,410.12","4,725,347.11","31,155,887.39","1,500.00","184,685.23","38,040.77","276,745.85","16,288.53","93,678.17","185,048.80","3,587,206.05","2,901.92","13,901.92","7,733,920.43","13,734,220.23","174,949.14","209,841.21","498,123.56","21,484,475.18","75,473.30"
管理费用,"7,261,881.17","18,180,361.54","25,873,597.73","33,245,505.87","10,436,653.14","28,343,211.70","34,145,740.91","58,604,710.45","11,446,060.29","25,606,948.61","40,977,649.28","113,460,037.20","8,960,098.24","31,747,874.27","42,590,424.81","125,923,590.47","25,053,382.94","53,669,926.36","78,686,020.16","150,294,418.56","30,607,316.81","112,611,835.25","203,448,145.29","274,708,018.20","59,524,179.56","148,404,153.97","204,749,754.87","322,118,057.18","51,151,313.52","122,196,769.71","194,911,307.21","295,096,172.05","69,425,627.05","146,041,139.99","205,412,671.22","309,714,999.82","68,166,554.32","140,891,872.01","213,037,195.81","326,424,747.46","73,830,884.49","168,582,856.57","237,979,772.07","368,697,995.19","75,433,265.48"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,345.77,,,,"48,093.51",,"1,298,644.39","1,298,644.39","1,175,755.04","3,235,155.19","3,579,410.12","3,605,347.11","28,808,352.27","46,606.71","183,185.23","36,540.77","54,764.01","16,288.53","48,689.19","51,699.64","3,260,626.81",,,"60,102.84","2,506,194.54","174,885.51","205,469.77","473,742.98",,
