科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
财务费用,"2,008,497.25","1,771,921.17","2,216,060.72","536,842.31","885,711.79","676,333.11","-3,148,719.35","-287,530.18","-4,060,359.47","-4,328,657.97","-7,221,257.61","896,621.86","2,086,722.14","3,547,053.77","4,370,007.35","1,240,678.12","2,790,285.06","4,660,747.56","6,199,915.74","1,895,100.03","3,087,457.94","5,405,193.91","4,051,554.68","1,060,907.07","3,837,998.07","8,284,548.48","11,374,883.65","5,866,357.73","15,533,078.23","23,586,851.58","36,299,952.49","6,192,807.60"
三、利润总额,"21,857,241.07","31,298,799.31","44,960,325.91","20,033,060.09","44,424,126.30","60,061,837.81","76,927,135.78","22,477,548.40","50,115,987.66","70,128,295.24","101,290,795.16","27,909,695.40","57,826,649.48","81,731,066.41","122,741,968.00","32,697,956.32","57,807,988.15","88,651,792.53","111,981,582.01","25,376,762.53","35,733,700.73","61,375,996.53","101,876,458.38","27,608,710.05","39,371,386.35","60,374,597.09","91,782,029.02","26,886,894.88","35,710,272.57","63,038,913.93","69,150,578.27","19,414,890.72"
资产减值损失,"320,907.35","1,077,957.49","-375,283.94","547,651.32","1,930,802.88","2,844,413.85","1,687,505.49","48,112.65","122,973.88","1,716,133.57","5,328,634.56","2,387,071.27","5,894,887.84","6,997,895.12","11,637,143.91","3,440,641.38","9,482,065.89","9,390,612.81","16,937,978.01","2,158,861.58","4,599,683.31","3,752,191.03","10,181,480.82","-2,604,087.48","1,272,520.76","2,341,810.12","10,882,465.25","1,440,887.04","3,352,487.66","5,202,777.55","11,828,185.49","-260,668.60"
减:所得税,"3,285,584.41","4,787,000.66","6,881,843.75","5,008,265.02","10,384,175.11","14,343,304.56","11,354,753.89","3,389,396.64","7,188,780.36","10,194,638.02","15,731,055.05","4,722,928.75","8,581,115.53","12,475,633.80","19,557,176.70","8,680,995.87","13,731,915.59","22,734,204.39","2,809,334.53","600,717.80","-1,027,068.25","3,335,580.44","12,164,550.56","4,823,869.77","6,882,258.61","10,261,457.94","16,102,879.65","5,398,524.59","10,889,328.61","11,458,056.23","12,531,539.23","1,386,863.03"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,"-109,390.04","-103,933.28","-103,933.28",,,,,"56,056.48",,,,"7,511,835.20",,,,"1,968,206.19",,,,"19,497,853.08",
四、净利润,"18,571,656.66","26,511,798.65","38,078,482.16","15,024,795.07","34,039,951.19","45,718,533.25","65,572,381.89","19,088,151.76","42,927,207.30","59,933,657.22","85,559,740.11","23,186,766.65","49,245,533.95","69,255,432.61","103,184,791.30","24,016,960.45","44,076,072.56","65,917,588.14","109,172,247.48","24,776,044.73","36,760,768.98","58,040,416.09","89,711,907.82","22,784,840.28","32,489,127.74","50,113,139.15","75,679,149.37","21,488,370.29","24,820,943.96","51,580,857.70","56,619,039.04","18,028,027.69"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,"7,511,835.20",,,,"1,968,206.19",,,,"19,497,853.08",
归属于母公司所有者的净利润,"18,571,656.66","26,511,798.65","38,078,482.16","15,024,795.07","34,039,951.19","45,718,533.25","65,572,381.89","19,088,151.76","42,927,207.30","59,933,657.22","85,559,740.11","23,186,766.65","49,245,533.95","69,255,432.61","103,184,791.30","24,016,960.45","44,076,072.56","65,917,588.14","109,172,247.48","24,776,044.73","36,760,768.98","58,040,416.09","89,712,660.43","22,847,122.37","32,762,286.80","50,903,892.68","76,471,024.70","21,693,817.70","25,929,238.54","52,386,803.04","55,422,911.04","18,106,850.30"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,,-752.61,"-62,282.09","-273,159.06","-790,753.53","-791,875.33","-205,447.41","-1,108,294.58","-805,945.34","1,196,128.00","-78,822.61"
