科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"6,006,951.03","11,374,595.42","6,127,285.62","11,511,778.52","22,729,899.34","6,102,691.65","16,198,797.11","26,166,173.54","38,860,173.98","17,041,852.47","31,150,438.58","45,055,025.31","66,517,786.98","22,621,093.63","39,027,266.33","60,541,713.01","81,845,201.60","23,127,375.30","64,138,300.74","65,590,566.26","106,255,543.88","22,961,300.40","72,550,334.77","88,669,965.08","125,219,109.74","33,387,300.94","76,163,250.64","94,955,575.36","112,918,498.45","44,152,257.39","101,297,637.88","99,689,823.01","120,853,207.34","44,592,996.59","65,123,031.96","89,982,159.64","118,466,862.62","47,559,720.66","70,930,386.64"
取得借款收到的现金,"5,100,000.00","40,000,000.00","10,000,000.00","30,000,000.00","30,000,000.00",,"10,000,000.00","10,000,000.00","10,000,000.00",,"30,000,000.00","50,000,000.00","80,000,000.00","40,000,000.00","70,000,000.00","292,000,000.00","292,000,000.00",,"110,456,397.92","226,900,000.00","296,900,000.00","49,960,000.00","252,960,000.00","361,960,000.00","470,960,000.00","129,000,000.00","381,500,000.00","411,500,000.00","649,000,000.00","80,000,000.00","370,910,000.00","500,993,000.00","613,642,496.00","280,000,000.00","654,500,000.00","871,500,000.00","1,021,500,000.00","240,000,000.00","583,000,000.00"
支付的各项税费,"4,745,150.68","12,819,824.33","16,293,308.16","19,706,106.31","25,278,407.82","5,222,955.95","14,026,151.74","22,193,306.14","27,597,688.93","7,750,513.73","23,201,654.02","31,834,535.89","39,032,871.63","10,271,871.53","36,295,013.90","43,068,438.43","54,190,782.08","13,723,073.60","30,414,464.45","43,332,255.46","61,052,505.84","38,771,062.76","46,065,136.22","63,886,503.65","89,417,298.48","25,302,757.36","54,153,262.54","75,816,615.54","81,114,610.52","53,523,804.72","46,456,742.93","85,202,377.86","70,064,338.53","43,295,569.63","40,264,114.47","61,787,256.13","80,027,115.81","34,271,941.14","45,525,252.97"
收到其他与筹资活动有关的现金,,,"1,019,620.40","1,357,629.42",,,,,"1,821,568.30",,,,"3,222,943.62",,,"2,842,100.00","3,448,592.24",,,,"103,166,931.33",,,,"70,444,935.71",,"72,124,979.61","92,933,777.08","44,373,905.50","28,020,491.20","53,993,089.75","76,331,645.40","69,584,307.09","17,336,064.09","42,619,561.45","67,518,375.12","130,139,179.63","41,309,238.48","78,689,465.64"
支付其他与经营活动有关的现金,"9,227,680.99","48,814,490.04","12,592,383.58","44,235,500.09","39,202,926.88","31,590,000.50","80,661,606.26","84,585,014.02","115,845,425.47","48,659,712.77","206,702,609.06","263,540,980.25","115,789,632.49","67,623,737.45","164,045,081.07","493,483,898.15","260,134,303.72","68,831,396.40","183,032,662.53","345,434,683.23","281,378,745.80","81,678,382.62","213,710,171.71","402,502,002.94","353,175,752.31","50,422,569.93","323,053,653.03","358,563,425.92","400,024,248.68","81,835,775.19","339,494,227.96","414,265,498.54","321,465,673.79","94,405,420.47","304,207,847.92","498,760,957.28","358,843,018.85","72,826,981.16","249,295,533.98"
筹资活动现金流入小计,"50,787,698.83","72,000,000.00","11,019,620.40","31,357,629.42","400,000,000.00",,"10,000,000.00","10,000,000.00","11,821,568.30",,"30,000,000.00","50,000,000.00","92,360,264.42","45,500,000.00","70,000,000.00","295,824,964.99","302,731,457.23","12,613,000.00","153,069,397.92","274,786,093.49","455,027,469.33","249,959,992.00","455,455,189.48","583,983,314.33","776,490,719.85","134,636,846.60","461,925,255.11","1,506,276,578.14","1,708,778,521.15","108,203,825.20","448,297,010.45","982,050,649.40","1,107,822,723.79","297,336,064.09","704,766,561.45","1,240,871,375.12","1,486,239,179.63","281,309,238.48","661,689,465.64"
经营活动现金流出小计,"174,881,180.17","368,055,947.25","138,114,905.18","308,732,083.40","439,289,473.78","205,146,640.31","391,132,793.42","581,368,867.73","710,077,032.54","239,526,486.79","582,843,142.03","816,884,894.94","921,914,806.01","361,362,215.45","673,390,092.70","1,464,947,789.57","1,681,238,327.58","396,710,374.77","846,423,211.59","1,458,316,643.29","1,871,531,561.42","643,112,253.67","1,026,988,300.46","1,648,273,252.46","2,200,469,082.20","635,699,576.09","1,157,437,225.38","1,439,059,186.37","2,072,990,139.66","576,254,501.94","1,107,152,936.07","1,467,828,018.38","1,937,239,713.58","612,714,605.38","1,242,849,107.58","2,077,947,795.17","2,581,053,496.78","837,771,812.38","1,568,364,052.75"
偿还债务支付的现金,"10,000,000.00","5,100,000.00","20,000,000.00","30,000,000.00","50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,"10,000,000.00","12,610,000.00","10,000,000.00","42,000,000.00","60,000,000.00","80,000,000.00","114,000,000.00","55,000,000.00","138,700,000.00","258,000,000.00","258,000,000.00","54,300,000.00","261,614,440.00","330,800,000.00","376,150,000.00","168,960,000.00","301,460,000.00","353,248,566.27","566,960,000.00","120,000,000.00","280,000,000.00","390,000,000.00","660,000,000.00","160,000,000.00","395,968,345.00","895,968,345.00","1,045,517,440.00","110,000,000.00","515,000,000.00"
经营活动产生的现金流量净额,"20,599,705.90","-45,404,433.59","18,359,578.33","-26,579,231.22","50,960,001.44","-69,078,852.16","-83,310,421.70","-86,624,080.10","-24,894,975.76","-86,225,845.40","-108,078,047.30","-127,640,567.59","-50,014,327.96","-57,011,789.37","-59,358,824.98","-59,651,970.62","33,937,476.32","-67,214,285.98","-122,283,485.07","-212,542,943.11","-9,530,887.18","-156,530,586.93","-246,227,764.44","-209,570,529.60","-259,091,403.83","-46,541,872.86","-176,153,997.85","-120,679,312.46","99,034,597.19","-113,904,383.00","-267,649,283.63","-415,680,953.96","-137,134,746.35","-132,171,379.64","-139,342,732.85","-417,353,798.49","-215,372,225.24","-219,383,953.13","-414,777,882.27"
分配股利、利润或偿还利息支付的现金,"623,722.63","1,911,927.11","1,394,820.00","1,942,717.50","2,541,087.81","52,800.00","16,021,291.05","16,173,283.65","16,400,416.35",,"16,317,946.64","16,797,840.67","16,000,000.00","1,387,368.75","14,686,030.72","18,130,012.11","23,288,920.13","4,115,754.11","19,088,183.49","23,140,698.30","27,360,924.30","5,237,405.29","22,879,954.54","28,786,018.78","37,862,864.18","8,591,434.98","39,684,862.22","47,841,360.02","55,640,863.14","6,577,454.78","22,881,079.16","31,486,461.46","38,752,979.43","5,068,951.36","43,180,750.68","68,126,661.63","78,413,927.92","9,921,413.52","21,544,114.17"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"4,000,000.00",,,,,,"132,240,000.00","66,250,994.20",,"3,480,000.00","138,170,000.00","62,448,104.25",,
支付其他与筹资活动有关的现金,"4,760,148.67","3,934,579.22","852,215.52","2,939,520.78","29,120,009.79",,"15,793,293.46","16,649,262.84","19,889,786.79","5,924,829.75","14,535,994.39","29,271,265.59","24,447,787.12","20,980,898.14","61,391,151.61","39,741,068.62","45,920,832.25","24,445,850.98","24,634,253.00","21,800,900.41","79,512,076.18","30,848,878.39","32,168,520.66","29,969,882.58","59,948,136.46","30,616,465.38","91,193,949.59","125,873,957.94","60,387,978.75","25,321,950.09","49,456,100.49","64,641,765.20","121,510,703.47","15,144,692.45","34,829,301.92","56,873,130.42","69,335,904.57","41,724,023.61","62,990,533.51"
取得投资收益收到的现金,,,"2,101.87","2,101.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,725,000.00",,,,"879,923.88",,"586,615.92"
筹资活动现金流出小计,"15,383,871.30","10,946,506.33","22,247,035.52","34,882,238.28","81,661,097.60","20,052,800.00","51,814,584.51","52,822,546.49","56,290,203.14","5,924,829.75","40,853,941.03","58,679,106.26","50,447,787.12","64,368,266.89","136,077,182.33","137,871,080.73","183,209,752.38","83,561,605.09","182,422,436.49","302,941,598.71","364,873,000.48","90,386,283.68","316,662,915.20","389,555,901.36","473,961,000.64","208,167,900.36","432,338,811.81","526,963,884.23","682,988,841.89","151,899,404.87","352,337,179.65","486,128,226.66","820,263,682.90","180,213,643.81","473,978,397.60","1,020,968,137.05","1,193,267,272.49","161,645,437.13","599,534,647.68"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,,"290,000.27","300,000.00","150,000.00","11,000.00","11,000.00","11,000.00","14,687.50",,"1,500.00","1,500.00","19,142.78",,"19,904,390.00","19,900,000.00","17,839,468.21",,,,"407,581.71",,,"257,950.00","99,808.25",,
筹资活动产生的现金流量净额,"35,403,827.53","61,053,493.67","-11,227,415.12","-3,524,608.86","318,338,902.40","-20,052,800.00","-41,814,584.51","-42,822,546.49","-44,468,634.84","-5,924,829.75","-10,853,941.03","-8,679,106.26","41,912,477.30","-18,868,266.89","-66,077,182.33","157,953,884.26","119,521,704.85","-70,948,605.09","-29,353,038.57","-28,155,505.22","90,154,468.85","159,573,708.32","138,792,274.28","194,427,412.97","302,529,719.21","-73,531,053.76","29,586,443.30","979,312,693.91","1,025,789,679.26","-43,695,579.67","95,959,830.80","495,922,422.74","287,559,040.89","117,122,420.28","230,788,163.85","219,903,238.07","292,971,907.14","119,663,801.35","62,154,817.96"
处置子公司及其他营业单位收到的现金净额,"850,000.00",,,,,,,,,,,,,,,,,,,,,,"12,882,483.41","13,500,000.00","6,267,931.17",,"4,000,000.00","4,000,000.00",,,,,,,,,"131,048,802.66",,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,"-20,837.82",,,,,,,,"43,944.00","-4,801.75",,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"3,174,639.66",,,,,,,"130,161.61","130,161.61",,,,,"28,000,000.00",,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"850,000.00",,"2,101.87","2,101.87",,,,,,,,,,,"290,000.27","300,000.00","150,000.00","11,000.00","11,000.00","11,000.00","14,687.50",,"12,883,983.41","16,676,139.66","6,287,073.95","4,000,000.00","23,904,390.00","23,900,000.00","17,839,468.21",,"130,161.61","132,370,161.61","68,383,575.91",,"3,480,000.00","138,427,950.00","222,476,639.04",,"586,615.92"
五、现金及现金等价物净增加额,"51,951,573.18","4,909,472.11","6,841,206.59","-31,728,273.24","365,244,788.05","-99,192,059.70","-137,661,849.73","-142,131,381.60","-92,112,839.68","-101,133,689.57","-135,088,479.57","-162,835,610.04","-47,799,427.38","-77,461,915.44","-136,006,604.81","82,826,606.51","133,432,065.02","-142,738,966.89","-192,061,096.68","-266,172,088.18","20,465,058.63","-15,475,908.27","-197,432,484.45","-154,541,810.28","-94,199,815.27","-126,461,720.64","-156,130,027.33","663,180,382.46","826,668,212.45","-291,639,469.67","-341,754,001.88","-69,511,704.47","-194,949,642.22","-92,856,214.55","-124,940,315.02","-274,553,239.98","141,173,018.19","-311,231,770.25","-564,490,494.61"
购建固定资产、无形资产和其他长期资产支付的现金,"4,219,309.58","9,021,657.18","293,058.49","1,626,535.03","4,054,115.79","10,060,407.54","12,536,843.52","12,684,755.01","22,749,229.08","8,983,014.42","10,811,085.58","17,008,170.20","20,697,576.72","1,581,859.18","6,345,597.77","11,260,307.13","20,162,116.15","4,587,075.82","10,435,573.04","25,484,639.85","60,173,210.54","18,519,029.66","6,055,617.36","38,809,742.58","33,089,129.65","1,888,794.02","24,839,882.78","20,151,246.99","98,571,535.35","72,039,507.00","74,496,549.05","76,088,173.25","138,010,949.09","5,122,953.44","3,908,746.02","5,367,629.56","28,943,302.75","161,323,618.47","161,162,346.22"
期初现金及现金等价物余额,"13,869,273.98","65,820,847.16","70,730,319.27","70,730,319.27","70,730,319.27","435,975,107.32","435,975,107.32","435,975,107.32","435,975,107.32","343,862,267.64","343,862,267.64","343,862,267.64","343,862,267.64","296,062,840.26","296,062,840.26","296,062,840.26","296,062,840.26","426,260,809.03","429,494,905.28","429,494,905.28","429,494,905.28","449,959,963.91","449,959,963.91","449,959,963.91","449,959,963.91","355,760,148.64","362,369,236.14","360,282,547.14","355,760,148.64","1,182,428,361.09","1,182,428,361.09","1,182,428,361.09","1,182,428,361.09","981,935,978.98","987,478,718.87","987,478,718.87","987,478,718.87","1,075,533,797.37","1,128,651,737.06"
投资支付的现金,"277,074.81",,,,,,,,,,,,"19,000,000.00",,"4,515,000.00","4,515,000.00","15,000.00",,"30,000,000.00",,,,"96,825,360.34","10,000,000.00","73,800,000.00","8,500,000.00","8,626,980.00","190,701,631.00","208,746,280.00","62,000,000.00","95,698,161.61","206,035,161.61","226,554,000.00","72,679,500.00","215,957,000.00","210,163,000.00","129,960,000.00","50,188,000.00","51,291,700.00"
期末现金及现金等价物余额,"65,820,847.16","70,730,319.27","77,571,525.86","39,002,046.03","435,975,107.32","336,783,047.62","298,313,257.59","293,843,725.72","343,862,267.64","242,728,578.07","208,773,788.07","181,026,657.60","296,062,840.26","218,600,924.82","160,056,235.45","378,889,446.77","429,494,905.28","283,521,842.14","237,433,808.60","163,322,817.10","449,959,963.91","434,484,055.64","252,527,479.46","295,418,153.63","355,760,148.64","229,298,428.00","206,239,208.81","1,023,462,929.60","1,182,428,361.09","890,788,891.42","840,674,359.21","1,112,916,656.62","987,478,718.87","889,079,764.43","862,538,403.85","712,925,478.89","1,128,651,737.06","764,302,027.12","564,161,242.45"
