科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"89,041,760.57","111,651,249.78","88,094,158.13","147,372,629.92","151,842,740.20","92,476,629.44","121,267,433.86","167,274,573.37","215,579,040.52","215,982,570.76","254,529,536.95","504,552,944.15","332,736,596.74","321,722,724.57","305,103,220.22","514,419,321.56","259,418,001.77","255,753,808.52","186,053,094.66","541,285,291.89","322,267,228.68","347,630,130.29","364,986,489.17","407,836,063.63","331,025,447.57","306,775,812.98","387,493,859.49","246,549,731.43","286,829,647.58","291,560,056.90","361,743,520.73","373,865,285.44","2,917,056,072.70","1,839,990,210.22","2,336,952,334.80","3,857,361,533.85","3,439,960,562.43","2,835,052,961.04","3,051,304,261.47","1,759,208,896.40","1,276,129,698.08","1,199,212,606.32","1,582,309,646.88","1,768,243,928.34","1,811,087,830.70"
短期借款,"110,000,000.00","163,000,000.00","93,000,000.00","123,000,000.00","166,700,000.00","163,700,000.00","193,000,000.00","193,000,000.00","253,000,000.00","263,000,000.00","313,000,000.00","186,000,000.00","223,000,000.00","303,000,000.00","390,000,000.00","490,000,000.00","450,000,000.00","490,000,000.00","440,000,000.00","455,000,000.00","435,000,000.00","408,550,000.00","438,550,000.00","371,000,000.00","351,000,000.00","351,000,000.00","350,000,000.00","355,000,000.00","400,000,000.00","640,000,000.00","640,000,000.00","710,000,000.00","15,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","6,000,000.00","11,000,000.00","99,413,887.20","83,374,446.58","88,857,824.37","92,472,617.39","93,425,146.17","1,588,357,535.17"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,800,000.00","2,200,000.00","1,600,000.00","5,000,000.00","1,200,000.00","2,446,541.33","1,300,000.00","4,638,847.60","3,641,967.40","4,220,117.19","4,851,238.16","3,886,854.00","3,875,466.00","7,250,000.00","4,087,517.00","8,517,517.00","6,383,659.38","1,500,000.00","3,400,000.00","14,638,766.00","7,740,000.00","7,013,750.00","32,480,155.00","8,710,000.00","11,957,600.00","16,105,552.00","15,897,045.00","31,228,444.92","13,880,000.00","28,028,770.10","1,437,000.00","3,669,455.00","9,563,450.00","24,344,550.00","24,472,724.00","13,448,775.00","18,416,262.30","15,175,075.00","19,360,775.00","17,479,700.00","6,600,000.00","2,873,030.00","8,100,000.00","7,302,860.00","1,150,000.00"
应付票据,,,,"29,000,000.00","27,000,000.00","9,000,000.00",,,,,"30,000,000.00","40,000,000.00",,,,,,,"2,000,000.00",,,,"2,800,254.71","2,981,743.22",,,,"1,328,116.78","1,328,116.78",,,,"3,280,455.30","12,267,252.42","26,095,730.61","21,639,749.22","20,177,002.86","20,167,507.83","25,511,121.00","28,302,429.00","12,140,922.00","9,832,399.00","6,799,592.00","4,798,123.00","13,958,746.00"
应收账款,"131,230,520.66","121,893,232.41","125,218,573.13","117,913,797.33","170,454,067.17","159,047,668.19","171,057,188.96","149,336,511.62","168,582,650.52","172,612,446.23","191,385,584.08","143,119,877.65","202,872,460.35","184,301,891.03","221,169,849.55","151,901,243.98","235,971,337.89","196,998,285.22","228,669,423.18","197,978,968.32","254,664,703.45","250,898,236.47","243,526,486.47","212,339,642.57","250,858,853.92","225,943,109.99","212,929,676.73","218,755,699.09","259,569,469.19","283,215,722.87","283,243,071.06","250,792,783.65","283,478,568.12","288,905,889.27","296,397,281.74","270,259,239.03","347,832,365.28","376,126,782.02","407,462,924.08","542,388,285.44","565,911,651.75","729,021,776.18","724,802,242.36","640,752,568.89","995,175,073.52"
应付账款,"92,268,993.65","79,845,717.30","106,978,565.64","95,083,805.58","144,540,161.06","155,589,807.45","156,907,843.18","141,597,671.95","191,216,561.85","213,459,042.15","196,632,723.27","182,409,949.16","202,808,750.97","224,606,068.65","210,819,915.13","228,451,965.96","268,163,404.27","306,413,815.99","269,462,343.63","272,564,490.47","281,857,648.65","367,231,249.69","311,663,357.89","334,133,821.43","342,062,683.05","327,355,973.74","328,200,344.85","386,298,606.01","537,271,280.53","610,713,644.14","553,270,840.12","501,886,647.99","504,512,701.17","564,888,815.70","560,600,243.60","511,565,790.81","508,693,862.90","795,946,925.05","760,352,965.66","825,424,155.01","879,711,014.94","985,419,266.75","891,203,548.37","790,386,422.83","1,162,947,685.62"
预付款项,"11,770,277.18","11,547,147.98","9,067,682.31","20,351,602.14","14,670,312.67","22,656,741.37","11,843,745.11","20,089,182.83","69,360,975.04","21,250,357.88","34,340,156.02","39,832,940.45","45,972,460.64","58,947,679.73","73,352,608.58","84,551,618.92","106,072,935.18","131,096,514.19","152,602,481.76","59,450,127.29","54,840,864.42","64,160,428.19","109,089,298.43","56,146,057.14","54,772,554.65","74,676,220.64","65,940,107.18","100,848,563.52","74,097,070.75","87,097,644.11","63,938,503.53","66,416,717.51","51,846,931.10","71,445,356.28","103,787,136.57","64,001,573.67","43,495,224.48","66,385,735.67","64,387,539.44","85,717,207.02","141,415,612.40","118,094,324.37","154,963,365.21","94,285,877.46","103,231,974.55"
预收款项,"4,406,942.31","4,684,075.76","6,657,460.59","13,400,927.97","15,639,874.10","10,043,251.28","20,316,642.83","34,275,155.61","25,164,738.65","32,920,111.60","40,074,869.51","52,144,512.09","50,723,516.20","36,972,427.95","53,855,274.79","51,531,924.57","47,380,670.11","33,896,838.60","40,541,215.00","70,141,289.90","50,138,459.66","35,389,407.01","53,985,876.26","90,397,446.12","54,815,959.83","59,311,288.37","63,783,076.55","123,213,106.55","64,195,713.19","71,795,605.80","61,348,604.35","97,912,160.84","75,734,093.59","105,162,043.05","89,328,827.14","112,753,071.18","87,057,257.94","89,445,960.88","94,920,500.48","146,486,326.86","113,432,603.87","135,052,031.12","127,599,588.30","135,826,377.06","102,652,940.57"
