科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"5,902,379.22","14,888,052.82","32,697,244.48","27,095,700.70","43,837,172.38","62,827,660.05","26,080,530.31","43,859,774.45","58,463,887.40","70,301,989.18","16,701,743.41","30,887,637.84","47,165,521.49","63,308,336.05","18,404,486.26","34,303,806.74","50,754,509.91","71,466,858.25","21,757,307.23","38,143,908.95","54,310,841.35","72,097,997.49","18,803,806.66","39,875,120.10","59,130,612.48","77,965,576.46","23,201,040.39","44,928,543.93","66,285,677.87","88,490,779.28","30,486,639.70","55,810,640.33","83,387,523.72","124,891,923.68","35,445,734.82","77,226,441.17","113,196,694.09","163,871,911.53","44,880,514.61"
取得借款收到的现金,"25,597,500.00",,"15,561,119.76","11,000,000.00","24,600,000.00","54,200,000.00",,,,,,,,,,,,,,,,,,,,,"10,000,000.00","19,000,000.00","19,000,000.00","22,000,000.00","10,000,000.00","18,000,000.00","40,450,573.99","52,091,188.68","21,797,412.00","55,493,198.18","89,381,080.57","109,142,608.05","12,426,049.30"
支付的各项税费,"11,514,507.48","17,578,895.66","20,561,986.04","13,462,951.95","25,621,590.27","34,707,235.48","8,975,338.53","19,699,345.01","31,859,929.54","41,332,903.24","8,270,715.90","21,477,242.87","30,624,589.38","42,664,380.54","10,898,360.37","22,372,122.98","33,134,296.92","41,908,806.79","9,420,879.56","21,143,997.51","30,760,578.22","41,922,079.55","9,393,303.23","24,147,490.43","35,080,673.90","45,133,110.13","10,516,027.93","20,498,131.06","35,833,536.76","42,267,129.06","18,995,049.93","35,339,975.06","55,792,554.12","67,580,569.92","29,781,551.88","53,654,641.73","74,685,747.33","88,835,640.86","23,648,359.84"
收到其他与筹资活动有关的现金,,,,"1,025,300.50","7,742,131.52","10,561,119.76",,,,"22,293,759.66","2,737,593.36","10,308,822.45","13,693,022.59","34,182,340.16","4,133,551.62","11,381,083.42","11,639,488.82","15,380,852.95","5,717,989.73","11,032,666.36","11,604,068.52","15,350,211.86","35,671,429.43","43,116,483.43","45,468,286.93","44,831,537.48","208,992.22","3,921,180.61","3,096,097.49","5,904,134.86","16,224,415.19","21,394,628.24","20,987,565.83","20,413,846.71","37,496,602.54","39,532,816.53","39,551,150.54","39,587,589.71","90,956,250.00"
支付其他与经营活动有关的现金,"17,072,279.00","35,045,243.95","40,753,847.96","19,738,805.10","39,424,641.01","49,204,292.17","12,006,002.26","27,514,823.43","53,958,106.59","79,011,783.73","23,017,079.76","49,251,229.20","71,969,317.58","105,278,619.37","29,218,904.06","55,020,258.54","84,840,016.81","107,406,101.34","24,352,436.20","37,680,571.28","58,390,472.99","95,086,988.99","19,050,062.23","39,231,527.67","64,239,656.43","89,911,892.26","28,037,452.98","41,672,796.49","79,104,848.20","100,025,174.00","42,354,265.70","72,293,573.68","125,355,745.48","156,292,074.04","55,477,083.67","112,607,877.45","171,252,081.49","197,446,934.15","52,314,156.76"
筹资活动现金流入小计,"25,597,500.00","20,000,000.00","88,221,119.76","12,025,300.50","32,342,131.52","64,761,119.76","1,115,250,000.00","1,115,250,000.00","1,115,250,000.00","1,137,543,759.66","2,737,593.36","10,308,822.45","13,693,022.59","34,182,340.16","4,133,551.62","11,381,083.42","11,639,488.82","15,380,852.95","5,717,989.73","11,032,666.36","11,604,068.52","15,350,211.86","35,671,429.43","43,116,483.43","45,468,286.93","44,831,537.48","10,208,992.22","23,656,180.61","22,831,097.49","28,639,134.86","26,224,415.19","39,394,628.24","61,438,139.82","72,505,035.39","59,294,014.54","95,026,014.71","128,932,231.11","148,730,197.76","103,382,299.30"
经营活动现金流出小计,"67,379,151.41","138,593,214.63","203,800,659.44","128,315,925.10","215,435,014.07","281,540,612.22","77,711,322.07","152,631,315.44","231,871,939.65","330,961,447.90","74,187,908.02","158,187,704.60","243,030,911.73","336,254,868.56","92,630,368.70","192,503,529.93","288,990,304.49","390,420,189.68","83,049,345.23","153,468,289.35","231,755,019.16","310,163,370.09","78,198,040.29","167,083,906.08","267,898,593.90","377,268,887.60","122,689,195.94","230,588,064.90","374,360,473.81","454,507,210.29","165,307,810.61","306,549,045.13","524,702,309.47","769,511,625.65","265,184,555.62","554,267,411.32","810,145,849.91","1,061,360,517.86","269,897,114.79"
偿还债务支付的现金,,"30,597,500.00",,"1,025,715.00","7,742,131.52","39,761,119.76","20,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,"19,000,000.00",,,"5,140,548.69","18,611,682.39","37,956,900.21","48,644,656.54","62,252,810.77","86,962,043.71","35,359,955.57"
经营活动产生的现金流量净额,"52,895,569.70","43,692,914.20","66,972,273.70","22,615,719.95","33,473,986.17","62,498,357.60","-2,254,632.47","21,032,697.22","39,119,399.24","33,436,019.44","-4,319,295.56","954,581.94","-1,541,345.20","19,878,300.70","-23,719,057.00","-30,904,259.79","-29,814,798.69","-15,347,325.20","-13,794,250.97","995,437.80","5,186,511.57","33,251,265.54","-9,782,195.10","-15,838,311.07","-26,316,927.62","-5,258,726.05","-29,199,252.72","-42,029,454.27","-39,517,861.00","-30,000,242.17","-28,902,403.53","-16,023,149.39","-26,887,174.26","102,014,289.97","-17,480,352.15","-76,578,504.87","-63,921,919.55","-36,431,574.74","-20,784,049.70"
分配股利、利润或偿还利息支付的现金,,"40,000,000.00","107,730,054.01","18,633,439.50","18,900,726.37","23,151,754.60","313,142.50","22,653,397.50","22,678,637.50","22,678,637.50",,"43,207,612.22","47,440,720.22","47,360,000.00",,"17,192,104.20","18,470,400.00","18,470,400.00","17,597,908.55","18,470,400.00","18,470,400.00","18,470,400.00",,"30,784,000.00","30,784,000.00","30,784,000.00",,"23,356,340.48","23,704,047.63","23,778,344.96","155,950.84","11,952,135.92","12,482,254.41","13,073,194.98","499,992.36","38,618,923.38","39,268,823.08","39,222,557.10","756,023.78"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"470,000,000.00","610,000,000.00",,"1,600,000.00","71,700,000.00","103,350,000.00","9,150,000.00",,"52,000,000.00","135,000,000.00",,"725,000.00"
支付其他与筹资活动有关的现金,,,"10,561,119.76",,,,"1,244,128.80","5,777,974.30","6,245,974.30","7,558,200.00",,,,,,,,"3,800,000.00",,,,,,,,,,,,,,,,,"3,110,000.00",,,,"90,018,771.74"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"3,483,979.45","863,732.49","3,267,843.15","4,434,963.01","6,731,780.78","510,577.00","792,172.37","1,743,172.31","1,719,248.53","435,678.09","677,729.23","3,030,716.31","5,489,496.25",
筹资活动现金流出小计,,"70,597,500.00","118,291,173.77","19,659,154.50","26,642,857.89","62,912,874.36","21,557,271.30","48,431,371.80","58,924,611.80","60,236,837.50",,"43,207,612.22","47,440,720.22","47,360,000.00",,"17,192,104.20","18,470,400.00","22,270,400.00","17,597,908.55","18,470,400.00","18,470,400.00","18,470,400.00",,"30,784,000.00","30,784,000.00","30,784,000.00",,"23,356,340.48","23,704,047.63","42,778,344.96","155,950.84","11,952,135.92","17,622,803.10","31,684,877.37","41,566,892.57","87,263,579.92","101,521,633.85","126,184,600.81","126,134,751.09"
处置固定资产、无形资产和其他长期资产收回的现金净额,"2,000.00","683,927.09","15,000.00",,,,,,"121,000.00","123,300.00",,,,,,,,"242,951.94",,,"132,000.00","188,137.69",,"47,863.25","48,003.75","92,636.23","16,230.00","106,230.00","106,230.00","163,063.48",,,,"297,664.55","343,800.00","415,800.00","902,876.00","1,244,003.48",
筹资活动产生的现金流量净额,"25,597,500.00","-50,597,500.00","-30,070,054.01","-7,633,854.00","5,699,273.63","1,848,245.40","1,093,692,728.70","1,066,818,628.20","1,056,325,388.20","1,077,306,922.16","2,737,593.36","-32,898,789.77","-33,747,697.63","-13,177,659.84","4,133,551.62","-5,811,020.78","-6,830,911.18","-6,889,547.05","-11,879,918.82","-7,437,733.64","-6,866,331.48","-3,120,188.14","35,671,429.43","12,332,483.43","14,684,286.93","14,047,537.48","10,208,992.22","299,840.13","-872,950.14","-14,139,210.10","26,068,464.35","27,442,492.32","43,815,336.72","40,820,158.02","17,727,121.97","7,762,434.79","27,410,597.26","22,545,596.95","-22,752,451.79"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"757,591.12",,,,,,,,"-1,253,691.56",
四、汇率变动对现金的影响,"-426,945.49","-888,379.14","93,401.21","-56,211.28","-56,211.28","5,847.15",,"-151,355.53","-294,893.87","-380,696.12",,,,"-3,044.03","43,463.34","191,922.57","96,542.90","-256,436.24","25,743.54","23,947.93","25,155.43","27,913.54","33,460.12","-36,342.38","629,427.12","836,028.57","-80,520.98","226,331.89","319,096.23","651,374.67","2,818.98","29,611.07","24,395.09","-1,621,904.52","244,435.17","325,188.02","424,221.04","379,705.25","156,948.17"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,"110,102.52","414,000,000.00",,,,"837,000,000.00",,,"3,000,000.00","196,400,000.00","40,119,503.20",,,"471,000,000.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"2,000.00","683,927.09","15,000.00",,,,,,"121,000.00","123,300.00",,,,,,,,"242,951.94",,,"132,000.00","188,137.69",,"47,863.25","158,106.27","417,576,615.68","879,962.49","473,374,073.15","614,541,193.01","844,652,435.38","2,110,577.00","72,492,172.37","108,093,172.31","207,566,913.08","40,898,981.29","53,093,529.23","138,933,592.31","476,479,808.17","725,000.00"
五、现金及现金等价物净增加额,"31,802,331.68","-44,116,315.11","-8,502,539.59","1,131,555.19","12,887,078.49","23,915,803.98","1,084,667,619.80","1,077,514,778.92","1,080,761,014.70","1,094,539,053.41","-5,043,254.19","-37,177,713.84","-43,411,048.84","-8,584,876.07","-20,772,884.04","-53,129,635.68","-59,364,890.77","-54,695,012.70","-27,805,283.83","-9,527,430.57","-5,175,340.08","19,114,163.20","22,065,220.23","-71,207,335.62","-326,086,553.81","-290,740,913.30","-27,194,526.01","-80,473,408.32","-81,015,903.79","9,430,527.80","-91,532,257.87","-272,013,403.98","-262,433,560.77","-209,397,805.94","-856,309.65","-325,427,186.69","-308,566,229.23","-241,588,819.04","-108,441,629.83"
购建固定资产、无形资产和其他长期资产支付的现金,"37,031,689.68","27,007,277.26","45,513,160.49","13,794,099.48","26,229,970.03","40,436,646.17","6,770,476.43","10,185,190.97","14,509,878.87","15,946,492.07","3,461,551.99","5,233,506.01","8,122,006.01","15,282,472.90","1,230,842.00","16,606,277.68","22,815,723.80","32,543,508.24","2,156,857.58","3,109,082.66","3,652,675.60","11,232,965.43","3,857,474.22","6,963,028.85","8,241,446.51","14,746,183.40","4,003,707.02","5,133,409.75","7,274,592.42","15,004,969.27","10,008,914.67","17,092,962.63","22,900,827.40","66,191,927.70","7,029,892.93","12,539,091.32","16,558,580.75","34,716,707.13","2,778,860.76"
期初现金及现金等价物余额,"45,869,999.62","77,672,331.30","33,556,016.19","25,053,476.60","25,053,476.60","25,053,476.60","48,969,280.58","48,969,280.58","48,969,280.58","48,969,280.58","1,143,508,333.99","1,143,508,333.99","1,143,508,333.99","1,143,508,333.99","1,134,923,457.92","1,136,073,457.92","1,136,073,457.92","1,134,923,457.92","1,080,228,445.22","1,080,228,445.22","1,080,228,445.22","1,080,228,445.22","1,099,729,608.42","1,117,533,422.84","1,117,533,422.84","1,099,342,608.42","810,301,795.31","808,601,695.12","808,837,695.12","808,601,695.12","818,032,222.92","818,032,222.92","818,032,222.92","818,032,222.92","608,634,416.98","608,634,416.98","607,380,725.42","608,634,416.98","367,084,747.94"
投资支付的现金,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00","46,250,000.00","5,000,000.00","500,460,789.47","641,460,789.47","11,460,789.47","80,802,800.00","160,983,667.72","190,723,967.28","50,000,000.00","216,603.00","216,603.00","276,000,000.00","2,580,000.00",
期末现金及现金等价物余额,"77,672,331.30","33,556,016.19","25,053,476.60","26,185,031.79","37,940,555.09","48,969,280.58","1,133,636,900.38","1,126,484,059.50","1,129,730,295.28","1,143,508,333.99","1,138,465,079.80","1,106,330,620.15","1,100,097,285.15","1,134,923,457.92","1,114,150,573.88","1,082,943,822.24","1,076,708,567.15","1,080,228,445.22","1,052,423,161.39","1,070,701,014.65","1,075,053,105.14","1,099,342,608.42","1,121,794,828.65","1,046,326,087.22","791,446,869.03","808,601,695.12","783,107,269.30","728,128,286.80","727,821,791.33","818,032,222.92","726,499,965.05","546,018,818.94","555,598,662.15","608,634,416.98","607,778,107.33","283,207,230.29","298,814,496.19","367,045,597.94","258,643,118.11"
