科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"58,229,279.78","90,349,343.10","113,689,944.44","71,008,364.62","71,402,172.94","372,156,979.26","342,906,670.09","292,069,774.92","265,841,660.02","231,028,821.35","205,768,142.82","175,270,856.37","154,719,255.00","134,618,828.82","154,201,774.00","127,395,570.85","125,142,454.51","136,174,762.03","141,846,611.18","110,075,240.67","40,573,058.08","183,288,585.17","79,497,601.14","68,313,075.53","82,365,889.88","222,785,874.89","248,205,649.09","132,196,837.77","129,833,934.95","679,641,041.38","115,002,266.49","111,483,120.65","142,788,343.25","76,671,852.33","86,416,951.06","73,877,155.52"
短期借款,"93,247,519.00","117,678,350.63","76,800,000.00","93,000,000.00","83,000,000.00","12,700,000.00","15,000,000.00","15,000,000.00","18,000,000.00","12,000,000.00","30,000,000.00","22,000,000.00","80,000,000.00","90,000,000.00","124,000,000.00","117,000,000.00","137,000,000.00","157,000,000.00","172,000,000.00","147,000,000.00","144,000,000.00","69,990,864.17","59,990,864.17","30,000,000.00",,,,,,"429,569,696.84","429,569,696.84","149,999,921.80","149,999,921.80","74,197,186.37","74,197,186.37","70,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,747,519.00","5,320,250.63","2,667,617.08","9,089,425.92","4,874,807.00","7,735,579.45","4,530,185.02","5,423,559.40","5,934,275.08","14,056,322.55","9,475,992.01","6,533,488.90","13,945,116.79","29,793,248.02","9,400,239.78","11,552,736.43","16,697,919.51","30,900,894.42","24,790,740.51","20,586,917.58","33,120,239.74","200,000.00","500,000.00",,,"300,000.00","2,310,000.00","2,540,000.00","7,530,472.71","5,952,272.80","9,113,464.30","13,774,594.91","9,282,825.40","4,380,443.16","15,393,972.16","10,294,566.25"
应付票据,,"38,000,000.00","60,000,000.00","2,000,000.00",,,,,,,,,"548,793.36","961,254.43","412,461.07","1,333,450.00","3,963,875.17","2,644,475.17","3,000,000.00","3,000,000.00",,,,,,,,,,,,,"21,866,373.26","38,783,035.80","45,665,311.67","59,125,391.33"
应收账款,"53,555,773.03","77,278,223.36","83,082,428.17","86,359,475.56","95,725,742.61","109,534,784.58","122,302,280.29","125,249,981.34","130,279,410.47","125,260,395.40","122,669,309.89","130,700,776.12","151,226,973.35","139,297,774.25","141,533,988.38","151,922,321.69","155,976,796.55","157,007,065.95","146,352,090.80","159,543,179.95","167,564,862.67","1,939,039,126.57","2,134,795,307.60","2,552,789,463.96","3,225,070,694.73","3,145,918,686.50","3,082,261,248.01","3,963,915,515.41","4,655,852,613.23","4,699,965,067.10","4,226,679,169.31","5,044,772,440.80","5,081,301,650.31","3,984,781,928.78","3,595,937,346.83","3,739,802,471.41"
应付账款,"32,148,489.51","39,482,323.11","35,423,586.00","37,074,774.09","38,788,407.62","38,648,590.85","28,393,009.91","36,105,184.68","38,550,825.52","39,552,443.22","32,082,394.02","25,658,126.05","55,011,251.67","53,020,450.52","41,780,965.57","81,832,808.40","92,783,613.57","92,367,251.74","96,908,378.09","96,800,086.77","70,052,344.28","1,594,306,370.30","1,657,552,249.70","2,091,237,179.14","2,694,603,232.70","2,796,120,999.86","2,642,455,122.83","3,311,968,921.68","3,838,613,626.33","3,749,435,133.67","3,231,604,362.29","3,810,599,566.72","3,822,386,763.55","3,061,958,838.56","2,951,537,333.47","2,996,188,812.09"
预付款项,"48,232,433.00","4,646,747.17","6,673,192.02","2,154,226.60","7,549,896.44","3,315,828.27","3,002,420.00","14,387,598.93","14,469,778.46","72,928,174.05","100,004,459.33","91,886,358.73","107,779,007.18","82,721,528.06","79,680,492.23","103,002,027.05","97,156,137.70","35,239,285.09","41,903,414.05","37,787,583.84","78,094,854.09","35,884,157.06","69,465,281.84","69,649,853.74","73,601,438.79","60,545,276.51","103,943,125.44","19,954,578.84","30,693,483.14","52,762,419.11","274,892,012.86","292,470,845.01","260,200,788.01","154,509,481.19","356,690,469.46","172,246,887.37"
预收款项,"581,755.10","730,122.09","117,086.74","139,048.75",,"879,137.92","875,973.00","355,470.84","1,708,251.50","1,199,733.72","1,431,407.69","608,928.96","1,352,594.27","1,136,842.40","1,757,853.57","2,162,116.08","1,741,508.55","1,237,859.42","1,856,237.93","1,411,220.82","1,881,124.53","49,690,074.08","63,894,046.19","68,586,754.63","92,591,956.19","20,807,300.76","65,728,977.67","33,861,611.32","33,539,797.27","49,634,186.21","51,372,167.13","96,992,273.62","154,184,532.25","126,102,184.94","98,496,357.30","105,524,349.10"
