科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"57,577,223.66","8,768,543.65","6,201,543.67","11,599,298.16","21,483,111.03","9,443,807.61","39,760,770.06","21,167,413.26","55,542,273.05","21,026,555.10","108,986,539.92","40,592,103.19","34,254,989.82","27,389,053.11","49,730,538.26","51,961,194.93","40,427,478.48","19,622,577.73","41,436,448.55","44,512,909.69","52,576,849.59","36,061,944.55","56,863,464.19","64,320,996.23","104,494,265.36","50,483,214.55","47,338,711.97","81,708,184.16","81,713,923.18","32,161,532.00","58,531,036.80","96,364,696.03","128,138,397.31"
应付职工薪酬,"8,937,429.34","9,227,792.47","5,998,793.84","7,463,262.72","8,057,160.91","7,268,530.73","5,577,261.08","10,650,544.04","11,810,036.40","13,699,277.58","12,191,728.44","13,554,460.82","14,110,432.22","17,521,361.82","19,838,239.63","19,764,504.59","19,939,719.60","22,484,209.19","17,876,858.48","28,466,919.07","26,139,477.18","39,596,252.93","33,539,951.56","39,157,748.17","38,710,238.11","41,311,718.46","35,186,751.35","35,343,678.42","33,443,255.45","38,713,170.29","31,792,119.35","31,155,914.24","32,759,964.46"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,195,118.93","13,685,607.87","9,332,977.74","12,872,031.04","14,884,849.58","1,294,598.89","-12,464,338.03","11,338,830.74","5,358,360.99","-15,574,263.93","-26,789,009.76","-31,614,664.57","-36,832,156.94","16,586,373.82","14,219,566.70","21,418,595.58","23,325,320.18","22,647,684.72","21,623,264.17","24,683,021.72","20,203,963.90","13,633,530.17","15,092,872.00","44,778,064.99","44,137,990.15","37,850,475.84","39,044,499.06","19,651,329.05","20,124,154.72","23,296,797.05","36,691,666.30","30,583,367.35","43,978,532.97"
应收利息,,,,,,,,"6,607,261.11",,"1,916,316.28","1,272,214.23","2,809,475.74","3,837,962.03","4,392,010.52","3,879,891.12","4,678,497.53","1,080,372.63","3,653,861.59","3,454,684.10","3,840,489.65","1,298,859.10","2,732,261.33","3,690,153.56","6,079,336.90","1,522,212.38","484,146.40","138,885.98","348,758.19","3,109,358.19","4,574,633.19","6,474,183.19","277,898.19","1,206,777.63"
应付利息,"205,732.44","367,875.06","144,636.10","167,659.00","153,286.29","5,629.01","77,247.74","86,210.93","320,721.95","1,266,462.72","1,259,957.21","1,617,412.63","2,122,115.53","669,122.73","161,613.23","441,856.14","867,100.16","1,829,555.36","1,496,189.72","2,922,339.15","4,407,297.84","2,338,477.13","4,635,668.63","4,032,646.02","2,805,846.16","4,005,884.29","2,376,651.86","2,538,902.71","3,789,700.39","4,860,853.72","6,163,062.61","6,121,772.12","6,068,330.61"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,462,400.00"
应付股利,,,,,,,,"81,689.64",,"16,337.93","16,337.93","16,337.93",,,,,,"696,322.75",,"401,286.47","401,286.47",,,,"10,560,000.00",,,,"1,000,000.00","1,000,000.00","1,000,000.00",,"1,000,000.00"
存货,"103,053,434.33","127,173,300.31","198,555,512.44","170,654,393.28","177,701,021.42","181,038,216.90","217,493,070.73","267,848,626.92","276,091,693.06","338,460,267.05","400,375,291.29","452,442,956.86","575,990,296.50","531,306,900.13","566,529,657.87","580,617,273.46","601,988,183.27","614,132,292.32","734,549,450.75","848,648,013.86","759,167,641.08","832,994,695.18","904,282,294.13","1,010,577,089.14","1,214,050,800.10","1,224,124,785.44","1,316,625,090.42","1,082,586,939.51","1,074,314,924.71","1,096,297,265.23","995,867,288.42","1,105,722,529.79","1,134,042,723.89"
其他应付款,"25,545,944.63","36,521,700.90","24,755,244.51","27,810,133.40","25,256,026.19","14,289,998.62","10,915,931.20","59,742,190.10","21,840,965.92","30,062,169.89","21,940,688.47","31,923,342.78","32,048,814.85","30,373,503.80","50,606,803.00","37,507,881.62","47,528,187.21","50,280,416.70","62,345,200.89","121,863,430.57","108,317,502.22","141,710,048.31","166,778,994.82","181,883,506.38","150,329,809.56","208,214,162.46","215,470,833.76","231,004,820.69","258,986,160.02","261,055,642.88","151,645,951.15","122,469,439.53","94,391,842.18"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"7,703,850.00","7,703,850.00",,,"12,000,000.00","9,000,000.00","18,500,000.00","11,000,000.00","46,663,846.37","44,000,000.00","44,000,000.00","44,000,000.00"
其他流动资产,,,,,,,,,,,"395,937.52",,,"59,815,356.28","34,716,005.16","44,528,849.12","49,840,378.61","73,332,285.39","67,704,325.06","68,994,005.20","53,624,169.77","87,054,139.10","51,519,145.77","45,932,360.92","79,745,728.94","95,277,888.78","62,775,342.50","55,057,504.05","47,347,112.74","81,248,737.13","37,491,348.15","51,462,445.23","90,464,714.96"
其他流动负债,,,,,,,,,,,,,,,"405,795.33",,"22,294.50","5,000,000.00","5,000,000.00","10,094,447.97","9,833,958.97","5,000,000.00","7,379,570.71","5,000,000.00","4,902,065.25","5,000,000.00","5,000,000.00",,,,,,
流动资产合计,"241,163,548.69","283,888,931.17","362,908,107.30","393,943,684.62","431,622,908.04","1,433,314,725.25","1,449,949,947.49","1,464,000,645.21","1,470,900,764.30","1,615,757,707.17","1,756,842,388.70","1,911,217,576.73","2,004,173,896.67","1,841,944,057.30","1,923,301,513.79","1,850,630,901.39","1,834,737,438.61","1,923,146,087.43","2,051,356,992.57","2,310,111,987.20","2,062,614,282.84","2,021,115,039.06","3,090,620,748.55","3,000,659,564.24","2,697,122,188.55","2,772,344,673.18","2,669,015,491.98","3,228,417,140.47","3,378,845,765.69","3,973,825,902.93","4,264,999,634.34","4,167,556,209.89","4,494,737,789.62"
流动负债合计,"239,267,702.06","344,849,651.93","340,302,256.16","346,181,227.94","366,105,832.22","239,554,353.93","259,680,222.32","378,977,902.81","401,065,237.83","632,844,836.26","777,315,058.07","909,780,834.08","1,074,873,040.97","1,108,543,477.31","1,227,835,587.59","1,367,909,848.51","1,398,899,358.39","1,737,042,646.56","1,860,975,206.32","2,330,140,245.61","2,142,490,408.05","2,254,539,358.83","2,490,864,394.70","2,500,600,924.28","2,234,644,395.80","2,352,525,674.15","2,148,046,229.44","1,698,860,922.94","1,900,015,665.12","2,725,215,909.64","2,965,693,706.52","2,940,670,119.99","3,237,533,668.06"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"14,906,271.00","14,906,271.00","14,906,271.00","40,406,271.00","40,406,271.00","39,206,271.00","39,206,271.00","86,825,803.00","138,630,941.85","140,864,172.35","140,864,172.35","148,064,172.35"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"57,000,000.00","92,663,266.67","176,500,000.00","164,000,000.00","164,000,000.00","120,000,000.00","109,000,000.00","98,000,000.00","87,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,"670,503,652.93","677,480,679.44","684,457,767.22","691,274,888.71","698,441,034.65","705,412,254.10"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,"6,145,500.00","6,145,500.00","1,651,878.00","1,651,878.00","1,611,078.00","1,590,678.00","1,577,078.00","1,556,678.00","1,536,278.00","1,515,878.00","1,495,478.00","1,475,078.00","1,485,768.98","1,465,368.98","1,413,878.00","1,393,478.00","13,528,062.35","39,923,506.64","40,701,823.84","39,210,787.83","12,188,028.94","5,525,179.13","1,299,178.00","1,299,178.00","1,263,293.44","1,263,293.44"
长期股权投资,"6,613,983.67","3,194,880.00","3,194,880.00","3,194,880.00","3,194,880.00","3,194,880.00","3,194,880.00","3,708,901.39","6,785,835.07","19,035,231.54","3,735,231.54","14,515,393.41","13,676,443.15","14,659,309.87","22,252,743.81","12,708,830.00","16,864,300.61","50,709,814.58","50,709,814.58","56,721,423.96","45,335,111.32","39,952,031.42","41,131,796.37","46,158,045.48","47,208,045.48","44,761,787.02","46,339,564.27","50,183,020.64","51,410,950.71","70,370,158.04","73,524,125.02","86,040,081.12","93,971,754.08"
专项应付款,,,,,"850,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,514,908.05","8,514,908.05","8,514,908.05",
固定资产,"58,157,156.83","217,580,132.03","230,270,613.08","278,121,345.92","283,095,526.33","294,580,502.39","318,983,826.51","416,274,032.92","412,617,719.33","502,297,070.35","497,998,241.23","533,963,967.19","687,416,448.38","767,768,664.62","786,302,741.30","908,717,412.49","850,270,073.97","1,047,060,604.67","1,074,322,813.18","1,224,511,948.23","1,301,093,050.51","1,445,691,425.49","1,429,436,959.18","1,584,408,331.86","1,866,437,606.87","2,206,414,299.07","2,204,852,740.63","1,995,542,498.78","2,000,692,744.90","2,133,529,394.87","2,157,083,507.25","2,170,716,919.17","2,133,655,974.11"
递延所得税负债,,,,,,"6,000,704.75","6,000,704.75","6,000,704.75","6,000,704.75","5,004,647.36","5,004,647.36","4,506,618.64","4,257,604.30","4,008,589.93","4,008,589.93","3,962,947.81","3,940,126.75","3,917,305.69","3,917,305.69","3,917,305.69","3,917,305.69","3,826,330.74","3,803,587.00","3,780,379.33","3,757,558.29","3,734,737.22","3,711,916.16","3,689,095.10","3,666,274.04","3,643,452.99","3,620,631.93","3,597,810.87","3,574,989.81"
在建工程,"3,409,392.06","7,573,067.30","7,656,849.46","6,138,901.52","10,826,864.62","21,328,835.46","13,564,051.48","37,630,120.97","75,617,194.16","86,100,109.49","113,796,468.73","100,261,262.03","86,936,841.13","176,686,119.15","237,019,362.94","274,832,990.85","352,619,949.59","487,433,803.37","507,914,549.80","569,504,915.78","578,508,013.14","619,455,254.39","795,291,965.09","773,045,865.69","685,777,101.80","416,670,363.42","445,670,850.75","468,887,329.31","467,991,847.04","457,341,970.16","503,751,788.26","571,301,027.01","665,653,138.22"
其他非流动负债,"11,000,000.00","17,730,000.00","8,100,000.00","8,950,000.00","8,100,000.00","8,365,000.00","8,365,000.00","8,365,000.00","8,365,000.00","8,305,000.00","8,305,000.00","7,900,000.00","7,900,000.00","19,786,757.79","23,134,882.02","28,622,611.13","24,951,102.08","28,617,907.28","28,367,088.44","47,219,716.40","46,911,643.21","7,773,150.00","7,773,150.00",,,,,,,,,,
工程物资,,"4,341,979.68","7,444,941.57","4,602,122.84","6,800,527.77","7,203,097.35","5,445,770.93","5,471,967.57","6,884,424.91","10,060,150.60","17,609,655.61","32,381,698.51","9,215,289.90","9,818,254.08","11,518,552.17","18,448,768.14","16,382,245.59","14,357,641.20","15,795,885.62","12,525,961.39","22,142,211.70","17,145,982.73","14,481,396.79","15,710,789.52","13,708,621.49","16,581,160.67","14,546,300.50","12,500,149.72","12,167,937.31","30,742,131.65","14,473,983.67","15,540,191.79","14,352,487.07"
非流动负债合计,"11,000,000.00","17,730,000.00","8,100,000.00","8,950,000.00","8,950,000.00","14,365,704.75","14,365,704.75","20,511,204.75","20,511,204.75","14,961,525.36","14,961,525.36","14,017,696.64","13,748,282.30","25,372,425.72","28,700,149.95","34,121,836.94","30,407,106.83","34,030,690.97","33,759,472.13","52,622,791.07","52,294,317.88","46,974,551.29","46,603,755.38","62,881,419.78","161,894,604.86","204,511,175.97","287,536,067.00","910,794,495.93","911,863,243.16","879,604,553.03","874,549,073.11","871,912,018.80","858,287,902.90"
固定资产清理,,,,,,,,,,,,,,,,,"74,301.83",,,,,,,,"42,866.38","8,290,516.66","8,290,516.66","8,290,516.66","8,290,516.66","6,508,891.28","6,508,891.28","6,515,972.36","6,508,891.28"
负债合计,"250,267,702.06","362,579,651.93","348,402,256.16","355,131,227.94","375,055,832.22","253,920,058.68","274,045,927.07","399,489,107.56","421,576,442.58","647,806,361.62","792,276,583.43","923,798,530.72","1,088,621,323.27","1,133,915,903.03","1,256,535,737.54","1,402,031,685.45","1,429,306,465.22","1,771,073,337.53","1,894,734,678.45","2,382,763,036.68","2,194,784,725.93","2,301,513,910.12","2,537,468,150.08","2,563,482,344.06","2,396,539,000.66","2,557,036,850.12","2,435,582,296.44","2,609,655,418.87","2,811,878,908.28","3,604,820,462.67","3,840,242,779.63","3,812,582,138.79","4,095,821,570.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","163,415,000.00","163,415,000.00","163,415,000.00","163,365,000.00","245,047,500.00","245,047,500.00","245,047,500.00","245,038,500.00","318,550,050.00","318,550,050.00","318,550,050.00","396,704,022.00","396,704,022.00","396,704,022.00","396,704,022.00","396,704,022.00","1,507,475,283.00","1,507,475,283.00","1,507,475,283.00","1,507,476,591.00","1,507,477,887.00","1,507,478,390.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,390,000.00","57,693,213.90","56,113,424.96","56,113,424.96","56,113,424.96","1,173,006,991.36","1,174,573,732.76","1,114,573,732.76","1,114,573,732.76","1,114,573,732.76","1,114,573,732.76","1,137,454,232.76","1,144,567,045.26","1,148,668,122.40","1,150,097,022.40","1,071,932,322.40","1,074,570,672.40","1,077,209,022.24","1,078,205,530.83","1,005,725,319.42","1,006,756,658.01","1,007,787,996.55","1,914,917,344.00","1,909,446,992.53","1,915,637,386.17","1,909,925,806.89","1,909,925,806.89","962,480,859.21","959,906,984.83","961,711,734.83","967,430,296.58","967,437,364.13","967,440,116.99"
无形资产,"7,267,783.63","110,380,471.04","102,144,683.02","98,234,149.93","96,221,025.12","99,228,851.85","97,033,036.32","114,203,083.43","110,615,960.37","121,938,818.62","137,032,896.87","136,877,187.36","142,201,274.20","189,474,998.98","190,728,241.00","193,232,154.33","186,383,716.01","217,080,994.67","214,886,004.13","235,969,967.24","234,822,933.56","348,043,957.68","352,113,023.04","361,798,701.17","388,668,419.01","394,005,877.55","394,846,625.92","331,740,376.77","330,024,043.66","363,541,726.46","367,544,170.21","368,415,914.13","367,305,604.40"
盈余公积,"3,828,046.31","12,418,998.79","23,660,688.68","23,660,688.68","23,660,688.68","33,318,232.72","33,318,232.72","33,318,232.72","33,318,232.72","38,913,060.96","38,913,060.96","38,913,060.96","38,913,060.96","48,668,470.22","48,668,470.22","48,668,470.22","48,668,470.22","64,061,005.34","64,061,005.34","64,061,005.34","64,061,005.34","87,407,880.12","87,407,880.12","87,407,880.12","87,407,880.12","108,808,741.56","108,808,741.56","108,808,741.56","108,808,741.56","127,594,622.13","127,594,622.13","126,334,670.16","126,334,670.16"
开发支出,,,,,,,"1,004,838.39",,,,"2,057,090.97","3,840,378.87","4,181,492.08",,"2,400.00",,,"6,686,294.86","7,558,128.55","8,465,898.63","9,905,827.92","21,005,698.51","22,463,428.65","27,403,986.30","29,259,437.28","39,151,176.01","38,475,008.07","40,947,291.48","45,577,229.76","49,781,482.88","49,784,266.32","50,451,781.06","55,915,464.15"
减:库存股,,,,,,,,,,,,,,,,,,,,,,"15,477,000.00","15,477,000.00",,,,,,,,,,
商誉,,,,,,,,"10,069,413.37","10,069,413.37","9,878,138.90","9,878,138.91","9,878,138.90","9,878,138.90","9,878,138.90","10,730,293.22","15,247,143.68","9,878,138.90","13,014,884.40","13,014,884.40","80,846,847.27","85,876,861.84","39,811,806.53","49,489,675.85","24,689,767.46","138,971,653.36","152,482,152.08","152,482,152.08","143,289,728.93","143,289,728.93","143,289,728.93","143,289,728.93","143,289,728.93","143,289,728.93"
未分配利润,"44,575,839.34","118,121,752.14","209,833,243.18","274,174,376.97","301,315,196.43","300,888,914.60","311,180,985.25","277,083,326.42","293,560,038.23","297,639,578.68","314,095,578.10","346,884,237.94","359,205,764.88","387,082,978.56","419,980,369.59","413,848,909.81","447,416,127.21","485,537,337.42","535,429,275.52","559,846,569.06","608,930,658.45","630,377,113.89","683,566,022.62","692,897,076.73","718,672,865.29","732,291,502.88","781,664,325.90","797,049,309.30","832,926,759.35","848,235,322.82","991,373,757.05","1,003,076,991.85","1,097,469,649.98"
长期待摊费用,"4,171,501.79","666,985.73","450,750.63","381,104.15","346,280.91","312,957.75","280,134.52","3,511,311.29","3,421,903.44","371,698.23","5,807,964.60","283,085.15","1,846,035.73","4,222,534.94","4,062,838.90","3,545,310.06","2,078,229.31","3,808,350.05","1,884,907.54","979,753.30","1,788,052.26","2,625,046.64","2,361,363.02","1,798,308.60","2,206,656.81","30,134,043.41","29,262,790.23","4,179,791.63","6,440,042.58","3,854,906.04","3,765,391.73","3,512,716.52","3,333,517.61"
少数股东权益,"2,580,456.09","2,334,597.31","1,576,208.08","1,586,987.07","1,601,663.19","1,666,741.40",,"75,577,399.85","77,959,735.11","113,793,368.64","132,417,273.88","140,074,976.36","171,729,528.98","184,484,352.40","186,988,808.03","193,621,885.39","139,032,614.66","171,022,772.55","174,600,282.53","239,591,083.16","241,832,704.61","293,659,913.62","310,287,220.54","298,843,789.61","466,036,962.83","463,729,307.65","466,120,944.09","408,900,254.18","412,417,204.18","407,956,719.89","410,122,105.21","417,037,460.29","421,780,567.62"
递延所得税资产,"1,858,677.13","521,767.12","514,996.00","1,050,516.64","638,792.69","3,637,088.71","3,662,392.16","5,172,323.16","4,074,966.45","7,287,177.76","7,518,151.97","7,321,350.59","6,925,863.21","8,505,006.86","6,875,510.12","10,745,412.97","8,705,280.74","11,762,024.63","11,717,169.55","24,198,747.42","21,072,176.55","24,299,910.80","24,571,195.59","46,105,076.90","46,304,024.51","32,343,841.72","31,961,514.68","34,075,984.59","34,087,274.00","32,328,581.62","36,808,577.47","30,684,194.05","31,827,388.06"
外币报表折算价差,,,,,,,,,,,,,,"-398,134.66","-506,786.73","-1,762,918.96","-1,975,337.64","-2,359,179.61","-1,166,068.17","-2,057,508.82","-2,894,205.91",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,"42,879,607.25","32,334,423.80","85,278,930.40","104,072,836.91","36,648,928.58","42,702,624.05","47,728,934.29","72,527,578.93","29,491,828.45","78,377,317.70","53,124,190.42","27,301,296.67","18,700,169.16","28,333,209.20","36,531,802.52","69,444,333.15","55,246,841.41","83,720,451.69","80,771,446.36","60,372,757.19"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"81,478,495.11","344,259,282.90","351,677,713.76","391,723,021.00","401,123,897.44","429,486,213.51","443,168,930.31","596,041,154.10","630,087,417.10","756,968,395.49","795,433,840.43","839,322,462.01","962,277,826.68","1,223,892,634.65","1,301,827,107.26","1,522,756,952.92","1,547,329,073.46","1,888,563,341.01","1,940,506,781.40","2,261,454,397.51","2,373,071,817.73","2,602,429,213.64","2,824,624,392.28","2,949,149,334.40","3,286,292,000.66","3,399,941,657.77","3,434,267,543.99","3,165,374,762.03","3,256,242,451.70","3,485,166,755.19","3,581,119,054.18","3,668,104,144.85","3,724,250,877.45"
所有者权益(或股东权益)合计,"72,374,341.74","265,568,562.14","366,183,564.90","430,535,477.68","457,690,973.26","1,608,880,880.08","1,619,072,950.73","1,660,552,691.75","1,679,411,738.82","1,724,919,741.04","1,759,999,645.70","1,826,741,508.02","1,877,830,400.08","1,931,920,788.92","1,968,592,883.51","1,971,356,168.86","1,952,760,046.85","2,040,636,090.91","2,097,129,095.52","2,188,803,348.03","2,240,901,374.64","2,322,030,342.58","3,377,776,990.75","3,386,326,554.58","3,586,875,188.55","3,615,249,480.83","3,667,700,739.53","3,784,136,483.63","3,823,209,309.11","3,854,172,195.45","4,005,875,908.89","4,023,078,215.95","4,123,167,096.11"
资产总计,"322,642,043.80","628,148,214.07","714,585,821.06","785,666,705.62","832,746,805.48","1,862,800,938.76","1,893,118,877.80","2,060,041,799.31","2,100,988,181.40","2,372,726,102.66","2,552,276,229.13","2,750,540,038.74","2,966,451,723.35","3,065,836,691.95","3,225,128,621.05","3,373,387,854.31","3,382,066,512.07","3,811,709,428.44","3,991,863,773.97","4,571,566,384.71","4,435,686,100.57","4,623,544,252.70","5,915,245,140.83","5,949,808,898.64","5,983,414,189.21","6,172,286,330.95","6,103,283,035.97","6,393,791,902.50","6,635,088,217.39","7,458,992,658.12","7,846,118,688.52","7,835,660,354.74","8,218,988,667.07"
负债和所有者(或股东权益)合计,"322,642,043.80","628,148,214.07","714,585,821.06","785,666,705.62","832,746,805.48","1,862,800,938.76","1,893,118,877.80","2,060,041,799.31","2,100,988,181.40","2,372,726,102.66","2,552,276,229.13","2,750,540,038.74","2,966,451,723.35","3,065,836,691.95","3,225,128,621.05","3,373,387,854.31","3,382,066,512.07","3,811,709,428.44","3,991,863,773.97","4,571,566,384.71","4,435,686,100.57","4,623,544,252.70","5,915,245,140.83","5,949,808,898.64","5,983,414,189.21","6,172,286,330.95","6,103,283,035.97","6,393,791,902.50","6,635,088,217.39","7,458,992,658.12","7,846,118,688.52","7,835,660,354.74","8,218,988,667.07"
