科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"17,114,961.70","18,644,501.01","10,644,661.42","15,332,638.06","21,249,587.01","6,704,544.84","11,911,193.76","18,265,886.12","25,389,904.31","21,692,255.60","30,517,453.39","41,714,577.99","54,276,986.05","20,490,802.53","34,253,311.59","46,965,577.45","62,756,044.05","18,830,225.36","33,567,361.41","48,015,986.89","62,057,680.09","21,093,073.77","35,969,205.57","51,092,117.60","68,148,128.22","25,185,853.47","41,889,469.75","59,029,598.84","77,116,081.26","35,743,480.31","53,360,075.10","70,719,009.11","89,670,293.82","23,702,314.71","41,538,785.77","60,406,910.83","80,513,230.22","26,228,070.41"
取得借款收到的现金,"6,000,000.00","16,000,000.00","25,000,000.00","25,000,000.00","35,000,000.00",,,,,,,,,"50,000,000.00","60,000,000.00","60,000,000.00","202,762,027.00",,"7,428,297.50","7,428,297.50","37,428,297.50","150,000,000.00","250,000,000.00","375,000,000.00","375,000,000.00",,,"50,000,000.00","347,700,000.00","71,230,139.94","105,211,600.63","124,872,866.10","142,413,508.96","81,464,651.83","182,074,822.05","182,074,822.05","351,589,018.34","178,056,443.14"
支付的各项税费,"12,561,961.22","24,842,260.59","7,662,925.45","10,133,514.60","17,930,816.52","5,760,168.17","11,740,955.93","19,420,965.02","26,756,025.28","18,300,749.80","22,147,677.70","29,276,179.19","39,815,426.77","24,378,162.55","31,367,214.92","38,472,327.28","47,544,450.58","14,925,710.56","16,673,429.14","25,148,368.69","43,199,981.37","13,181,126.29","24,361,037.50","36,213,549.13","73,683,785.62","18,430,074.23","31,755,225.42","42,870,819.47","73,124,888.37","18,770,255.06","31,263,915.65","40,280,203.73","61,224,272.78","26,548,938.42","32,478,372.76","44,081,482.79","69,787,109.25","32,832,637.91"
收到其他与筹资活动有关的现金,"5,450,000.00","1,450,000.00","300,000.00","11,500,000.00","13,400,000.00","610,000.00","1,810,000.00","3,610,000.00","7,800,000.00","200,000.00","200,000.00","2,100,000.00","33,480,521.41",,,,"7,750,000.00",,"1,400,000.00","2,400,000.00","8,900,000.00",,,,"1,000,000.00",,,,,,,,,,,,,
支付其他与经营活动有关的现金,"11,834,782.00","18,065,545.48","13,008,724.81","17,013,075.02","23,212,819.72","19,484,198.02","13,746,565.86","28,304,176.31","32,643,943.61","21,681,823.69","19,076,580.71","27,473,445.89","32,367,390.85","18,378,525.35","38,512,660.25","51,021,203.23","50,744,412.55","17,550,781.19","32,489,889.03","49,066,104.02","53,751,915.64","25,764,869.01","30,290,746.55","43,400,340.46","62,115,234.45","17,591,916.02","29,581,430.07","44,131,167.76","68,686,317.83","24,723,791.93","33,307,598.44","56,442,576.40","70,025,001.01","18,490,041.50","40,469,641.38","65,990,698.36","92,786,035.81","33,980,151.93"
筹资活动现金流入小计,"11,450,000.00","17,450,000.00","25,300,000.00","415,000,000.00","426,900,000.00","610,000.00","1,810,000.00","3,610,000.00","7,800,000.00","200,000.00","200,000.00","2,100,000.00","33,480,521.41","50,000,000.00","60,000,000.00","60,000,000.00","210,512,027.00",,"8,828,297.50","9,828,297.50","739,251,336.38","150,000,000.00","250,000,000.00","375,000,000.00","376,000,000.00","247,700,000.00","247,700,000.00","297,700,000.00","347,700,000.00","71,230,139.94","105,211,600.63","124,872,866.10","142,413,508.96","81,464,651.83","182,074,822.05","182,074,822.05","351,589,018.34","178,056,443.14"
经营活动现金流出小计,"104,644,747.12","132,401,561.26","63,418,397.44","97,580,646.88","140,321,769.14","65,132,561.32","110,191,294.88","172,512,123.36","224,756,990.03","75,276,052.87","138,976,263.59","189,032,692.97","234,994,519.77","125,418,450.23","203,744,281.91","277,246,490.05","370,093,393.34","108,752,621.49","205,428,603.04","284,945,401.28","392,857,936.73","132,014,899.92","263,055,739.57","391,260,044.39","538,514,583.83","119,552,774.97","218,727,415.74","317,703,566.73","531,756,967.06","147,447,626.24","243,022,604.47","333,841,300.31","471,481,101.62","140,066,890.34","244,190,531.10","394,631,137.15","518,889,090.78","182,946,371.21"
偿还债务支付的现金,"6,000,000.00","6,000,000.00","14,500,000.00","20,500,000.00","35,500,000.00","10,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,"1,000,000.00","6,400,000.00","6,400,000.00","56,400,000.00","58,000,000.00","94,346,491.20","100,762,027.00","106,442,027.00","188,190,324.50",,,"1,000,000.00","161,000,000.00","151,500,000.00","151,500,000.00","214,000,000.00","244,000,000.00","15,000,000.00","20,000,000.00","20,000,000.00","70,000,000.00","107,233,064.94","145,211,600.63","217,588,087.45","253,439,086.51","292,049,244.50"
经营活动产生的现金流量净额,"18,422,670.17","20,378,339.48","2,151,809.02","-6,484,706.38","36,126,328.32","-39,468,678.83","-37,592,228.33","-55,945,178.20","19,335,363.85","-45,384,851.12","-54,146,562.70","-72,853,923.38","-6,349,213.42","-54,716,600.43","-9,792,972.46","-29,924,370.46","26,203,907.12","-47,141,817.90","-44,213,700.45","-22,700,150.10","66,052,091.18","-71,185,966.37","-48,438,539.40","-57,439,961.01","44,952,835.90","-3,522,526.87","10,405,581.36","21,080,738.06","94,728,291.03","1,411,645.79","41,555,153.78","51,872,160.49","136,569,208.18","-28,757,514.07","-35,699,518.29","-26,619,091.35","59,718,910.31","-48,522,940.18"
分配股利、利润或偿还利息支付的现金,"5,195,723.12","10,790,813.50","995,664.33","1,243,017.33","1,900,017.33","399,725.00","43,485,125.00","43,485,125.00","43,485,125.00",,"36,592,500.00","36,592,500.00","36,728,601.78","724,775.99","28,349,163.77","28,940,890.43","31,739,898.76","2,254,885.05","3,144,011.65","3,986,922.07","4,763,742.49","226,000.00","66,205,080.26","71,111,494.86","76,633,699.56","3,746,981.04","4,809,651.33","17,108,650.20","17,755,591.89","23,656,165.12","36,569,599.46","37,752,622.67","40,053,600.00","23,935,665.75","29,797,935.18","31,796,804.44","33,256,080.25","22,962,706.48"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,000,000.00",,,,,"2,650,000.00","19,650,000.00","26,600,000.00","5,100,000.00",
支付其他与筹资活动有关的现金,,,,"2,085,680.00","8,464,060.00",,,,,,,,,"27,030,521.41","27,030,521.41","27,030,521.41","27,030,521.41",,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,"432,200.00",,,,,,,,,,,,,,,"236,055.39",,"8,712.28","8,712.28","8,712.28","15,493.83","72,873.61","175,504.86","195,569.93","1,124,321.53"
筹资活动现金流出小计,"11,195,723.12","16,790,813.50","15,495,664.33","23,828,697.33","45,864,077.33","10,399,725.00","73,485,125.00","73,485,125.00","73,485,125.00",,"36,592,500.00","36,592,500.00","37,728,601.78","34,155,297.40","61,779,685.18","112,371,411.84","116,770,420.17","96,601,376.25","103,906,038.65","110,428,949.07","192,954,066.99","226,000.00","66,205,080.26","72,111,494.86","237,633,699.56","155,246,981.04","156,309,651.33","231,108,650.20","261,755,591.89","38,656,165.12","56,569,599.46","57,752,622.67","110,053,600.00","131,168,730.69","175,009,535.81","249,384,891.89","286,695,166.76","315,011,950.98"
处置固定资产、无形资产和其他长期资产收回的现金净额,800.00,"12,033.00","159,800.00","159,800.00","169,900.00","4,000.00","4,000.00","14,000.00","19,000.00",,"11,240.00","11,240.00","11,240.00",,,,,,,,,,,,,,,,,,,,"90,000.00",,,,640.00,
筹资活动产生的现金流量净额,"254,276.88","659,186.50","9,804,335.67","391,171,302.67","381,035,922.67","-9,789,725.00","-71,675,125.00","-69,875,125.00","-65,685,125.00","200,000.00","-36,392,500.00","-34,492,500.00","-4,248,080.37","15,844,702.60","-1,779,685.18","-52,371,411.84","93,741,606.83","-96,601,376.25","-95,077,741.15","-100,600,651.57","546,297,269.39","149,774,000.00","183,794,919.74","302,888,505.14","138,366,300.44","92,453,018.96","91,390,348.67","66,591,349.80","85,944,408.11","32,573,974.82","48,642,001.17","67,120,243.43","32,359,908.96","-49,704,078.86","7,065,286.24","-67,310,069.84","64,893,851.58","-136,955,507.84"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,800.00,"12,033.00","159,800.00","159,800.00","169,900.00","4,000.00","4,000.00","14,000.00","19,000.00",,"11,240.00","11,240.00","11,240.00","432,200.00",,,,,,,,,,,,,,,"65,236,055.39",,"8,712.28","8,712.28","98,712.28","2,665,493.83","19,722,873.61","26,775,504.86","5,296,209.93","201,124,321.53"
五、现金及现金等价物净增加额,"5,731,096.34","5,745,326.55","3,413,453.64","380,164,755.88","394,872,203.73","-51,708,644.32","-116,991,173.85","-141,286,248.69","-72,664,050.30","-64,427,051.28","-123,796,379.17","-154,183,436.62","-159,099,545.76","-77,264,771.33","-53,410,214.91","-142,350,262.06","37,159,715.25","-144,108,659.11","-142,123,195.11","-128,020,446.76","606,553,233.22","32,053,041.73","-38,597,528.37","60,144,023.70","-35,438,075.93","71,399,312.86","65,230,222.90","-7,962,487.09","-20,669,824.46","-57,233,249.66","-47,272,878.23","-31,990,614.04","12,593,209.50","-115,493,436.21","-94,388,445.37","-159,987,200.57","54,387,044.92","-485,952,790.51"
购建固定资产、无形资产和其他长期资产支付的现金,"12,946,650.71","15,304,232.43","8,702,491.05","4,681,640.41","22,459,947.26","2,454,240.49","7,727,820.52","15,479,945.49","26,333,289.15","19,242,200.16","33,268,556.47","46,848,253.24","60,847,965.31","2,565,940.00","5,578,423.77","23,795,346.26","46,526,665.20","365,464.96","2,831,753.51","4,719,645.09","5,796,127.35","1,126,474.75","22,592,184.86","28,942,796.58","22,921,804.42","15,281,179.23","32,065,707.13","61,686,084.95","61,330,278.99","12,218,870.27","16,778,745.46","23,991,730.24","27,434,619.92","14,513,331.29","24,709,881.11","30,766,338.42","36,800,789.08","9,918,664.02"
期初现金及现金等价物余额,"45,899,309.98","51,630,406.32","57,375,732.87","57,375,732.87","57,375,732.87","452,247,936.60","452,247,936.60","452,247,936.60","452,247,936.60","379,583,886.30","379,583,886.30","379,583,886.30","379,583,886.30","220,484,340.54","220,484,340.54","220,484,340.54","220,484,340.54","267,800,304.04","257,644,055.79","257,644,055.79","257,644,055.79","864,197,289.01","864,197,289.01","864,197,289.01","864,197,289.01","841,165,681.50","828,759,213.08","841,165,681.50","828,759,213.08","808,089,388.62","808,089,388.62","808,089,388.62","808,089,388.62","820,682,598.12","820,682,598.12","820,682,598.12","820,682,598.12","875,069,643.04"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,"45,408,517.15",,,,"2,250,000.00","4,500,000.00","33,948,490.00","115,000,000.00","79,000,000.00","120,700,000.00","127,000,000.00","100,000,000.00",,"60,767,205.82","62,067,205.82","3,460,000.00",
期末现金及现金等价物余额,"51,630,406.32","57,375,732.87","60,789,186.51","437,540,488.75","452,247,936.60","400,539,292.28","335,256,762.75","310,961,687.91","379,583,886.30","315,156,835.02","255,787,507.13","225,400,449.68","220,484,340.54","143,219,569.21","167,074,125.63","78,134,078.48","257,644,055.79","123,691,644.93","115,520,860.68","129,623,609.03","864,197,289.01","896,250,330.74","825,599,760.64","924,341,312.71","828,759,213.08","912,564,994.36","893,989,435.98","833,203,194.41","808,089,388.62","750,856,138.96","760,816,510.39","776,098,774.58","820,682,598.12","705,189,161.91","726,294,152.75","660,695,397.55","875,069,643.04","389,116,852.53"
