科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"376,999,333.02","710,198,678.99","979,002,542.13","1,444,615,248.36","350,795,578.97","633,101,061.23","1,100,613,651.83","1,738,275,580.54","462,983,223.84","1,005,256,821.24","1,641,688,993.56","2,756,529,073.75","844,732,379.41","1,536,877,123.88","2,405,395,793.84","3,742,143,293.64","1,122,146,171.52","2,283,453,088.89","3,548,439,706.87","5,108,683,086.57","1,294,446,713.72","8,603,765,591.49","16,053,496,023.28","19,995,793,230.00","5,898,667,268.13","7,932,257,802.61","12,268,581,973.94","19,543,643,926.13","6,398,994,607.69","10,058,678,708.02","15,519,289,489.01","21,731,432,971.86","6,595,935,145.99","11,543,596,683.09","18,162,240,410.62","26,752,209,728.73","7,803,549,840.58","12,445,137,229.81","19,431,231,079.68","29,373,126,808.78","5,944,170,205.74","9,696,472,268.58","20,839,820,251.11","27,496,911,763.93","5,976,412,187.90","13,253,418,357.61"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"419,347.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,455,892.63",,"85,745.99","85,745.99",,"1,642,116.11","1,642,116.11","1,642,116.11","2,970,700.00","142,330.89","1,795,859.99"
支付其他与投资活动有关的现金,"2,089,336.54","2,635,504.88","2,635,634.38","38,000,000.00",,,,"10,000,000.00",,,,,,,,,,,,,,,,"17,549,381.57","4,715,376.43","52,346,866.65","77,593,612.23","4,465,825.15","5,067,866.74","10,266,186.82","56,065,582.04","12,375,004.94","6,594,304.78","11,895,634.10","66,245,813.27","77,675,097.67","6,203,876.53","26,023,661.31","71,336,048.30","98,795,716.34","6,298,095.42","32,452,998.17","83,954,350.23","242,972,658.04","7,566,308.87","41,492,573.62"
收到其他与经营活动有关的现金,"277,189,047.08","262,546,755.23","563,372,828.06","316,630,055.71","262,428,621.36","184,354,750.30","640,038,637.08","205,676,021.87","249,493,408.60","338,515,903.90","473,698,414.81","457,035,185.88","165,493,313.62","279,869,011.23","482,863,262.61","270,453,702.54","187,730,777.64","179,155,016.29","294,156,124.27","388,112,777.30","58,647,248.52","1,252,912,153.78","3,327,089,569.11","1,390,672,124.66","419,071,735.91","1,519,505,279.06","1,606,385,558.57","1,484,697,003.85","482,598,307.21","662,615,872.62","1,284,101,695.18","1,232,259,663.67","490,349,112.21","756,383,694.35","1,437,604,450.59","1,208,107,479.13","473,916,394.05","1,082,621,019.31","1,355,117,104.91","1,503,781,429.85","572,361,788.64","974,158,555.19","1,403,108,707.90","1,002,042,506.76","552,752,404.03","991,491,444.92"
投资活动现金流出小计,"190,369,880.25","425,647,437.01","562,763,912.36","590,240,846.52","231,641,976.00","386,540,419.72","524,065,690.38","559,062,381.51","66,369,156.98","173,050,470.27","274,805,631.27","290,794,963.92","110,643,739.41","209,641,320.04","468,555,443.34","477,914,332.70","77,065,823.45","111,595,448.26","181,201,652.70","250,918,649.33","70,085,981.42","3,228,712,108.80","3,610,482,090.52","4,850,124,869.14","700,847,262.50","1,898,949,792.82","2,940,282,733.56","4,135,507,383.83","808,887,474.15","1,825,184,061.32","3,344,322,242.43","3,853,022,470.29","783,466,927.14","1,438,387,508.40","2,882,799,071.54","4,874,809,632.42","1,118,814,371.94","2,524,622,220.80","3,432,957,202.17","4,800,215,925.31","877,894,477.00","1,410,350,182.40","3,566,403,007.13","5,347,494,502.50","1,021,997,014.92","1,411,536,580.66"
经营活动现金流入小计,"654,607,727.45","972,745,434.22","1,542,375,370.19","1,761,245,304.07","613,224,200.33","817,455,811.53","1,740,652,288.91","1,943,951,602.41","712,476,632.44","1,343,772,725.14","2,115,387,408.37","3,213,564,259.63","1,010,225,693.03","1,816,746,135.11","2,888,259,056.45","4,012,596,996.18","1,309,876,949.16","2,462,608,105.18","3,842,595,831.14","5,496,795,863.87","1,353,093,962.24","9,856,677,745.27","19,380,585,592.39","21,386,465,354.66","6,317,739,004.04","9,451,763,081.67","13,874,967,532.51","21,028,340,929.98","6,881,592,914.90","10,721,294,580.64","16,803,391,184.19","22,963,692,635.53","7,086,284,258.20","12,299,980,377.44","19,599,844,861.21","27,961,773,100.49","8,277,466,234.63","13,527,843,995.11","20,786,433,930.58","30,876,908,238.63","6,518,174,110.49","10,672,272,939.88","22,244,571,075.12","28,501,924,970.69","6,529,306,922.82","14,246,705,662.52"
投资活动产生的现金流量净额,"-178,074,338.93","-413,705,524.30","-531,150,481.93","-538,482,842.10","-202,239,904.60","-328,802,348.63","-487,752,573.60","-478,236,815.57","-57,219,156.98","-91,870,329.02","-153,702,748.02","-162,250,789.03","-98,269,042.75","-185,368,108.11","-409,336,881.40","-417,598,786.82","-76,859,465.45","-89,876,214.34","-155,129,531.63","-230,390,559.59","-70,077,364.13","-2,946,697,678.73","-3,592,836,431.09","-4,767,709,019.29","-608,484,213.75","-1,651,345,887.63","-2,676,921,837.67","-3,513,988,760.40","-724,553,659.64","-1,797,433,823.74","-3,168,174,235.74","-3,439,435,822.15","-117,948,441.98","-744,197,306.04","-2,043,138,720.37","-3,463,479,154.80","-1,117,418,394.43","-2,192,134,884.05","-2,795,245,035.27","-3,815,180,399.39","-793,641,557.31","-1,200,085,710.95","-3,261,815,101.03","-4,892,742,490.55","-1,007,844,889.43","-1,392,150,168.37"
购买商品、接受劳务支付的现金,"328,289,882.83","630,845,066.57","813,017,227.21","1,295,002,931.25","306,704,399.49","548,507,974.08","923,216,666.73","1,464,696,886.63","443,953,393.71","879,426,521.69","1,401,374,805.86","2,394,418,099.26","751,557,202.47","1,388,914,135.06","2,179,499,014.01","3,126,209,850.14","1,063,933,409.74","1,986,595,307.27","3,078,453,339.50","4,571,598,541.45","1,089,474,956.35","6,921,418,076.19","13,744,661,892.54","17,800,198,398.30","5,060,804,455.69","6,722,440,665.55","10,475,733,774.38","16,539,543,588.89","6,155,837,812.28","8,546,993,382.20","13,289,074,709.36","18,462,884,910.26","5,831,847,926.25","9,638,602,828.86","14,715,314,748.63","21,793,043,987.17","6,941,636,890.38","11,682,321,970.61","17,596,551,311.15","25,737,393,414.52","5,322,743,557.85","9,822,687,170.11","19,550,374,597.93","23,674,028,345.02","5,748,091,512.58","12,561,114,797.81"
吸收投资收到的现金,,"80,000,000.00","48,000,000.00","48,000,000.00",,"61,960,000.00","61,960,000.00","61,960,000.00","4,000,000.00","22,940,000.00","22,940,000.00","22,940,000.00","11,000,000.00",,"59,480,000.00","40,198,744.90","2,450,000.00","2,450,000.00","2,450,000.00","2,450,000.00",,"2,450,000.00","2,450,000.00","78,518,200.00",,,,"2,304,338,996.85",,,,"9,500,000.00",,,,"2,000,000.00",,"12,610,000.00","12,610,000.00","68,610,000.00","60,000,000.00","74,000,000.00","2,349,004,996.63","2,583,504,996.63",,"26,040,000.00"
