科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
流动负债合计,"276,456,091.87","432,401,855.08","555,642,673.37","627,969,335.54","670,044,572.42","622,373,566.14","721,764,189.97","878,637,729.26","1,164,936,660.69","1,550,233,106.59","1,652,644,776.93","1,949,856,321.87","1,998,966,958.81","2,915,094,796.22","3,191,516,032.11","3,489,511,166.14","3,507,669,967.03","3,630,501,761.53","3,594,829,223.36","4,022,116,079.36"
可供出售金融资产,,,,"600,000.00","1,000,000.00","21,000,000.00","39,000,000.00","31,000,000.00","41,100,000.00","41,100,000.00","5,800,000.00","36,400,000.00","36,400,000.00","36,400,000.00","9,700,000.00","11,700,000.00","9,700,000.00","9,700,000.00","9,700,000.00",
长期借款,,,,,,,"5,866,461.08","5,737,780.53","5,607,326.39","5,475,074.22","113,340,999.25","111,605,076.33","178,967,280.01","278,827,584.47","184,835,963.54","184,692,390.67","175,546,838.95","270,049,281.11","252,399,689.51","189,100,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,"628,436,389.35","927,359,726.81","927,976,193.48","928,603,270.65","299,094,259.69","306,339,608.89","312,603,523.58"
长期应收款,,,"5,000,000.00","5,000,000.00","7,324,000.00","7,324,000.00","7,324,000.00","12,124,000.00","12,124,000.00","12,124,000.00","12,124,000.00","12,124,000.00","12,124,000.00","12,124,000.00","4,800,000.00","4,800,000.00","6,850,000.00","15,400,000.00","23,350,000.00","23,116,500.00"
长期应付款,,,"46,226,674.23","38,178,138.12","48,094,815.08","38,701,843.83","30,843,293.79","56,790,308.53","49,861,550.36","42,043,495.47","108,783,349.85","101,389,289.58","93,117,740.89","85,826,711.75","62,800,762.00","81,571,100.00","103,830,372.71","185,431,995.91","248,633,494.80","195,726,016.59"
长期股权投资,,,,,,,"15,934,548.59","17,096,772.50","20,351,168.72","87,637,329.12","193,850,986.69","356,929,322.73","416,858,533.71","465,638,872.15","552,470,440.12","570,766,092.76","488,349,724.45","507,617,560.64","487,630,307.01","503,202,663.98"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,"206,715.43","373,572.64","369,431.41","326,003.04","321,322.71","317,319.54","378,886.28","343,574.92","272,836.60","181,080.54","303,157.19","315,429.53","403,180.80","435,010.62","341,099.72","400,457.88","415,386.27","446,651.85","312,318.02","371,673.09"
固定资产,"64,663,032.22","122,296,699.68","219,261,841.60","225,860,382.66","264,451,599.35","264,092,631.22","299,275,182.46","317,844,662.37","341,242,720.94","381,754,293.53","566,929,229.99","583,619,198.41","617,852,639.05","677,211,770.91","762,134,889.04","762,478,000.25","769,250,397.89","812,473,699.95","868,184,896.16","846,278,796.43"
递延所得税负债,,,,,,,,,,,,,,,,,,,"1,466,517.60","2,128,737.97"
在建工程,"2,405,225.47","982,559.77","18,462,997.80","25,886,516.86","36,675,020.52","46,041,114.89","69,467,680.95","87,679,864.63","99,180,258.49","109,035,439.27","18,682,907.42","58,159,799.63","71,043,446.73","84,640,248.03","6,648,293.51","9,222,994.32","9,473,346.48","1,722,572.99","1,062,669.40","2,258,314.74"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"206,715.43","7,292,056.60","53,626,589.60","45,459,625.12","55,296,621.75","45,824,647.33","43,501,125.11","70,559,147.94","64,894,197.31","56,967,200.19","233,149,990.25","224,007,279.40","283,310,685.66","1,004,161,180.15","1,185,257,932.83","1,204,500,367.99","1,218,456,685.57","763,397,803.09","817,316,521.79","707,908,876.72"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"276,662,807.30","439,693,911.68","609,269,262.97","673,428,960.66","725,341,194.17","668,198,213.47","765,265,315.08","949,196,877.20","1,229,830,858.00","1,607,200,306.78","1,885,794,767.18","2,173,863,601.27","2,282,277,644.47","3,919,255,976.37","4,376,773,964.94","4,694,011,534.13","4,726,126,652.60","4,393,899,564.62","4,412,145,745.15","4,730,024,956.08"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"70,526,316.00","70,526,316.00","70,526,316.00","70,526,316.00","94,126,316.00","94,126,316.00","94,126,316.00","94,126,316.00","282,378,948.00","282,378,948.00","321,963,377.00","321,963,377.00","579,534,079.00","579,534,079.00","579,534,079.00","579,534,079.00","579,534,079.00","579,534,079.00","579,534,079.00","579,534,079.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"101,309,718.18","101,309,718.18","101,309,718.18","101,309,718.18","438,765,494.06","438,765,494.06","438,765,494.06","438,765,494.06","250,512,862.06","250,512,862.06","1,306,555,395.07","1,306,555,395.07","1,021,591,160.45","1,025,578,440.67","1,023,732,422.68","1,023,732,422.68","1,023,814,638.62","1,023,814,638.62","1,024,200,447.15","1,024,343,805.75"
无形资产,"16,389,098.31","22,480,459.40","25,101,774.08","24,449,480.55","24,270,805.27","24,609,303.93","28,598,216.61","27,609,270.90","26,910,942.24","26,016,387.66","36,692,419.04","35,466,442.10","34,161,665.63","32,865,323.73","32,944,794.05","32,950,084.14","31,417,638.46","32,383,954.20","31,600,910.05","30,600,813.85"
盈余公积,"10,287,586.78","14,713,757.50","19,365,269.50","19,365,269.50","19,365,269.50","19,365,269.50","24,814,028.41","24,814,028.41","24,814,028.41","24,814,028.41","34,802,578.32","34,802,578.32","34,802,578.32","34,802,578.32","41,724,733.35","41,724,733.35","41,724,733.35","41,724,733.35","41,724,733.35","41,724,733.35"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,"1,434,774.73","1,434,774.73","1,434,774.73","1,434,774.73","2,066,137.87","2,066,137.87","2,526,694.91","2,526,694.91","2,526,694.91","90,279,917.81","481,244,187.69","658,984,862.50","658,984,862.50","1,598,267,620.11","1,669,832,716.96","1,669,832,716.96","1,669,832,716.96","1,669,832,716.96","1,655,752,716.96","1,655,752,716.96"
未分配利润,"157,987,563.59","217,707,091.11","284,234,129.74","292,986,095.41","315,381,861.59","341,474,080.74","366,314,108.62","382,102,572.70","396,077,799.89","432,269,511.99","453,928,069.77","487,123,416.26","525,991,489.55","597,370,056.59","642,045,366.65","698,475,068.38","742,285,603.14","841,213,193.08","859,954,573.82","978,995,688.00"
长期待摊费用,"2,446,378.23","2,215,869.50","2,171,175.57","2,252,670.39","2,214,782.43","3,297,939.67","3,527,851.44","3,393,679.67","3,031,259.36","4,290,974.37","9,311,684.02","8,859,042.30","10,497,272.00","24,258,266.07","88,558,668.24","86,278,442.97","85,597,844.72","91,084,096.59","93,006,274.28","93,819,757.86"
少数股东权益,,,"189,826.04","998,100.44","639,818.74","1,527,651.31","4,530,362.14","7,925,126.77","14,919,819.74","53,326,275.62","104,903,761.10","207,036,178.92","227,443,179.85","375,418,028.10","461,509,666.24","480,441,523.83","531,618,672.09","574,390,288.23","625,278,981.51","666,357,217.27"
递延所得税资产,"5,598,856.44","9,521,651.29","14,451,657.20","13,715,339.98","14,917,510.79","16,980,331.69","18,311,876.55","19,403,972.95","19,954,452.03","23,263,799.78","22,705,166.23","28,943,100.16","32,833,391.47","38,970,097.29","63,193,172.16","67,336,061.36","72,932,674.32","75,226,555.52","82,712,439.58","60,781,239.16"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"3,000,000.00","3,000,000.00",,"1,129,937.33",,,"2,183,300.00","2,183,300.00",,"2,000,000.00","38,957,014.00","28,753,309.00","6,803,371.50","3,478,736.50","95,677,488.02","100,977,155.42","2,046,200.00","400,540.00","5,723,103.27","7,427,244.14"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"95,937,365.40","161,932,014.37","285,884,220.98","300,329,102.50","352,919,856.23","385,411,459.27","486,149,351.51","520,862,217.93","566,421,496.69","777,502,141.54","1,386,297,595.08","1,808,239,076.83","1,897,559,182.59","2,973,854,934.79","3,285,960,462.10","3,316,341,548.18","3,145,450,543.28","3,215,841,696.85","3,258,723,316.71","3,232,938,047.12"
所有者权益(或股东权益)合计,"340,111,184.55","404,256,882.79","475,625,259.46","485,185,499.53","868,278,759.89","895,258,811.61","928,550,309.23","947,733,537.94","968,703,458.10","1,043,301,626.08","2,222,159,845.76","2,357,490,692.81","2,389,322,685.36","2,612,551,004.13","2,748,554,724.10","2,824,234,351.89","2,919,170,635.24","3,060,477,748.79","3,130,842,186.00","3,291,180,576.67"
资产总计,"616,773,991.85","843,950,794.47","1,084,894,522.43","1,158,614,460.19","1,593,619,954.06","1,563,457,025.08","1,693,815,624.31","1,896,930,415.14","2,198,534,316.10","2,650,501,932.86","4,107,954,612.94","4,531,354,294.08","4,671,600,329.83","6,531,806,980.50","7,125,328,689.04","7,518,245,886.02","7,645,297,287.84","7,454,377,313.41","7,542,987,931.15","8,021,205,532.75"
负债和所有者(或股东权益)合计,"616,773,991.85","843,950,794.47","1,084,894,522.43","1,158,614,460.19","1,593,619,954.06","1,563,457,025.08","1,693,815,624.31","1,896,930,415.14","2,198,534,316.10","2,650,501,932.86","4,107,954,612.94","4,531,354,294.08","4,671,600,329.83","6,531,806,980.50","7,125,328,689.04","7,518,245,886.02","7,645,297,287.84","7,454,377,313.41","7,542,987,931.15","8,021,205,532.75"
