科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"11,312,171.08","29,906,793.08","6,523,968.14","30,738,983.92","1,014,055,004.87","872,659,207.21","845,631,618.15","853,571,777.84","832,912,566.79","818,255,724.30","761,681,253.77","793,651,721.14","796,969,669.58","855,678,871.99","772,575,578.61","836,241,939.41","841,681,880.00","864,980,434.87","835,853,505.96","831,895,470.85","814,013,341.73","813,440,639.82","737,831,327.31","810,366,609.41","816,632,119.15","876,364,646.55","749,460,119.30","802,961,939.54","902,393,304.78","995,681,441.20","812,985,654.30","835,092,753.63","701,620,110.79","729,165,018.00","754,746,397.78","634,103,637.78"
短期借款,,"19,300,000.00","69,000,000.00","129,200,000.00","118,500,000.00",,,,,,,,,,,,,,,,,,,,,,"30,000,000.00",,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,202,433.39","23,718,485.00","25,968,877.28","27,677,952.39","20,032,130.74","41,578,222.45","44,036,292.04","23,123,894.45","37,920,434.29"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"6,576,035.30","5,842,014.28","8,069,720.55","24,550,829.75","36,155,027.93","51,388,294.40","49,976,416.98","40,779,006.32","49,482,283.21","59,291,340.22","70,327,921.02","101,752,563.58","113,188,117.75","124,606,946.16","100,771,400.79","148,904,924.70","134,976,100.01","134,531,810.41","131,682,004.01","145,238,879.94","148,037,321.05","171,527,079.66","159,434,035.23","145,729,842.42","168,727,136.91","171,823,557.67","208,039,323.02","195,746,370.11","216,218,304.30","219,776,031.91","244,839,207.74","239,070,772.01","210,843,882.86","217,920,064.20","259,665,209.79","210,109,731.03"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210,000.00","210,000.00",,
应收账款,"70,115,508.38","94,461,590.55","105,160,860.19","98,445,117.56","81,822,930.92","87,208,787.85","92,288,784.48","124,731,485.97","145,621,157.82","173,132,225.63","176,617,153.49","171,980,390.50","195,898,684.92","208,760,980.01","202,322,816.38","210,946,167.32","200,234,796.19","228,488,690.00","263,427,276.21","304,900,636.58","267,338,264.78","311,668,778.20","387,655,899.24","420,609,205.84","357,857,899.41","529,747,530.55","660,268,532.89","582,221,986.51","432,913,836.35","532,600,618.67","549,249,161.17","518,596,824.79","423,399,859.85","494,341,087.77","560,859,288.67","520,689,775.81"
应付账款,"2,885,730.36","6,764,184.17","8,163,241.40","4,065,339.75","8,229,981.97","2,494,032.72","6,069,648.71","38,157,675.43","32,181,820.44","22,068,450.74","27,559,464.58","25,404,000.56","14,995,949.91","49,654,421.43","15,356,002.92","67,403,194.31","18,522,629.42","60,401,407.37","59,228,859.80","60,678,740.63","18,670,199.58","18,452,584.52","32,601,395.40","57,369,407.59","38,629,636.11","79,531,463.51","180,239,503.65","154,273,541.92","87,259,065.32","100,562,252.23","97,408,553.28","85,370,386.61","60,531,132.81","81,333,038.14","77,220,138.43","86,973,465.60"
预付款项,"2,915,714.01","16,102,123.90","18,487,054.75","79,662,516.53","26,741,591.02","28,582,292.39","5,576,891.46","30,565,900.38","55,018,920.30","66,774,319.26","61,606,318.63","68,653,275.02","38,674,029.16","48,547,341.20","46,191,792.33","51,157,718.25","70,803,630.88","113,760,995.59","81,391,259.41","91,232,153.12","20,441,609.62","78,935,438.91","10,985,864.52","9,394,807.66","64,324,666.41","75,041,185.02","75,038,039.61","80,430,907.96","27,363,936.73","35,150,902.43","46,834,116.25","66,904,587.34","14,218,001.93","66,834,282.31","49,037,743.32","94,871,562.86"
预收款项,"276,586.18","24,453.00","35,617.52","1,102,213.63","813,304.77","359,368.72","715,794.10","302,695.99","28,241.94","350,710.54","134,983.24","408,795.94","33,406.00","78,326.94","354,152.54","20,658.54","690,129.79","30,622.60","124,883.60","27,070.60","173,582.40","306,705.56","72,993.40","51,403.70","11,711.60","54,810.60","377,791.82","412,320.20","1,043,301.52","907,195.16","999,574.04","1,465,341.10","3,837,246.85","968,900.16","1,292,297.06","997,205.86"
