科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"75,611,959.66","168,181,960.09","285,902,476.03","369,648,636.64","57,519,620.68","117,677,748.19","209,904,459.86","254,041,578.31","92,162,338.83","210,787,966.04","281,049,469.42","357,756,167.45","66,631,337.53","82,129,951.28","117,519,240.58","189,355,206.45","38,198,048.49","46,697,960.38","57,905,958.37","69,317,840.01","9,589,024.51","13,934,024.51","19,305,014.81","23,203,905.76","4,816,348.12","9,248,726.62","13,434,102.62","29,459,991.37","4,185,376.00","8,370,752.00","12,564,128.00","16,789,504.00","4,185,376.00","8,020,752.00","11,954,566.05","16,510,217.02","4,436,286.32","35,991,055.05","83,848,145.76","131,191,344.11","42,632,027.97","91,375,200.73","130,677,431.21","205,958,121.87","154,762,384.27","287,785,064.88"
二、营业利润,"6,708,624.15","18,969,949.62","32,146,918.70","36,400,408.77","283,595.35","3,339,213.44","10,905,840.26","6,658,872.93","511,948.57","-11,549,760.33","-31,658,216.51","-75,190,951.94","-29,532,342.77","-47,950,013.19","-69,531,055.39","-336,158,642.02","1,197,135.81","3,026,232.86","5,468,490.67","-2,024,570.89","2,067,467.88","3,889,275.12","5,705,937.77","4,932,810.67","1,358,248.93","2,529,224.52","1,583,406.03","1,498,843.74","752,639.10","714,122.52","552,245.05","536,752.22","38,590.66","-1,824,220.43","-3,459,070.89","-4,102,490.82","414,152.78","15,018,179.98","32,945,530.21","51,564,940.37","5,152,068.19","15,869,053.71","17,775,150.20","-470,364,448.24","26,791,376.98","32,818,602.18"
减:营业成本,"62,975,743.05","137,757,205.96","238,811,353.34","313,067,058.38","50,268,414.58","99,616,581.53","179,632,509.85","215,624,011.73","83,696,073.16","208,433,922.99","291,123,733.01","381,440,740.40","86,845,738.77","104,210,908.44","141,904,239.89","227,557,092.04","32,738,686.21","38,340,675.01","46,645,705.68","58,054,771.06","6,708,612.58","8,416,617.07","10,976,874.88","13,649,058.49","2,336,149.29","3,989,564.58","5,642,979.87","18,877,142.02","1,652,466.36","3,304,932.72","4,957,399.08","6,609,865.44","1,651,809.90","3,285,714.30","4,936,392.45","6,653,033.85","1,698,735.89","3,821,155.28","6,725,723.74","9,149,086.83","2,722,451.51","5,597,170.73","8,408,739.85","50,815,097.56","74,646,692.44","137,854,825.55"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,,"43,124.08","152,574.59","266,686.05","26,760.00","103,394.93","155,343.12","209,178.45","26,760.00","72,138.81","121,494.34","193,844.18","10,895.64","10,895.64","10,895.64","290,315.78","239,150.00","482,470.00","648,112.79","909,581.79","257,580.06","500,900.06","746,587.80","906,670.29","231,745.96","478,839.17","713,220.22","1,209,139.74","234,381.05","468,762.10","703,143.15","937,524.20","234,381.05","449,162.10","638,743.15","882,093.51","265,300.00","408,418.50","537,340.87","3,228,751.33","859,714.85","1,703,476.69","2,325,977.28","3,047,372.18","956,741.92","1,743,399.96"
营业外收入,,"50,305.10","185,260.59","198,063.59","2,087,167.00","2,485,466.88","2,485,466.88","2,786,318.94","1,356,444.57","1,855,587.57","2,149,503.64","2,367,397.01","703,100.50","839,231.30","839,231.30","1,315,765.96","38,410.00","58,310.00","858,310.00","7,214,731.83","8,800.00","8,800.00","1,012,300.00","1,012,300.00",,"19,630.29","19,630.29","1,482,244.53",104.16,"4,772.16","4,772.16","104,772.16",,,,"600,000.00","378,539.00","840,117.51","2,739,957.67","2,746,855.95","99,753.69","100,553.58","1,180,553.58","462,239,543.29","1,625,478.67","2,460,225.94"
销售费用,"445,113.61","2,051,994.78","3,818,421.50","5,239,836.32","802,265.58","2,555,778.54","3,978,799.32","5,244,157.15","1,282,653.62","2,216,134.79","4,455,036.71","7,332,803.91","2,601,633.81","3,454,656.15","4,278,818.29","5,915,302.81","362,716.44","512,270.06","512,270.06","512,270.06",,,,,,,,,,,,,,,,,,"3,598,646.30","13,629,132.28","18,873,709.51","13,991,712.50","24,209,959.64","38,525,461.33","59,793,211.23","24,872,042.23","50,603,256.42"
减:营业外支出,"11,341.36","18,341.36","47,841.36","149,841.36","15,798.86","17,798.86","70,798.86","211,607.00","39,859.30","112,359.30","391,794.33","419,822.55","25,000.00","38,945.37","48,945.37","1,524,476.97","16,800.00","116,800.00","116,800.00","159,632.85","118,226.68","418,226.68","418,226.68","1,009,642.20",,,"55,755.60","73,478.26",,,250.00,250.00,,,,"425,964.70",,"107,221.00","127,232.68","127,254.86",,,32.04,"2,213.79","25,031.34","50,797.46"
管理费用,"3,763,241.21","6,890,081.75","9,113,510.30","11,744,918.27","5,064,526.67","8,249,362.45","11,556,604.14","17,533,221.58","3,454,381.81","7,006,446.22","10,259,021.65","21,094,043.67","3,794,448.40","16,081,406.32","32,242,216.31","67,093,019.55","3,108,189.88","6,615,507.07","6,760,170.76","11,584,532.53","1,031,695.45","2,524,037.05","3,272,259.48","4,804,730.23","899,711.83","2,440,701.02","3,157,631.71","4,919,540.01","1,558,391.65","3,886,654.93","6,370,069.46","8,686,959.89","2,268,389.11","5,984,555.91","9,716,602.49","13,155,523.75","2,065,903.76","14,270,737.49","31,863,119.98","49,861,732.46","19,878,619.32","40,949,288.50","60,107,202.67","84,224,919.08","27,300,413.84","66,393,931.18"
其中:非流动资产处置净损失,,,,,,,,,,,,"207,595.03",,,,,,,,,,,,"587,431.67",,,,"73,478.26",,,250.00,250.00,,,,"425,964.70",,,,,,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,719,237.64","1,872,596.91","1,675,910.67","1,725,445.41","1,074,558.50","2,820,848.60","4,366,915.82","6,013,456.69","3,190,521.67","5,814,030.62","7,951,346.55","9,877,657.40","2,910,963.68","5,624,224.65","7,916,252.57","8,878,262.43","552,170.15","759,947.80","968,042.81","1,581,135.92","52,085.69","51,994.60","52,154.27","53,641.47","-9,507.89","-25,397.09","-28,559.63","-31,344.23","-3,752.16","-9,704.92","-17,213.39","-24,550.67","-7,794.72","-18,726.62","-22,367.89","-28,103.84","-7,806.11","-901,790.25","-1,247,502.65","-2,526,664.82","145,009.10","639,275.05","1,089,694.29","653,625.03","-221,682.27","-1,028,829.18"
三、利润总额,"6,697,282.79","19,001,913.36","32,284,337.93","36,448,631.00","2,354,963.49","5,806,881.46","13,320,508.28","9,233,584.87","1,828,533.84","-9,806,532.06","-29,900,507.20","-73,243,377.48","-28,854,242.27","-47,149,727.26","-68,740,769.46","-336,367,353.03","1,218,745.81","2,967,742.86","6,210,000.67","5,030,528.09","1,958,041.20","3,479,848.44","6,300,011.09","4,935,468.47","1,358,248.93","2,548,854.81","1,547,280.72","2,907,610.01","752,743.26","718,894.68","556,767.21","641,274.38","38,590.66","-1,824,220.43","-3,459,070.89","-3,928,455.52","792,691.78","15,751,076.49","35,558,255.20","54,184,541.46","5,251,821.88","15,969,607.29","18,955,671.74","-8,127,118.74","28,391,824.31","35,228,030.66"
资产减值损失,,"597,006.99","183,786.93","1,204,283.44",-500.00,"1,986,426.01","302,304.66","3,752,537.09",,"-1,204,947.06","-1,202,946.33","13,008,029.83",,"697,873.27","697,873.27","215,779,855.86",,"-3,039,142.42","-3,096,834.40","-1,299,880.46","-8,417.15","-928,799.39","-928,799.39","-623,005.39",,"-164,205.58","2,365,424.42","2,986,670.09","-8,750.00","5,984.65","-1,515.35","42,952.92",,"144,266.74","144,266.74","-49,839.43",,"-73,059.37","-78,276.75","1,807,257.95",,"825,482.11","837,020.06","478,201,771.81","-14,679.21","1,377,887.61"
减:所得税,"2,210,103.32","6,039,160.02","10,481,319.44","13,131,038.99","1,376,970.00","2,032,872.61","3,507,287.78","3,916,606.43","183,216.56",,,"-1,767,793.25",,"46,270.04","46,270.04","5,061,820.66",,,,"-40,540.72",,,,"-51,798.19",,,,"-325,520.53",,,,,,"459,762.62","503,023.84","459,762.62",,"1,994,905.21","1,994,905.21","71,460.83",,"-1,184,467.17","-1,225,474.03","-13,514,034.66","3,753,170.39","5,181,005.86"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,"993,857.31","993,857.31","993,857.31",,,,,,,,,,,,,"520,000.00","520,000.00","520,000.00","520,000.00",,,,,,,,,,,,,,"151,232.88","526,921.92","767,469.52","117,547.50","-1,581,494.30","-1,608,185.53","337,155.08","-431,478.34","1,921,405.07"
四、净利润,"4,487,179.47","12,962,753.34","21,803,018.49","23,317,592.01","977,993.49","3,774,008.85","9,813,220.50","5,316,978.44","1,645,317.28","-9,806,532.06","-29,900,507.20","-71,475,584.23","-28,854,242.27","-47,195,997.30","-68,787,039.50","-341,429,173.69","1,218,745.81","2,967,742.86","6,210,000.67","5,071,068.81","1,958,041.20","3,479,848.44","6,300,011.09","4,987,266.66","1,358,248.93","2,548,854.81","1,547,280.72","3,233,130.54","752,743.26","718,894.68","556,767.21","641,274.38","38,590.66","-2,283,983.05","-3,962,094.73","-4,388,218.14","792,691.78","13,756,171.28","33,563,349.99","54,113,080.63","5,251,821.88","17,154,074.46","20,181,145.77","5,386,915.92","24,638,653.92","30,047,024.80"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,"520,000.00",,,,,,,,,,,,,,,,,,"-1,953,994.30","-2,085,685.53","-294,094.92","-431,478.34","-928,594.93"
归属于母公司所有者的净利润,"4,486,630.33","12,962,440.48","21,805,794.75","23,338,664.95","977,993.49","3,774,008.85","9,813,220.50","5,316,978.44","1,645,317.28","-9,806,532.06","-29,900,507.20","-71,475,584.23","-28,854,242.27","-47,195,997.30","-68,787,039.50","-341,429,173.69","1,218,745.81","2,967,742.86","6,210,000.67","5,071,068.81","1,958,041.20","3,479,848.44","6,300,011.09","4,987,266.66","1,358,248.93","2,548,854.81","1,547,280.72","3,233,130.54","752,743.26","718,894.68","556,767.21","641,274.38","38,590.66","-2,283,983.05","-3,962,094.73","-4,388,218.14","792,691.78","13,756,171.28","33,563,349.99","54,113,080.63","5,251,821.88","17,154,074.46","20,181,145.77","5,386,915.92","24,638,653.92","30,047,024.80"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,549.14,312.86,"-2,776.26","-21,072.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
