科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"261,585,305.69","290,193,663.64","279,711,343.65","242,874,855.59","200,925,903.39","224,068,131.88","313,974,151.89","364,456,729.52","302,752,719.42","292,602,248.99","213,077,840.96","359,193,545.76","314,790,716.29","370,302,264.33","291,126,169.70","268,730,491.71","257,143,018.69","441,441,828.58","437,756,012.53","491,568,422.96","394,628,691.88","473,487,233.64","545,400,713.46","554,337,742.72","1,352,249,268.58","877,475,527.17","969,665,127.52","1,122,734,325.86","1,537,363,897.27","1,171,847,979.73","1,281,460,664.80","1,182,385,831.16","1,334,975,653.77","1,202,263,259.85","964,854,813.06","939,100,200.10","836,974,716.47","1,882,109,324.76","1,934,690,498.80","2,013,422,273.47","1,723,851,118.71","1,854,695,512.80","2,037,392,903.41","1,803,256,938.17"
短期借款,"502,100,000.00","487,600,000.00","527,550,000.00","246,700,000.00","261,700,000.00","264,700,000.00","286,700,000.00","271,700,000.00","292,000,000.00","292,000,000.00","282,000,000.00","302,700,000.00","292,700,000.00","359,024,820.87","332,700,000.00","398,302,915.00","428,392,411.04","444,828,757.11","439,700,000.00","524,270,000.00","580,209,845.26","556,902,330.00","432,200,000.00","681,456,880.00","546,367,680.00","570,339,744.50","615,923,280.00","568,886,040.00","902,100,659.50","1,072,594,276.00","740,091,894.82","347,922,512.00","636,442,760.00","615,885,470.00","414,307,920.00","427,246,400.00","593,544,920.00","1,538,503,040.00","1,345,758,280.00","1,258,109,850.00","1,627,415,845.00","1,618,682,320.00","1,752,971,315.00","2,021,311,700.00"
交易性金融资产,"158,301.00","232,996.50","232,996.50","288,832.50","242,500.50","204,336.00","192,604.50","180,427.50","199,435.50","221,562.00","213,246.00","6,227,799.00","216,216.00","184,734.00","213,246.00","218,740.50","209,088.00",,,,,,,,,"105,000,000.00","105,000,000.00",,,,"338,091.00","3,673,209.17","7,521,098.56","1,553,015.00","208,820.00",,,,,"4,402.52","4,402.52",,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,073,264.27","7,401,268.44","6,699,532.44",,,"7,104,902.51","7,583,917.61","9,758,497.05","9,352,063.88","4,897,078.58","6,654,798.99",,,"3,699,682.05","9,219,020.71","17,948,155.40"
应收票据,"140,985,048.50","175,842,588.87","214,948,205.79","193,598,663.23","173,319,809.92","164,842,193.53","139,751,467.62","187,388,076.29","149,556,121.49","319,271,640.66","376,374,903.31","300,309,140.62","348,894,079.03","350,846,207.37","581,141,498.85","672,681,923.23","767,057,273.58","768,089,311.95","964,589,954.96","1,065,795,143.84","984,133,250.14","852,692,891.11","1,164,973,373.30","907,693,626.16","789,036,152.29","1,380,606,533.39","1,883,017,829.32","1,351,777,818.70","964,536,232.92","1,333,086,604.13","1,491,659,022.46","1,120,828,400.99","1,112,568,973.39","1,092,949,183.11","1,095,408,894.71","848,634,987.53","933,930,218.81","1,058,114,169.11","1,142,845,047.98","963,436,756.81","1,255,757,168.42","1,428,629,403.87","1,513,665,881.47","1,402,588,285.91"
应付票据,"296,737,041.00","289,864,775.63","296,791,690.63","344,526,625.00","363,999,710.00","321,461,000.00","362,830,455.85","376,244,455.85","322,734,549.89","287,655,065.83","213,308,935.34","302,167,419.40","451,310,000.00","564,876,000.00","719,286,665.30","724,672,886.28","879,594,690.55","1,180,828,973.67","1,387,217,489.27","1,362,501,760.05","1,158,283,209.91","1,222,427,665.60","1,476,593,785.69","1,484,031,076.69","1,181,307,721.12","1,254,555,774.13","1,395,599,389.24","1,334,080,175.46","1,153,603,125.16","1,084,291,853.72","1,305,377,724.64","1,359,160,175.38","1,346,013,451.08","1,356,649,493.40","1,475,346,243.24","1,542,119,426.17","1,486,210,583.79","1,365,811,891.06","1,400,125,028.93","1,488,452,354.05","1,479,323,090.72","1,618,576,675.38","1,901,767,453.17","1,981,658,835.21"
应收账款,"444,680,149.57","469,810,159.04","425,932,397.96","311,025,465.29","527,422,035.28","631,356,305.23","522,561,625.56","360,492,705.04","649,844,734.12","735,495,554.54","743,547,564.69","493,811,455.25","854,308,786.38","1,093,551,809.08","880,190,571.38","586,150,659.48","863,919,384.20","1,134,872,436.68","1,070,260,049.21","741,202,693.23","1,089,722,363.02","1,362,796,272.14","1,305,057,372.18","860,882,237.12","1,620,598,868.39","1,889,113,902.11","1,263,270,507.70","922,946,146.37","1,455,679,772.59","1,614,390,860.26","1,349,091,449.58","1,200,895,143.43","1,607,413,261.90","1,589,530,085.10","1,378,163,098.67","1,364,812,360.36","1,625,539,280.56","1,643,660,814.49","1,437,456,978.81","1,215,189,270.02","1,699,197,511.83","1,820,189,203.41","1,465,948,068.63","1,126,680,236.59"
应付账款,"591,664,473.17","666,425,064.96","737,441,936.03","657,233,802.32","767,968,279.57","869,339,671.14","657,140,205.25","466,174,585.36","683,788,834.51","870,882,104.33","1,005,880,339.44","921,400,519.91","1,088,368,258.69","1,260,195,871.24","1,069,202,683.83","1,046,904,058.18","1,277,391,380.13","1,286,520,530.36","1,143,142,858.69","928,390,677.07","1,289,854,712.89","1,375,017,908.20","1,500,139,945.91","1,163,175,751.06","1,738,135,832.94","1,915,286,520.95","1,904,948,754.84","1,537,522,734.88","1,716,313,501.04","1,816,974,975.37","1,809,740,718.21","1,720,828,259.71","1,781,966,540.82","1,956,767,369.72","1,603,367,313.84","1,541,975,890.38","1,656,253,260.77","1,656,340,015.27","1,597,242,630.40","1,659,388,419.03","1,794,988,629.64","1,853,459,599.08","1,654,534,143.58","1,657,254,984.12"
预付款项,"29,842,950.47","32,529,003.19","40,282,922.69","28,211,269.47","38,740,349.80","39,778,582.06","26,546,491.95","18,284,798.22","26,437,875.89","22,662,525.66","37,156,281.28","52,439,912.40","32,009,627.84","50,131,039.34","11,119,471.05","64,013,059.40","78,370,276.06","61,746,328.21","37,209,659.30","37,164,870.31","45,011,886.55","37,691,126.29","37,403,141.23","68,049,165.06","81,988,430.78","105,066,191.88","96,644,192.15","65,897,079.34","113,706,038.57","90,609,246.36","90,571,728.60","99,463,079.16","109,121,949.32","90,092,244.87","95,854,177.78","38,466,289.59","112,787,379.43","96,863,001.37","163,658,358.85","141,948,724.03","262,624,552.09","198,444,631.20","207,699,624.50","229,918,623.75"
预收款项,"5,769,700.21","7,604,746.78","4,772,478.83","36,759,324.29","32,154,641.37","21,740,614.04","18,829,877.93","8,822,960.95","3,945,004.09","4,280,186.73","4,762,044.65","85,011,481.21","37,203,702.09","8,322,777.80","10,060,809.86","131,441,717.84","83,470,220.71","72,486,980.42","50,679,866.21","71,308,202.71","74,009,435.72","21,377,311.80","29,808,048.33","30,648,495.55","61,092,974.49","98,031,476.66","103,373,822.29","118,444,629.95","44,710,660.59","12,866,906.11","25,876,341.11","52,019,307.34","71,189,093.89","64,535,215.33","51,330,897.87","28,290,340.75","39,555,895.81","106,059,720.36","82,438,673.67","72,275,320.20","46,682,348.59","31,665,737.12","28,561,095.20","16,778,022.23"
