科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"57,935,087.44","15,859,463.69","10,587,677.98","15,500,401.16","14,483,948.48","19,906,685.48","13,861,554.84","17,684,921.19","14,641,395.08","14,400,397.11","14,311,177.36","13,531,810.10","14,864,692.62","20,407,381.71","15,187,546.77","21,100,705.22","22,331,609.58","23,789,078.95","12,949,797.06","21,976,636.04","14,797,559.99","15,711,296.21","12,178,941.06","12,404,352.19","9,872,766.54","11,295,812.28","10,884,606.53","10,622,448.26","9,984,523.74","9,975,804.93","10,499,233.65","32,081,591.64","10,739,542.23","12,125,458.87","8,735,107.78","26,318,493.63","7,848,720.22","17,593,038.04","4,251,575.31","6,874,710.95"
应付职工薪酬,"804,285.00","596,298.10","1,287,652.67","1,332,427.36","1,479,577.53","452,228.41","1,388,689.57","1,258,162.78","1,465,764.34","1,063,808.85","1,876,624.30","1,239,920.32","1,608,410.18","2,254,506.28","2,823,666.48","1,871,984.00","2,804,775.81","1,883,858.31","4,956,030.30","2,886,837.14","2,798,896.02","2,964,862.02","2,951,226.62","2,303,539.39","2,330,195.69","2,402,498.65","2,738,124.68","2,668,663.76","2,644,648.23","3,016,704.56","3,131,856.20","2,987,703.68","3,004,988.27","24,379.40","3,005,609.94","2,666,823.62","2,500,624.19","2,501,166.10","2,377,863.90","2,507,001.84"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"28,794,901.93","1,091,696.35","7,261,222.58","1,885,964.00","5,468,841.34","-1,958,079.35","8,342,387.93","-4,188,235.77","2,550,581.57","1,520,240.03","12,176,061.84","-7,339,441.23","108,895.84","-3,938,441.75","1,945,163.27","-1,376,866.44","-1,159,512.15","493,426.58","2,789,300.96","-1,368,364.55","6,447,239.42","-514,123.72","6,618,779.99","-2,026,618.17","6,788,883.81","297,546.84","4,400,992.96","6,087,088.06","2,895,305.38","1,661,860.13","1,358,887.51","821,344.44","1,335,381.48","1,328,230.42","6,678,302.78","1,699,909.34","6,229,707.79","5,032,348.58","7,284,426.88","5,017,265.81"
应收利息,,,,,,,"6,015,156.25","8,394,690.71","1,743,637.93","3,925,078.45","7,482,761.80","10,561,226.56","1,393,833.34","4,623,548.12","7,586,659.24","10,648,915.70","13,764,602.51","10,677,072.12","13,157,830.63","15,954,600.71","19,608,913.74","5,423,607.33","11,322,030.99","17,216,696.31","23,084,804.68","21,767,525.01","26,153,833.34","30,507,466.67","34,916,466.67","21,026,093.68","23,674,344.66","25,757,305.41","28,192,744.16","2,487,072.58",,"5,132,862.77","4,359,106.94",,"45,883.56","578,284.76"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"203,190.00",,,,,,,,,,,,,,,,,,,,"178,800.00",,,,,,,,,,,,,,,,,,
存货,"28,719,570.25","28,741,593.51","16,173,745.40","18,704,219.70","18,898,302.44","27,841,401.66","37,672,159.68","56,851,674.63","56,476,964.94","62,059,545.54","60,040,890.23","67,327,328.54","68,032,197.54","88,946,477.03","87,413,267.24","88,167,149.33","87,905,131.63","103,495,586.51","101,553,929.53","76,945,312.74","60,638,877.78","60,852,389.42","53,746,409.77","52,363,693.44","57,798,603.93","58,731,858.36","49,848,080.01","56,877,578.59","53,928,867.28","56,933,410.30","59,579,845.53","58,551,309.60","62,262,750.03","53,074,653.55","43,934,326.47","34,955,042.62","39,764,740.69","43,757,636.96","34,831,573.37","34,218,149.42"
其他应付款,"1,336,219.68","670,576.33","2,482,164.65","3,144,666.40","7,545,224.04","5,808,898.93","3,768,063.91","2,726,802.64","7,178,874.02","5,282,041.69","4,245,955.73","3,397,162.76","3,534,649.74","5,102,947.59","7,135,685.93","6,689,049.19","6,562,127.22","7,562,450.55","7,482,412.63","7,227,845.27","3,753,497.68","2,846,464.06","6,850,625.95","4,934,073.31","5,597,429.62","3,063,434.50","4,962,713.00","6,160,000.94","6,457,345.03","4,853,379.44","6,109,693.39","3,251,138.48","2,623,323.41","17,561,271.42","18,401,992.60","15,683,079.13","16,270,805.63","21,702,833.97","25,666,662.70","22,025,646.10"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"5,000,000.00","15,000,000.00","15,000,000.00","25,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,"23,141.54",,,,"32,286.48",,"10,249.61","8,022,456.77","8,866,549.78","1,072,250.29","2,093,498.98","51,472,382.76","56,043,424.95","42,869,197.03","54,656,978.95","79,008,451.46","520,211,687.36","570,097,509.30","590,231,606.86","602,958,241.36","202,297,757.35","194,519,013.26"
其他流动负债,,,,,,,,,,"-2,944,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"224,391,076.58","146,344,349.85","165,842,892.80","172,648,671.07","1,004,863,056.11","920,089,094.67","929,311,158.00","915,284,768.66","925,388,783.12","934,281,118.10","888,133,023.09","869,729,430.33","902,117,359.19","882,823,513.61","888,490,668.26","870,982,359.12","892,224,379.49","895,656,011.55","908,773,395.06","883,092,691.43","942,409,443.24","844,307,582.23","832,557,696.67","881,056,922.45","856,349,346.82","784,438,888.15","779,121,391.59","704,819,756.51","741,035,059.53","744,326,915.59","730,717,109.41","691,540,729.95","767,902,484.73","764,138,293.28","765,242,328.96","763,310,132.51","781,208,084.99","781,507,042.48","783,430,793.72","768,412,317.42"
流动负债合计,"125,143,878.67","78,146,436.18","88,472,902.05","91,266,549.32","108,129,441.66","44,055,495.74","49,621,281.79","44,912,337.18","57,317,939.58","52,865,534.97","70,796,444.55","57,681,911.89","84,835,608.99","95,337,077.44","87,608,565.92","76,522,312.50","94,145,573.49","94,160,416.13","111,958,981.84","89,819,592.52","137,410,107.12","115,964,691.93","94,614,175.97","140,027,087.37","121,108,572.45","44,089,079.59","45,428,424.54","33,400,957.38","66,966,066.10","69,483,256.36","66,944,152.37","44,795,223.08","65,494,085.84","80,938,001.67","119,412,595.63","68,231,396.61","88,876,880.44","88,786,646.73","90,115,922.53","80,929,121.30"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"15,500,000.00","14,500,000.00","14,500,000.00","14,500,000.00","14,500,000.00","23,475,397.63","89,398,397.63","89,398,397.63","89,398,397.63","89,398,397.63","89,398,397.63","89,157,532.00","89,157,532.00","15,626,047.21","15,626,047.21","14,770,795.47","14,392,044.87","5,000,000.00",
长期借款,"25,185,180.64","29,394,106.72","13,531,698.85","13,251,718.36","3,070,946.79","2,790,966.30","2,596,339.96","2,316,359.47","2,036,378.98","1,753,840.72","1,609,061.85","1,326,523.59","1,043,985.33","761,447.07","557,292.41","274,754.15",,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,"7,380,355.36","7,380,355.36","7,380,355.36","7,380,355.36","7,200,355.36","7,200,355.36","6,359,233.87","6,323,959.38","5,849,995.37","5,674,795.37","5,356,457.50","5,356,457.50","4,225,240.72","3,792,940.72","3,846,443.14","3,846,443.14","3,356,922.19","3,356,922.19","2,443,893.64","2,443,893.64","1,689,065.83","1,689,065.83","1,689,065.83","1,383,907.18","1,383,367.27","383,367.27","662,899.80","662,899.80","514,900.54","514,900.54"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,"9,500,000.00","9,500,000.00","9,500,000.00","10,500,000.00","10,500,000.00","10,500,000.00","10,500,000.00","10,500,000.00","10,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00","15,500,000.00",,,,,,,,,,,,,,"30,000,000.00","31,275,505.47","33,538,385.56","35,633,519.92","33,387,379.03","33,874,947.99"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"9,298,026.87","9,132,480.06","9,185,181.10","9,129,319.95","18,598,142.74","33,911,683.16","33,501,047.61","23,561,464.34","10,766,619.23","10,216,654.34","9,980,636.90","8,689,530.68","87,952,525.91","87,931,472.44","87,006,097.66","86,080,722.88","10,402,087.04","9,129,536.53","8,842,970.14","8,551,561.75","6,370,295.16","6,086,055.71","5,973,565.22","5,861,074.73","11,889,256.78","5,741,368.40","5,654,236.04","5,579,901.28","5,479,971.34","5,405,635.78"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"23,265,729.52","22,576,382.18","24,208,817.69","23,725,901.75","23,131,675.20","23,617,548.17","24,103,161.71","24,664,536.87","25,086,450.12","24,998,683.17","73,944,232.50","73,473,978.21","73,174,995.29","95,189,987.83","114,078,607.75","98,520,415.19","99,537,048.00","107,040,030.47","180,137,182.23","177,532,683.62","173,464,068.60","172,412,726.58","179,182,644.30","175,776,417.24","173,703,933.77","170,758,932.90","242,385,501.02","239,852,487.64","237,916,260.79","231,080,145.68","229,031,184.28","225,664,101.87","222,505,663.22","218,075,766.21","210,681,061.18","207,442,666.59","204,182,126.65","201,104,400.99","195,172,314.69","192,192,130.38"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,500,416.61",,,,
在建工程,"5,516,054.28","30,086,008.98","50,484,242.29","53,785,888.71","57,410,389.52","61,944,302.04","76,390,661.84","85,702,394.59","95,498,943.52","103,970,759.87","96,984,668.86","105,394,866.97","109,774,594.60","93,762,527.28","58,696,884.79","64,043,790.35","62,921,467.47","63,141,590.47","9,472,871.26","10,572,871.26","11,004,351.26","88,655,068.24","157,594.78","189,594.78","189,594.78","189,594.78","189,594.78","189,594.78","377,343.17","377,343.17","189,594.78","189,594.78","189,594.78","189,594.78",,,,,,
其他非流动负债,,,,,,,,,,"10,000,000.00","7,966,448.80","7,966,448.80","7,966,448.80","7,975,148.80","8,896,448.80","8,896,448.80","8,896,448.80","7,966,448.80","10,126,448.80","9,826,448.80","8,165,648.80","8,165,648.80",,,,,,,,,,,,,,,,,,
工程物资,,"15,533.00",,,"1,205,449.17","2,414,594.54",,"195,987.55","625,596.66","799,633.50","2,687,963.21","3,718,598.14","3,718,598.14","3,718,598.14",,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"25,185,180.64","29,394,106.72","13,531,698.85","13,251,718.36","3,070,946.79","2,790,966.30","2,596,339.96","2,316,359.47","2,036,378.98","11,753,840.72","9,575,510.65","9,292,972.39","9,010,434.13","8,736,595.87","9,453,741.21","9,171,202.95","8,896,448.80","7,966,448.80","10,126,448.80","9,826,448.80","8,165,648.80","8,165,648.80","8,766,448.80","8,766,448.80","9,566,448.80","9,566,448.80","9,566,448.80","9,566,448.80","9,566,448.80","9,566,448.80","9,816,448.80","10,728,010.86","11,919,544.35","12,251,077.84","12,142,611.29","16,756,865.41","11,256,448.80","11,256,448.80","3,290,000.00","3,290,000.00"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"150,329,059.31","107,540,542.90","102,004,600.90","104,518,267.68","111,200,388.45","46,846,462.04","52,217,621.75","47,228,696.65","59,354,318.56","64,619,375.69","80,371,955.20","66,974,884.28","93,846,043.12","104,073,673.31","97,062,307.13","85,693,515.45","103,042,022.29","102,126,864.93","122,085,430.64","99,646,041.32","145,575,755.92","124,130,340.73","103,380,624.77","148,793,536.17","130,675,021.25","53,655,528.39","54,994,873.34","42,967,406.18","76,532,514.90","79,049,705.16","76,760,601.17","55,523,233.94","77,413,630.19","93,189,079.51","131,555,206.92","84,988,262.02","100,133,329.24","100,043,095.53","93,405,922.53","84,219,121.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"39,360,000.00","39,360,000.00","39,360,000.00","39,360,000.00","53,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","106,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","212,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00","424,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"15,270,354.16","19,514,939.10","20,166,092.86","18,896,994.02","816,863,028.14","816,863,028.14","770,256,395.58","770,256,395.58","770,420,228.83","770,420,228.82","770,592,990.84","770,592,990.84","770,592,990.84","770,592,990.84","770,592,990.84","770,577,637.24","770,592,990.84","770,592,990.84","770,577,637.24","770,256,395.58","664,435,140.38","664,435,140.38","668,150,730.86","668,150,730.86","668,150,730.86","668,150,730.86","668,150,730.86","668,150,730.86","456,150,730.86","456,150,730.86","456,150,730.86","456,150,730.86","507,845,879.49","507,845,879.49","507,845,879.49","507,845,879.49","507,845,879.49","507,845,879.49","507,845,879.49","507,845,879.49"
无形资产,"44,437,636.76","27,849,300.86","27,265,771.26","27,119,888.86","26,967,470.46","26,784,092.75","26,669,169.66","26,523,287.26","32,556,925.86","32,138,602.59","44,786,539.84","44,515,705.11","47,461,273.36","47,367,205.98","44,872,716.65","44,723,932.16","45,582,804.33","45,089,444.55","43,375,572.80","42,995,128.14","42,174,725.69","41,762,168.71","41,902,553.52","41,470,840.45","41,039,127.38","40,607,414.31","44,048,511.58","43,309,451.99","42,044,215.82","41,305,156.23","56,482,498.50","55,163,349.73","54,900,903.81","53,605,766.11","53,494,910.05","64,625,008.44","63,617,636.38","62,777,819.47","60,325,282.81","59,417,552.59"
盈余公积,"3,219,646.48","6,325,621.32","10,399,493.65","10,399,493.65","10,399,493.65","10,399,493.65","14,763,446.72","14,763,446.72","14,763,446.72","14,763,446.72","17,718,869.51","17,718,869.51","17,718,869.51","17,718,869.51","21,199,588.35","21,199,588.35","21,199,588.35","21,199,588.35","23,257,528.79","23,257,528.79","23,257,528.79","23,257,528.79","28,556,334.69","28,556,334.69","28,556,334.69","28,556,334.69","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04","29,647,412.04"
开发支出,,"3,938,250.81","7,613,552.90","8,741,122.14","9,551,897.17","10,532,820.61","8,065,022.38","8,065,022.38","5,893,937.30","6,067,266.10","4,238,579.79","4,239,263.55","1,233,812.21","1,233,812.21","3,570,805.30","3,570,805.30","3,570,805.30","3,570,805.30","3,004,767.58","3,004,767.58","3,839,884.23","3,839,884.23","3,913,753.50","3,913,753.50","5,507,995.87","6,138,914.58","2,128,483.37","2,908,911.86","5,068,836.26","9,066,822.80","8,960,329.75","13,303,007.38","14,732,007.18","16,970,132.83","15,003,200.26","5,770,725.70","5,962,382.80","5,378,660.49","6,876,169.46","7,617,559.24"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,"10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","10,893,646.82","12,662,014.80","12,662,014.81","13,294,138.08","2,400,491.26",,,,,,,,,,,,,,,,,,,,
未分配利润,"28,162,041.35","59,947,632.01","102,646,225.49","111,744,062.49","130,581,310.97","64,109,743.69","134,066,246.35","134,733,208.94","146,061,358.37","156,843,966.22","162,336,550.09","165,473,850.54","175,656,437.74","151,933,467.81","159,514,188.34","164,813,517.19","169,920,293.48","172,834,964.13","164,902,810.62","163,343,177.37","171,335,970.36","169,563,805.25","168,568,615.39","166,995,492.91","158,179,823.87","159,309,875.73","155,417,095.44","154,931,689.55","156,455,072.41","153,549,373.28","133,721,946.81","114,919,232.38","115,039,659.26","107,593,866.40","29,104,014.09","66,130,815.89","65,085,096.46","62,220,278.80","47,869,623.61","39,539,579.00"
长期待摊费用,"15,535.00","21,962.80","9,796.96","9,079.96","8,362.96","7,645.96","6,928.96","6,211.96","5,494.96","4,777.96","4,060.96","3,343.96","2,626.96","2,626.96","11,396,706.15","11,134,057.02","14,021,950.81","15,424,031.13","11,817,872.14","12,136,281.46","12,477,672.84","12,066,795.76","11,002,515.50","10,674,066.60","10,077,429.02","9,704,727.80","9,283,107.22","8,913,064.24","9,762,788.07","9,725,942.59","7,802,935.30","7,432,892.32","7,062,849.34","6,692,806.36","6,421,763.38","6,026,970.40","5,632,177.42","5,237,384.44","4,842,591.46","4,472,548.48"
少数股东权益,"66,288,977.48","2,334,757.37","4,584,749.19","4,853,848.02","4,822,077.64","4,899,369.48","11,259,383.66","11,476,576.25","12,546,628.00","15,059,958.60","15,987,534.67","16,358,114.18","16,115,870.71","16,348,191.83","18,449,830.67","16,779,857.39","19,950,863.03","20,201,821.47","20,377,842.75","5,831,693.13","4,464,288.94","4,216,569.42",,,,,,,,,"16,562,083.72","16,427,949.94","16,368,449.09",,,,,,,
递延所得税资产,"5,004,046.64","4,191,704.22","3,736,088.19","3,742,113.37","3,727,998.26","3,727,998.26","3,623,344.69","3,622,468.05","3,696,202.12","4,052,487.94","4,156,803.01","4,137,040.84","4,487,768.89","4,665,599.16","4,520,371.51","4,583,071.14","4,825,006.31","4,986,877.72","5,208,836.29","5,208,471.73","4,861,444.13","5,013,170.64","5,261,780.81","5,190,086.45","5,341,942.23","5,406,831.13","5,819,115.26","5,819,115.26","5,895,965.16","6,121,042.26","6,201,363.96","6,201,363.96","6,201,363.96","6,201,363.96","12,410,577.45","12,410,577.45","11,482,992.12","11,482,992.12","7,739,434.62","8,178,014.31"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"78,239,002.20","88,679,142.85","113,318,269.29","117,123,994.79","122,003,242.74","129,029,002.33","159,251,936.06","169,173,555.48","183,757,197.36","193,425,857.95","264,874,877.22","273,389,279.02","277,812,852.73","283,843,679.69","284,328,237.07","294,081,756.50","298,481,378.50","297,300,218.17","298,427,854.98","285,242,144.76","278,659,241.15","353,295,802.34","348,098,609.04","343,439,172.18","341,212,563.85","337,233,581.52","341,088,720.09","402,877,482.12","401,750,670.68","398,070,305.75","406,125,665.19","405,127,829.21","402,412,545.34","398,137,944.16","356,910,183.58","349,302,236.93","345,503,632.24","342,249,623.38","319,338,043.95","318,443,422.40"
所有者权益(或股东权益)合计,"152,301,019.47","127,482,949.80","177,156,561.19","185,254,398.18","1,015,665,910.40","1,002,271,634.96","1,036,345,472.31","1,037,229,627.49","1,049,791,661.92","1,063,087,600.36","1,072,635,945.11","1,076,143,825.07","1,086,084,168.80","1,062,593,519.99","1,075,756,598.20","1,079,370,600.17","1,087,663,735.70","1,090,829,364.79","1,085,115,819.40","1,068,688,794.87","1,075,492,928.47","1,073,473,043.84","1,077,275,680.94","1,075,702,558.46","1,066,886,889.42","1,068,016,941.28","1,065,215,238.34","1,064,729,832.45","1,066,253,215.31","1,063,347,516.18","1,060,082,173.43","1,041,145,325.22","1,092,901,399.88","1,069,087,157.93","990,597,305.62","1,027,624,107.42","1,026,578,387.99","1,023,713,570.33","1,009,362,915.14","1,002,636,618.52"
资产总计,"302,630,078.78","235,023,492.70","279,161,162.09","289,772,665.86","1,126,866,298.85","1,049,118,097.00","1,088,563,094.06","1,084,458,324.14","1,109,145,980.48","1,127,706,976.05","1,153,007,900.31","1,143,118,709.35","1,179,930,211.92","1,166,667,193.30","1,172,818,905.33","1,165,064,115.62","1,190,705,757.99","1,192,956,229.72","1,207,201,250.04","1,168,334,836.19","1,221,068,684.39","1,197,603,384.57","1,180,656,305.71","1,224,496,094.63","1,197,561,910.67","1,121,672,469.67","1,120,210,111.68","1,107,697,238.63","1,142,785,730.21","1,142,397,221.34","1,136,842,774.60","1,096,668,559.16","1,170,315,030.07","1,162,276,237.44","1,122,152,512.54","1,112,612,369.44","1,126,711,717.23","1,123,756,665.86","1,102,768,837.67","1,086,855,739.82"
负债和所有者(或股东权益)合计,"302,630,078.78","235,023,492.70","279,161,162.09","289,772,665.86","1,126,866,298.85","1,049,118,097.00","1,088,563,094.06","1,084,458,324.14","1,109,145,980.48","1,127,706,976.05","1,153,007,900.31","1,143,118,709.35","1,179,930,211.92","1,166,667,193.30","1,172,818,905.33","1,165,064,115.62","1,190,705,757.99","1,192,956,229.72","1,207,201,250.04","1,168,334,836.19","1,221,068,684.39","1,197,603,384.57","1,180,656,305.71","1,224,496,094.63","1,197,561,910.67","1,121,672,469.67","1,120,210,111.68","1,107,697,238.63","1,142,785,730.21","1,142,397,221.34","1,136,842,774.60","1,096,668,559.16","1,170,315,030.07","1,162,276,237.44","1,122,152,512.54","1,112,612,369.44","1,126,711,717.23","1,123,756,665.86","1,102,768,837.67","1,086,855,739.82"
