科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"114,811,709.41","143,090,647.41","250,548,245.66","627,782,795.90","522,938,990.75","483,983,968.60","434,024,762.33","485,575,162.16","506,356,917.25","501,730,222.86","507,641,520.23","501,706,835.61","475,999,654.79","526,628,018.83","532,072,356.10","585,327,240.36","594,716,932.40","555,396,699.79","514,677,664.74","438,128,164.98","445,264,278.95","1,312,354,629.32","1,407,613,367.80","1,652,286,594.97","1,555,449,777.24","1,512,750,334.76","1,396,708,380.04","1,866,811,573.69","1,746,600,648.39","1,728,687,499.45","1,579,848,372.07","1,259,132,597.35","932,566,686.55","771,019,861.37","651,629,716.88","541,168,254.74","534,706,808.60","383,656,121.35","446,270,656.18","559,403,149.07","385,404,889.66","360,017,005.19","346,993,144.11","276,269,529.71"
短期借款,"50,000,000.00","100,000,000.00","128,834,828.40","74,469,615.20","74,469,615.20","71,182,604.20","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,"20,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","19,603,831.11","133,603,831.11","19,603,831.11","19,603,831.11","19,603,831.11","19,603,831.11","19,136,911.74",
交易性金融资产,"61,244,891.16","52,856,924.87",,"51,196,459.28","39,514,789.48","29,429,977.31","23,146,028.20","20,607,420.02",,,,,,,,,"30,595.00","6,075.00","38,000.00","6,650.00",,,,,,,"92,500,000.00",,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,"24,845,714.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,"632,805.32","1,349,797.90","7,972,674.43","417,982.40","965,020.52","580,420.26","3,385,347.48","360,878.05","667,061.70",,"100,000.00","1,918,202.46","846,473.00",,"217,099.06","2,814,181.54",,"1,634,894.51","5,800,099.16","4,294,618.95","2,602,727.35","2,293,883.58","676,976.57","17,491,448.90","17,657,015.95","18,302,527.25","9,179,076.95","11,904,229.01","12,934,181.50","14,561,536.35","9,912,274.00","8,802,145.95","14,853,467.60","3,926,430.40","18,182,455.51","28,997,622.58"
应付票据,,,,,,,,,,"5,938,977.40",,"15,123,460.54",,"28,407,499.54","9,402,452.80","23,503,619.66","38,507,518.72","18,160,635.34","18,416,196.83","17,318,320.44","8,017,748.22","8,957,418.32","5,253,842.73","5,261,459.60",,"768,347.10",,,,,,,,,,,,,,,,,,
应收账款,"127,579,806.66","135,619,297.64","153,636,589.28","134,729,042.95","166,327,478.10","163,597,546.09","204,796,298.10","166,562,123.29","156,768,932.05","152,361,113.68","172,904,053.56","118,678,743.45","135,489,612.00","125,222,666.56","135,322,360.48","119,248,870.54","118,807,555.00","143,667,771.51","151,428,214.45","137,803,870.95","137,370,890.46","317,340,401.51","345,545,879.91","283,420,889.87","304,609,065.16","338,722,415.76","379,989,800.41","343,349,612.13","340,876,303.57","362,791,815.13","842,238,177.59","792,736,435.18","780,776,364.28","860,859,867.80","910,532,191.94","498,698,364.96","500,070,403.07","536,155,495.04","405,333,569.94","317,138,294.85","275,720,515.99","290,213,371.62","298,335,795.11","235,887,904.59"
应付账款,"175,276,420.42","147,185,921.87","200,090,238.64","182,370,311.85","141,789,579.28","191,680,890.90","190,724,886.01","169,865,670.97","160,923,391.41","147,100,874.77","167,591,778.95","141,426,940.36","134,402,270.05","118,309,301.65","140,568,178.90","143,680,267.22","163,948,610.93","161,572,769.84","155,137,895.02","147,259,920.97","158,893,865.56","141,301,572.12","161,657,259.98","147,087,079.45","149,351,890.29","118,462,161.61","125,853,927.73","101,625,591.14","127,815,954.30","105,341,329.00","184,392,806.85","165,170,345.19","149,140,325.53","145,477,780.85","171,473,411.86","173,559,249.76","200,509,883.02","219,388,865.26","213,993,878.67","192,426,155.03","204,682,926.61","212,379,154.92","219,127,631.15","52,461,222.48"
预付款项,"489,063.39","823,514.67","2,689,063.39","2,471,359.47","2,012,466.96","6,781,787.07","2,689,063.39","818,716.67","610,600.00","46,769.43","448,224.17","1,197,362.62","807,362.62","3,089,644.75","983,506.28","1,455,120.04","3,301,124.22","3,356,135.59","16,798,390.21","13,943,476.07","5,795,028.85","44,690,409.72","5,674,972.77","22,660,322.69","38,245,721.26","12,249,073.50","23,330,594.43","22,712,897.09","36,929,689.64","52,937,896.77","98,147,503.36","73,609,717.98","90,515,968.41","89,751,248.03","87,256,813.75","73,934,109.70","78,583,532.35","141,972,427.90","153,119,681.95","66,061,709.93","62,708,487.89","53,165,929.50","42,121,976.19","16,900,494.27"
预收款项,"691,231.89","657,402.23","3,321,183.91","2,542,670.61","1,976,281.09","1,486,249.75","1,629,852.44","2,011,291.31","1,306,663.79","1,365,760.90","2,275,551.76","2,493,200.68","1,445,567.32","1,559,504.44","1,818,590.28","3,056,639.45","2,758,953.03","2,567,368.52","2,404,869.93","2,991,124.01","2,781,787.60","152,425,231.48","108,984,272.49","174,917,185.71","202,012,933.81","163,993,058.78","122,694,841.81","210,748,759.00","180,930,921.14","164,726,436.18","155,913,142.15","220,497,001.11","200,352,117.48","191,502,262.91","129,431,274.30","168,201,697.16","168,426,420.71","137,756,546.28","104,299,337.69","154,634,098.79","170,923,037.34","133,199,116.07","115,023,668.49","155,849,660.42"
