科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"231,998,953.67","507,188,448.12","764,885,439.94","1,052,961,913.24","237,444,191.94","531,672,479.31","844,704,016.92","1,076,080,869.24","140,179,359.93","332,891,178.50","496,953,561.81","686,953,322.62","189,382,322.16","402,970,976.88","654,820,978.55","923,456,651.83","304,292,550.37","554,604,454.41","786,732,001.90","974,392,591.34","157,207,009.17","318,653,685.70","489,242,921.51","767,144,590.07","129,541,261.83","374,588,779.88","534,147,448.09","719,694,347.58","137,847,742.76","332,609,723.44","527,401,415.48","725,819,922.73","152,642,494.60","302,445,639.55","427,464,835.24","542,376,142.13","94,304,724.76","189,886,572.93","302,419,508.47","433,696,422.78","115,438,291.16","243,993,911.00","394,098,296.04","553,230,517.79","127,817,671.11","268,172,297.46","401,901,836.56","528,479,620.21","111,295,448.27"
二、营业利润,"4,442,842.81","10,047,129.27","13,560,162.69","30,954,772.18","-5,826,890.00","8,182,336.07","14,626,960.75","13,594,705.67","-5,978,580.80","-23,428,967.58","-41,859,614.05","-44,760,432.94","-2,956,890.01","-20,176,497.56","-18,474,055.36","-52,302,585.47","-13,416,509.70","-53,603,184.28","-68,016,390.51","-95,491,423.58","-16,913,197.80","-51,433,238.69","-70,233,677.57","-100,137,604.38","-23,603,528.06","-28,121,813.90","-36,964,033.92","-163,748,618.97","-9,927,618.36","-18,895,842.83","-28,203,732.33","-36,716,691.30","-1,263,231.96","1,559,460.54","-3,498,186.24","-6,145,205.40","-5,610,310.59","-14,175,141.61","-22,725,775.04","-34,737,715.68","-4,249,853.66","-10,400,960.54","-14,731,194.05","23,864,165.29","1,091,363.32","9,828,356.10","15,931,808.58","16,971,895.16","-1,398,234.87"
减:营业成本,"211,533,883.53","452,864,700.90","691,871,317.04","939,781,020.61","224,454,617.95","479,485,772.63","761,519,862.61","962,839,928.81","123,935,405.01","310,715,162.44","482,082,384.62","664,126,490.11","173,931,044.15","370,135,323.77","597,862,239.43","873,990,987.31","294,283,325.03","556,042,984.34","776,161,930.15","940,287,901.85","145,129,638.93","313,448,978.12","475,757,711.06","744,994,936.98","125,778,436.46","350,088,120.18","493,724,451.15","664,454,173.60","128,987,247.58","307,304,166.14","486,891,253.09","665,253,745.42","134,798,567.88","259,958,194.98","370,726,231.36","478,253,829.05","82,700,140.23","167,399,748.42","272,746,140.12","395,185,855.94","110,301,896.37","230,577,207.82","366,127,966.48","502,790,993.91","108,967,862.06","224,786,413.12","338,472,529.16","441,062,424.65","92,720,040.20"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"606,869.76","1,647,159.43","2,448,238.92","3,247,252.72","433,230.75","1,216,423.43","2,107,659.37","3,173,456.47","501,411.23","911,805.07","1,185,795.69","1,874,350.55","140,917.00","612,882.38","1,032,380.69","2,008,914.94","339,995.14","1,052,409.15","1,601,630.02","2,436,842.94","354,695.86","1,257,835.17","1,295,241.02","1,428,017.99","486,515.15","1,072,423.18","1,353,815.67","2,095,751.44","139,746.19","180,534.10","376,199.48","932,870.50","123,919.83","739,288.27","1,123,181.58","1,735,711.01","147,794.73","279,015.35","531,467.77","1,573,350.39","498,706.64","1,121,706.54","1,618,474.47","6,913,127.41","844,958.79","1,473,100.74","1,999,536.74","2,518,665.31","540,157.26"
营业外收入,"1,200.00","3,459,033.80","3,473,579.26","240,490.00","150,000.00","250,000.00","253,000.00","13,816,437.60","100,000.00","1,745,867.00","1,806,267.00","5,791,971.91",,"50,100.00","66,909.05","3,850,659.54","11,183,672.79","12,056,558.99","12,059,808.99","164,493,075.82","1,428,809.59","1,484,359.59","2,125,109.59","2,675,431.02","73,265.09","413,327.09","3,102,868.62","3,344,224.70",264.62,"11,896,476.04","13,613,311.22","93,477,612.57",,"3,015,400.00","3,129,686.75","4,774,318.47","748,016.67","1,638,689.44","2,946,799.94","3,326,934.11","100,500.13","708,484.82","1,294,354.00","5,365,560.84","1,833,783.12","1,836,507.05","3,246,468.94","3,454,618.94","100,000.00"
销售费用,"2,052,205.14","4,985,678.57","7,673,181.50","11,277,864.75","3,141,938.13","7,213,599.72","12,073,959.25","17,080,197.35","5,439,282.11","8,873,425.29","13,174,079.19","14,195,463.41","3,434,629.20","6,316,954.26","10,645,573.18","13,646,617.75","4,000,029.95","8,127,847.00","12,645,864.75","18,095,421.44","5,091,642.26","8,547,887.42","12,706,676.07","16,777,220.97","5,045,646.93","10,875,514.44","17,239,283.56","23,895,443.88","4,019,537.68","11,457,560.28","18,579,258.65","23,166,924.79","7,377,600.06","15,960,082.92","22,722,148.79","22,076,580.11","6,205,310.57","11,988,118.22","17,958,413.59","18,467,984.46","3,168,464.05","8,210,809.31","14,905,660.23","19,754,367.93","7,252,521.65","10,929,720.33","16,083,989.98","19,722,972.79","7,262,467.94"
减:营业外支出,"629,696.39","1,275,110.79","1,912,970.50","2,637,356.90","564,720.22","1,772,298.61","2,522,567.17","3,354,672.85","186,673.54","839,145.94","2,448,147.09","27,762,318.81","6,910,764.63","25,037,576.98","42,100,974.79","57,503,850.53","4,044,560.33","12,727,120.35","15,434,067.32","42,647,844.69","15,576,039.83","30,375,959.26","45,546,974.15","64,708,480.43","9,396,986.11","16,778,427.17","25,068,737.30","43,680,515.50","4,590,391.75","10,436,068.91","15,398,720.94","15,902,403.37","3,631,845.55","7,350,514.39","11,326,662.87","16,832,028.90","3,853,971.06","7,183,448.35","10,503,699.89","13,702,238.80","3,533,211.21","7,229,828.94","10,722,451.06","12,818,182.11","425,588.52","425,771.24","438,415.26","425,888.68",532.80
管理费用,"8,812,445.39","20,268,079.84","29,538,437.94","34,832,379.92","9,790,572.31","21,162,313.79","29,912,708.20","42,230,680.83","11,443,342.26","21,089,583.15","29,820,310.66","37,468,895.49","9,781,392.64","25,517,731.43","37,302,631.17","46,929,402.03","14,923,862.23","27,447,915.82","40,100,137.21","55,290,433.42","14,717,232.48","26,723,681.94","39,439,304.42","50,855,408.87","12,326,004.66","21,244,234.94","30,172,992.55","40,362,644.45","4,686,561.42","10,133,835.70","17,251,047.04","23,300,886.22","6,506,807.70","12,206,452.87","16,917,404.35","25,315,975.63","8,179,771.30","17,821,062.50","25,083,870.00","33,366,039.80","3,799,914.26","8,983,703.34","18,770,267.67","47,332,301.69","9,497,080.49","18,991,699.86","15,409,295.06","24,639,510.69","7,657,263.18"
其中:非流动资产处置净损失,,,,,,,,"478,076.16",,,,"308,815.20",,,,"8,335,273.35",,,,"12,248.70",,,,"121,060.25",,,,"3,051,100.83",,"284,980.12","388,382.30","1,675,858.92",,,,"1,297,994.40",,,,,,,,,,,,,
