科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"63,606,776.46","140,143,294.22","221,919,990.56","293,919,811.64","63,555,623.12","143,152,632.08","201,595,184.44","246,809,473.95","19,844,731.86","74,855,493.25","140,463,101.38","215,283,666.58","70,960,863.03","151,573,756.40","232,997,314.70","331,967,356.16","80,501,155.65","148,567,052.64","219,223,568.57","289,177,062.96","63,811,943.70","143,151,751.16","217,023,514.39","274,907,201.89","47,707,240.24","114,958,955.16","176,739,876.97","252,177,423.50","46,919,168.62","122,522,454.67","177,053,643.15","228,061,783.01","52,023,998.74","101,861,809.78","155,010,242.08","412,065,017.08","69,887,743.61","144,421,771.84","218,422,887.49","397,827,369.67","77,060,715.93","197,938,063.47","326,733,574.22","436,130,196.45","85,929,170.88","235,471,343.75"
二、营业利润,"-5,600,533.97","-13,967,025.02","-21,399,401.35","-40,472,373.20","-7,926,821.37","-10,137,195.44","-14,784,372.53","-33,033,057.47","-14,779,883.18","-25,944,872.15","-27,677,483.71","-42,973,220.08","-4,209,676.71","-2,547,244.17","-1,095,371.89","5,760,687.75","-1,596,967.05","-5,897,155.69","-17,871,296.99","-33,389,750.41","-8,866,534.75","-17,194,996.33","-22,214,014.91","-24,040,388.95","-272,688.54","1,927,208.82","2,449,285.61","-3,941,016.89","1,310,249.76","2,018,178.09","1,858,461.54","-49,905,032.24","73,248.05","-2,599,689.88","-1,118,507.73","40,043,516.37","4,782,497.47","11,435,592.20","14,553,780.82","37,822,373.58","3,484,264.78","20,390,718.11","39,374,842.10","53,261,525.98","4,877,570.16","23,521,568.34"
减:营业成本,"60,590,584.92","131,626,718.49","209,873,680.88","291,060,811.22","59,224,867.71","130,231,170.09","186,010,198.26","233,078,867.86","24,563,612.81","79,847,725.13","139,108,796.59","209,912,280.43","60,548,095.10","129,015,942.15","195,600,831.45","279,559,485.55","68,793,608.12","129,746,587.27","195,106,434.27","258,073,641.96","59,582,667.22","133,557,460.91","201,516,230.02","252,515,512.10","42,044,639.66","94,377,020.48","146,527,374.17","212,608,675.64","37,945,592.72","103,067,695.44","149,520,181.85","192,156,718.39","38,848,195.22","81,326,559.24","123,197,757.55","300,663,405.96","49,673,642.25","100,042,756.55","154,772,153.18","277,104,423.52","54,884,873.64","138,939,414.79","229,403,890.99","304,914,041.78","62,697,409.51","168,972,491.99"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"57,140.03","198,624.91","365,541.69","563,071.88","132,798.87","429,882.68","475,057.75","527,411.53","30,978.57","75,631.83","167,234.05","311,503.11","224,926.90","448,635.67","507,228.63","663,305.76","90,726.19","140,568.18","208,716.09","479,689.05","348,963.81","635,868.46","978,359.97","1,313,762.67","188,801.50","519,909.99","919,932.07","1,226,803.48","75,996.54","443,874.91","689,354.55","848,190.41","50,627.25","236,308.46","310,748.84","2,571,551.03","101,111.09","667,554.57","882,331.98","4,553,627.26","560,179.86","2,380,126.34","3,766,207.47","5,189,884.26","1,039,186.87","2,524,503.49"
营业外收入,,"10,290.60","984,788.88","2,646,096.35","29,048,419.92","29,113,248.98","29,163,524.38","46,611,812.58","1,565,641.83","3,510,750.78","807,921.79","1,402,182.09","45,019.33","186,769.04","245,903.37","513,120.15","28,134.33","178,263.66","243,702.05","550,604.99","127,891.22","163,656.44","358,319.10","602,142.69","321,640.67","955,700.47","14,095,478.40","17,404,086.77","61,714.74","549,929.48","2,212,953.22","22,265,799.88","214,632.36","2,852,080.37","3,973,495.11","6,363,053.51","1,746,056.70","2,735,933.60","6,072,684.45","8,322,322.23","1,631,564.90","15,705.01","90,799.74","261,162.01","33,420.51","175,821.79"
销售费用,"1,622,327.70","4,726,886.79","7,633,919.21","10,269,799.76","2,794,339.02","4,265,428.24","4,852,707.39","9,814,568.30","1,124,507.70","2,968,919.82","5,802,700.46","8,890,375.35","3,363,588.54","6,672,257.57","10,661,811.97","12,209,105.18","3,037,836.38","7,398,209.64","10,980,230.01","13,736,065.30","2,913,128.90","6,877,536.24","9,977,768.98","12,237,271.16","677,340.82","5,493,651.97","8,823,198.26","12,023,271.04","1,355,735.25","5,035,310.98","7,461,970.21","13,229,986.29","2,264,233.18","6,893,041.13","9,302,438.48","18,893,371.00","2,253,501.92","8,596,570.40","12,934,621.57","21,756,838.95","4,065,228.02","11,540,266.49","18,046,566.76","24,487,992.04","4,664,229.47","12,704,376.73"
减:营业外支出,,"120,242.36","120,242.36","12,655,645.26","162,869.15","5,547,004.91","5,592,984.91","11,066,314.42","1,400.42","1,400.42","1,400.42","8,092,743.07","20,984.48","21,149.37","26,227.69","386,584.25",,97.92,"149,271.01","368,352.44","12,150.45","12,177.49","77,238.43","814,743.70",,"1,153.84","7,177.70","297,569.89",,,,"350,710.67",,"30,855.51","157,742.87","770,218.91","5,996.55","18,628.15","30,230.83","1,034,551.21","17,200.00","17,200.00","17,200.00","55,072.37",,
管理费用,"5,517,032.64","6,292,907.03","10,863,351.81","13,791,709.48","5,105,038.41","10,089,083.50","15,107,192.90","19,725,082.60","5,213,467.67","9,869,914.23","14,431,106.78","24,052,941.64","5,146,946.21","9,061,395.58","16,379,044.54","20,287,032.34","6,274,103.50","12,254,434.46","18,364,687.72","31,752,569.16","6,463,694.85","13,701,930.74","20,866,253.10","29,507,140.66","4,887,688.10","10,877,237.07","16,233,600.06","27,078,064.19","4,782,682.55","11,026,445.12","17,356,939.35","40,926,073.50","8,159,894.33","13,396,424.20","19,874,905.55","43,108,702.31","9,007,059.00","19,553,689.92","29,566,424.40","49,349,146.77","10,617,158.34","21,747,797.56","34,328,197.96","55,958,172.68","12,001,013.81","27,533,083.62"
其中:非流动资产处置净损失,,"120,242.36","120,242.36","682,974.16","162,869.15","4,394,496.86","4,394,496.86","-27,146,433.62",,,,"7,968,052.99","20,984.48","20,984.48","20,984.48","378,259.04",,,"139,173.09","195,267.47",,"12,150.45","12,150.45",508.17,,,,,,,,,,"29,355.51",,"141,939.05","5,996.55","7,228.15","7,228.15","12,333.39",,,,,,
