科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"22,057,085.03","191,128,390.37","96,083,675.61","61,342,998.09","23,662,957.55","19,795,164.62","105,295,609.70","68,414,884.06","50,659,032.92","51,950,910.94","22,872,491.62","18,673,470.06","28,564,236.83","13,057,613.33","224,473,452.55","153,356,391.84","101,572,865.89","170,979,778.01","80,616,857.83","19,989,682.85","207,829,242.36","124,655,446.69","42,737,026.05","8,984,230.37","7,162,161.26","7,921,975.98","18,052,827.81","9,357,753.34","1,223,167,537.99","25,666,051.17","33,875,679.69","27,435,098.19","16,695,754.29","19,301,367.19","92,495,914.18","109,727,160.57","161,637,287.89","276,566,806.67","724,756,618.18","753,055,281.48","391,021,163.79","533,600,208.78","857,580,917.62"
短期借款,,,,,"8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00",,,"1,300,000,000.00","1,300,000,000.00","1,300,000,000.00",,,,,,,,,,"25,000,000.00","1,225,000,000.00","1,234,380,000.00","434,380,000.00","9,380,000.00","9,380,000.00",,,,,,,,"80,000,000.00","80,000,000.00","350,000,000.00","500,797,270.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,864,949.91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,,"1,789,742.15","353,622.59","1,328,901.67","408,120.98","1,280,023.49","1,250,293.33","1,287,719.72","1,237,040.86","1,250,626.74","822,876.08","1,399,439.55","790,644.06","821,338.70","821,338.70","1,275,452.62","1,294,452.62","739,576.54","757,058.84","515,018.36","751,568.68","21,509,528.20","11,509,528.20","324,962.37","804,962.37","374,962.37","374,962.37","2,291,658.84","13,176,728.55","15,948,206.53","22,692,943.26","30,641,703.46","58,735,304.82","75,294,756.85","57,908,923.75","48,399,184.68","42,596,182.21","54,989,472.67","53,957,941.93","41,529,996.04","81,781,944.43","60,428,065.45","67,082,941.74"
应付账款,"272,212,385.06","232,815,321.09","128,288,134.52","253,682,750.53","252,230,063.03","256,488,724.86","251,195,879.86","243,472,627.76","243,272,627.76","530,691,543.30","530,590,039.53","570,599,631.60","516,970,072.04","495,872,460.15","48,941,581.66","45,178,810.77","40,809,564.87","35,128,437.63","34,623,175.05","76,446,857.46","22,656,316.55","20,654,562.23","6,310,486.53","404,535,837.49","426,125,901.49","370,871,332.23","354,346,389.24","350,937,897.87","132,362,166.88","130,419,135.56","108,983,214.00","168,783,339.87","138,552,120.88","116,205,549.18","108,570,350.73","111,951,995.43","106,073,522.35","84,088,957.91","80,675,715.64","88,146,867.32","93,695,334.52","88,057,557.36","104,986,015.59"
预付款项,"769,448.60","1,252,983.00","1,158,621.00","1,309,621.00",,"1,626,975.00","1,319,295.00","816,795.00","1,480,038.00","435,187.00","392,187.00","381,095.00","381,095.00","480,825.00","977,258.80","173,112.00","36,547,052.04","45,715,687.62","50,704,717.60","16,772,527.40","47,926,523.61","22,943,278.12","19,444,673.71","21,980,809.00","186,908.99","4,682,648.23","616,936.20","714,670.23","33,484,643.00","752,879.00","1,691,275.49","2,539,509.00","3,046,234.00","3,492,749.00","210,220.53","400,707.06","700,907.06","476,412,197.01","1,896,935.71","372,400.12","262,834,213.00","6,412,719.81","3,788,649.87"
预收款项,"35,666,863.14","46,344,101.77","46,144,101.77","46,068,971.75","46,738,971.75","46,058,971.75","53,587,505.75","59,411,157.15","47,956,024.75","48,155,767.75","46,868,971.75","46,073,971.75","48,944,736.75","46,073,971.75","47,126,971.75","32,310,622.12","45,185,622.12","36,040,472.12","34,883,622.12","1,243,980.07","52,397,532.05","9,045,080.51","11,386,342.80","4,190,788.58","4,496,308.89","5,237,082.74","10,410,798.49","5,828,277.16","7,106,339.09","7,083,303.00","6,369,328.14","7,400,511.00","4,003,884.78","7,845,139.91","7,267,881.86","13,353,701.13","10,988,437.22","10,619,762.80","10,915,950.44","14,511,595.54","12,150,323.37","11,714,549.45","15,711,682.08"
