科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"83,654,933.28","597,899,981.89","511,261,824.90","615,686,170.28","378,670,157.08","401,847,491.19","468,057,218.47","492,152,602.41","403,839,329.44","379,537,132.65","326,516,390.39","594,586,502.03","1,816,732,830.06","1,634,803,619.13","1,834,141,288.61","1,346,633,967.14","1,247,998,982.75","1,176,564,417.47","1,586,162,933.92","1,167,410,775.38","1,806,438,573.50","1,609,861,951.33","1,283,508,371.18","1,411,270,253.22","1,578,617,416.52","1,751,459,384.02","1,272,606,305.16","1,461,511,655.97","1,373,377,512.67","1,543,651,134.76","1,695,341,235.95","1,902,620,136.38","1,823,022,230.68","2,128,898,238.01","2,343,265,215.66","2,719,256,830.53","2,499,435,913.59","2,641,294,665.85","2,653,960,640.67","2,629,981,089.49","1,234,315,862.76","5,266,384,645.16","5,288,011,738.39","3,319,711,587.48","3,080,140,256.11"
短期借款,"175,550,000.00","271,650,000.00","279,150,000.00","275,150,000.00","274,345,620.88","175,000,000.00","155,000,000.00","130,000,000.00","130,000,000.00","120,000,000.00","120,000,000.00","270,000,000.00","170,000,000.00","270,000,000.00","250,000,000.00","300,000,000.00","300,000,000.00","370,000,000.00","470,000,000.00","1,120,000,000.00","870,000,000.00","250,000,000.00","550,000,000.00","750,000,000.00","750,000,000.00","500,000,000.00",,,,,"800,000.00","800,000.00",,,,,,,,,,,,"2,600,450.00","2,439,400.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,706,496.00",,"22,681,680.00","14,203,365.00","25,180,581.68","8,082,920.16","21,075,811.34","34,280,994.00","17,530,053.75","27,321,794.65","2,928,109.58","5,986,739.73","4,151,643.84","6,830,273.97",,,"3,226,301.37","558,904.11","1,934,794.53"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,317,843.39","42,394,454.00","3,911,184.00","8,290,000.00","21,750,000.00","5,630,000.00","600,000.00","2,903,546.00","112,604.00","649,400.00","536,796.00",,,,,"16,260,000.00","7,220,000.00",,,,,"1,034,800.00","510,668.80","565,145.60","492,236.80","2,072,960.00","437,760.00","3,575,500.80","2,356,620.80","2,107,835.60","1,120,820.80","12,478,645.00","768,390.00","1,599,300.00","499,015.05","1,313,900.00","974,260.00","246,460.00","2,976,068.63","888,800.00","688,000.00","1,145,917.34","1,010,636.94","2,930,600.00","1,311,850.00"
应付票据,"10,740,000.00","6,750,000.00","11,680,183.75","19,500,000.00","28,980,000.00","60,000,000.00","40,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,084.71","16,495.62","16,756.76","30,225.50","17,267.22","4,859,247.31","13,985.64","23,324.11"
应收账款,"49,702,309.90","49,936,397.20","86,454,286.63","109,098,667.85","199,888,891.73","252,726,997.84","206,947,496.57","233,916,551.32","435,060,917.32","370,905,059.72","418,365,228.06","406,692,920.62","497,034,423.95","483,030,178.96","477,119,987.62","428,044,363.35","484,114,574.49","511,993,487.24","514,194,910.57","446,443,789.92","512,181,804.18","520,733,770.16","578,785,814.76","455,070,390.58","669,640,155.46","560,853,376.76","575,066,505.01","464,567,484.92","452,736,068.53","347,272,460.18","329,535,747.27","274,603,723.56","250,333,167.72","270,777,742.39","269,521,236.57","230,443,099.49","230,248,416.28","349,764,729.75","376,363,032.24","290,733,812.62","356,313,152.85","377,718,191.96","389,409,537.65","333,503,907.15","426,352,788.62"
应付账款,"109,832,515.80","187,167,016.38","228,992,728.02","266,465,001.90","267,137,838.48","197,794,021.26","169,221,363.66","159,871,515.87","244,421,955.63","251,010,238.37","271,800,837.70","216,353,121.93","232,738,276.09","256,148,327.39","258,659,128.22","245,175,510.66","312,730,583.36","512,514,289.38","566,955,832.15","707,931,895.59","629,333,274.10","655,885,928.03","651,547,665.90","601,903,498.02","1,126,544,793.22","1,129,932,068.85","1,168,406,883.54","1,388,749,297.12","1,398,061,065.32","1,464,282,350.52","1,776,174,715.65","2,167,932,339.49","2,461,033,788.87","2,335,462,047.14","2,642,100,663.57","3,010,412,545.55","3,062,750,867.10","3,509,529,031.21","3,792,462,639.65","3,445,948,119.03","3,473,081,736.42","3,372,301,410.58","3,232,932,305.16","2,615,266,181.63","2,357,218,998.12"
预付款项,"177,913,698.72","282,317,074.64","325,398,761.06","134,207,946.08","241,437,455.80","175,178,071.79","246,826,284.11","259,396,600.44","279,310,504.78","341,860,119.21","354,353,453.41","175,614,318.47","249,726,212.17","323,408,414.26","276,513,168.36","315,544,674.26","304,819,415.98","326,125,602.31","287,495,691.39","246,074,998.13","266,275,822.66","279,201,261.02","437,991,941.27","649,124,171.52","760,160,466.45","588,359,389.34","723,100,556.85","121,535,360.12","147,211,427.33","237,688,995.55","300,628,020.18","440,876,997.79","366,225,457.28","331,076,335.68","363,014,423.89","486,956,559.02","582,631,033.45","595,381,697.49","458,383,739.46","509,510,514.92","538,083,870.54","511,290,302.71","474,301,533.93","409,572,516.11","485,759,678.02"
预收款项,"20,814,469.74","27,080,135.38","27,233,433.65","24,196,630.06","16,676,672.63","29,655,304.93","15,165,065.61","42,579,931.56","26,812,061.33","11,339,547.42","6,826,207.76","64,486,239.03","40,421,409.53","57,981,776.14","82,986,056.11","150,029,287.44","170,066,725.75","228,627,881.27","370,752,033.00","542,975,447.14","636,362,804.48","725,311,003.45","830,689,208.27","1,216,198,421.33","3,359,177,634.51","3,713,539,179.51","4,059,281,704.49","4,398,046,206.54","4,445,531,611.32","4,697,241,923.74","4,985,606,223.88","5,359,523,963.96","5,497,613,743.27","5,973,893,745.77","6,303,130,657.85","6,624,392,332.33","6,688,414,201.89","6,887,555,703.50","7,051,376,974.88","7,239,022,949.65","7,170,582,373.11","7,269,387,578.90","7,160,566,569.89","7,228,589,679.41","7,026,266,014.76"
其他应收款,"39,030,797.95","87,332,832.24","130,077,568.16","59,713,910.59","52,434,733.69","148,542,958.84","17,788,622.72","60,712,150.83","64,702,350.58","71,098,854.69","64,330,297.68","32,191,432.77","71,504,850.67","253,405,585.90","60,825,507.70","108,433,163.50","132,586,613.58","267,573,829.42","308,019,997.78","691,012,083.81","1,023,837,429.06","644,741,783.63","630,123,457.96","634,915,070.57","283,240,005.16","260,529,525.67","261,666,408.58","176,905,002.87","232,973,641.28","240,453,970.43","245,504,121.58","272,026,134.33","338,281,872.38","349,794,823.74","386,399,631.99","260,260,950.70","294,093,430.72","339,719,261.84","377,692,622.71","364,426,205.02","374,689,468.86","389,978,411.22","291,499,926.83","622,810,748.98","420,769,172.65"
应付职工薪酬,"950,740.06","15,759,565.42","15,872,490.63","3,407,150.32","2,081,678.21","1,105,555.01","1,187,441.64","757,461.43","782,869.52","906,605.01","777,142.30","12,907,502.94","13,062,711.77","1,979,257.86","2,082,341.49","3,110,593.01","1,641,192.61","1,837,820.64","2,389,669.14","14,384,114.03","15,224,159.55","16,031,392.78","13,525,373.52","49,899,860.87","148,682,676.88","174,834,619.52","214,358,857.27","270,622,707.17","290,084,372.48","280,746,593.36","323,601,561.24","382,503,792.57","438,248,783.80","379,959,785.73","371,638,948.24","418,212,749.82","449,098,849.80","375,369,739.15","415,121,945.55","452,871,505.95","429,420,909.77","371,840,602.03","395,467,231.75","397,588,702.46","328,576,332.52"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
