科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
一年内到期的非流动资产,,,,,,,,"225,475.23","106,396.42","106,262.60","106,524.33","105,758.92","105,332.86","104,907.51","106,419.24","110,492.80"
一年内到期的非流动负债,"20,000,000.00",,,,,,"18,755,000.00","32,062,020.71","32,709,987.09","21,984,808.69","14,928,067.48","15,100,627.96","15,295,551.93","15,481,172.96","20,678,632.88","20,864,070.42"
其他流动资产,"186,175.22","186,175.22","6,586,061.19","3,855,089.31","309,760.16","1,971,608.15","12,933,625.38","11,473,903.13","3,306,208.22","2,638,643.56","918,228.85","1,813,772.63","1,809,659.93","6,273,656.58","40,762,227.06","38,284,492.29"
其他流动负债,,,,,,,,,,,,,,,,
流动资产合计,"336,408,467.88","371,173,656.49","416,468,928.36","365,888,059.38","511,454,295.32","555,529,031.09","650,144,107.38","680,253,634.82","735,163,543.48","667,733,844.32","777,155,764.51","739,250,190.49","795,104,773.33","766,262,263.91","1,067,726,189.37","1,047,031,892.87"
流动负债合计,"275,072,623.96","297,503,956.63","322,768,419.08","277,310,658.62","272,345,026.90","348,738,778.75","466,072,315.79","467,025,569.06","553,573,173.05","515,696,421.34","591,807,013.21","675,705,681.25","695,154,742.51","590,286,065.90","647,675,706.47","642,226,732.73"
可供出售金融资产,,,,,,,,,,,,,,,,
长期借款,,,"34,755,000.00","34,755,000.00","18,755,000.00","18,755,000.00",,,,,,,"33,500,000.00","33,500,000.00","28,490,000.00","28,490,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,"47,308,108.84","47,433,878.12","39,601,477.56","40,591,144.12","107,638,469.12","120,058,345.78","111,832,440.50","112,359,969.93","103,823,886.92"
长期股权投资,"5,017,099.33","15,013,015.03","14,795,341.49","14,842,766.35","14,253,422.76","14,019,962.69","12,344,652.15","11,750,009.13","11,003,233.76","9,447,963.64","12,808,091.26","12,183,444.03","11,284,158.43","10,959,387.18","8,599,981.97","8,009,645.99"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"28,556,123.03","29,175,275.60","28,774,329.95"
预计负债,,,,,,,,,,,,,,,,
固定资产,"118,606,767.76","114,523,280.06","108,686,152.31","106,917,368.27","108,360,721.48","101,059,798.94","169,294,066.58","164,533,008.71","164,829,423.24","161,538,840.34","159,593,111.83","221,038,762.21","218,580,949.70","175,798,881.13","206,092,368.13","202,547,359.52"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,"2,750,585.10","38,874,763.80","66,492,898.59","71,027,007.64","73,242,891.62","95,569,619.12","52,596,974.62","62,130,968.96","73,385,826.71","67,835,127.26","73,588,609.79","57,401,277.58","75,868,029.57","83,659,392.10","371,334,206.47","381,251,847.69"
其他非流动负债,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,"626,216.81",,,,
非流动负债合计,"8,000,000.00","11,394,400.00","47,199,400.00","50,039,400.00","34,039,400.00","34,039,400.00","15,284,400.00","62,397,078.85","62,327,418.14","54,299,587.59","55,093,824.16","121,945,719.17","167,670,165.84","159,248,830.57","154,570,930.01","145,839,417.01"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"283,072,623.96","308,898,356.63","369,967,819.08","327,350,058.62","306,384,426.90","382,778,178.75","481,356,715.79","529,422,647.91","615,900,591.19","569,996,008.93","646,900,837.37","797,651,400.42","862,824,908.35","749,534,896.47","802,246,636.48","788,066,149.74"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"90,300,000.00","90,300,000.00","90,300,000.00","90,300,000.00","120,400,000.00","120,400,000.00","120,400,000.00","120,400,000.00","365,700,000.00","365,250,000.00","365,250,000.00","365,250,000.00","365,250,000.00","365,250,000.00","403,302,277.00","403,302,277.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"29,670,968.31","29,670,968.31","29,670,968.31","29,670,968.31","154,684,320.79","154,684,320.79","154,684,320.79","154,684,320.79","67,151,737.46","64,302,558.92","66,759,958.29","68,623,745.79","70,014,535.58","70,223,758.08","521,274,515.07","521,972,355.38"
无形资产,"20,581,822.19","20,936,133.01","20,634,049.72","20,404,132.90","20,168,374.60","19,993,913.78","19,854,791.47","19,795,506.51","19,539,779.91","26,393,002.02","26,354,250.73","26,054,014.43","25,836,689.45","25,619,663.13","24,182,187.22","23,960,115.70"
盈余公积,"7,775,073.24","12,989,625.73","16,751,179.66","16,751,179.66","16,751,179.66","16,751,179.66","18,811,063.88","18,811,063.88","18,811,063.88","18,811,063.88","22,359,264.80","22,359,264.80","22,359,264.80","22,359,264.80","26,007,851.78","26,007,851.78"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,"29,955,000.00","26,959,500.00","26,959,500.00","26,959,500.00","26,827,080.00","26,775,805.00","13,280,050.00","13,280,050.00"
商誉,,,,,,,,,,,,"158,778,437.23","158,778,437.23","79,393,430.23","80,180,220.17","80,180,220.17"
未分配利润,"78,613,152.68","123,556,506.84","148,597,658.59","144,346,028.99","157,262,855.98","162,049,268.89","165,797,184.61","154,059,463.53","14,499,609.29","16,026,622.03","33,449,643.25","35,872,877.36","59,267,734.44","80,152,899.63","80,252,537.21","89,409,075.76"
长期待摊费用,"854,768.80","656,995.84","475,627.88","435,992.24","396,356.60","718,188.92","518,159.84","538,912.76","400,650.00","338,930.60","279,187.52","234,152.44","442,526.36","389,187.45","208,293.15","178,298.76"
少数股东权益,,,,,,"7,204,024.85","9,218,993.40","8,773,804.75","13,212,221.41","951,179.18","990,182.91","7,296,335.26","7,615,842.18","1,286,964.46",,
递延所得税资产,"1,322,214.54","2,661,829.50","3,735,427.94","4,344,226.09","5,211,223.52","6,589,601.88","6,024,525.96","6,444,049.18","10,657,930.57","9,177,640.60","8,473,076.34","8,743,163.58","11,399,185.26","11,148,769.74","9,663,435.67","9,266,455.78"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,"4,500,258.00","2,484,316.00","25,775,296.59","26,397,062.73","24,477,377.68","52,879,615.68","41,717,011.00","43,139,411.62","51,896,186.50","67,623,884.02","52,994,575.78","48,735,595.20","67,138,715.66","84,388,902.84","26,741,747.78","38,366,390.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"153,633,515.72","195,150,333.24","240,594,794.52","244,368,556.22","246,110,368.26","290,830,701.01","302,350,181.62","308,331,866.87","331,713,030.69","342,355,388.48","334,090,903.25","533,795,063.51","569,328,691.66","499,913,736.83","756,177,716.16","772,534,663.82"
所有者权益(或股东权益)合计,"206,969,359.64","257,425,633.10","287,095,903.80","282,906,556.98","451,180,236.68","463,581,553.35","471,137,573.21","459,162,853.78","450,975,982.98","440,093,223.87","464,345,830.39","475,393,853.58","501,608,556.64","516,641,104.27","1,021,657,269.05","1,031,500,406.95"
资产总计,"490,041,983.60","566,323,989.73","657,063,722.88","610,256,615.60","757,564,663.58","846,359,732.10","952,494,289.00","988,585,501.69","1,066,876,574.17","1,010,089,232.80","1,111,246,667.76","1,273,045,254.00","1,364,433,464.99","1,266,176,000.74","1,823,903,905.53","1,819,566,556.69"
负债和所有者(或股东权益)合计,"490,041,983.60","566,323,989.73","657,063,722.88","610,256,615.60","757,564,663.58","846,359,732.10","952,494,289.00","988,585,501.69","1,066,876,574.17","1,010,089,232.80","1,111,246,667.76","1,273,045,254.00","1,364,433,464.99","1,266,176,000.74","1,823,903,905.53","1,819,566,556.69"
