科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"447,764,869.39","405,089,472.80","275,451,481.50","542,250,697.09","288,635,416.90","398,042,976.47","418,347,027.31","723,323,499.98","858,511,766.79","847,337,615.97","1,064,768,767.36","1,565,444,643.00","1,232,189,271.31","1,550,987,495.31","1,744,117,330.60","2,297,674,964.61","1,744,757,395.47","1,898,359,611.40","2,121,384,103.18","2,732,299,060.78","1,978,357,403.91","2,358,930,913.74","1,985,010,558.68","3,016,210,483.40","2,139,153,270.47","2,308,148,795.08","1,932,335,604.09","2,179,760,396.29","1,598,372,132.25","1,950,326,660.24","1,674,250,700.78","2,519,335,535.21","3,029,029,207.13","3,147,894,736.25","3,022,259,880.53","3,668,076,629.30","3,208,192,352.98","3,024,094,055.16","4,422,311,386.18","4,957,266,847.96","3,875,091,255.39","3,901,930,391.41","3,809,097,225.75","4,269,076,634.36"
短期借款,"200,000,000.00","195,000,000.00","130,000,000.00","150,000,000.00","150,000,000.00","189,000,000.00","189,000,000.00","246,000,000.00","361,600,000.00","346,600,000.00","380,600,000.00","306,600,000.00","260,000,000.00","272,350,000.00","288,450,000.00","268,400,000.00","290,998,483.33","327,000,000.00","461,095,605.07","405,574,326.57","408,243,332.87","410,956,514.87","459,063,367.13","544,063,367.13","638,990,417.71","674,804,339.43","675,399,360.98","822,029,360.98","797,994,511.90","902,030,000.00","853,000,000.00","1,271,000,000.00","1,160,000,000.00","1,071,000,000.00","979,000,000.00","1,012,300,000.00","1,028,300,000.00","1,179,300,000.00","1,215,300,000.00","1,235,300,000.00","1,151,160,000.00","1,108,600,000.00","1,104,300,000.00","959,300,000.00"
交易性金融资产,"586,400.00","899,400.00","1,221,457.18","1,061,150.00","711,060.00","472,760.00","477,330.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"133,020,833.09","154,887,020.28","157,977,309.26","359,510,375.61","268,485,324.10","198,185,999.83","211,171,942.13","364,565,731.25","404,832,272.11","362,034,087.10","550,084,999.55","885,601,239.39","704,546,423.89","553,161,141.61","691,287,961.12","1,202,850,440.72","776,462,989.43","808,933,231.69","921,053,774.20","1,723,617,165.98","1,285,692,775.15","1,225,524,304.27","1,423,925,747.52","2,071,711,463.62","1,525,378,729.81","876,337,139.59","1,188,024,754.33","2,655,102,798.79","1,701,939,645.30","1,362,857,113.73","1,696,504,621.50","3,402,394,506.06","2,413,601,948.96","1,791,708,203.46","1,693,302,254.88","2,585,395,001.55","1,917,078,830.27","1,516,817,875.26","1,776,079,114.41","3,204,313,232.63","2,482,276,811.08","2,608,979,770.77","2,597,387,646.19","3,782,617,242.42"
应付票据,"45,480,270.77","40,676,066.50","54,406,578.67","60,498,659.80","69,920,736.12","82,609,346.52","103,948,582.29","174,058,503.66","175,138,387.50","95,851,188.46","162,486,265.25","244,655,202.57","252,831,891.67","265,834,987.03","342,991,514.00","374,501,897.31","329,538,335.82","452,006,006.62","619,833,968.23","544,452,757.91","575,540,301.26","675,336,426.30","867,341,697.28","684,810,623.38","451,459,023.18","492,051,527.22","532,877,978.76","504,400,898.62","442,819,049.10","485,155,348.72","499,504,994.39","600,997,554.58","710,889,458.21","680,750,460.29","732,515,222.89","835,268,826.22","811,430,672.41","716,302,516.85","589,165,916.90","616,985,630.56","694,702,744.55","939,016,660.55","806,528,125.55","622,862,603.67"
应收账款,"800,179,682.24","849,907,999.76","961,505,141.40","927,617,577.75","1,028,218,575.65","1,208,753,226.85","1,337,321,835.86","1,245,367,863.24","1,453,741,375.75","1,774,746,213.40","1,821,274,368.89","1,487,922,959.07","1,775,831,725.88","2,263,789,546.73","2,376,549,422.55","1,875,436,269.92","2,219,970,347.38","2,786,667,420.87","3,335,121,894.67","2,627,992,606.08","3,223,776,557.55","3,755,275,662.97","4,530,401,579.44","3,624,819,455.73","4,212,115,479.50","5,093,003,772.04","5,463,144,500.65","4,763,400,349.01","5,582,736,480.96","6,078,956,743.18","6,432,306,343.61","9,140,890,700.63","9,515,836,247.11","10,583,459,979.42","10,944,969,997.58","12,048,365,334.58","11,912,806,952.52","12,572,963,989.31","12,453,182,457.57","12,092,949,014.17","11,828,595,166.41","12,008,732,327.31","12,005,005,964.46","11,531,964,837.38"
应付账款,"651,640,061.00","640,901,230.98","665,753,650.58","755,712,341.56","779,837,696.03","917,997,365.63","984,399,815.84","1,278,514,864.32","1,341,910,432.16","1,377,023,119.63","1,446,509,164.63","1,529,179,851.99","1,555,922,877.53","1,816,186,004.76","1,874,247,760.83","1,848,039,594.32","1,810,098,332.86","2,159,792,540.64","2,518,599,005.93","2,616,523,514.96","2,616,131,653.84","3,287,022,822.59","3,318,238,172.27","3,115,980,952.80","3,139,582,683.11","3,617,497,451.56","4,001,490,420.11","3,861,265,098.01","3,849,902,419.29","4,061,042,932.10","4,220,234,788.21","6,295,526,466.74","5,776,541,694.15","5,916,667,154.42","5,846,060,887.70","6,207,984,938.78","5,703,502,541.88","5,810,806,947.36","6,023,388,354.89","6,144,787,016.32","5,846,743,060.78","5,806,668,308.98","6,050,357,774.47","6,205,545,424.58"
预付款项,"148,072,658.50","207,225,640.97","265,661,886.51","168,371,284.22","261,410,173.37","278,055,189.17","373,611,179.66","304,025,744.21","457,101,771.35","484,917,485.18","483,988,587.76","293,639,689.20","410,903,815.25","459,617,937.78","508,572,398.49","405,811,807.75","714,988,297.26","890,238,601.43","1,028,197,962.35","520,424,635.93","915,034,991.06","801,562,759.37","997,392,696.29","518,608,464.46","700,343,313.69","712,527,495.85","674,082,277.74","415,984,249.00","485,374,551.45","512,383,637.87","463,023,541.97","618,629,211.74","663,534,465.84","686,103,174.91","737,135,378.07","741,334,308.01","884,226,716.79","816,991,389.88","906,656,579.32","808,636,344.91","980,600,512.28","1,106,430,760.48","1,332,286,631.15","1,184,652,406.14"
预收款项,"414,425,528.30","444,435,157.22","452,087,440.47","367,169,914.66","424,037,278.35","535,589,004.37","697,633,205.03","836,953,405.19","854,116,554.45","907,730,676.95","856,851,904.73","857,608,421.52","891,728,879.34","919,400,401.97","916,296,520.69","1,121,351,815.82","1,093,113,151.32","1,267,738,636.57","1,533,070,376.03","1,387,737,521.93","1,331,206,301.75","1,358,471,358.37","1,443,454,234.45","1,225,577,309.44","1,424,387,803.97","1,171,887,844.75","1,197,774,172.22","824,257,739.52","790,856,387.51","760,139,694.01","861,917,141.01","861,087,711.91","955,037,610.62","863,502,916.93","936,085,229.85","969,657,927.89","934,833,105.97","1,017,261,910.88","1,210,300,464.47","909,049,257.47","1,140,267,022.82","1,357,614,639.64","1,647,303,802.15","1,809,764,370.83"
