科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"232,078,442.44","482,760,415.04","799,753,048.58","1,100,270,205.60","304,494,758.17","654,504,256.90","971,243,558.86","1,281,395,417.60","315,160,187.91","643,069,516.19","943,469,779.00","1,329,899,825.90","442,469,417.83","842,412,303.60","1,252,238,317.58","1,719,926,300.17","425,455,714.92","848,321,116.58","1,215,615,179.86","1,700,778,154.90","335,776,038.73","714,716,436.25","1,083,831,692.81","1,509,531,164.32","431,082,308.50","868,415,107.56","1,254,299,959.64","1,699,360,110.59","420,757,562.68","878,211,000.78","1,344,358,823.86","1,927,201,827.10","469,749,999.21","1,002,587,889.40","1,527,967,796.04","1,998,574,779.83","497,060,687.73","1,066,211,426.64","1,669,989,500.00","1,889,414,840.29","542,158,778.06","1,114,171,196.90","1,712,281,261.47"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,845,328.00","5,697,971.41",,,,,"29,039,856.34","42,082,607.27","63,106,940.00","34,492,956.34",,"3,333,300.00","3,333,300.00"
收到的税费返还,,,,,,"3,079,941.76","4,428,885.01",,,,,,,,,,,,,"9,166,594.66","4,680,782.83","4,700,930.15","4,700,930.15","5,917,517.50",,,,,,"118,662.23","118,662.23","118,662.23",,"4,159,410.89","4,159,410.89","4,159,410.89",,,"202,779.99","604,079.97",,"830,869.67","1,047,709.67"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,870,640.00",,,,"50,000,000.00",,,,"70,000,000.00",,
收到其他与经营活动有关的现金,"1,299,674.78","2,930,959.78","7,028,703.20","22,230,166.63","3,014,026.20","4,142,684.99","10,544,375.63","22,105,498.94","514,482.01","1,812,376.68","3,054,873.41","20,161,528.91","518,896.77","2,188,754.21","3,622,481.35","23,683,496.48","1,631,992.70","4,643,699.56","6,367,207.83","89,622,319.60","1,063,224.00","2,728,787.03","3,977,874.31","7,470,460.88","918,898.14","2,558,811.03","3,128,571.94","10,534,155.38","876,908.51","1,407,540.67","2,684,528.12","5,711,600.19","1,928,107.55","7,804,950.76","33,803,930.53","14,841,993.36","2,465,485.86","5,909,090.69","8,959,401.93","10,575,022.72","3,433,559.11","2,959,057.76","5,332,914.76"
投资活动现金流出小计,"60,498,806.57","77,854,189.72","92,316,222.36","160,823,312.69","74,733,802.31","99,132,067.29","108,579,041.81","158,395,457.02","12,709,831.39","44,786,720.77","96,397,822.19","118,441,052.57","32,883,521.04","71,871,688.33","130,706,771.32","200,368,574.05","78,158,254.02","119,874,398.03","150,419,580.38","217,526,955.22","32,437,983.56","62,253,978.87","109,662,448.34","122,095,896.07","19,451,112.52","42,168,123.56","70,584,864.69","150,491,058.56","30,186,347.83","71,362,616.69","84,793,485.05","169,224,965.37","70,189,931.99","259,938,636.73","324,699,815.19","397,116,457.62","135,710,948.66","330,783,834.66","514,093,003.80","601,745,233.32","149,802,392.70","758,067,836.91","1,553,043,785.06"
经营活动现金流入小计,"233,378,117.22","485,691,374.82","806,781,751.78","1,122,500,372.23","307,508,784.37","661,726,883.65","986,216,819.50","1,303,500,916.54","315,674,669.92","644,881,892.87","946,524,652.41","1,350,061,354.81","442,988,314.60","844,601,057.81","1,255,860,798.93","1,743,609,796.65","427,087,707.62","852,964,816.14","1,221,982,387.69","1,799,567,069.16","341,520,045.56","722,146,153.43","1,092,510,497.27","1,522,919,142.70","432,001,206.64","870,973,918.59","1,257,428,531.58","1,709,894,265.97","421,634,471.19","879,737,203.68","1,347,162,014.21","1,933,032,089.52","471,678,106.76","1,014,552,251.05","1,565,931,137.46","2,017,576,184.08","499,526,173.59","1,072,120,517.33","1,679,151,681.92","1,900,593,942.98","545,592,337.17","1,117,961,124.33","1,718,661,885.90"
投资活动产生的现金流量净额,"-60,498,806.57","-46,731,256.98","-61,193,289.62","-145,054,390.97","-74,703,802.31","-98,806,105.37","-108,236,608.64","-154,133,679.00","-12,709,831.39","-38,320,672.58","-89,928,466.00","-99,477,943.46","-32,883,521.04","-71,868,340.25","-130,658,423.24","-200,240,225.97","-78,158,254.02","-73,006,669.65","-87,809,684.16","-182,783,459.80","-32,410,302.05","-61,612,315.04","-105,071,035.45","-116,340,008.78","-19,371,866.36","-39,900,533.11","-68,197,620.38","-145,762,321.97","-30,186,347.83","-71,317,834.12","-84,613,369.07","-166,867,318.59","-70,168,258.98","-136,953,353.56","-151,195,332.46","-96,550,369.73","-134,738,389.10","-108,441,896.46","-251,137,966.32","-324,915,467.12","17,557,860.65","16,182,198.36","-24,342,885.53"
购买商品、接受劳务支付的现金,"111,808,910.77","284,260,928.19","522,965,533.14","653,200,839.99","195,735,907.22","414,748,956.84","619,594,782.48","812,937,471.22","186,144,747.47","364,232,675.99","533,620,015.55","712,269,872.99","228,271,051.41","439,076,956.11","686,616,418.51","1,064,871,564.58","285,024,715.12","524,140,308.04","800,270,470.13","1,100,916,004.33","326,825,290.77","579,570,305.94","826,918,779.56","1,094,758,832.32","285,378,911.83","550,137,951.95","799,394,122.83","965,620,997.81","271,751,148.37","530,612,924.50","848,573,365.12","1,147,739,007.30","268,647,992.37","555,049,898.43","813,515,867.69","1,052,199,791.96","235,592,812.09","538,734,571.65","848,688,176.00","741,866,683.97","288,348,509.64","656,290,367.59","1,008,343,881.53"
吸收投资收到的现金,"291,368,704.00","291,368,704.00","291,368,704.00","290,188,911.00",,,,,,,"765,000.00","765,000.00",,,,,,,,,,,,,,,,,,,"7,840,000.00","6,480,000.00",,,,,,,,"666,499,979.68",,,
支付给职工以及为职工支付的现金,"21,864,974.30","43,708,221.22","59,464,325.13","105,053,146.80","30,744,269.54","72,497,092.79","97,874,819.74","128,258,613.58","30,663,145.84","61,482,323.91","87,344,769.71","125,174,713.60","30,600,829.95","64,303,718.27","103,298,918.74","153,774,069.67","39,617,333.83","75,287,343.13","128,664,557.65","179,564,469.39","41,788,067.47","85,163,789.92","130,816,707.13","187,890,682.53","51,655,077.87","95,517,393.56","137,393,639.20","210,327,770.68","50,135,750.41","105,993,728.24","153,951,380.85","220,693,564.26","60,313,815.83","120,510,631.23","180,846,844.63","255,429,272.54","70,939,030.53","143,109,813.68","212,458,974.90","295,855,761.68","73,495,386.21","141,964,342.46","223,469,459.78"
取得借款收到的现金,,,"90,000,000.00","131,000,000.00",,"10,000,000.00","79,000,000.00","196,928,000.00","54,000,000.00","114,000,000.00","134,000,000.00","134,000,000.00",,"129,929,000.00","129,929,000.00","174,529,000.00",,"25,000,000.00","50,000,000.00","55,000,000.00","20,000,000.00","75,000,000.00","125,000,000.00","190,000,000.00","80,000,000.00","85,000,000.00","85,000,000.00","170,000,000.00","50,000,000.00","75,000,000.00","191,195,600.00","242,766,960.00","97,013,460.00","161,006,100.00","162,267,730.00","164,806,100.00","61,061,600.00","89,641,120.00","90,441,120.00","88,641,120.00",,,
