科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"62,847,153.33","71,994,468.48","74,948,548.07","157,656,293.84","79,896,807.97","91,775,276.14","103,489,946.33","197,889,571.28","112,333,622.29","125,808,868.75","140,083,567.93","252,460,578.17","135,112,086.18","152,266,664.50","169,760,022.03","308,329,275.99","175,377,126.00","195,080,856.42","216,401,701.50","406,194,543.56","215,361,235.33","241,970,214.34","268,874,269.08","493,750,362.58","253,055,874.39","282,770,611.96","313,299,720.59","582,009,591.90","298,530,633.62","337,823,892.64","377,389,925.00","661,485,460.43","344,586,060.19","390,168,921.23","435,951,464.29","757,725,112.29","363,454,931.66","990,977,902.33","1,125,484,116.84","2,044,444,894.91","1,046,149,379.35","1,189,252,962.38","1,337,883,356.20","2,376,375,380.44"
二、营业利润,"7,780,008.55","8,890,544.34","5,262,095.73","2,712,576.30","9,302,663.13","8,406,773.38","5,911,528.08","21,303,944.29","39,926,407.59","41,763,007.43","33,824,410.81","59,717,286.48","46,212,952.81","50,725,568.47","50,063,407.95","72,501,649.29","70,720,983.08","74,680,212.43","72,032,168.43","114,124,859.52","85,808,614.93","89,131,236.29","86,861,922.92","134,846,608.25","116,191,145.62","116,466,475.24","116,619,464.88","170,785,055.42","146,222,935.80","152,108,483.38","163,523,739.30","203,592,739.89","170,064,599.15","176,628,386.33","180,643,153.57","258,611,335.81","179,264,661.73","409,087,125.23","370,688,988.92","889,537,734.39","598,742,559.50","589,284,812.10","604,637,113.81","1,212,296,962.07"
减:营业成本,"48,905,445.63","51,440,894.99","53,429,349.39","117,293,298.18","64,651,194.21","71,247,226.57","79,241,715.32","152,032,952.28","66,372,430.78","73,072,873.09","83,023,249.51","162,324,648.71","82,588,610.38","88,331,320.44","98,249,280.94","206,841,191.10","98,697,402.47","109,791,828.97","122,239,270.86","258,561,468.21","124,009,251.49","138,431,659.79","159,495,487.61","325,603,610.49","130,597,661.01","147,894,460.01","165,064,661.39","362,801,648.83","146,291,181.06","170,754,696.54","193,105,969.97","418,283,253.35","170,226,545.59","198,947,967.24","226,468,414.94","436,555,228.48","175,790,096.75","500,370,325.38","641,530,672.68","1,091,229,164.42","416,032,575.18","563,884,302.59","707,551,494.20","1,188,186,189.79"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,568,198.74","2,273,709.49","4,294,661.54","7,135,995.19","1,446,603.03","3,380,686.24","5,720,744.17","8,331,512.99","1,164,936.88","2,943,707.42","10,726,362.18","16,430,925.38","638,781.00","2,803,366.21","7,831,704.52","12,543,238.04","857,901.73","2,086,488.60","9,023,390.68","14,879,318.71","755,671.91","3,107,503.42","9,001,066.16","17,745,336.22","1,890,765.74","9,519,650.88","19,347,525.47","26,637,507.07","345,127.14","4,601,870.12","9,026,678.01","13,081,030.56","560,843.27","5,476,811.56","11,399,468.87","17,037,990.45","248,198.04","4,660,715.46","5,710,298.34","19,375,537.85","4,495,017.83","10,723,102.15","13,709,219.46","19,150,788.01"
营业外收入,,"3,588.00","4,091.09","20,866,771.34","22,652.14","1,564.00","8,902.15","385,194.50","41,986.92","475,320.17","483,026.14","1,888,982.47","238,668.99","483,664.63","1,007,390.49","8,346,360.74","247,691.25","356,644.35","607,452.55","9,590,154.07","242,474.31","490,474.36","826,889.24","16,155,263.14","340,720.56","967,493.43","1,258,501.78","19,715,160.76","379,381.20","1,155,957.30","1,414,834.57","20,720,206.44","317,663.80","611,509.57","3,082,236.83","3,565,185.69","645,423.90","12,472,829.04","28,280,018.90","35,878,166.85","6,591,153.89","10,896,042.99","17,906,397.93","6,841,596.13"
销售费用,"620,182.14","782,489.13","1,186,865.17","9,639,066.59","448,732.63","734,076.23","936,327.33","1,299,982.53","176,246.92","554,993.90","1,016,117.37","1,601,430.65","490,680.80","746,263.66","929,339.57","1,437,499.26","380,454.74","739,505.09","1,029,641.22","1,363,778.51","323,717.30","561,933.51","905,655.02","1,362,367.06","502,271.47","946,187.79","1,558,491.89","2,101,092.28","451,194.54","809,621.93","1,364,039.73","1,826,825.07","441,636.51","814,738.77","1,266,900.08","6,751,978.92","617,170.40","1,485,613.44","2,227,958.37","3,008,370.58","372,573.94","435,583.04","557,926.32","6,951,524.25"
减:营业外支出,"32,179.00","40,107.42","48,669.76","169,033.00","6,409.36","6,415.02","10,217.02","1,077,371.31","9,950.00","181,340.67","298,339.74","338,684.13","17,159.83","37,946.07","110,705.69","5,488,751.92","13,209,776.73","13,142,039.48","13,169,505.76","13,877,546.37","2,914,168.53","3,018,033.83","3,194,252.16","3,405,996.99","134,823.77","5,594,183.70","7,089,316.73","6,493,142.56","145,062.50","26,894.79","6,991,869.89","7,748,530.75","74,587.98","184,620.05","219,467.55","28,940,866.98","125,788.95","529,811.88","951,575.15","1,806,676.01","234,478.28","267,982.04","806,784.15","908,817.05"
管理费用,"3,714,748.98","8,698,797.82","11,274,455.72","23,478,827.82","4,274,584.79","8,450,591.83","12,354,166.23","17,284,475.20","5,386,852.81","8,945,883.07","13,224,904.42","15,031,405.07","6,306,103.84","11,505,983.53","15,780,536.82","20,888,293.24","6,877,227.44","12,778,901.61","18,233,045.03","24,653,969.17","6,781,780.30","13,942,102.70","19,641,913.51","27,611,796.23","7,841,089.86","14,427,047.31","20,976,823.08","31,352,746.84","10,902,692.12","17,346,487.77","24,077,942.88","41,484,828.83","8,737,557.28","16,846,039.95","25,006,832.46","47,760,894.38","8,506,843.18","54,375,088.02","81,458,349.27","107,424,836.97","32,597,344.73","59,777,806.78","86,949,954.46","117,188,379.64"
其中:非流动资产处置净损失,,,,"169,033.00",,,,,,,,,,,,"5,415,221.52",,,,"13,149,479.65",,"2,971,009.55","3,091,325.61","3,148,156.08",,,"6,945,275.50","5,211,764.80",,,"6,729,650.63","6,729,650.63",,"13,450.91","13,450.91","28,670,500.16",,,,"592,977.75",,"1,295.88","1,295.88",
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"258,569.29","325,504.49","154,007.48","-84,821.98","-226,969.82","-444,078.11","-674,534.80","-971,054.56","-693,252.69","-1,471,596.16","-1,731,476.36","-2,565,106.97","-1,125,042.65","-1,845,837.81","-3,094,247.77","-7,178,372.89","-2,156,843.46","-4,996,080.28","-6,155,814.72","-8,346,607.74","-2,317,800.60","-3,204,221.37","-7,031,776.14","-13,923,492.57","-3,967,059.31","-6,483,209.27","-10,267,246.12","-13,280,015.61","-5,682,497.04","-7,797,267.10","-13,708,444.89","-16,800,536.82","-5,445,121.61","-8,545,022.62","-8,833,305.63","-10,362,208.99","-1,192,360.11","19,621,115.01","21,702,669.65","8,644,055.78","-6,486,538.06","-33,638,042.82","-73,649,543.31","-150,192,348.71"
