科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"680,312,976.43","1,294,011,990.72","1,997,676,786.89","2,926,854,519.88","1,266,763,473.94","2,110,244,730.97","3,076,885,486.90","3,798,378,737.77","1,283,797,982.21","2,203,660,711.55","3,210,702,797.19","4,370,422,479.87","1,453,994,397.21","2,451,139,643.79","3,764,932,558.53","5,370,871,771.66","2,071,112,219.24","3,564,508,740.06","5,628,271,589.15","8,427,910,004.45","3,191,989,318.54","5,192,584,203.75","8,009,254,739.23","11,556,353,850.89","3,084,890,795.34","5,255,761,162.90","8,156,317,445.94","10,431,124,740.82","1,564,804,733.50","3,637,050,521.08","4,773,854,159.57","5,353,442,161.34","1,908,910,825.07","3,696,125,200.11","5,013,670,235.76","6,900,156,926.63","2,214,524,802.62","4,269,518,789.20","5,880,861,432.27","8,303,996,837.62","2,670,359,546.20","5,116,014,346.10","7,280,027,497.06"
二、营业利润,"230,207,281.82","403,269,408.11","637,815,538.16","1,062,630,229.58","701,884,058.29","1,005,421,930.60","1,416,663,287.98","1,676,228,960.99","674,271,955.10","1,093,942,816.43","1,604,097,976.30","2,154,556,595.36","904,350,957.34","1,377,473,010.56","2,072,316,981.21","2,916,895,557.75","1,206,308,140.67","1,922,802,506.94","2,781,347,060.13","4,031,847,143.77","1,813,226,655.13","2,778,685,031.61","4,242,483,193.64","6,089,363,956.27","1,556,472,665.54","2,482,868,425.98","3,683,039,348.15","4,675,354,233.34","693,974,627.87","1,307,883,775.85","1,706,014,453.58","1,192,350,586.74","735,659,360.26","1,344,359,767.77","1,750,885,591.04","1,933,610,509.19","815,107,313.89","1,517,999,791.67","2,026,623,823.67","2,539,975,826.57","1,099,192,347.38","1,957,073,268.40","2,701,616,356.56"
减:营业成本,"281,508,880.66","541,815,312.43","845,242,582.74","1,260,625,606.13","395,796,222.56","743,069,451.58","1,073,610,033.38","1,288,926,156.68","475,631,570.60","781,632,818.41","1,104,916,841.61","1,457,580,348.60","393,367,891.08","731,841,517.63","1,131,665,786.38","1,643,185,783.51","617,037,010.36","1,158,350,159.34","1,862,042,983.58","2,846,009,311.66","1,008,146,577.60","1,731,889,686.81","2,803,455,394.86","3,969,533,936.29","1,201,774,644.36","2,131,583,003.59","3,522,976,365.86","4,487,145,192.31","679,944,366.74","1,808,255,549.68","2,351,520,369.05","2,804,473,426.42","814,741,732.97","1,749,297,496.88","2,319,785,949.32","3,491,746,368.56","943,670,270.99","1,740,459,925.61","2,229,026,417.25","3,119,542,278.93","794,321,420.15","1,608,122,176.70","2,013,930,592.42"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"39,450,098.36","88,495,931.90","143,418,115.87","216,580,333.94","76,302,477.76","142,247,776.40","217,569,814.94","263,437,524.53","56,926,578.57","117,579,470.32","198,016,778.04","323,762,857.15","93,749,867.71","188,233,606.37","312,814,743.93","437,864,126.52","145,218,294.69","263,993,349.68","473,613,101.67","695,230,132.81","193,300,286.95","319,058,936.25","467,458,182.60","716,616,772.83","135,738,640.63","231,696,697.61","337,577,532.96","422,696,292.47","38,883,901.94","191,450,185.85","246,447,423.93","343,613,603.48","115,395,237.60","268,946,155.40","352,105,932.28","517,981,045.97","119,005,674.47","310,197,547.44","570,039,454.43","844,638,245.32","227,799,358.29","534,732,857.92","851,776,160.37"
营业外收入,"453,207.54","542,227.89","1,624,856.02","3,868,058.62","1,169,682.83","2,469,838.76","3,070,157.68","11,430,032.38","156,209.06","528,941.44","2,994,806.13","7,348,552.07","1,324,049.31","2,035,552.48","9,730,989.83","17,566,101.91","4,404,424.53","4,136,165.81","26,062,490.16","32,845,340.92","2,770,978.95","26,750,605.82","29,913,720.10","86,768,240.03","4,144,523.59","10,673,130.01","18,654,881.62","25,253,119.02","2,344,400.17","14,503,344.45","21,317,352.60","34,943,430.80","2,056,302.89","3,178,916.88","6,597,877.03","43,391,801.38","6,401,569.94","14,074,895.68","30,388,828.37","41,760,199.76","7,005,490.35","10,683,476.14","19,697,510.86"
销售费用,"92,723,522.78","177,510,181.63","233,772,770.55","352,412,250.41","146,866,260.67","242,156,703.25","377,061,604.63","512,788,495.96","110,003,374.32","253,339,139.77","351,762,643.10","499,371,204.14","77,456,224.35","148,575,472.61","225,809,213.14","323,368,124.96","66,751,157.14","135,702,542.16","202,261,803.89","389,549,268.39","112,314,175.69","243,892,758.58","397,390,298.07","664,880,001.14","128,245,107.97","266,664,479.78","446,517,812.24","679,982,283.84","89,777,647.11","203,829,309.12","300,628,633.29","579,235,957.08","194,266,810.11","398,706,265.65","634,731,899.78","873,874,602.76","286,655,519.55","594,942,505.35","931,219,194.57","1,539,282,364.18","442,424,014.38","859,888,919.13","1,462,500,453.61"
减:营业外支出,"306,403.59","569,714.83","980,824.42","3,172,028.34","342,276.05","27,512,115.87","27,875,403.12","34,102,593.29","1,382,910.88","1,513,239.49","8,642,530.87","10,097,651.44","255,216.48","408,106.37","710,886.10","15,517,991.43","1,165,172.17","3,662,641.84","4,131,036.40","19,960,380.38","8,076,243.08","11,140,331.91","16,320,168.60","24,062,655.87","574,029.81","5,405,575.70","17,249,322.53","20,907,206.44","9,666.25","3,719,608.34","6,555,509.61","9,770,720.31",,"270,752.74","4,224,457.94","9,934,696.57","1,336,762.30","4,671,478.33","30,520,794.12","51,858,220.90","3,926,452.20","8,238,326.32","18,703,990.15"
管理费用,"36,257,687.12","72,463,979.31","114,754,317.26","167,804,272.70","42,668,105.64","102,389,410.91","156,035,527.31","227,302,214.12","52,859,418.54","112,459,934.44","209,808,721.27","290,421,928.82","72,512,069.89","171,210,418.97","269,460,374.75","390,466,729.63","96,210,700.26","209,773,162.86","316,849,826.94","500,646,378.58","104,584,635.07","213,323,109.06","359,569,429.50","532,914,507.35","103,142,784.51","218,159,252.68","366,429,900.56","413,162,807.75","99,854,457.51","208,970,697.38","317,923,221.08","465,590,165.22","94,335,035.59","202,342,018.85","311,275,750.59","438,865,493.38","87,995,729.72","206,003,279.06","328,874,284.57","543,882,783.75","139,928,281.55","274,427,976.02","417,955,737.03"
其中:非流动资产处置净损失,,,,,,"3,646.80","257,436.44","313,301.93",100.00,"863,623.31","919,767.99","1,763,986.50",,"160,758.98","160,758.98","159,902.99","440,572.42","2,747,042.21","2,748,042.21","10,856,370.23","61,243.07","1,915,844.44","6,219,158.51","7,896,861.82",,"2,949,427.56","2,777,733.69","2,037,698.86","9,576.85","217,516.89","582,452.10","907,514.42",,"161,899.42","161,899.42","1,078,823.03",,"531,444.65","11,699,053.45","18,725,437.47","1,443,799.66","526,041.72","6,031,461.65"
