科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"3,000,000.00","6,000,000.00","12,100,000.00",,,,,,,,,,"1,297,591.16","1,323,319.13",,"1,007,597.04","25,378,855.25","42,374,092.49","42,681,673.35","63,298,500.00","63,050,625.00","60,839,250.00","59,529,375.00",,,,,,,,,,,,,,,,"99,999,973.15",
支付的各项税费,"39,696,427.93","72,728,424.14","87,565,976.22","34,646,734.92","77,756,326.43","117,501,785.67","162,757,934.27","40,881,277.94","88,062,225.23","128,907,671.53","195,616,342.96","31,463,216.02","82,613,989.96","109,701,206.17","122,293,711.15","35,532,121.94","79,540,035.07","107,336,842.71","144,390,628.97","30,099,766.91","70,081,579.79","98,616,902.38","143,714,807.74","31,786,641.70","82,471,290.72","122,682,340.19","151,322,536.05","53,226,196.59","78,687,531.88","115,499,934.88","132,037,476.90","33,893,343.99","82,483,740.13","109,490,967.49","164,710,287.94","64,824,946.68","135,849,786.19","170,669,152.46","214,088,849.07","42,056,072.08"
收到其他与筹资活动有关的现金,"6,064,498.13",,"2,000,000.00",,,,,,,,,,,,,,"765,185.29","961,044.27","1,021,244.50","5,398.36","226,868.40","538,032.22","638,093.49","8,605,353.17","9,645,509.84","10,640,654.58","9,680,920.20","14,665.77","106,859,092.14","108,917,650.69","109,090,995.19","44,231.46","107,590.41","1,335,508.50","1,502,998.60","18,712.17","328,703,189.71","1,737,977.98","2,133,136.97","266,813.43"
支付其他与经营活动有关的现金,"48,334,202.74","75,249,167.85","79,299,988.15","19,474,363.04","52,075,634.80","81,418,640.61","145,425,791.23","31,019,834.77","75,572,346.21","114,291,018.89","165,319,686.14","29,760,316.85","80,032,488.55","149,169,750.59","203,907,704.98","59,811,305.78","135,999,047.01","199,987,265.09","267,152,228.27","56,560,750.52","115,483,848.80","172,598,021.83","288,558,436.33","43,100,923.44","166,210,095.03","272,683,213.48","370,150,481.11","79,249,219.42","171,908,163.56","248,069,928.79","350,255,759.41","77,453,596.67","167,919,740.74","278,771,002.83","469,051,921.41","90,404,782.30","177,923,160.57","289,426,993.96","525,948,250.64","105,267,837.96"
筹资活动现金流入小计,"226,548,641.58","6,087,500.00","14,100,000.00",,"1,384,424,000.00","1,384,424,000.00","1,384,424,000.00",,,,,,"2,277,591.16","2,303,319.13","29,345,688.40","1,007,597.04","33,144,040.54","50,335,136.76","50,702,917.85","63,303,898.36","63,277,493.40","63,377,282.22","73,967,468.49","8,605,353.17","11,145,509.84","242,983,551.78","286,521,527.40","14,665.77","107,457,092.14","109,515,650.69","109,688,995.19","3,541,443,765.61","3,541,507,124.56","3,990,291,100.27","4,031,377,683.53","18,712.17","328,703,189.71","445,352,576.33","1,097,354,394.43","266,813.43"
经营活动现金流出小计,"139,105,301.48","236,336,035.88","286,957,237.56","97,457,486.36","214,766,522.64","336,910,067.13","512,136,817.51","120,065,202.97","285,282,927.94","440,683,032.19","671,565,775.41","130,643,718.24","316,224,368.58","454,864,857.47","655,001,709.73","216,904,597.62","439,297,765.75","644,159,110.59","892,352,698.41","240,657,156.72","487,992,103.34","712,725,400.44","1,025,482,516.38","272,979,957.38","591,615,803.84","884,416,853.80","1,219,368,784.49","377,506,208.99","724,191,211.32","1,006,495,169.67","1,312,266,560.85","400,991,972.66","837,696,335.67","1,260,869,654.33","1,815,349,650.21","564,298,590.49","1,044,078,696.01","1,540,657,050.06","2,316,858,252.17","575,419,923.00"
偿还债务支付的现金,,"3,000,000.00","18,000,000.00","100,000.00","100,000.00","100,000.00","100,000.00",,,,,,"1,297,591.16","1,323,319.13",,"821,286.98","22,822,055.25","22,834,342.49","22,840,398.24",,"1,429,147.50","1,379,023.00","793,725.00",,,"14,594,600.00","70,866,329.19","11,282,109.03","25,122,089.03","25,216,329.03","25,500,728.25",,"22,502,100.00","22,869,300.00","23,023,500.00",,,,,
经营活动产生的现金流量净额,"102,650,618.37","175,159,060.12","208,782,810.01","81,088,134.24","168,243,012.14","333,668,982.82","398,502,182.09","60,884,775.15","128,132,031.84","268,722,639.81","383,846,719.78","28,547,768.80","13,053,794.15","44,018,226.51","108,088,167.24","42,578,330.84","67,697,942.83","83,039,165.58","189,653,254.75","-18,308,368.23","27,716,144.33","112,985,286.60","324,775,433.95","17,661,936.99","89,634,397.47","203,404,596.93","296,482,797.13","46,044,880.20","117,147,001.24","168,247,500.70","398,617,134.62","-12,102,874.84","18,199,633.12","139,365,587.25","390,314,073.58","229,420,471.23","190,738,432.92","319,561,376.58","370,749,670.59","5,996,780.12"
分配股利、利润或偿还利息支付的现金,"25,987,031.52","3,442,986.79","53,522,466.57",216.00,"5,377,282.62","5,377,282.62","5,377,282.62",,"69,574,465.76","69,574,465.76","69,574,465.76",,"82,661,153.60","91,790,030.21","91,790,030.21","313,500.02","53,172,163.00","54,863,708.75","55,228,021.84","340,361.10","39,816,535.55","39,734,586.22","41,761,184.94","760,693.47","36,726,504.63","37,872,852.92","39,473,986.46","483,709.91","43,081,636.83","42,893,663.04","44,495,893.45","523,835.82","56,857,211.83","56,833,376.01","57,813,376.01",,"20,199,225.81","75,337,007.05","86,374,773.72",
收回投资收到的现金,,,,,,,"247,685.00",,,,,,,,"401,500,000.00",,"400,000,000.00","400,000,000.00","700,000,000.00",,,,"400,000,000.00",,,"414,582,800.00","903,000,000.00",,"200,000,000.00","400,000,000.00","400,000,000.00","40,000,000.00","120,000,000.00","376,000,000.00","917,170,986.29",,"371,520,000.00","1,271,520,000.00","1,671,520,000.00","404,000,000.00"
支付其他与筹资活动有关的现金,"14,512,016.45","1,897,412.19","1,116,805.43","1,150,712.42","5,149,442.00","11,441,796.65","536,010.82","300,000.00","300,000.00","300,000.00","300,000.00",,"246,627.21","246,627.21","246,627.21",,"347,239.35","1,150,008.75","1,222,296.97","6,480.56","77,284.60","527,629.13","689,060.94","8,622,630.67","9,254,494.75","10,266,311.60","9,768,996.99","24,224.24","25,844,674.79","27,804,790.78","29,632,673.37","162,505,151.14","177,785,904.99","560,188,890.36","740,242,060.95","36,966,182.65","38,743,016.67","63,170,502.47","95,083,334.88","198,838.70"
取得投资收益收到的现金,,,,,,,,,,,,,,,"8,981,065.01",,"5,383,333.33","5,383,333.33","15,841,666.67",,,,"6,820,273.97",,,"11,651,404.12","16,463,351.97",,"2,921,309.55","4,187,062.97","4,247,812.97","2,892,000.00","5,390,328.76","11,537,169.86","12,465,548.31","23,924,933.06","28,425,070.05","47,034,072.89","60,236,261.38","8,330,958.90"
筹资活动现金流出小计,"40,499,047.97","8,340,398.98","72,639,272.00","1,250,928.42","10,626,724.62","16,919,079.27","6,013,293.44","300,000.00","69,874,465.76","69,874,465.76","69,874,465.76",,"84,205,371.97","93,359,976.55","92,036,657.42","1,134,787.00","76,341,457.60","78,848,059.99","79,290,717.05","346,841.66","41,322,967.65","41,641,238.35","43,243,970.88","9,383,324.14","45,980,999.38","62,733,764.52","120,109,312.64","11,790,043.18","94,048,400.65","95,914,782.85","99,629,295.07","163,028,986.96","257,145,216.82","639,891,566.37","821,078,936.96","36,966,182.65","58,942,242.48","138,507,509.52","181,458,108.60","198,838.70"
处置固定资产、无形资产和其他长期资产收回的现金净额,"128,540.00","276,960.00","307,059.02","209,300.00","315,400.00","408,197.00","421,037.00","106,446.00","244,350.65","241,072.85","318,006.50","229,982.49","267,398.49","267,398.49","218,773.85","342,770.00","357,662.23","1,461,162.23","1,466,953.18",115.00,"351,592.63","351,792.63","361,412.63","764,750.00","772,790.00","861,921.20","5,123,827.33","830,563.72","1,842,721.06","1,866,321.06","1,964,846.91","530,960.00","608,369.45","1,720,985.43","2,210,155.22","536,100.06","710,065.06","746,565.06","896,265.00","473,859.50"
筹资活动产生的现金流量净额,"186,049,593.61","-2,252,898.98","-58,539,272.00","-1,250,928.42","1,373,797,275.38","1,367,504,920.73","1,378,410,706.56","-300,000.00","-69,874,465.76","-69,874,465.76","-69,874,465.76",,"-81,927,780.81","-91,056,657.42","-62,690,969.02","-127,189.96","-43,197,417.06","-28,512,923.23","-28,587,799.20","62,957,056.70","21,954,525.75","21,736,043.87","30,723,497.61","-777,970.97","-34,835,489.54","180,249,787.26","166,412,214.76","-11,775,377.41","13,408,691.49","13,600,867.84","10,059,700.12","3,378,414,778.65","3,284,361,907.74","3,350,399,533.90","3,210,298,746.57","-36,947,470.48","269,760,947.23","306,845,066.81","915,896,285.83","67,974.73"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,"-78,029.74","-1,469.39",,,,,,,,,,"-4,766,885.95","-4,766,885.95","-5,290,372.20",,,,"-169,769.96",,"-29,085,813.74","-29,085,813.74","-713,840,525.78",
四、汇率变动对现金的影响,"85,913.48","-2,501,064.50","3,061,669.29","-982,978.58","-2,700,713.42","-2,183,984.82","-2,272,338.14","-566,627.81","-2,507,169.91","-4,109,827.33","-5,748,466.66","-958,476.62","-1,062,296.39","-4,352.82","-1,965,990.55","-405,643.61","250,904.40","149,959.28","-159,242.29","215,896.46","60,558.03","-768,034.38","-2,041,089.36","-2,462,521.93","-1,820,458.73","-286,849.64","1,116,297.63","-3,310,873.54","2,313,122.79","3,386,557.92","3,228,778.90","2,577,359.72","3,129,358.85","-2,467,283.35","2,315,069.71","-6,659,279.31","-3,013,969.03","16,608,263.33","37,403,814.89","-16,869,812.52"
收到其他与投资活动有关的现金,"21,950,090.45","1,257,166.47","7,990,601.36","11,752,594.24","11,752,593.84","2,766,257.15","17,655,574.38","75,480,553.12","135,906,411.20","140,507,455.98","317,323,817.09","6,534,820.07","148,246,676.87","251,906,111.93","362,183,535.55","25,438,787.48","132,920,979.60","166,607,873.32","166,956,705.32","30,257,816.87","15,476,619.01","37,148,935.21","433,231,909.67","103,225,667.98","131,612,662.56","107,400,019.87","154,523,013.81","125,449,433.89","163,850,896.04","164,352,766.68","164,848,237.72","11,833,565.82","71,518,654.60","112,294,170.29","123,363,435.02","1,585,605,849.66","1,610,039,883.33","1,610,539,874.02","1,632,074,855.47","1,429,897.33"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"22,078,630.45","1,534,126.47","8,297,660.38","11,961,894.24","12,067,993.84","3,174,454.15","18,324,296.38","75,586,999.12","136,150,761.85","140,748,528.83","317,641,823.59","6,764,802.56","148,514,075.36","252,173,510.42","772,883,374.41","25,781,557.48","538,661,975.16","573,374,339.14","884,263,855.78","30,257,931.87","15,828,211.64","37,500,727.84","840,413,596.27","103,990,417.98","132,385,452.56","534,496,145.19","1,079,110,193.11","126,279,997.61","363,848,040.70","565,639,264.76","565,770,525.40","55,256,525.82","197,517,352.81","501,552,325.58","1,055,040,354.88","1,610,066,882.78","1,981,609,204.70","2,900,754,698.23","2,650,886,856.07","414,234,715.73"
五、现金及现金等价物净增加额,"230,145,407.95","-47,183,672.64","17,368,514.24","65,986,883.70","1,471,045,895.71","505,051,946.93","192,160,317.30","99,277,708.78","97,905,958.39","210,104,232.88","401,348,355.59","-77,463,361.61","-264,000,420.76","-347,551,429.69","110,189,721.86","-434,768,950.22","-264,485,296.41","-430,404,061.56","-68,568,473.20","-142,104,206.76","-232,149,414.03","-392,796,133.59","273,576,051.49","-350,713,222.83","-508,917,526.50","-420,873,314.66","69,823,377.29","-98,064,965.66","-60,938,787.93","18,497,653.17","82,845,137.52","1,995,130,892.50","1,469,196,357.04","289,065,265.99","326,011,205.50","933,365,208.11","984,745,221.43","-27,708,319.09","391,824,242.49","-565,806,022.14"
购建固定资产、无形资产和其他长期资产支付的现金,"50,630,429.76","80,759,895.75","87,594,353.44","23,925,427.54","49,457,861.99","65,509,608.79","97,277,980.83","36,307,437.68","73,499,722.27","104,545,964.28","155,727,476.97","50,229,461.28","101,897,692.64","151,081,838.81","214,494,542.65","49,067,474.07","93,681,701.74","280,166,341.83","330,491,481.74","134,225,885.27","199,191,118.47","261,627,442.18","399,210,922.07","79,041,647.72","133,405,665.99","204,945,289.64","307,783,505.88","55,303,592.52","130,494,894.15","298,497,213.54","459,563,543.68","109,412,383.22","206,407,111.53","296,965,666.14","426,667,440.20","143,753,815.16","332,394,019.27","424,403,486.15","383,691,497.05","139,745,810.08"
期初现金及现金等价物余额,"46,292,677.74","276,438,085.69","229,254,413.05","246,622,927.29","246,622,927.29","246,622,927.29","246,622,927.29","438,783,244.59","438,783,244.59","438,783,244.59","438,783,244.59","840,131,600.18","840,131,600.18","840,131,600.18","840,131,600.18","1,006,288,211.36","1,006,288,211.36","1,006,288,211.36","1,006,288,211.36","937,719,738.16","937,719,738.16","937,719,738.16","937,719,738.16","1,211,295,789.65","1,211,295,789.65","1,211,295,789.65","1,211,295,789.65","1,281,119,166.94","1,281,119,166.94","1,281,119,166.94","1,281,119,166.94","1,363,964,304.46","1,363,964,304.46","1,366,964,304.46","1,363,964,304.46","1,689,975,509.96","1,689,975,509.96","1,690,543,220.96","1,689,975,509.96","2,097,083,508.41"
投资支付的现金,"29,088,918.20","61,900,000.00","30,600,000.00",,,,"32,203,448.00",,"31,926,600.00","31,926,600.00","12,300,000.00","4,285,900.00","191,300,000.00","351,300,000.00","401,300,000.00","413,000,000.00","700,000,000.00","756,000,000.00","706,000,000.00",,"92,831,618.56","293,165,618.56","493,514,918.56","400,000,000.00","400,000,000.00","1,008,234,162.49","1,034,473,536.69","200,000,000.00","400,500,000.00","400,500,000.00","401,500,000.00",,"68,796,450.00","312,208,421.00","822,617,991.00","718,371,113.41","1,117,134,235.12","3,131,465,297.89","3,168,576,191.88","812,000,000.00"
期末现金及现金等价物余额,"276,438,085.69","229,254,413.05","246,622,927.29","312,609,810.99","1,717,668,823.00","751,674,874.22","438,783,244.59","538,060,953.37","536,689,202.98","648,887,477.47","840,131,600.18","762,668,238.57","576,131,179.42","492,580,170.49","950,321,322.04","571,519,261.14","741,802,914.95","575,884,149.80","937,719,738.16","795,615,531.40","705,570,324.13","544,923,604.57","1,211,295,789.65","860,582,566.82","702,378,263.15","790,422,474.99","1,281,119,166.94","1,183,054,201.28","1,220,180,379.01","1,299,616,820.11","1,363,964,304.46","3,359,095,196.96","2,833,160,661.50","1,656,029,570.45","1,689,975,509.96","2,623,340,718.07","2,674,720,731.39","1,662,834,901.87","2,081,799,752.45","1,531,277,486.27"
