科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
一、营业收入,"207,010,936.42","491,813,235.61","817,399,005.19","1,235,785,070.12","245,156,099.23","640,749,406.01","1,116,801,476.40","1,678,886,202.52","340,950,199.35","829,177,258.45","1,282,025,293.51","1,896,143,772.17","411,256,168.37","892,231,026.05","1,381,767,549.51","2,375,847,734.80","402,581,108.17","1,036,633,718.57","1,758,215,799.11","3,204,148,957.15","540,265,440.18","1,574,044,656.98","2,439,000,022.93","4,147,229,515.67","549,030,065.53","1,741,359,807.74","3,072,369,118.81","5,193,355,912.43","517,429,682.02","1,795,690,611.72","2,924,799,204.34","4,860,578,313.14","700,946,561.43","1,776,828,659.15","2,761,736,871.65","5,585,396,620.35","627,777,767.73","2,181,920,173.75","3,266,394,413.57","5,893,489,455.37","607,289,055.89","2,161,643,728.05","3,662,847,857.19","6,078,377,429.97"
二、营业利润,"-7,152,570.28","526,293.18","19,810,693.81","52,775,426.21","-7,210,065.37","5,171,464.47","26,921,295.72","46,734,424.71","-9,156,495.69","7,373,086.65","34,211,108.19","68,376,229.92","-4,968,186.57","12,591,760.82","26,365,177.96","65,498,258.37","-54,044,801.83","-56,017,876.65","-26,332,664.00","40,001,038.09","-111,463,346.93","-63,077,660.00","-52,894,252.28","66,313,428.13","-77,376,357.85","-80,909,071.69","-76,921,248.46","22,679,366.06","-152,989,130.17","-152,274,199.54","-169,356,158.22","-387,114,937.01","-136,811,661.81","-142,309,473.71","-132,887,146.05","94,333,525.81","-130,006,928.64","-117,045,550.00","-116,925,116.18","-27,760,071.56","-159,925,110.50","-105,903,646.49","-24,642,573.08","224,095,480.35"
减:营业成本,"147,723,253.89","363,494,782.43","607,230,428.26","921,872,748.57","174,217,329.25","454,484,030.43","822,163,618.20","1,261,018,859.01","249,694,179.34","604,605,709.52","939,611,624.50","1,398,354,980.60","296,584,527.49","642,742,319.47","1,011,324,846.59","1,718,013,431.26","281,637,492.25","733,430,645.67","1,232,729,729.80","2,293,957,586.93","407,978,427.50","1,139,404,347.04","1,720,007,355.86","2,950,174,698.90","403,229,677.56","1,276,171,536.02","2,349,899,174.82","3,977,770,605.74","423,663,533.19","1,396,839,429.63","2,271,714,737.63","3,763,645,819.35","575,881,418.77","1,327,257,310.01","2,022,422,222.46","4,149,257,534.28","518,390,007.61","1,714,209,964.28","2,522,515,450.19","4,540,123,873.47","515,269,247.87","1,742,831,090.02","2,955,838,693.53","4,739,443,598.58"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,631,873.33","3,781,042.26","5,662,636.21","9,772,319.20","1,740,966.97","3,869,455.62","5,838,870.62","10,956,172.27","1,932,561.49","5,426,744.97","7,913,504.96","13,227,976.49","2,410,815.49","6,649,999.18","13,698,458.24","24,732,619.71","2,920,046.58","9,466,595.53","16,621,769.55","30,129,065.28","4,986,143.21","13,804,763.99","22,490,379.27","39,835,257.14","4,630,859.11","14,377,424.05","24,999,197.05","49,606,313.41","4,162,476.96","13,786,843.01","23,636,955.57","43,313,347.07","4,789,634.14","15,073,743.49","24,863,289.77","47,648,893.86","4,822,579.86","16,276,321.52","22,522,923.40","61,386,147.66","4,816,821.76","16,425,476.71","25,487,736.81","49,762,389.36"
营业外收入,"15,530,022.08","26,884,858.05","38,478,163.90","52,937,055.64","20,335,396.09","38,581,411.73","47,385,889.90","74,363,733.84","13,091,865.26","35,640,376.56","52,145,144.52","75,009,914.31","10,527,756.86","30,362,259.71","50,724,310.76","102,004,686.73","58,189,560.15","150,548,612.70","156,177,663.34","261,396,119.60","79,545,493.51","159,962,770.86","183,910,562.94","302,518,031.28","24,328,835.65","50,453,188.74","98,543,669.42","151,716,101.62","26,896,755.00","56,307,620.47","94,854,757.97","147,648,324.84","17,177,588.38","48,107,203.36","92,779,390.85","148,148,456.99","21,558,118.93","44,120,644.96","83,567,541.91","239,462,663.38","20,362,992.14","55,813,211.11","65,697,391.69","1,803,499.08"
销售费用,"36,079,380.76","67,997,024.99","103,031,454.31","150,068,547.55","37,025,318.09","81,661,782.51","125,259,398.17","179,842,571.38","50,183,276.13","103,405,606.90","159,248,209.30","218,999,919.53","61,355,430.26","121,895,461.44","171,272,155.30","286,788,781.98","70,362,907.80","144,669,253.48","230,479,071.88","350,027,104.38","105,933,121.64","193,815,353.03","309,150,008.67","438,934,606.61","81,231,017.06","190,450,649.03","289,968,053.78","442,469,110.26","79,629,483.90","168,564,637.11","266,518,808.68","408,430,291.14","82,239,434.11","154,462,142.89","252,537,832.56","391,438,439.07","73,306,719.49","174,775,325.89","272,455,595.59","418,987,172.07","74,609,497.37","156,726,998.91","242,869,641.33","364,950,582.12"
减:营业外支出,"155,042.04","410,795.97","313,738.53","716,464.31","471,017.84","813,393.25","962,098.88","1,050,546.60",598.79,"883,905.86","1,016,626.98","1,448,197.64",729.46,"56,513.64","397,717.13","1,362,348.92","390,716.43","828,126.91","998,344.26","1,395,028.52","187,792.72","354,741.83","622,201.95","885,202.65","395,655.08","588,030.11","1,164,832.03","2,186,978.24","877,588.49","1,622,068.02","2,245,358.84","4,816,876.31","120,173.73","187,112.13","696,212.06","2,134,544.85","1,220,760.32","1,434,928.56","2,518,334.95","2,955,262.32","390,046.15","727,783.03","1,708,787.09","2,573,059.25"
管理费用,"21,267,564.60","35,591,188.16","52,177,059.44","65,502,787.31","30,596,836.58","68,025,336.56","95,133,226.00","123,041,841.07","36,966,345.86","78,663,256.28","115,750,035.22","154,733,486.82","41,498,186.06","77,015,940.93","111,705,041.61","202,041,142.31","69,618,357.09","132,584,431.23","193,921,617.26","283,896,611.22","90,969,126.72","176,634,630.60","277,551,169.35","401,997,527.17","95,722,124.04","220,723,402.65","318,584,216.29","449,438,015.57","113,811,744.77","218,348,971.20","332,562,643.05","567,602,276.35","131,869,913.39","263,815,382.19","391,398,373.14","553,490,871.66","121,217,453.52","240,283,686.65","370,677,192.42","547,465,909.77","127,606,866.62","243,609,772.86","365,855,035.38","532,925,786.57"
其中:非流动资产处置净损失,,,,,,,,"50,568.68",,"91,016.56",,"242,969.07",,"5,978.89",,"-72,236.42",,"711,878.15",,"773,525.94",,"6,170.46",,"119,851.33",,"67,634.25",,"318,008.38",,"511,745.10",,"2,724,729.28","10,166.79","25,306.72","70,270.28","934,028.99","871,306.07","871,306.07","1,308,421.81","1,320,384.34","337,797.61","559,124.99","938,706.83",
