科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付其他与经营活动有关的现金,"90,313,211.90","110,724,670.56","137,180,602.35","26,627,641.32","66,022,149.37","114,958,187.85","182,151,466.85","31,898,632.64","99,369,955.40","158,654,206.24","206,166,758.10","27,280,737.50","91,003,135.92","157,403,135.79","247,261,239.24","50,157,802.79","116,946,903.29","173,318,098.06","273,851,252.07","49,045,529.84","124,515,669.90","171,950,919.79","297,435,594.14","65,105,542.55","171,521,738.23","245,965,163.95","396,377,650.90","82,894,011.07","218,279,330.62","371,747,835.87","406,358,528.95","68,418,563.23","192,896,059.37","322,158,628.66","501,042,316.43","77,477,863.92"
筹资活动现金流入小计,"234,750,000.00","394,200,000.00","413,390,065.65","1,250,315,550.00","1,250,315,550.00","1,260,333,971.53","1,288,333,971.53","41,000,000.00","76,000,000.00","113,000,000.00","133,000,000.00","165,346,305.62","234,416,913.71","235,465,702.99","205,346,305.62",,"95,000,000.00","142,385,000.00","142,998,290.00","47,385,000.00","47,385,000.00","47,385,000.00","47,385,000.00","59,014,800.00","59,014,800.00","59,014,800.00","60,330,570.00",,"130,140,000.00","130,140,000.00","130,140,000.00","12,500,000.00","12,500,000.00","12,500,000.00","12,500,000.00",
经营活动现金流出小计,"979,639,886.29","1,054,840,539.40","1,088,680,010.24","241,744,150.56","629,214,783.99","1,029,920,401.04","1,582,980,325.96","389,335,977.03","1,037,044,452.33","1,566,921,603.11","2,017,173,863.51","395,428,871.96","993,711,311.16","1,618,328,396.80","2,230,334,468.49","422,539,571.26","1,154,550,926.50","1,807,387,198.47","2,198,470,923.03","464,656,307.08","1,043,940,036.37","1,633,586,239.78","2,335,383,886.96","522,871,172.12","1,209,215,614.63","1,831,406,260.06","2,724,264,551.82","542,096,180.76","1,352,884,513.90","2,236,557,804.89","3,201,924,881.14","635,094,583.10","1,758,509,613.47","2,643,613,863.62","3,728,212,783.65","853,895,493.40"
偿还债务支付的现金,"200,000,000.00","340,750,000.00","448,349,830.12","110,240,235.53","194,240,235.53","289,312,325.50","289,758,657.06",,,"10,000,000.00","81,000,000.00",,"86,000,000.00","246,250,000.00","301,298,789.28","20,047,516.34","20,047,516.34","115,047,516.34","115,660,806.34",,,,,,,,"1,315,770.00",,,,,,,,,
经营活动产生的现金流量净额,"108,684,776.55","146,179,200.91","212,487,825.91","-2,281,145.39","18,033,143.23","68,148,436.26","96,385,397.44","-70,654,598.79","-13,978,175.44","20,552,997.70","169,808,372.42","-10,413,404.67","122,894,381.81","192,062,294.81","297,940,805.78","45,303,930.36","199,943,490.92","320,502,736.70","419,282,645.39","2,748,251.41","174,436,843.96","351,892,390.02","513,259,593.16","13,587,808.69","114,085,625.33","337,082,716.00","497,477,286.53","123,163,832.69","334,800,140.80","493,771,295.90","969,252,862.49","100,921,320.83","170,719,401.14","471,766,755.83","941,949,958.97","21,042,166.54"
分配股利、利润或偿还利息支付的现金,"30,843,440.07","20,297,069.43","164,261,233.01","2,813,041.52","4,987,934.78","6,224,807.41","7,100,307.20","1,083,457.54","79,362,522.83","82,097,439.23","84,963,204.60","2,586,167.78","209,984,435.19","213,211,919.35","213,904,325.15","1,015,433.34","204,888,494.19","205,487,493.64","205,471,923.16",,"269,776,000.00","269,776,000.00","269,776,000.00",,"267,087,600.00","267,087,600.00","267,088,013.77",,"347,213,880.00","347,213,880.00","347,213,880.00","10,800,000.00","462,178,044.00","462,178,044.00","476,218,044.00",
收回投资收到的现金,"6,000,000.00","1,511,701.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25,000,000.00","50,000,000.00","299,615,975.42",
支付其他与筹资活动有关的现金,,"32,400,000.00","890,000.00","7,707,709.75","23,852,709.75","85,199,041.31","13,252,709.75",,,,,,"19,152,464.54","19,201,217.01",,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,"372,520.55","1,790,052.06","1,954,435.62","2,419,969.87","2,739,835.62","6,909,452.06","8,300,452.06","12,026,095.89","813,589.04","3,078,246.57","3,481,534.24","8,006,657.53","690,410.96","5,023,890.42","6,435,665.55","18,815,798.95","3,763,068.49"
筹资活动现金流出小计,"230,843,440.07","393,447,069.43","613,501,063.13","120,760,986.80","223,080,880.06","380,736,174.22","310,111,674.01","1,083,457.54","79,362,522.83","92,097,439.23","165,963,204.60","2,586,167.78","315,136,899.73","478,663,136.36","515,203,114.43","21,062,949.68","224,936,010.53","320,535,009.98","321,132,729.50",,"269,776,000.00","269,776,000.00","269,776,000.00",,"267,087,600.00","267,087,600.00","268,403,783.77",,"347,213,880.00","347,213,880.00","347,213,880.00","10,800,000.00","462,178,044.00","462,178,044.00","476,218,044.00",
处置固定资产、无形资产和其他长期资产收回的现金净额,"7,663,483.02","21,553,286.18","776,562.92","22,557.69","16,634.72",563.18,,"37,041.96","87,315.39","293,576.08","7,219,962.04","547,516.37","287,163.97","145,260.15","3,323,661.29","666,921.42","1,984,768.68","2,192,400.64","2,172,644.60","42,059.35","516,201.43","676,195.00","906,086.42","200,691.55","284,454.92","528,949.47","672,870.16","5,155,022.07","495,166.24","542,534.32","777,669.37","73,368.73","96,701.52","616,271.46","742,661.67","40,071.46"
筹资活动产生的现金流量净额,"3,906,559.93","752,930.57","-200,110,997.48","1,129,554,563.20","1,027,234,669.94","879,597,797.31","978,222,297.52","39,916,542.46","-3,362,522.83","20,902,560.77","-32,963,204.60","162,760,137.84","-80,719,986.02","-243,197,433.37","-309,856,808.81","-21,062,949.68","-129,936,010.53","-178,150,009.98","-178,134,439.50","47,385,000.00","-222,391,000.00","-222,391,000.00","-222,391,000.00","59,014,800.00","-208,072,800.00","-208,072,800.00","-208,073,213.77",,"-217,073,880.00","-217,073,880.00","-217,073,880.00","1,700,000.00","-449,678,044.00","-449,678,044.00","-463,718,044.00",
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"861,063.38","553,263.34","1,975,711.53","321,174.89","2,405,373.17","3,779,387.79","7,067,382.27","1,481,693.80","13,876,282.66","16,271,983.07","19,385,323.71","1,137,352.84","10,951,960.95","13,015,789.71","9,290,000.00",,,,"2,000,000.00","50,000,000.00","200,000,000.00","250,000,000.00","290,000,000.00","170,000,000.00","450,000,000.00","710,000,000.00","1,073,980,000.00","130,000,000.00","410,000,000.00","460,000,000.00","792,631,600.00","100,000,000.00","490,000,000.00","690,000,000.00","853,945,400.00","190,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"14,524,546.40","23,618,250.58","2,752,274.45","343,732.58","2,422,007.89","3,779,950.97","7,067,382.27","1,518,735.76","13,963,598.05","16,565,559.15","26,605,285.75","1,684,869.21","11,239,124.92","13,161,049.86","12,613,661.29","666,921.42","1,984,768.68","2,192,400.64","4,172,644.60","50,414,579.90","202,306,253.49","252,630,630.62","293,326,056.29","172,940,527.17","457,193,906.98","718,829,401.53","1,086,678,966.05","135,968,611.11","413,573,412.81","464,024,068.56","801,415,926.90","100,763,779.69","520,120,591.94","747,051,937.01","1,173,119,836.04","193,803,139.95"
五、现金及现金等价物净增加额,"-41,457,229.61","64,121,318.81","-40,201,057.49","1,104,573,640.18","1,010,125,908.13","863,223,455.78","920,241,024.83","-91,078,478.48","-147,181,193.37","-194,864,546.91","-166,013,948.53","106,315,544.55","-13,366,830.38","-175,603,748.38","-165,356,840.17","-39,429,663.00","-12,322,206.59","27,282,392.44","9,980,283.89","-90,520,876.17","-157,886,278.86","-83,954,742.89","-105,860,412.20","10,487,546.95","-177,286,392.64","28,467,416.51","162,507,904.16","83,675,275.69","53,920,876.08","194,724,735.88","303,215,588.72","-21,221,483.62","-380,273,606.89","-199,023,217.76","416,641,683.64","-16,073,521.86"
购建固定资产、无形资产和其他长期资产支付的现金,"55,399,450.56","106,429,063.25","55,330,160.37","23,043,510.21","37,563,912.93","88,302,728.76","161,406,086.74","61,859,157.91","143,804,093.15","252,885,664.53","329,464,402.10","47,716,057.83","66,780,351.09","137,629,659.68","166,054,498.43","64,337,565.10","84,314,455.66","117,262,734.92","185,340,566.60","41,068,707.48","112,238,376.31","156,086,763.53","180,055,061.65","55,055,588.91","80,493,124.95","99,371,901.02","133,575,134.65","45,457,168.11","67,378,797.53","85,996,748.58","140,379,320.67","45,106,584.14","91,935,555.97","148,663,866.60","265,210,067.37","30,918,828.35"
期初现金及现金等价物余额,"65,533,843.29","24,076,613.68","88,197,932.49","47,996,875.00","47,996,875.00","47,996,875.00","47,996,875.00","968,237,899.83","968,237,899.83","968,237,899.83","968,237,899.83","802,223,951.30","802,223,951.30","802,223,951.30","802,223,951.30","636,867,111.13","636,867,111.13","636,867,111.13","636,867,111.13","646,847,395.02","646,847,395.02","646,847,395.02","646,847,395.02","540,986,982.82","540,986,982.82","540,986,982.82","540,986,982.82","703,494,886.98","703,494,886.98","703,494,886.98","703,494,886.98","1,006,710,475.70","1,006,710,475.70","1,006,710,475.70","1,006,710,475.70","1,423,352,159.34"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"250,000,000.00","79,500,000.00","129,500,000.00","129,500,000.00","129,500,000.00",
期末现金及现金等价物余额,"24,076,613.68","88,197,932.49","47,996,875.00","1,152,570,515.18","1,058,122,783.13","911,220,330.78","968,237,899.83","877,159,421.35","821,056,706.46","773,373,352.92","802,223,951.30","908,539,495.85","788,857,120.92","626,620,202.92","636,867,111.13","597,437,448.13","624,544,904.54","664,149,503.57","646,847,395.02","556,326,518.85","488,961,116.16","562,892,652.13","540,986,982.82","551,474,529.77","363,700,590.18","569,454,399.33","703,494,886.98","787,170,162.67","757,415,763.06","898,219,622.86","1,006,710,475.70","985,488,992.08","626,436,868.81","807,687,257.94","1,423,352,159.34","1,407,278,637.48"
