科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"1,323,926,531.90","1,168,830,471.26","1,893,388,162.68","1,017,679,077.05","1,538,641,568.82","2,028,285,880.73","524,787,316.93","1,039,112,861.46","1,601,308,774.66","2,135,984,952.78","547,140,369.41","1,160,727,606.01","1,779,431,340.32","2,374,144,853.90","503,280,073.58","1,128,421,474.70","1,687,094,065.54","2,261,190,939.24","525,047,486.23","1,247,379,468.93","1,844,488,999.87","2,545,130,287.61","623,057,809.63","1,332,786,579.57","2,075,037,282.23","3,053,729,239.95","844,655,174.78","1,662,768,162.02","2,594,949,815.26","3,675,803,742.76","912,401,972.91","1,885,409,718.36","2,846,522,114.65","3,683,219,017.68","689,887,099.97"
二、营业利润,"75,758,690.06","65,935,942.16","126,912,448.87","75,960,662.33","96,978,951.64","93,348,332.83","27,042,800.83","40,543,696.00","48,350,982.01","59,004,207.07","14,943,797.20","28,264,459.85","37,217,464.04","40,309,313.35","13,500,045.58","36,733,993.23","45,358,576.65","38,599,173.32","13,890,360.80","37,588,592.86","43,327,244.03","56,668,617.89","44,788,689.21","99,556,329.40","184,081,057.90","397,157,572.29","182,423,149.56","313,641,269.75","473,192,933.14","620,588,130.02","101,170,196.72","202,964,857.27","275,978,394.73","333,917,963.90","26,342,323.57"
减:营业成本,"1,121,979,480.85","981,523,112.62","1,608,856,205.55","864,422,043.94","1,326,663,113.98","1,773,092,147.12","452,443,824.54","907,890,576.21","1,421,319,650.24","1,910,437,956.73","494,342,275.28","1,049,506,496.81","1,608,498,614.26","2,149,614,389.57","447,638,997.68","1,000,073,097.61","1,505,401,641.96","2,011,813,386.56","473,340,875.45","1,121,818,660.07","1,648,667,996.59","2,241,389,540.41","507,459,960.83","1,082,971,224.03","1,681,934,972.15","2,333,003,426.78","577,460,846.49","1,204,334,158.03","1,889,964,284.74","2,690,300,062.25","729,213,331.92","1,530,266,972.54","2,337,378,117.83","3,009,192,361.60","587,998,736.14"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"133,111.20","113,662.95","302,060.55","1,141,023.42","1,492,945.79","2,855,540.02","811,188.97","1,931,094.27","2,514,197.82","3,598,689.50","179,185.58","791,841.46","1,440,685.26","2,505,072.91","661,540.89","2,114,654.03","2,672,704.46","3,994,596.67","973,352.42","2,276,854.00","3,748,860.80","5,084,362.02","1,407,215.42","2,756,441.44","4,361,851.92","14,663,794.82","5,865,142.37","12,418,492.20","17,994,578.07","24,387,988.92","3,182,996.41","8,472,634.81","12,234,170.43","15,995,535.95","2,258,037.00"
营业外收入,"1,994,697.94","1,688,548.21","6,226,172.93","190,830.36","2,402,994.86","6,070,120.19","102,855.08","310,933.45","1,739,132.41","4,241,368.61","80,651.24","1,099,672.92","1,650,438.53","3,763,207.85","188,079.01","398,849.03","3,061,811.12","9,349,070.43","4,473,863.09","6,378,711.51","6,603,814.52","10,793,440.02","220,572.82","3,418,743.92","4,273,090.69","8,831,823.19","4,336,666.22","8,990,345.96","11,276,567.68","13,715,836.31","7,402,487.43","12,823,275.94","13,310,496.50","16,481,646.59","3,521,480.94"
销售费用,"30,689,481.56","33,001,038.71","44,074,975.55","22,786,772.51","34,016,436.34","46,475,460.71","15,040,296.00","26,900,685.63","38,995,029.69","52,650,374.22","10,590,981.57","25,514,504.16","40,472,359.57","57,479,453.01","15,295,026.87","32,965,556.50","48,741,620.90","68,596,484.27","14,744,714.11","31,388,153.33","53,136,135.96","78,456,082.18","27,911,765.05","53,117,066.16","69,806,153.76","100,108,564.52","31,546,517.00","49,539,983.96","79,337,195.53","111,785,620.10","32,785,313.61","64,122,869.10","92,061,736.48","115,880,799.68","35,653,275.93"
减:营业外支出,"409,530.62","425,969.98","1,351,218.24","294,017.06","388,797.56","439,625.98","112,094.11","164,862.62","256,740.96","505,450.60","47,450.64","101,978.87","360,333.48","247,264.40","49,630.78","125,599.80","874,575.75","947,007.49","142,293.73","366,713.43","621,029.64","6,898,602.28","186,274.39","2,500,883.71","3,080,482.05","6,267,710.97","285,157.76","2,122,175.95","2,228,241.19","158,702.43","19,195.22","42,345.33","42,494.73","123,711.85","383,664.03"
管理费用,"76,494,267.46","71,372,484.49","88,632,445.60","42,782,011.94","63,584,031.20","92,789,100.08","27,998,528.21","61,420,187.01","89,803,430.55","122,574,801.22","26,969,132.37","56,909,871.41","88,753,634.06","127,456,147.24","28,627,343.62","60,016,378.16","91,436,033.67","135,884,544.39","25,421,132.27","57,126,607.93","99,956,143.85","160,839,747.84","42,770,417.87","95,967,300.78","137,234,324.94","209,191,139.92","44,338,955.46","83,649,325.92","138,144,504.43","236,106,711.08","46,977,787.48","109,704,782.06","68,691,382.33","101,942,868.65","14,492,698.23"
其中:非流动资产处置净损失,"86,495.90","82,889.51","1,125,138.18","187,029.16",,"188,221.46",,"40,837.75","69,125.19","270,412.94",863.00,"1,250.00","1,720.00","5,509.30","1,303.00","29,297.76","724,182.44","726,039.44","53,740.62","53,064.82","137,867.82","6,068,909.12",,"2,091,601.61","2,424,806.84","5,491,077.56","276,564.65","2,106,643.39","2,207,748.10",,,,,,
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"16,543,842.55","15,154,028.56","21,172,252.14","10,074,393.78","15,368,203.80","19,007,085.53","1,450,678.39","-1,228,438.61","-1,329,576.60","-15,646,219.00","-708,710.86","-1,556,223.24","-2,732,385.37","-8,504,451.92","-340,081.92","-3,084,313.25","-4,009,398.30","-889,904.25","-492,164.79","-851,715.36","-1,906,212.11","-2,466,521.33","618,685.02","-1,905,813.15","-2,630,286.57","-8,118,896.52","888,299.62","5,093,854.96","10,303,314.38","12,006,103.60","10,195,545.62","-7,746,842.84","-21,832,621.54","-41,989,269.42","-1,711,879.04"
