科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
存货,"13,153,653.02","7,267,849.37","8,126,798.71","15,073,085.16","18,096,673.38","32,868,733.67","63,104,612.54","36,182,171.74","56,341,561.67","49,688,730.82","30,300,628.43","52,797,544.39","51,133,957.59","46,344,427.93","39,805,590.75","45,633,509.99","60,525,279.96","57,726,393.89","72,664,170.91","86,606,231.21","108,006,216.86","75,603,379.09","84,713,535.42","81,664,060.74","105,364,240.24","85,558,965.98","97,112,017.19","117,674,477.04","135,860,420.22","94,965,282.32","122,746,996.71","110,116,674.87","127,697,889.53","98,217,415.51","120,399,525.17","132,971,993.09"
其他应付款,"1,027,593.49","1,536,647.38","947,305.49","1,554,562.96","392,522.11","568,893.38","902,003.71","1,428,714.34","957,887.96","5,393,724.17","1,699,781.46","2,027,472.42","1,515,350.87","1,157,718.63","773,226.65","166,765.55","419,727.79","2,889,491.76","1,583,762.53","5,643,441.99","9,624,527.75","12,770,879.93","36,197,029.80","4,775,528.96","2,438,061.85","2,125,434.00","1,336,543.63","37,717,242.14","36,065,831.05","80,891,843.61","73,375,234.49","97,226,437.51","98,319,280.22","40,353,599.26","38,560,943.79","37,873,453.07"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,"218,250.50","98,310.61","105,800.63",,"296,830.37","174,127.18","129,229.03","96,177.76",,,,,"10,996,686.48","10,344,312.27","61,144,008.49","61,020,578.30","61,257,048.58","73,235,080.66","74,678,188.68"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"2,007,500.00","2,007,500.00","1,672,916.72",,,,,,"3,998,885.00","4,046,371.00","4,094,424.00"
其他流动资产,,,,,,,,,,,,,,,,,,"7,004,451.56","3,706,903.93","11,626,303.01","4,582,879.01","733,854.08","3,552,197.72","204,445.38","3,861,230.94","3,547,486.41","3,567,745.31","4,765,873.41","6,965,855.39","1,081,121.50","10,375,751.25","11,391,086.43","11,170,199.68","2,151,847.75","16,950,746.65","18,281,752.50"
其他流动负债,,,,,,,,,,"333,333.33","333,333.33","333,333.33","333,333.33",,,,,"333,333.33","333,333.33",,,,,,,,,,,,,,,,,
流动资产合计,"93,421,970.22","114,302,486.37","120,925,299.08","137,870,600.94","527,289,761.95","553,964,755.03","608,024,877.84","616,626,353.91","625,444,615.02","650,466,311.98","641,693,561.24","628,859,924.91","624,357,230.48","660,093,446.14","673,174,739.59","613,787,145.94","596,665,307.11","667,838,863.21","669,497,523.04","687,046,824.97","641,271,369.99","723,374,306.53","729,561,130.17","694,979,413.69","696,417,236.85","737,309,956.89","712,664,345.89","722,295,124.18","799,885,587.15","1,127,100,725.61","1,091,736,828.66","1,111,693,441.66","1,168,127,582.47","1,311,172,759.03","1,268,200,857.00","1,363,788,695.03"
流动负债合计,"38,137,846.35","48,524,738.10","49,361,287.88","52,911,766.45","45,238,301.58","58,871,085.85","97,836,181.48","109,204,116.94","104,480,902.00","122,969,654.19","95,768,496.52","95,794,609.74","88,845,931.86","109,837,676.34","115,734,362.67","71,309,817.32","78,243,050.32","137,837,114.86","131,316,240.17","175,837,213.97","136,288,671.13","203,885,315.83","207,826,601.54","155,553,872.51","145,695,244.24","201,952,093.25","179,175,434.03","234,340,767.41","320,613,364.31","673,716,491.99","664,173,947.62","750,381,932.67","829,927,311.58","839,963,229.42","805,926,117.69","896,343,049.14"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000.00","45,000,000.00","105,400,000.00","106,000,000.00","46,000,000.00","46,000,000.00","46,000,000.00"
长期借款,,,"14,721,666.72","13,717,916.76","13,216,041.78","12,714,166.80","12,212,291.82","11,710,416.84","11,208,541.86","10,706,666.88","10,204,791.90","9,702,916.88","9,201,041.84","8,699,166.80","8,197,291.76","7,695,416.76","7,193,541.78","6,691,666.80","6,189,791.82","5,687,916.84","5,186,041.86","4,684,166.88",,"3,680,416.88","3,178,541.84","669,166.80","167,291.76",,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,"4,182,291.90",,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,464,188.69","4,464,188.69","3,340,420.88","2,839,858.60","5,252,269.80","4,320,007.94","4,138,333.83"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,208.50","77,000.96","8,363,657.63","307,329,142.76","302,256,754.88","301,216,648.21","300,487,064.92"
长期股权投资,,,,,,,,,,,,"752,000.00","752,000.00","1,378,116.88","1,378,116.88","1,869,252.87","1,869,252.87","3,519,980.33","3,839,712.25","4,438,436.85","4,666,646.58","5,275,064.60","5,771,696.25","4,311,256.99","3,825,413.94","20,460,617.22","18,541,934.92","72,346,140.41","67,204,349.68","71,328,975.15","73,101,477.07","68,457,964.72","364,429,990.31","378,360,476.85","376,862,491.40","375,869,027.54"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"2,870,789.61","3,914,117.39","38,981,238.10","38,745,742.39","39,105,608.60","40,005,262.09","42,101,993.24","43,923,419.36","44,124,482.08","57,196,436.53","57,982,303.11","64,711,239.71","67,375,980.62","65,141,940.58","65,711,469.27","65,671,954.61","96,959,115.55","95,563,654.98","93,789,362.31","103,863,366.49","109,174,878.68","113,870,493.70","113,556,854.53","111,897,444.30","109,389,040.05","108,445,273.14","104,760,642.38","102,504,645.57","99,867,308.98","96,238,686.46","93,495,261.49","90,319,602.89","87,290,167.87","84,036,164.30","80,676,727.58","75,912,036.15"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,,,,,,,"2,427,088.15","5,475,605.17","6,482,253.91","925,224.23","1,219,710.90",,"20,000.00","1,430,000.00",,,,"1,182,906.00",,,"192,242.00",,,,,,,"187,864.08","187,864.08","438,349.52","1,243,420.94",,"73,887.39",
其他非流动负债,"276,774.30","773,333.33","593,333.33","503,333.33","458,333.33","413,333.33","368,333.33","323,333.33","278,333.33","233,333.33","188,333.33","143,333.33","98,333.33","53,333.33","33,333.32","13,333.31",-615.38,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"276,774.30","773,333.33","15,315,000.05","14,221,250.09","13,674,375.11","13,127,500.13","12,580,625.15","12,033,750.17","11,486,875.19","10,940,000.21","10,393,125.23","9,846,250.21","9,299,375.17","8,752,500.13","8,230,625.08","7,708,750.07","7,192,926.40","6,691,666.80","6,189,791.82","5,687,916.84","5,186,041.86","4,684,166.88","4,182,291.90","3,680,416.88","3,178,541.84","669,166.80","167,291.76",,,"506,208.50","502,000.96","8,788,657.63","307,754,142.76","302,256,754.88","301,216,648.21","300,487,064.92"
固定资产清理,"39,780.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"38,414,620.65","49,298,071.43","64,676,287.93","67,133,016.54","58,912,676.69","71,998,585.98","110,416,806.63","121,237,867.11","115,967,777.19","133,909,654.40","106,161,621.75","105,640,859.95","98,145,307.03","118,590,176.47","123,964,987.75","79,018,567.39","85,435,976.72","144,528,781.66","137,506,031.99","181,525,130.81","141,474,712.99","208,569,482.71","212,008,893.44","159,234,289.39","148,873,786.08","202,621,260.05","179,342,725.79","234,340,767.41","320,613,364.31","674,222,700.49","664,675,948.58","759,170,590.30","1,137,681,454.34","1,142,219,984.30","1,107,142,765.90","1,196,830,114.06"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,713,400.00","50,713,400.00","64,000,000.00","64,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","172,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00","430,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,"8,469,537.35","8,469,537.35","379,077,537.35","380,208,534.79","380,208,534.79","380,208,534.79","294,208,534.79","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","292,196,667.26","34,196,667.26","32,412,517.39","32,412,517.39","34,155,117.39","34,155,117.39","37,612,517.39","37,612,517.39","40,212,517.39","40,212,517.39","32,770,582.36","32,770,582.36","32,770,582.36","32,770,582.36","32,401,913.78","32,401,913.78","32,401,913.78"
无形资产,"3,337,631.72","2,931,408.06","3,615,542.42","3,032,578.22","2,846,851.11","3,572,859.90","3,221,654.09","2,932,422.56","2,643,191.03","7,868,559.45","7,317,728.16","6,754,596.87","6,191,465.58","5,937,557.23","5,483,666.74","21,767,757.35","20,462,783.09","25,178,437.00","23,607,786.76","21,978,788.78","20,483,906.71","34,436,062.84","32,139,152.26","30,235,541.68","27,956,824.37","25,960,351.78","23,705,010.73","25,480,827.82","23,170,280.50","32,415,756.22","29,792,229.79","27,227,733.20","26,436,908.44","36,316,395.19","35,306,788.39","32,167,304.31"
盈余公积,"2,682,866.91","4,726,084.63","2,218,724.48","2,218,724.48","2,218,724.48","4,854,081.03","4,854,081.03","4,854,081.03","4,854,081.03","11,359,373.55","11,359,373.55","11,359,373.55","11,359,373.55","13,543,123.68","13,543,123.68","13,543,123.68","13,543,123.68","15,642,479.75","15,642,479.75","15,642,479.75","16,509,374.09","17,689,963.77","17,689,963.77","17,689,963.77","17,689,963.77","17,919,866.11","17,919,866.11","17,919,866.11","17,919,866.11","17,919,866.11","17,919,866.10","17,919,866.11","17,919,866.11","26,957,333.08","26,957,333.08","26,957,333.08"
开发支出,"375,079.28","1,765,652.87","2,755,657.84","4,006,155.59","4,451,776.58","3,489,809.55","5,023,185.00","6,443,689.15","8,207,763.85","6,143,316.03","8,425,893.19","10,743,579.75","13,832,747.03","17,502,729.64","19,378,138.88","4,051,949.51","4,703,574.80","4,482,892.56","7,410,633.64","10,494,912.69","13,324,766.44","180,309.66","3,605,757.92","6,530,349.84","9,601,762.47","12,442,951.44","15,016,983.61","9,526,667.46","12,995,551.67","5,199,938.15","9,180,951.73","13,010,366.81","13,590,324.65","2,245,844.63",,"3,794,048.34"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,"574,620.00","574,620.00","692,278.33","692,278.33","692,278.33","692,278.33","692,278.33","692,278.33","692,278.33","10,217,866.75","10,275,743.30","10,275,743.30","10,275,743.30"
未分配利润,"7,106,732.88","14,500,299.01","23,393,635.31","38,519,231.65","44,527,899.11","53,270,941.87","72,673,395.88","71,270,890.77","87,363,372.90","115,918,957.20","136,537,302.82","127,964,359.09","136,493,937.21","152,777,062.58","162,620,677.34","151,132,021.12","158,107,034.85","173,882,730.66","183,512,474.89","173,506,082.99","178,903,067.70","201,539,317.29","202,944,268.00","218,049,716.26","220,852,836.77","222,587,387.56","218,396,694.98","221,705,050.67","210,744,836.87","231,035,561.90","206,481,611.46","187,827,594.81","176,234,728.04","237,913,376.76","217,747,941.12","215,185,466.16"
长期待摊费用,"854,204.30","288,776.31","1,251,636.51","1,460,396.81","1,620,025.66","2,097,965.33","1,968,715.62","1,842,214.57","1,770,454.78","2,092,053.12","2,340,385.61","2,340,179.89","1,910,125.18","4,338,969.97","4,201,809.47","3,896,102.30","4,339,424.16","3,772,423.59","3,542,120.41","3,372,047.37","3,881,955.61","5,874,941.40","6,792,433.40","6,474,781.06","6,009,869.85","4,738,820.42","4,271,515.67","3,963,667.45","4,371,183.00","4,263,289.53","4,397,551.32","3,806,308.49","4,328,967.25","6,312,581.82","5,972,134.81","5,682,701.04"
少数股东权益,"2,980,458.21","5,100,305.00","5,861,066.99","6,091,940.11","6,139,315.69","9,235,669.46","9,125,202.34","11,616,904.02","13,766,852.82","7,400,716.08","9,874,666.45","9,741,611.54","9,303,646.38","10,304,393.39","10,729,013.42","10,223,297.18","8,824,362.42","10,692,132.80","10,267,774.15","9,415,589.37","3,541,407.36","5,275,860.39","9,793,341.80","9,303,653.46","14,989,652.24","15,487,190.84","14,641,645.89","14,502,449.99","13,496,106.61","33,042,587.60","38,708,355.83","38,481,782.65","41,400,227.12","40,744,576.63","48,748,175.05","54,212,846.06"
递延所得税资产,"998,622.90","1,135,719.07","1,089,878.11","1,316,976.18","1,562,129.42","2,437,161.23","2,937,594.88","3,420,178.17","3,543,023.82","3,543,086.21","3,887,506.61","3,816,126.03","3,859,671.64","5,018,662.94","5,706,528.62","5,639,514.05","5,107,707.35","8,586,540.46","9,438,289.63","11,908,667.03","11,821,705.39","12,475,962.82","13,229,717.87","13,429,332.71","12,786,588.72","16,177,972.73","18,260,738.63","21,871,300.35","24,800,151.98","32,099,596.24","38,507,733.17","41,783,949.73","51,501,770.69","30,264,949.63","35,309,491.12","37,959,783.60"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"8,476,108.43","10,035,673.70","47,693,952.98","48,561,849.19","49,586,391.37","51,603,058.10","55,253,142.83","58,561,923.81","62,716,003.71","82,319,056.51","86,436,070.59","90,042,946.48","95,141,700.95","99,317,977.24","101,879,729.86","104,326,530.69","133,441,857.82","141,103,928.92","141,627,905.00","157,239,125.21","163,353,859.41","172,112,835.02","175,287,854.23","173,453,326.58","170,144,119.40","188,918,265.06","185,249,104.27","236,385,527.39","233,101,104.14","291,890,572.85","298,819,535.67","354,476,974.57","667,879,275.50","599,064,425.52","594,797,271.93","591,798,978.11"
所有者权益(或股东权益)合计,"63,483,458.00","75,040,088.64","103,942,964.13","119,299,433.59","517,963,476.63","533,569,227.15","552,861,214.04","553,950,410.61","572,192,841.54","598,875,714.09","621,968,010.08","613,262,011.44","621,353,624.40","640,821,246.91","651,089,481.70","639,095,109.24","644,671,188.21","664,414,010.47","673,619,396.05","662,760,819.37","663,150,516.41","686,917,658.84","692,840,090.96","709,198,450.88","717,687,570.17","723,606,961.90","718,570,724.37","724,339,884.16","712,373,326.98","744,768,597.97","725,880,415.75","706,999,825.93","698,325,403.63","768,017,200.25","755,855,363.03","758,757,559.08"
资产总计,"101,898,078.65","124,338,160.07","168,619,252.06","186,432,450.13","576,876,153.32","605,567,813.13","663,278,020.67","675,188,277.72","688,160,618.73","732,785,368.49","728,129,631.83","718,902,871.39","719,498,931.43","759,411,423.38","775,054,469.45","718,113,676.63","730,107,164.93","808,942,792.13","811,125,428.04","844,285,950.18","804,625,229.40","895,487,141.55","904,848,984.40","868,432,740.27","866,561,356.25","926,228,221.95","897,913,450.16","958,680,651.57","1,032,986,691.29","1,418,991,298.46","1,390,556,364.33","1,466,170,416.23","1,836,006,857.97","1,910,237,184.55","1,862,998,128.93","1,955,587,673.14"
负债和所有者(或股东权益)合计,"101,898,078.65","124,338,160.07","168,619,252.06","186,432,450.13","576,876,153.32","605,567,813.13","663,278,020.67","675,188,277.72","688,160,618.73","732,785,368.49","728,129,631.83","718,902,871.39","719,498,931.43","759,411,423.38","775,054,469.45","718,113,676.63","730,107,164.93","808,942,792.13","811,125,428.04","844,285,950.18","804,625,229.40","895,487,141.55","904,848,984.40","868,432,740.27","866,561,356.25","926,228,221.95","897,913,450.16","958,680,651.57","1,032,986,691.29","1,418,991,298.46","1,390,556,364.33","1,466,170,416.23","1,836,006,857.97","1,910,237,184.55","1,862,998,128.93","1,955,587,673.14"
