科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"989,335,462.02","861,519,561.90","1,034,899,826.51","664,174,192.32","1,096,554,299.43","1,682,068,145.06","2,224,622,798.85","2,227,041,704.09","2,630,031,536.86","3,071,792,056.76","4,597,258,710.13","3,939,936,048.50","5,924,303,936.61","6,016,860,906.03","6,418,695,802.52","5,882,260,422.58","6,008,350,179.24","6,526,898,785.55","7,651,802,788.21","8,093,342,660.81","8,941,528,808.18","9,044,851,759.17","7,007,313,544.82","5,683,986,971.30","7,206,809,619.02","4,529,844,739.88","4,434,674,074.95","4,126,230,228.73","3,219,320,335.67","2,961,317,710.15","3,028,605,498.53","2,596,762,641.65","2,616,831,929.16","3,097,602,235.63","2,895,229,859.81","3,215,577,196.98","2,674,234,058.32","3,675,767,613.00","4,676,626,417.08","6,192,704,542.53","4,594,386,467.90","5,008,378,584.72","5,255,613,636.98","5,414,454,935.84","4,868,372,222.41","5,960,149,840.48","6,587,768,337.28","7,527,506,224.85","6,947,842,977.68"
短期借款,,,,,,"500,000,000.00","500,000,000.00","500,000,000.00",,"200,000,000.00","200,000,000.00","810,000,000.00","530,000,000.00","770,000,000.00","927,000,000.00","597,000,000.00","640,000,000.00","540,000,000.00","790,000,000.00","790,000,000.00","710,000,000.00","1,082,333,270.44","1,319,510,737.59","1,465,572,843.10","1,623,296,514.37","1,051,858,374.42","777,360,471.01","517,000,000.00","497,000,000.00","703,110,000.00","2,786,110,000.00","3,106,673,104.87","3,532,073,104.87","4,418,463,104.87","4,190,463,104.87","3,732,900,000.00","4,072,560,000.00","5,498,500,000.00","5,908,500,000.00","6,227,500,000.00","6,952,800,000.00","7,227,184,300.00","6,216,684,300.00","7,618,491,800.00","7,518,491,800.00","8,611,450,000.00","6,820,500,000.00","7,027,000,000.00","5,477,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,803,776.00","10,803,776.00",,,,
应收票据,"423,092,890.72","648,695,070.47","729,673,414.98","523,376,565.38","456,527,613.26","176,656,410.42","733,732,531.00","601,955,555.44","747,110,476.27","864,969,109.77","1,090,579,155.12","1,166,618,327.48","2,047,820,716.46","2,123,230,981.76","1,984,418,239.23","2,101,518,874.95","2,592,761,870.88","3,573,434,168.71","4,349,010,198.37","4,080,275,989.74","3,630,889,363.91","2,795,706,810.58","3,524,752,202.98","4,836,046,260.27","2,989,297,030.89","3,440,374,663.33","3,130,858,235.44","3,071,754,007.19","2,091,083,024.18","2,370,018,818.67","2,141,222,760.84","3,043,055,415.29","1,875,902,544.44","2,023,748,972.95","2,115,731,811.55","2,818,699,278.61","2,598,192,727.20","3,129,544,323.00","2,773,229,114.08","3,891,022,925.22","4,609,451,346.03","3,521,972,677.66","3,107,376,856.32","3,034,650,495.59","3,147,980,466.76","3,091,066,236.23","3,480,233,792.41","3,411,592,600.60","2,407,174,932.09"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000.00","90,000,000.00","188,500,000.00","448,570,000.00","659,410,400.00","866,585,400.00","994,799,079.50","1,557,825,360.90","1,444,091,891.28","1,294,858,000.00","1,007,000,000.00","1,547,000,000.00","1,147,325,084.52","1,274,000,000.00","1,587,490,000.00","1,756,490,000.00","1,707,322,660.00","1,518,716,263.00","1,445,116,263.00","410,223,691.64",,"1,292,480,100.00",
应收账款,"734,564,041.43","704,958,824.22","341,024,057.91","643,177,815.18","513,029,540.81","589,657,367.05","509,605,615.98","852,765,038.62","1,018,883,151.59","901,509,393.43","670,194,798.10","719,714,753.99","708,922,479.90","1,217,368,666.55","821,798,974.33","1,237,879,308.59","2,258,009,805.02","2,513,281,443.22","1,617,994,654.79","1,631,954,166.08","3,904,259,763.54","3,743,876,934.08","4,225,155,962.00","2,260,397,582.66","3,514,760,016.80","3,599,723,984.90","4,563,741,597.77","1,700,863,954.47","3,131,834,532.78","3,308,882,889.46","4,114,901,398.33","2,717,501,026.61","4,130,152,556.61","4,465,266,292.37","4,496,657,427.12","3,691,546,250.69","5,043,707,841.08","3,130,964,134.41","4,020,766,763.59","3,663,178,843.92","4,301,241,433.31","3,474,267,058.94","3,233,293,944.21","2,900,518,892.10","3,156,031,744.49","2,882,412,943.70","2,964,011,988.99","2,684,622,221.33","3,211,781,868.78"
应付账款,"426,232,348.39","464,328,504.84","492,322,230.13","647,492,164.04","628,646,520.77","673,344,533.38","751,639,696.16","1,416,337,503.55","2,246,876,246.40","1,017,030,396.86","1,787,443,503.91","2,530,221,794.69","3,235,287,630.25","4,062,875,189.81","3,127,882,822.81","3,578,661,564.79","3,014,261,647.43","3,362,682,677.73","3,484,975,113.22","4,167,254,714.39","4,505,053,806.23","4,968,794,335.70","5,571,070,218.35","5,844,740,688.58","6,304,968,425.89","5,335,233,354.81","5,766,278,458.25","4,833,815,956.91","4,099,916,920.48","4,210,113,327.78","4,509,662,114.05","5,252,825,011.97","4,862,900,675.83","4,275,758,119.11","4,546,791,581.74","5,947,519,911.03","6,496,156,656.16","4,012,504,563.51","6,593,819,632.31","7,967,892,515.35","7,091,632,851.44","6,451,402,885.93","6,653,586,077.33","7,207,147,447.09","6,552,774,943.05","6,074,413,265.65",,"7,518,071,385.00",
预付款项,"163,975,221.00","261,602,769.77","157,653,109.90","263,314,906.91","167,011,175.65","843,392,438.54","197,507,561.46","155,361,643.83","189,877,851.29","145,264,625.94","205,388,239.45","191,278,142.39","469,459,457.08","618,474,362.47","342,392,510.50","1,258,404,125.87","1,273,342,264.58","1,386,544,092.98","1,326,555,485.39","1,348,011,983.59","1,543,069,302.22","3,058,003,433.77","3,108,342,835.66","1,887,283,979.72","2,764,026,524.74","2,115,080,388.10","2,415,355,533.46","221,604,502.45","241,563,989.20","412,972,173.64","362,248,738.98","200,235,885.58","263,301,751.37","241,976,521.70","280,428,056.09","313,080,799.75","291,173,049.73","1,120,815,730.50","672,369,337.78","231,949,850.63","227,435,172.34","252,700,639.41","264,253,234.39","375,109,576.35","376,561,542.41","354,830,953.97","382,274,725.58","403,030,261.70","495,907,298.12"
预收款项,"417,213,570.18","356,867,258.62","334,634,646.33","364,158,190.88","693,498,626.03","859,795,795.11","976,024,725.89","604,631,826.71","737,917,062.74","1,540,202,545.70","1,203,534,483.73","1,552,714,032.70","1,817,322,909.48","2,373,156,696.72","1,760,101,940.72","2,557,365,537.80","2,873,290,591.46","2,868,889,579.74","3,337,629,636.83","3,987,689,934.10","4,983,775,107.92","4,915,993,462.68","4,401,820,218.00","3,858,177,161.80","3,044,456,434.96","1,831,295,126.12","2,147,155,024.06","531,774,408.12","437,095,567.05","375,141,972.09","306,651,418.27","427,769,468.43","562,381,569.38","461,992,618.22","470,499,378.43","655,648,702.42","629,415,633.49","551,279,322.98","906,345,033.68","1,481,220,943.79","781,697,338.34","736,425,372.47","1,574,966,738.79","968,307,520.08","911,940,043.11","922,095,364.15","903,658,567.54","1,246,276,058.84","1,078,588,399.75"
