科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"5,458,254.07","12,790,453.99","20,147,631.46","26,436,549.15","8,342,707.41","19,615,160.07","28,703,260.92","36,952,775.20","9,051,704.60","18,792,425.47","27,555,646.53","41,719,552.80","7,162,265.63","19,961,016.00","29,796,621.96","40,338,993.49","9,284,238.44","21,243,009.54","31,258,657.18","40,170,552.21","12,356,844.30","27,298,590.72","43,770,416.17","68,090,860.87","13,464,442.97","30,871,170.87","48,293,863.84","70,446,836.10","142,379,774.45","299,460,795.80","487,949,280.29","673,824,123.89","125,972,396.01","295,310,819.02","477,808,773.72","678,954,312.99","139,681,113.99","292,315,433.94","474,345,870.76","727,345,270.47","222,207,165.97","482,946,317.91","760,093,372.19","1,052,585,341.16","365,126,905.66","623,322,234.79","903,387,327.66","1,326,808,438.06","361,547,326.94"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-294,556,697.90",,,,,,,,,,,,,,,,"12,641,925.55",
收到的税费返还,,,,"15,982.91",,,,"64,508.03",,,,,,,180.61,180.61,,"4,671.26","4,671.26",,,,,,,,,,,,,,,,,"241,696.97","129,186.20","4,930,192.63","4,930,192.63","190,425.46","109,216.13","550,917.55","929,891.71","4,956,570.80","1,120.82","37,667.03","2,362,891.32","5,353,299.15","2,290,263.45"
支付其他与投资活动有关的现金,,"45,000.00","45,000.00",,,,842.00,,"5,575.00","5,575.00","5,575.00",,,,,,,,,,,,,,,,,,"111,657,500.00","139,654,239.23","191,435,449.60","235,177,275.76","47,872,741.64","102,316,631.64","133,359,426.04","210,247,853.60","9,059,172.45","8,456,949.90","16,572,389.26","11,649,823.52","18,692,669.35","29,072,485.06","37,421,989.27","30,195,439.21","15,857,906.76",,"39,214,812.51",,
收到其他与经营活动有关的现金,"1,335,046.30","16,046,813.40","16,979,408.03","24,516,192.28","1,581,418.59","1,656,440.43","4,537,148.65","19,151,037.25","249,041.69","311,782.89","756,163.93","4,955,106.62","3,986,202.91","2,363,802.95","2,674,281.84","9,590,507.60","288,619.51","2,671,433.69","2,733,858.82","7,538,225.62","6,108.14","1,382,174.65","2,654,177.37","1,889,778.68","990,403.21","89,587.91","2,617,557.68","3,215,668.84","33,844,831.52","42,576,226.65","19,439,285.08","28,369,305.83","26,371,671.92","39,245,476.83","88,336,206.88","78,795,156.44","19,606,255.45","23,654,646.28","96,322,858.02","86,986,335.79","17,300,023.04","45,019,141.73","122,375,855.15","172,965,229.81","89,007,212.99","26,888,306.01","175,530,248.51","231,914,901.80","52,781,322.51"
投资活动现金流出小计,"80,220.00","329,041.50","434,296.37","969,489.85","73,435.09","2,143,260.05","5,585,395.94","6,059,250.94","232,895.51","1,349,769.56","2,282,997.60","4,166,395.07","38,327.19","306,261.51","886,684.12","2,251,298.56","80,469.65","172,581.94","190,429.58","652,936.04","421,665.91","648,357.83","1,077,137.84","2,209,714.37","112,500.00","119,594.02","10,248,177.50","10,390,690.32","182,940,369.34","211,719,758.38","232,606,290.82","47,427,518.27","67,721,029.14","132,843,784.95","177,578,493.55","442,566,138.23","29,870,805.88","70,917,070.98","102,126,797.08","683,512,441.27","51,148,576.83","329,083,766.06","431,773,717.04","447,600,813.29","118,060,121.20","144,831,505.50","277,790,928.14","357,620,710.00","50,246,926.21"
经营活动现金流入小计,"6,793,300.37","28,837,267.39","37,127,039.49","50,968,724.34","9,924,126.00","21,271,600.50","33,240,409.57","56,168,320.48","9,300,746.29","19,104,208.36","28,311,810.46","46,674,659.42","11,148,468.54","22,324,818.95","32,471,084.41","49,929,681.70","9,572,857.95","23,919,114.49","33,997,187.26","47,708,777.83","12,362,952.44","28,680,765.37","46,424,593.54","69,980,639.55","14,454,846.18","30,960,758.78","50,911,421.52","73,662,504.94","176,224,605.97","342,037,022.45","507,388,565.37","702,193,429.72","152,344,067.93","334,556,295.85","566,144,980.60","757,991,166.40","159,416,555.64","320,900,272.85","575,598,921.41","814,522,031.72","239,616,405.14","528,516,377.19","883,399,119.05","1,230,507,141.77","454,135,239.47","650,248,207.83","1,081,280,467.49","1,564,076,639.01","416,618,912.90"
投资活动产生的现金流量净额,"-80,220.00","-329,041.50","-433,196.37","-968,389.85","-73,435.09","-2,143,260.05","-167,395.94","2,550,271.97","-232,895.51","-1,349,769.56","-2,282,997.60","-4,166,395.07","-38,327.19","-306,261.51","-886,684.12","-2,250,298.56","-80,469.65","-172,581.94","-190,429.58","1,347,063.96","-421,665.91","-637,357.83","-1,066,087.84","-1,348,714.37","-112,500.00","-119,594.02","-10,248,127.50","-10,388,140.32","-182,940,369.34","-209,942,695.65","-121,525,776.56","172,770,550.08","-67,689,029.14","-132,810,472.95","-175,544,481.55","-216,586,469.66","25,689,949.28","-15,356,315.82","-45,536,041.92","-563,539,318.68","24,786,364.40","-253,626,827.31","-355,804,379.80","-352,093,509.14","-105,618,925.38","-132,397,309.68","-265,045,787.79","-226,461,176.71","-50,246,926.21"
购买商品、接受劳务支付的现金,"2,686,457.70","5,692,192.08","8,268,533.58","10,621,915.48","3,874,955.80","11,045,659.84","13,325,744.19","17,499,617.15","4,623,684.31","8,751,002.47","13,008,641.65","17,357,200.85","4,713,624.88","10,754,743.85","16,221,361.97","22,324,957.47","5,040,992.09","13,128,956.23","18,716,559.90","25,158,823.97","8,157,385.25","14,788,109.26","22,501,050.01","36,594,045.71","4,811,399.66","12,421,028.28","20,925,337.06","27,573,751.77","64,831,010.85","182,115,974.26","257,155,758.33","429,313,913.56","51,208,105.47","178,180,119.59","256,008,463.20","468,114,481.31","50,873,309.28","122,029,617.12","214,296,554.31","417,017,224.42","192,824,031.47","365,623,897.49","657,766,305.17","924,545,186.25","290,441,086.19","553,929,988.10","671,056,524.98","1,005,155,425.96","229,607,598.16"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"294,556,697.90",,,,,"3,500,000.00","3,500,000.00","7,500,000.00","7,500,000.00",,,,"551,851,400.00",,"2,700,000.00","4,700,000.00","4,700,000.00",,"3,000,000.00","63,961,717.00","64,801,717.35","1,800,000.00"
