科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
取得借款收到的现金,,"20,000,000.00","18,000,000.00",,,,,,,,,,,,,,,,"10,000,000.00","387,378,000.00","472,368,000.00","835,686,500.00","50,000,000.00","240,000,000.00","625,000,000.00","876,433,344.39","382,000,000.00","957,000,000.00","1,727,033,556.67","2,057,011,200.00","250,000,000.00","685,000,000.00","970,000,000.00"
支付的各项税费,"2,628,294.28","7,050,220.13","20,792,424.75","23,923,459.10","41,410,920.93","50,827,284.48","6,709,527.09","22,030,607.20","50,015,645.61","66,795,199.30","21,239,188.12","39,183,850.99","73,885,127.27","79,583,337.25","52,210,737.61","96,959,323.32","139,724,720.30","178,688,972.50","56,129,063.66","77,825,848.83","135,249,392.04","190,741,206.61","147,841,331.43","196,198,873.22","238,005,483.81","226,919,380.81","117,768,813.45","190,506,344.04","248,157,286.43","242,531,250.80","84,970,828.59","125,772,008.22","186,079,564.01"
收到其他与筹资活动有关的现金,,,,,,,,,,,"72,816.34","328,644.74",,,"3,592,163.66",,,"1,047,767.16","618,943,496.79",,,"29,187,165.36",,,,,,,,"28,135,800.00",,,"36,450,000.00"
支付其他与经营活动有关的现金,"92,489,107.11","73,798,793.11","44,527,856.57","6,512,701.28","30,147,090.02","21,566,254.76","12,472,983.17","10,772,312.86","17,363,910.57","35,786,910.19","15,879,780.15","59,337,968.42","61,099,845.36","45,663,400.98","33,910,728.43","41,145,898.16","91,117,147.15","100,782,530.04","474,796,328.25","189,163,569.74","206,015,353.22","225,402,188.16","59,496,336.20","103,931,239.14","254,020,230.75","181,621,182.38","147,533,825.74","123,161,346.50","236,002,826.34","459,974,995.24","97,632,186.40","133,430,168.82","240,817,461.13"
筹资活动现金流入小计,"16,000,000.00","20,000,000.00","69,048,159.00",,,"918,152,000.00",,,"400,000.00","1,200,000.00","72,816.34","728,644.74","800,000.00","2,000,000.00","27,594,204.06","37,805,337.10","40,205,337.10","39,653,104.26","628,943,496.79","685,073,267.11","803,591,893.22","1,165,018,932.47","129,916,551.44","323,916,599.47","723,327,713.44","2,935,042,813.79","392,921,440.00","967,921,440.00","1,737,954,996.67","2,167,768,440.00","250,000,000.00","685,490,000.00","1,122,564,287.00"
经营活动现金流出小计,"146,669,335.46","189,526,058.25","179,711,888.44","129,268,618.90","203,024,267.04","258,150,112.84","62,277,126.20","184,651,204.15","311,520,789.55","423,444,459.62","156,197,787.72","328,359,241.15","473,775,739.94","580,071,286.81","203,057,456.07","445,455,240.33","732,664,147.26","941,567,181.44","738,244,603.81","850,758,780.45","1,301,346,524.02","1,641,892,108.96","585,514,890.24","1,286,049,415.90","2,133,703,289.28","2,761,153,694.99","1,345,828,123.55","2,429,165,623.43","3,448,770,176.41","4,459,417,175.68","1,338,078,253.14","2,818,466,709.24","4,055,616,743.86"
偿还债务支付的现金,,,"20,000,000.00","18,000,000.00","18,000,000.00","18,000,000.00",,,,,,,,,,,,,"14,748.44","50,000.00","60,050,000.00","158,438,000.00","89,970,000.00","139,970,000.00","239,970,000.00","488,010,350.00","50,000,000.00","345,645,890.00","650,435,890.00","813,631,870.00","200,000,000.00","445,677,440.00","1,036,292,800.00"
经营活动产生的现金流量净额,"-3,735,968.49","-5,009,750.97","11,472,862.12","-8,195,330.09","20,215,428.57","27,788,679.83","-23,723,476.92","-28,234,984.53","-66,033,167.15","-49,335,394.87","-91,235,921.50","-95,611,493.63","-92,926,624.49","-33,599,326.32","-40,510,943.15","-61,234,512.88","-114,169,583.36","-59,779,972.20","-97,257,893.53","-14,835,232.85","-50,619,410.01","204,427,792.67","-231,124,401.73","-406,911,814.68","-554,245,468.98","-619,307,072.01","-369,003,954.04","-613,214,515.05","-473,652,819.25","-690,501,497.50","-447,758,996.63","-605,863,894.61","-488,303,743.03"
分配股利、利润或偿还利息支付的现金,,"275,275.00","17,009,395.00","393,932.68","393,932.68","393,932.68",,"33,888,000.00","33,888,000.00","67,776,000.00","7,190,292.21","45,595,070.49","45,596,692.21","47,394,265.26",,"30,880,724.80","30,880,724.80","30,880,724.80","5,935,060.18","31,256,836.03","44,595,463.92","46,342,365.49","9,675,815.04","58,321,364.89","70,158,117.61","82,546,649.56","8,717,936.35","63,532,525.97","74,099,492.36","115,642,007.83","25,267,484.67","54,190,477.89","129,574,984.27"
收回投资收到的现金,,,,,,,,,,,,,,,"800,000.00","800,000.00","800,000.00","800,000.00",,,,,"30,500,000.00",,,,,,,"1,807,560.66",,"144,591,682.02","212,693,837.59"
支付其他与筹资活动有关的现金,,"500,000.00","900,000.00","750,000.00","2,784,855.51","4,534,855.51",,"2,840,000.00","2,840,000.00","2,840,000.00",,,,,,,,"3,477,074.77","888,675.00",,,"28,389,026.55",,"3,095,687.34","3,350,506.78","38,919,555.83","5,062,782.01","71,238.36","8,071,238.36","15,514,004.88",,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,"5,133,516.60","49,593.75","9,025,399.42","9,089,621.23","9,178,804.78","9,039,392.79","6,061,180.19","6,090,860.15","6,158,656.51","10,144,870.27","7,275,158.00","5,252,713.32","10,892,443.90"
筹资活动现金流出小计,,"775,275.00","37,909,395.00","19,143,932.68","21,178,788.19","22,928,788.19",,"36,728,000.00","36,728,000.00","70,616,000.00","7,190,292.21","45,595,070.49","45,596,692.21","47,394,265.26",,"30,880,724.80","30,880,724.80","34,357,799.57","6,838,483.62","31,306,836.03","104,645,463.92","233,169,392.04","99,645,815.04","201,387,052.23","313,478,624.39","609,476,555.39","63,780,718.36","409,249,654.33","732,606,620.72","944,787,882.71","225,267,484.67","499,867,917.89","1,165,867,784.27"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,,,,,,,"137,000.00","137,000.00","181,412.62","175,000.00","302,604.48","175,250.00","177,180.77",,,,,,,,"2,944.44","3,500.00","15,480.00","147,650.60"
筹资活动产生的现金流量净额,"16,000,000.00","19,224,725.00","31,138,764.00","-19,143,932.68","-21,178,788.19","895,223,211.81",,"-36,728,000.00","-36,328,000.00","-69,416,000.00","-7,117,475.87","-44,866,425.75","-44,796,692.21","-45,394,265.26","27,594,204.06","6,924,612.30","9,324,612.30","5,295,304.69","622,105,013.17","653,766,431.08","698,946,429.30","931,849,540.43","30,270,736.40","122,529,547.24","409,849,089.05","2,325,566,258.40","329,140,721.64","558,671,785.67","1,005,348,375.95","1,222,980,557.29","24,732,515.33","185,622,082.11","-43,303,497.27"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,631,953.65","-38,046.35",,"200,000.00",,"1,900,000.00"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"36,437.84","62,825.76","458,799.46","2,181,547.92","2,103,844.62","3,027,219.62","1,061,174.04","3,984,432.22","5,667,304.08","17,348,874.69","1,220,323.64","5,344,964.60","9,466,384.10","19,844,802.83","1,041,576.27","6,239,620.91","7,880,991.59","10,696,688.71","574,908.34","7,684,459.14","6,000,340.06","10,365,636.16","605,977.64","1,180,512.94","1,365,963.09","7,288,965.60",,,"2,670,000.00","37,447,407.34","3,541,348.10","100,369.84","180,033.28"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"36,437.84","62,825.76","458,799.46","2,181,547.92","2,103,844.62","3,027,219.62","1,061,174.04","3,984,432.22","5,667,304.08","17,348,874.69","1,220,323.64","5,344,964.60","9,466,384.10","19,844,802.83","1,841,576.27","7,176,620.91","8,817,991.59","11,678,101.33","749,908.34","7,987,063.62","11,309,106.66","10,592,410.68","40,131,377.06","10,270,134.17","10,544,767.87","16,328,358.39","6,061,180.19","8,722,813.80","8,790,610.16","49,402,782.71","11,020,006.10","149,960,245.18","225,813,965.37"
五、现金及现金等价物净增加额,"12,052,349.31","13,361,463.79","40,642,508.63","-26,616,153.23","-22,839,208.45","900,543,060.71","-24,259,281.88","-63,356,543.31","-173,614,091.07","-195,914,584.21","-99,284,549.73","-169,529,698.34","-200,569,174.40","-158,017,944.73","-35,854,759.00","-75,084,500.10","-171,331,152.89","-197,127,178.17","-29,396,985.07","79,572,894.51","31,144,953.86","182,530,253.25","-192,292,788.45","-312,836,858.41","-212,979,854.69","1,625,479,319.23","-562,065,636.06","-743,893,809.49","-412,041,500.16","-753,169,625.46","-492,681,955.35","-482,740,329.85","-526,632,990.27"
购建固定资产、无形资产和其他长期资产支付的现金,"248,120.04","916,336.00","1,427,916.95","1,458,438.38","3,979,693.45","5,496,050.55","1,596,979.00","2,377,991.00","2,920,228.00","21,934,188.43","1,551,476.00","8,196,743.56","25,112,241.80","55,569,155.98","24,539,596.18","17,322,867.21","23,975,820.20","26,222,445.27","3,794,013.05","8,702,044.67","20,202,263.99","23,010,845.00","1,070,500.18","3,724,725.14","6,600,242.63","9,768,121.55","561,516.26","1,395,678.29","2,625,638.86","21,978,060.17","675,484.15","1,110,109.97","2,255,062.78"
期初现金及现金等价物余额,"2,480,831.80","14,533,181.11","27,894,644.90","68,537,153.53","68,537,153.53","68,537,153.53","969,080,214.24","969,080,214.24","970,260,013.64","969,080,214.24","772,724,240.03","773,165,630.03","773,165,630.03","773,165,630.03","615,147,685.30","615,147,685.30","615,147,685.30","615,147,685.30","139,843,097.04","418,020,507.13","418,020,507.13","418,020,507.13","600,550,760.38","600,550,760.38","600,550,760.38","600,550,760.38","2,226,030,079.61","2,226,030,079.61","2,226,030,079.61","2,226,030,079.61","1,472,860,454.15","1,472,860,454.15","1,472,860,454.15"
投资支付的现金,,,"1,000,000.00",,"20,000,000.00","20,000,000.00",,,"74,000,000.00","29,000,000.00","600,000.00","3,700,000.00","24,700,000.00","43,300,000.00","240,000.00","240,000.00","40,940,000.00","95,210,000.00","3,200,000.00","120,016,734.98","724,613,108.86","502,453,453.60","30,500,000.00","35,000,000.00","72,528,000.00","84,340,104.00","535,757,881.75","669,734,029.78","922,957,842.32","1,270,038,477.04","79,999,996.00","209,263,996.00","216,499,996.00"
期末现金及现金等价物余额,"14,533,181.11","27,894,644.90","68,537,153.53","41,921,000.30","45,697,945.08","969,080,214.24","944,820,932.36","905,723,670.93","796,645,922.57","773,165,630.03","673,439,690.30","603,635,931.69","572,596,455.63","615,147,685.30","579,292,926.30","540,063,185.20","443,816,532.41","418,020,507.13","110,446,111.97","497,593,401.64","449,165,460.99","600,550,760.38","408,257,971.93","287,713,901.97","387,570,905.69","2,226,030,079.61","1,663,964,443.55","1,482,136,270.12","1,813,988,579.45","1,472,860,454.15","980,178,498.80","990,120,124.30","946,227,463.88"
