科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"74,770,482.62","169,951,949.75","288,019,975.58","473,675,059.71","127,470,196.20","240,711,039.77","416,059,386.64","687,674,103.72","100,660,138.25","228,013,086.45","418,069,313.86","677,271,489.77","112,207,410.64","254,165,706.70","424,271,642.30","666,315,253.80","77,906,844.91","226,913,344.39","375,996,073.27","748,928,622.73","76,655,978.23","176,022,076.01","327,790,986.53","784,797,475.37","118,527,229.59","235,772,963.69","411,075,033.42","869,652,296.16","139,128,272.47","391,953,692.30","650,010,363.15","1,346,816,739.74","92,076,279.55","254,478,305.86","492,826,308.50","1,117,626,322.11","153,746,857.32","394,191,822.14","638,561,836.39","1,459,261,453.74","134,726,057.15","433,436,403.56","687,611,789.95","1,447,069,402.96","144,669,321.38","428,112,911.85","765,510,474.78","1,475,339,890.02","156,460,134.45"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,"15,263,951.54",,,,"6,250,000.00",,"6,250,000.00","6,250,000.00","6,250,000.00",,,"38,104,251.65","47,741,552.15",,,,,,"8,726,449.47","8,666,449.47","58,565.07",,,,,
收到的税费返还,"4,967,460.59","7,265,319.58","8,360,793.18","8,684,913.41","4,310,417.62","5,153,313.22","8,369,034.32","12,621,148.27","7,423,313.71","8,405,014.16","10,067,908.93","15,131,205.57","2,536,773.82","3,636,883.32","5,743,509.51","8,369,550.47","5,101,236.72","6,718,096.92","7,210,856.21","18,222,218.62","2,376,601.90","3,424,419.65","8,385,270.48","19,649,950.63","4,578,428.73","8,084,330.90","12,353,239.91","16,067,790.31","9,812,747.79","12,515,897.03","20,922,002.96","26,728,257.85","3,357,179.11","7,598,831.16","9,669,456.16","15,769,210.94","6,514,763.41","10,614,180.27","15,193,975.03","16,548,287.31","9,816,986.49","13,388,793.54","15,729,631.28","18,933,685.41","10,543,558.96","12,792,806.62","16,343,980.49","20,304,941.22","9,283,796.45"
支付其他与投资活动有关的现金,"40,430.50","194,303.13","311,211.88","9,885,500.00","1,022,812.70","1,935,185.60","2,386,291.60",,"14,391.00","23,671.00","65,906.00",,,,,"4,900,000.00",,,,,,,,,,,,"2,000,000.00",,,,"13,970,681.00",,,,"1,708,000.00",,"8,870,000.00","8,870,000.00","2,395.70","8,670,000.00",,,"200,448.92",,"8,670,000.00","8,670,000.00","82,000.00",
收到其他与经营活动有关的现金,"18,742,426.38","3,978,123.25","10,617,632.44","22,449,841.18","14,504,999.92","6,521,560.16","11,813,512.64","38,700,531.04","16,685,789.16","20,234,472.53","20,618,057.24","40,297,240.84","12,392,231.98","17,599,751.90","25,931,185.28","52,404,912.92","12,121,702.17","26,991,231.75","31,652,907.65","73,694,649.42","13,793,827.40","48,650,930.10","56,386,342.35","71,173,384.60","16,958,402.78","25,844,779.76","58,534,106.38","52,220,655.90","27,183,474.07","52,697,842.83","89,247,082.46","54,034,544.16","31,502,871.44","41,498,016.86","108,133,672.16","56,915,361.36","28,375,770.52","53,827,181.65","96,638,948.40","58,275,967.28","35,554,338.15","41,407,446.47","90,665,419.51","46,861,405.18","39,344,398.29","41,940,681.66","83,271,657.32","43,656,909.88","47,455,902.10"
投资活动现金流出小计,"3,101,810.67","19,854,238.08","41,393,206.39","57,900,001.89","12,133,753.97","13,458,589.69","95,070,665.55","247,194,046.04","325,986.39","7,590,926.73","41,274,159.00","58,700,644.12","10,908,596.60","13,023,480.10","14,590,187.35","64,854,669.46","7,714,026.55","27,491,399.73","34,953,385.02","39,994,531.73","10,556,846.70","33,564,641.69","48,269,408.76","136,393,054.21","23,395,238.31","42,323,144.85","54,747,432.04","177,051,395.80","128,080,144.72","218,831,139.74","245,021,356.81","606,781,647.06","80,998,350.19","210,441,050.74","415,019,304.83","229,310,097.70","151,674,748.18","223,187,906.06","365,086,217.40","191,470,428.08","70,719,342.02","199,499,872.16","247,258,942.60","137,039,171.57","158,726,528.95","290,779,813.29","440,566,686.15","330,717,521.46","347,548,866.52"
经营活动现金流入小计,"98,480,369.59","181,195,392.58","306,998,401.20","504,809,814.30","146,285,613.74","252,385,913.15","436,241,933.60","738,995,783.03","124,769,241.12","256,652,573.14","448,755,280.03","732,699,936.18","127,136,416.44","275,402,341.92","455,946,337.09","727,089,717.19","95,129,783.80","260,622,673.06","414,859,837.13","840,845,490.77","92,826,407.53","228,097,425.76","392,562,599.36","875,620,810.60","140,064,061.10","269,702,074.35","481,962,379.71","937,940,742.37","176,124,494.33","457,167,432.16","760,179,448.57","1,427,579,541.75","126,936,330.10","303,575,153.88","610,629,436.82","1,190,310,894.41","188,637,391.25","458,633,184.06","750,394,759.82","1,534,085,708.33","180,097,381.79","488,232,643.57","794,006,840.74","1,512,864,493.55","194,557,278.63","482,846,400.13","865,126,112.59","1,539,301,741.12","213,199,833.00"
投资活动产生的现金流量净额,"-1,111,435.54","-17,213,862.95","-38,747,122.26","40,806,420.63","13,293,935.92","13,383,630.04","-56,836,729.12","-67,301,101.62","283,098.61","-6,969,291.73","-8,521,370.80","-8,976,677.49","-10,804,268.30","-392,484.70","-1,959,074.55","-39,025,288.71","-7,637,356.55","-23,702,890.54","-30,821,925.83","-30,966,791.81","-5,439,839.86","-6,443,125.19","-21,133,159.84","-85,357,607.66","16,905,926.07","57,065,872.99","45,357,014.30","-13,521,855.71","59,643,652.28","40,634,886.88","24,893,369.49","-164,781,697.41","165,161,489.16","227,013,748.65","162,183,031.84","-163,829,869.13","95,265,386.69","283,293,044.59","239,132,854.03","-52,607,417.96","146,126,467.85","269,672,283.35","330,710,204.64","34,410,411.76","137,093,166.10","257,138,498.23","239,463,995.44","-10,725,322.26","182,011,760.37"
购买商品、接受劳务支付的现金,"59,125,707.40","165,394,599.45","205,375,264.42","314,422,105.39","76,055,631.77","198,279,662.04","349,659,961.90","529,132,229.16","108,811,345.93","188,563,547.58","293,908,833.56","407,409,208.38","88,474,224.82","171,029,094.41","253,301,629.46","344,661,559.06","50,847,209.01","126,822,851.84","191,331,385.32","306,391,835.83","47,766,814.40","111,054,505.17","184,903,400.03","299,151,390.46","79,882,915.78","155,398,787.47","250,600,348.20","363,921,815.43","109,215,906.56","236,584,752.75","301,061,055.77","503,771,985.73","64,677,215.83","119,071,775.01","216,633,705.88","368,201,344.20","87,969,425.30","203,569,971.42","240,877,154.45","523,100,078.48","97,799,454.96","211,873,894.74","305,255,881.37","508,347,315.94","87,029,026.64","179,311,716.06","257,155,080.16","411,029,411.93","73,251,553.64"
吸收投资收到的现金,,"15,000,000.00","15,000,000.00","15,101,000.00",,,,,,,,,,,,,,,,"48,877,500.00",,,,,,,,,,,,,,,"53,540,200.00","53,540,200.00",,"3,600,000.00","4,200,000.00","3,600,000.00",,,"75,827,154.00","84,600,000.00",,,,,
