科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"826,767,084.99","846,029,173.30","2,274,565,768.16","2,356,865,593.02","3,348,501,360.16","4,633,037,360.23","2,229,475,542.84","1,500,128,888.66","3,683,067,113.01","4,341,375,194.81","2,805,614,010.84","1,898,845,273.15","3,097,595,679.12","2,441,135,454.26","2,385,392,013.96","2,654,434,762.30","3,235,944,516.85","4,056,339,421.20","2,856,588,964.07","3,812,705,088.80","5,954,515,321.24","5,243,494,438.87","5,466,118,699.91","6,271,230,189.99","5,651,884,813.56","4,628,973,491.20","7,733,521,938.89","6,648,193,063.17","6,180,319,198.86","9,161,606,165.00","7,825,594,158.04","6,643,012,173.68","6,746,498,951.86","7,175,948,663.56","8,295,866,867.33","9,775,810,967.82","13,671,385,340.80","13,315,510,739.36","14,443,197,725.33","10,944,947,103.64","13,736,778,951.85","20,160,662,677.14","14,678,812,779.90","16,439,870,454.43","20,438,246,622.60","25,179,317,596.51","25,974,332,600.67","23,699,191,045.81","27,495,437,772.75"
短期借款,"2,763,962,479.66","1,674,802,023.70","805,383,712.85","1,341,622,140.50","1,624,904,087.13","2,121,164,277.54","879,302,692.68","1,087,174,058.56","1,083,689,695.67","959,632,187.02","986,037,288.92","3,582,095,712.29","3,495,171,083.27","2,759,469,185.01","3,300,102,824.39","5,606,167,954.94","6,648,151,488.94","6,842,380,278.92","8,662,231,303.91","9,860,939,722.20","10,762,437,300.07","9,723,946,895.78","9,684,358,523.58","9,496,750,819.66","10,285,831,812.96","8,511,579,719.62","7,107,495,864.90","9,132,358,707.36","14,500,587,233.62","10,920,574,001.12","7,667,980,853.42","6,757,570,635.92","8,284,836,917.31","9,899,533,074.88","6,690,654,536.43","1,980,386,471.36","4,695,516,687.14","3,431,642,159.73","4,108,451,097.26","3,044,122,725.99","11,743,346,887.90","11,854,508,801.21","14,534,794,512.35","7,214,370,948.26","18,730,599,393.53","20,615,380,869.01","16,566,268,110.91","3,821,492,440.59","7,951,145,994.10"
交易性金融资产,"52,002,556.48","75,868,533.59","101,422,581.11","85,643,839.67","89,318,635.87","75,375,261.04","61,134,243.83","36,397,814.09","45,332,897.47","10,094,700.00","13,372,308.79","114,235,062.88","129,295,216.26","125,219,018.75","122,761,251.13","123,713,685.36","140,975,061.75","131,695,685.30","98,190,735.78","111,882,428.18","82,599,955.45","105,554,809.87","106,600,394.71","132,258,480.49","112,758,296.12","135,522,681.13","121,540,558.30","143,168,342.82","119,177,993.07","117,526,709.01","108,752,372.52","127,164,941.53","120,481,314.57","217,826,604.50","217,021,365.55","210,376,885.23","139,923,010.97","83,739,899.88","88,552,630.57","141,136,574.46","192,032,950.92","186,344,198.10","195,287,141.22","137,283,970.80","137,163,276.00","96,186,407.61","96,184,820.36","89,725,527.24","351,670,131.78"
交易性金融负债,"4,361,757.40",,"8,342,360.00","194,225.00","254,950.00","2,031,310.00","72,300.00",,"3,622,325.00","1,576,260.00",,"14,071,425.00","5,766,165.00","710,150.00","16,596,305.00","67,050,065.00",,,,"8,210,500.00","1,044,120.00","495,600.00","17,976,300.00","53,025,198.40","107,945.90","107,945.90","7,717,895.90","509,424.00","4,292,074.00","16,352,099.00",,,,"499,506,582.20","499,599,245.00","301,162,970.00","3,619,672,530.00","3,513,896,370.00","2,493,581,500.00",,"3,471,673,522.98","3,477,290,740.43","2,108,999,067.32",,,,,,
应收票据,"197,115,666.90","199,222,015.01","226,210,908.37","524,488,128.55","291,437,929.20","283,751,417.51","309,038,107.52","159,968,102.08","187,076,547.74","203,914,213.78","135,084,111.64","158,684,494.97","230,760,174.83","403,315,006.99","403,328,297.76","433,310,196.78","512,096,566.65","493,681,401.73","1,337,837,577.44","1,899,228,255.64","1,286,735,479.41","1,253,899,955.12","1,411,558,097.19","1,433,559,326.99","1,120,987,594.07","1,193,234,539.64","1,480,411,506.35","2,135,296,018.74","1,813,437,157.88","1,574,382,374.78","1,253,052,426.02","1,605,124,816.91","1,122,217,557.28","1,127,747,883.99","817,372,669.03","1,157,671,441.22","870,619,042.22","656,740,689.65","674,787,153.99","1,243,488,792.98","1,258,625,160.29","2,287,287,374.97","1,825,799,277.72","2,701,374,501.58","1,706,174,347.44","1,521,766,513.42","1,254,676,385.26","606,737,144.91","811,113,568.55"
应付票据,"1,217,883,120.23","1,148,012,403.61","1,094,720,137.20","841,531,088.62","1,368,648,038.31","1,938,764,786.63","2,139,463,905.05","1,597,770,509.38","4,030,149,532.75","5,499,523,852.39","4,697,373,580.86","4,448,609,271.58","4,922,763,898.31","4,419,245,120.93","4,364,863,604.14","3,298,916,718.40","3,414,448,125.80","3,396,531,777.50","3,039,210,805.92","2,431,451,313.18","3,174,707,193.22","5,664,921,231.60","5,050,168,467.64","4,426,951,640.49","4,856,064,430.07","5,328,388,359.39","4,264,983,856.35","2,681,240,652.64","2,766,835,644.51","4,398,906,722.61","5,414,856,242.12","5,225,044,731.93","5,081,142,756.42","5,582,717,494.12","5,688,801,313.11","4,890,078,421.36","5,272,913,817.42","6,310,171,004.54","6,539,849,121.24","6,915,062,399.14","7,684,608,769.68","6,792,761,866.94","7,002,034,456.66","6,454,280,551.04","6,925,456,159.39","8,377,858,357.89",,"7,953,464,355.31",
应收账款,"588,954,891.71","752,735,173.16","979,840,057.80","604,691,438.07","1,013,666,270.89","842,760,160.23","1,027,466,224.80","624,249,663.37","1,049,764,228.90","1,043,522,184.37","1,055,565,407.64","807,752,976.44","1,302,717,146.22","1,387,458,839.11","1,356,893,516.28","1,565,033,059.12","2,001,194,891.61","2,147,535,889.84","2,151,793,702.62","1,825,282,413.85","2,227,740,374.29","3,027,062,958.90","3,187,128,784.35","1,780,308,143.69","2,632,864,085.96","3,076,143,977.16","2,879,639,961.70","4,851,471,543.48","4,350,639,520.89","6,139,798,986.03","6,024,689,254.78","2,983,251,509.34","3,236,920,862.71","3,876,631,406.71","3,827,454,627.26","2,861,404,545.31","3,085,574,691.13","3,345,507,129.67","3,481,285,580.95","3,223,736,883.53","3,985,343,282.38","4,427,009,553.38","4,707,291,621.77","3,269,667,341.55","5,359,639,659.45","6,289,263,942.43","5,363,780,863.32","6,729,264,904.83","6,904,396,558.54"
应付账款,"1,395,494,461.78","1,714,026,654.24","1,580,757,453.42","1,354,926,656.96","1,508,798,744.57","2,634,188,913.87","2,829,845,461.31","1,652,886,602.83","1,766,690,699.35","2,783,913,082.96","3,198,378,116.75","1,933,278,163.27","3,742,775,974.52","4,550,698,604.70","3,817,400,400.89","3,895,311,416.49","4,754,750,470.08","3,959,777,251.21","3,145,114,749.21","3,241,480,135.85","3,810,470,172.51","4,154,601,321.42","4,028,866,274.10","4,686,579,911.04","4,355,670,366.04","4,548,643,597.60","4,527,581,157.05","6,425,029,908.49","4,476,034,347.05","6,133,041,094.89","6,151,691,738.15","8,271,748,226.77","6,645,778,755.96","6,785,973,153.95","5,773,422,916.44","7,104,563,827.04","6,771,896,602.03","7,970,056,516.65","7,270,398,232.61","10,030,794,301.06","8,188,817,672.15","8,815,493,837.21","9,162,975,197.70","10,512,369,466.35","10,344,261,935.69","11,957,516,194.37",,"14,750,755,675.57",
预付款项,"2,616,535,954.84","2,692,944,944.50","2,932,442,694.69","2,297,724,764.79","3,794,005,751.58","3,371,023,616.04","3,473,178,158.41","2,173,007,667.54","3,369,816,304.97","3,346,925,888.71","4,842,194,062.52","4,664,663,580.18","7,680,626,305.16","7,182,002,320.92","8,430,359,091.55","4,830,155,021.29","8,809,988,586.52","6,948,222,120.34","8,123,983,890.26","5,583,521,187.48","9,053,177,565.74","8,315,317,040.75","9,511,429,419.43","6,466,484,128.32","9,694,589,819.33","7,678,796,900.70","9,943,040,145.18","7,543,636,783.52","10,258,266,955.03","10,553,190,146.52","11,424,364,912.21","10,120,093,975.37","9,660,648,638.04","7,280,138,803.74","9,252,831,895.29","8,086,053,337.92","9,595,468,410.01","10,222,731,595.47","10,634,280,105.81","14,234,443,617.09","20,110,410,349.47","15,035,417,104.36","25,761,028,538.99","18,596,703,227.18","19,155,276,851.50","15,323,920,543.49","19,215,087,965.97","9,689,219,916.39","17,246,778,091.81"
预收款项,"2,193,461,733.31","3,207,335,020.92","4,269,168,955.04","2,657,456,971.73","4,305,234,654.81","2,991,103,856.39","3,092,171,337.03","2,355,554,461.18","4,447,827,182.64","4,231,587,414.19","5,001,086,169.17","3,612,904,579.57","6,084,624,480.46","6,005,955,190.71","7,210,875,262.26","7,589,323,230.78","9,666,392,314.44","10,105,798,728.45","13,147,899,935.84","10,459,526,841.29","12,339,577,185.01","13,165,046,350.21","16,689,290,779.52","12,386,124,432.60","16,825,375,195.38","15,979,359,167.03","20,915,485,093.65","20,009,077,890.18","23,144,324,497.19","23,431,547,828.30","25,414,142,751.68","22,029,220,725.08","23,789,854,268.06","26,450,894,890.30","29,533,872,522.25","24,330,397,866.06","31,009,590,581.53","35,500,827,073.85","41,045,065,499.08","27,270,451,273.80","36,292,659,082.85","36,968,911,319.03","41,092,575,554.60","33,461,691,775.62","46,591,108,550.72","50,128,156,778.65","65,903,493,269.23","49,044,061,818.80","63,647,872,619.37"
