科目,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"65,376,750.20","222,855,079.15","412,701,249.87","252,139,583.04","272,188,861.54","245,694,160.02","212,155,824.89","737,588,594.68","736,040,786.46","714,943,249.22","732,289,826.66","681,359,228.45","666,339,251.95","607,187,278.06","530,122,414.32","494,702,114.93","467,385,267.94","483,182,735.31","398,057,590.85","380,812,354.04","357,867,220.94","373,792,365.50","275,690,281.34","266,532,587.80","275,701,951.28","221,733,814.91","253,588,107.67","190,615,064.55","116,668,162.09","145,630,503.50","129,581,818.62","118,115,462.53","287,342,750.26","244,863,237.64","213,167,207.50","231,612,082.80","331,577,203.72","322,731,424.97","269,808,910.30","355,023,941.68","499,098,946.15","522,698,454.95","678,077,572.04","520,579,264.72","905,693,173.43","402,908,062.24"
短期借款,"70,900,000.00","59,300,000.00","22,300,000.00","22,300,000.00","37,300,000.00","38,300,000.00","34,000,000.00","34,000,000.00","34,000,000.00","49,000,000.00","49,000,000.00","29,000,000.00","34,000,000.00","62,000,000.00","56,000,000.00","53,000,000.00","25,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","45,000,000.00","40,000,000.00","30,000,000.00","35,000,000.00","63,263,665.14","63,000,000.00","63,000,000.00","53,000,000.00","35,000,000.00","45,000,000.00","43,000,000.00","13,000,000.00","13,000,000.00","9,000,000.00","13,000,000.00","13,000,000.00","31,000,000.00","31,000,000.00","31,000,000.00","31,000,000.00","238,000,000.00","414,000,000.00","454,000,000.00","465,000,000.00","690,000,000.00","729,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"648,296,917.78","677,954,813.46"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"15,084,201.39","5,750,058.00","3,823,776.83","6,175,890.00","6,640,050.00","6,145,781.00","13,613,211.00","5,728,698.50","13,955,715.84","24,409,702.60","61,267,529.00","80,492,103.56","62,181,056.00","32,979,209.25","68,466,200.00","48,683,159.30","102,044,420.07","42,531,450.39","73,655,491.46","137,000,531.10","203,170,292.10","87,510,988.05","97,823,513.98","94,576,036.66","145,179,697.61","208,554,184.43","169,249,498.41","118,180,926.60","200,429,860.18","162,400,297.09","134,310,273.75","111,206,612.68","156,580,215.69","150,236,243.30","257,854,710.37","286,419,230.18","230,752,954.08","346,217,147.74","347,820,357.38","274,867,517.96","344,568,380.51","375,736,788.49","338,659,094.37","374,538,857.30","371,375,684.70","357,297,724.00"
应付票据,"19,000,000.00","10,000,000.00","29,100,000.00","37,100,000.00","48,100,000.00","61,450,000.00","34,450,000.00","19,000,000.00","26,628,000.00","28,478,000.00","52,000,000.00","96,000,000.00","98,000,000.00","89,850,000.00","81,200,000.00","55,600,000.00","91,855,571.00","134,254,011.00","123,850,000.00","118,486,625.70","115,572,553.60","120,229,935.00","104,098,554.98","111,747,544.38","150,432,164.40","224,960,520.00","246,680,520.00","161,998,994.00","96,692,500.00","134,827,500.00","133,929,000.00","99,326,050.00","75,747,928.00","137,543,827.66","135,233,560.61","80,937,647.67","92,079,553.41","171,960,173.32","194,778,209.83","204,534,622.37","268,310,024.52","609,580,021.47","619,489,713.51",,"607,445,393.75",
应收账款,"126,296,744.56","128,682,856.48","127,274,196.36","120,735,407.38","153,781,111.25","141,240,642.87","178,083,728.45","233,595,583.15","223,872,553.68","242,108,469.29","229,815,048.19","241,370,713.74","303,372,862.54","286,296,075.23","304,638,307.06","316,390,052.23","428,778,002.43","463,808,408.33","473,488,342.73","519,837,105.54","553,144,068.44","573,988,380.29","681,127,228.03","759,249,356.74","767,743,363.27","664,657,444.55","753,775,362.24","780,554,642.25","755,258,692.67","731,538,747.05","705,606,881.67","718,457,503.43","743,272,088.26","753,892,419.63","662,008,106.62","563,831,116.59","761,114,353.32","584,936,685.07","545,910,489.75","582,008,956.77","1,634,925,665.11","1,779,255,876.42","1,879,323,076.97","1,722,355,149.24","1,859,259,583.51","1,911,478,112.70"
应付账款,"137,806,123.23","98,129,337.41","98,736,276.49","115,444,033.07","141,197,932.69","120,798,997.09","131,534,046.13","137,660,487.30","140,071,313.80","98,307,241.68","102,448,448.48","146,736,039.72","179,185,410.88","148,864,898.89","164,344,896.57","171,805,723.61","210,490,424.97","146,188,153.49","164,977,679.20","179,621,117.05","343,904,813.14","222,032,619.50","262,074,895.33","282,742,828.61","434,859,263.93","328,405,273.46","364,661,927.79","469,309,246.35","551,401,460.71","438,218,901.53","460,317,821.90","426,003,141.73","527,510,528.43","439,817,854.29","444,239,734.40","385,926,273.98","426,825,821.80","374,110,567.24","355,873,100.93","392,953,722.30","923,140,575.14","759,766,188.14","707,968,705.19",,"698,751,727.38",
预付款项,"33,534,166.31","66,264,971.61","105,520,622.99","107,671,905.57","69,529,698.53","76,225,646.73","49,497,844.28","66,517,341.54","54,904,393.96","64,117,654.19","67,590,301.62","144,764,169.23","70,850,411.95","122,861,166.39","113,380,857.27","152,582,673.10","81,099,503.82","98,973,877.60","146,031,156.91","161,973,409.88","70,193,779.64","131,901,752.50","177,531,714.53","191,899,800.18","145,394,184.06","324,124,227.91","228,990,583.43","209,961,075.36","172,276,797.34","167,810,013.10","156,116,186.03","120,914,130.76","69,959,410.08","93,073,583.17","105,271,204.03","96,376,725.83","68,046,486.37","92,480,577.42","78,289,833.50","129,888,565.91","638,851,746.83","738,120,420.41","541,289,405.89","716,938,599.59","348,254,540.94","697,293,408.31"
预收款项,"234,062,700.97","375,496,674.74","463,125,281.57","493,468,483.56","584,255,022.76","589,400,433.72","541,319,535.25","607,196,048.59","602,349,104.01","541,794,043.52","503,142,157.26","516,403,990.25","521,918,069.61","475,549,772.34","468,939,636.71","496,750,582.29","419,652,853.21","452,993,928.12","417,092,394.91","474,766,968.21","369,332,004.79","475,613,417.96","500,910,115.07","581,438,273.62","452,693,221.83","684,070,630.91","793,628,997.20","844,820,614.74","715,438,621.65","746,866,831.93","529,898,106.43","485,841,861.39","327,776,901.23","347,784,949.42","396,736,150.11","384,989,749.98","440,534,255.43","423,861,120.29","431,008,232.26","478,532,304.02","567,562,156.70","727,463,151.45","759,333,637.75","798,101,795.95","696,860,527.45","608,615,919.55"
其他应收款,"8,630,304.94","7,433,255.43","6,546,197.00","10,856,770.20","9,207,400.40","15,866,064.02","9,209,023.36","29,668,198.07","10,463,232.50","13,309,389.58","15,593,316.45","22,667,031.31","24,082,940.14","31,300,709.01","22,588,290.02","26,099,328.39","21,385,210.95","25,234,159.68","27,272,255.06","26,334,121.11","26,909,601.92","38,492,744.22","37,941,350.95","54,836,978.39","31,810,970.62","35,967,114.83","31,593,941.56","38,396,938.27","36,431,508.35","41,790,096.57","46,961,695.21","47,058,121.40","36,941,276.33","34,316,618.36","36,584,976.19","29,556,844.54","19,576,852.17","21,255,437.78","26,843,113.25","19,319,757.93","43,962,994.76","42,144,343.12","39,755,967.27","39,248,567.88","25,478,663.98","62,046,337.70"
应付职工薪酬,"18,795,696.86","16,548,873.53","18,009,977.22","20,538,289.98","21,852,536.78","15,611,470.61","20,462,833.06","25,860,225.74","27,578,141.52","16,321,194.11","21,616,393.85","25,286,790.48","36,144,225.68","23,635,556.32","29,145,101.97","26,369,308.14","22,332,803.97","18,876,188.35","17,934,637.38","18,364,058.57","24,982,343.76","13,545,291.61","27,381,167.15","39,472,806.55","43,373,184.81","22,371,082.10","35,298,762.10","45,283,214.28","41,184,124.27","21,450,353.57","29,650,368.11","29,581,886.18","32,577,527.86","19,207,476.74","27,724,251.09","27,993,700.17","34,715,384.23","20,911,290.17","26,701,656.43","31,281,872.58","47,949,014.63","24,897,463.79","23,428,279.48","28,681,927.98","37,570,693.86","17,533,684.49"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"16,250,493.34","15,935,931.44","-375,299.21","-8,960,257.93","-24,750,177.69","-22,468,658.11","-15,099,765.83","6,237,726.75","10,766,156.09","11,093,098.78","26,521,761.63","12,758,056.43","1,119,695.90","1,129,953.72","9,338,118.04","4,459,683.73","35,942,590.88","23,958,459.73","28,641,082.48","24,178,540.59","31,715,579.04","36,601,262.22","41,223,176.08","21,349,786.55","26,582,186.54","16,634,863.30","-2,482,920.32","-17,733,617.98","26,321,533.40","22,021,376.40","35,246,003.91","15,374,498.47","61,823,576.49","73,330,509.93","41,800,130.49","43,942,487.26","57,554,351.20","34,678,729.54","31,976,661.49","40,486,922.84","158,450,007.97","153,107,997.74","150,666,277.72","151,106,725.28","202,649,494.48","196,839,134.23"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270,000.00",,,,,
