科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
存货,"21,425,381.47","15,979,229.12","21,558,233.53","31,692,725.28","26,744,048.21","32,995,294.75","58,646,760.30","64,137,978.77","60,417,778.62","76,201,506.03","60,545,001.23","65,630,471.17","62,159,272.49","215,519,356.59","170,113,937.06"
其他应付款,"622,864.55","1,092,982.28","1,897,729.14","2,811,011.13","1,619,477.86","1,508,630.08","2,511,443.46","2,726,771.80","2,330,367.26","1,996,449.32","67,302,496.48","96,871,426.13","98,407,137.07","704,434,220.91","473,918,554.73"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,"2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,874,999.96","2,635,416.68","1,916,666.66","1,197,916.64","770,833.29"
其他流动资产,,,,,"141,125,698.63","145,109,596.70","18,986,321.03","18,940,000.00",,,"67,167.91","1,788,383.87",,"6,688,311.37","57,592.80"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"271,568,139.06","316,552,009.52","378,709,342.62","515,538,023.23","542,145,968.37","527,060,167.93","677,734,018.86","624,336,936.34","637,437,330.13","619,749,573.59","797,003,994.21","771,881,225.53","783,440,942.72","1,719,545,578.53","1,675,301,201.77"
流动负债合计,"64,694,371.76","74,343,146.59","95,504,550.55","50,725,270.81","64,879,252.98","64,007,414.95","123,128,265.58","76,815,903.78","101,912,977.64","87,098,050.64","201,096,030.71","181,980,255.47","200,356,467.93","1,299,749,614.63","1,139,264,483.00"
可供出售金融资产,,,,,,,"4,969,524.26","4,969,524.26","4,969,524.26","4,969,524.26","4,969,524.26","4,969,524.26","4,969,524.26","104,969,524.26","104,969,524.26"
长期借款,"11,979,166.82","9,104,166.86","6,229,166.90","5,510,416.88","4,791,666.86","4,072,916.84","3,354,166.82","2,635,416.80","1,916,666.78","1,197,916.76","479,166.74",,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"15,028,928.51","14,768,507.66","14,508,356.81","14,248,205.96","13,985,085.11"
预计负债,,,,,,,,,,,,,,,
固定资产,"41,072,495.73","40,075,645.44","36,613,393.80","35,773,750.77","38,917,278.44","38,450,509.00","58,668,020.10","60,609,436.54","63,515,401.26","64,653,288.21","58,306,052.63","59,846,641.20","59,512,414.19","222,202,396.25","226,807,394.29"
递延所得税负债,,,,,,,"2,724,253.31","2,601,456.42","2,614,822.38","2,569,321.90","2,524,650.43","2,482,583.01","2,442,696.86","20,188,819.46","18,440,235.25"
在建工程,,,,,,,"1,076,174.36","2,737,424.36","1,604,811.32","3,397,451.97","539,150.94","2,693,918.92","4,932,657.66","4,932,657.66",
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"11,979,166.82","9,104,166.86","6,229,166.90","5,510,416.88","4,791,666.86","4,072,916.84","6,078,420.13","5,236,873.22","4,531,489.16","3,767,238.66","3,003,817.17","2,482,583.01","2,442,696.86","23,243,720.12","33,391,731.70"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"76,673,538.58","83,447,313.45","101,733,717.45","56,235,687.69","69,670,919.84","68,080,331.79","129,206,685.71","82,052,777.00","106,444,466.80","90,865,289.30","204,099,847.88","184,462,838.48","202,799,164.79","1,322,993,334.75","1,172,656,214.70"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"66,500,000.00","66,500,000.00","66,500,000.00","88,670,000.00","88,670,000.00","88,670,000.00","88,670,000.00","88,670,000.00","283,744,000.00","283,744,000.00","283,744,000.00","283,744,000.00","283,744,000.00","352,586,786.00","352,586,786.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"34,925,145.81","34,925,145.81","34,925,145.81","199,524,557.81","199,524,557.81","199,524,557.81","199,524,557.81","199,524,557.81","4,450,557.81","4,450,557.81","4,450,557.81","4,450,557.81","4,450,557.81","1,098,365,837.19","1,082,117,957.07"
无形资产,"77,449.78","252,569.71","193,437.67","176,217.16","167,546.65","149,876.14","2,958,849.79","2,879,266.42","2,849,376.00","3,236,880.17","3,142,560.00","3,040,069.56","3,697,125.06","68,499,800.59","65,956,874.63"
盈余公积,"15,859,146.74","21,080,745.55","24,896,948.88","24,896,948.88","24,896,948.88","24,896,948.88","30,158,891.74","30,158,891.74","30,158,891.74","30,158,891.74","36,889,847.76","36,889,847.76","36,889,847.76","36,889,847.76","40,186,038.54"
开发支出,,,,,,,,,,,,,,"4,045,577.38","5,855,667.57"
减:库存股,,,,,,,,,,,,,,,
商誉,"4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","4,099,176.90","1,079,999,280.40","1,069,680,816.47"
未分配利润,"125,631,560.73","158,853,759.37","196,712,894.18","190,842,912.10","207,594,486.01","192,697,982.41","246,428,225.67","240,666,717.27","242,480,671.81","243,847,414.58","296,665,870.36","291,356,370.88","298,225,176.85","308,712,595.08","398,551,154.43"
长期待摊费用,"26,210.43","674,983.34","519,583.34","480,733.34","441,883.34",,"636,068.46","600,026.32","1,685,351.70","1,554,010.42","1,433,689.30","1,323,575.18","1,230,057.73","1,139,671.90","1,052,101.93"
少数股东权益,,,,,,,"66,511,380.04","67,383,204.52","61,845,279.03","61,457,852.41","69,075,659.88","70,057,562.01","63,106,053.18","128,138,567.55","147,769,545.54"
递延所得税资产,"2,677,446.17","2,593,959.68","3,912,692.16","3,332,370.14","3,773,904.26","3,286,756.84","5,804,495.18","5,060,113.66","5,786,954.64","5,543,440.54","6,720,701.56","6,112,920.96","6,169,625.41","18,917,415.14","20,283,956.34"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"3,781,712.00","2,417,908.80","6,424,800.00","6,508,659.39","2,872,583.49","1,355,892.13","5,806,720.00","8,330,850.00","9,182,440.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"47,952,779.01","47,696,335.07","45,338,283.87","43,862,248.31","47,399,789.59","45,986,318.88","81,994,021.05","83,372,877.26","90,935,396.08","93,962,431.86","97,112,367.59","98,210,226.77","104,925,658.02","1,527,285,379.54","1,517,773,860.60"
所有者权益(或股东权益)合计,"242,847,379.49","280,801,031.14","322,313,909.04","503,164,583.85","519,874,838.12","504,966,155.02","630,521,354.20","625,657,036.60","621,928,259.41","622,846,716.15","690,016,513.92","685,628,613.82","685,567,435.95","1,923,837,623.32","2,020,418,847.67"
资产总计,"319,520,918.07","364,248,344.59","424,047,626.49","559,400,271.54","589,545,757.96","573,046,486.81","759,728,039.91","707,709,813.60","728,372,726.21","713,712,005.45","894,116,361.80","870,091,452.30","888,366,600.74","3,246,830,958.07","3,193,075,062.37"
负债和所有者(或股东权益)合计,"319,520,918.07","364,248,344.59","424,047,626.49","559,400,271.54","589,545,757.96","573,046,486.81","759,728,039.91","707,709,813.60","728,372,726.21","713,712,005.45","894,116,361.80","870,091,452.30","888,366,600.74","3,246,830,958.07","3,193,075,062.37"
