科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"5,874,728.51","18,318,080.08","57,631,174.69","58,610,286.78","58,336,348.39","27,536,426.35","24,338,644.89","26,864,004.82","21,955,146.47","15,471,151.63","15,084,645.96","15,509,443.72","18,048,496.55","13,436,221.57","13,773,000.01","12,749,937.87","9,105,583.67","7,396,889.58","5,662,595.65","82,244,867.30","6,495,471.17","14,342,976.74","18,548,048.99","15,296,214.38","14,871,140.23","12,757,925.97","13,632,153.30","12,308,546.20","9,849,921.04","6,557,145.62","7,252,416.13","4,239,113.01","5,688,217.88","691,472.95","883,118.77","980,565.42","4,261,963.73","83,478,032.78","24,972,642.14"
应付职工薪酬,"472,064.14","1,203,090.04","772,982.57","751,385.95","132,836.38","763,371.35","928,072.17","884,711.27","566,327.82","670,442.78","1,169,943.24","824,993.23","719,053.12","911,939.08","1,199,861.39","1,422,272.62","1,117,043.39","1,966,894.66","852,739.90","1,054,923.80","854,927.03","2,559,247.21","1,106,345.28","1,250,580.04","1,200,129.81","4,450,606.37","1,097,761.00","1,120,282.32","1,096,976.43","2,818,053.15","1,501,001.22","1,066,148.21","1,149,038.01","6,457,152.47","2,019,601.08","1,947,414.05","1,595,932.74","8,355,091.13","1,281,371.54"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"128,369.81","4,282,889.70","-824,411.51","5,597,031.27","13,249,530.63","8,007,201.06","21,684,797.06","12,742,652.52","7,191,607.90","11,158,110.84","8,228,938.15","18,282,741.93","5,550,225.64","9,193,624.85","8,944,369.16","8,377,702.44","7,395,865.61","6,726,045.64","5,401,708.80","3,763,106.74","2,487,392.47","4,622,626.34","2,620,328.58","1,904,972.94","643,135.77","3,551,728.84","2,298,196.69","1,143,174.01","1,099,954.89","11,204,338.77","8,712,001.06","538,716.72","970,870.69","1,611,140.68","1,748,686.99","1,641,367.26","2,011,171.84","2,393,481.60","3,421,730.74"
应收利息,,,,,,,,,"9,213,138.48","6,819,675.81","10,616,925.69","10,201,650.01","11,457,470.98","9,703,458.86","10,067,096.51","9,279,333.98","9,105,880.61","7,193,692.24","4,814,569.53","5,111,945.39","2,944,045.81","1,647,659.05","338,258.54","333,666.67","808,004.17","1,420,879.18","1,813,920.64","792,031.66","632,324.03","852,856.66","1,134,217.43","1,585,486.90","3,553,181.33","1,962,731.16","2,219,531.21","2,951,520.31",,"3,176,033.56","3,452,284.70"
应付利息,,"36,960.00","352,701.37",,,,,,,,,,,,,,,,,,,"1,078,748.61","1,078,748.61","832,669.45","832,669.46","901,725.02","869,562.16","619,850.00","619,850.01","670,006.94","670,006.94","604,877.77","651,291.67","630,704.06","695,834.03","613,861.11",,"650,543.04","650,543.06"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"2,450,000.00",,,,"2,450,000.00",,,,,,,,,,,,,,,,,,,,,,,
存货,"7,909,843.07","110,564,533.62","101,790,123.18","76,144,429.92","64,903,789.42","104,815,632.13","77,887,028.81","285,712,714.46","394,234,013.80","251,706,461.05","137,616,487.11","228,046,406.53","209,905,923.75","244,762,432.49","252,902,609.66","213,605,772.95","237,742,137.40","250,040,258.28","242,103,203.40","236,993,878.61","280,678,763.75","352,145,464.72","401,678,413.27","440,724,671.77","389,044,753.44","215,395,246.95","220,765,360.27","219,388,598.45","220,493,552.49","137,543,270.24","128,042,268.90","127,910,114.18","128,067,491.60","79,891,230.07","59,072,764.33","22,412,363.85","19,804,992.01","14,855,298.64","9,324,537.00"
其他应付款,"7,927,298.00","8,024,470.27","8,724,764.37","7,473,901.58","9,016,817.42","6,245,916.79","6,324,510.55","3,360,277.77","3,180,276.91","2,082,098.98","2,032,519.30","2,582,026.53","2,344,313.22","2,959,201.09","3,060,286.00","3,094,391.62","989,889.14","3,369,011.32","10,058,090.50","4,450,085.77","3,927,454.60","23,467,688.04","52,319,360.29","2,433,165.37","2,238,603.01","3,544,335.05","3,471,759.19","2,886,575.97","3,209,000.92","3,003,253.02","3,058,553.11","3,052,824.68","2,354,887.47","3,981,896.53","2,475,537.37","2,435,758.78","18,761,981.88","2,486,272.50","21,419,228.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00","27,500,000.00","27,500,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00"
其他流动资产,,,,,,,,,,,,,,"7,173,108.70","3,297,436.34","13,491,414.15","6,252,644.08","6,029,909.20","10,054,134.89","7,093,950.24","6,341,402.37","20,025,718.95","28,582,473.30","227,801,442.87","337,742,661.36","293,620,285.67","196,928,733.73","362,894,063.18","307,348,814.52","349,042,108.09","347,395,414.19","267,076,526.79","228,310,355.27","306,920,418.76","361,621,248.71","367,260,099.21","323,438,200.96","313,395,344.80","242,670,168.11"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"43,030,392.28","296,881,465.92","429,917,771.92","496,496,451.03","1,332,716,462.67","1,287,519,432.39","1,252,687,339.08","1,346,130,227.15","1,462,768,523.01","1,210,585,143.12","1,137,624,429.34","1,209,620,377.39","1,166,648,560.30","1,223,651,382.80","1,236,530,641.93","1,200,716,519.51","1,200,796,465.72","1,185,158,053.84","1,181,875,334.45","1,174,633,203.03","995,638,151.08","932,201,623.18","979,777,618.66","1,183,762,461.94","1,120,312,986.91","998,088,930.65","973,276,252.28","964,673,353.31","971,568,286.38","859,247,905.32","824,587,816.12","787,332,593.91","771,437,535.10","706,530,595.08","689,433,043.41","667,511,204.19","666,213,381.61","701,578,248.87","637,397,723.68"
流动负债合计,"38,057,477.58","247,223,411.28","278,533,930.52","314,420,799.26","364,155,348.21","306,643,829.93","264,567,663.51","385,392,276.02","476,178,741.27","306,941,821.52","233,866,653.59","322,696,581.84","295,229,456.36","371,184,093.72","372,619,936.88","339,656,789.99","360,589,163.44","360,117,452.06","357,240,825.50","343,032,836.48","401,201,793.56","616,819,696.68","667,928,945.81","613,274,059.43","543,388,405.49","383,283,163.07","364,194,645.77","363,901,212.90","363,098,333.77","237,750,215.54","204,647,502.95","188,254,638.87","176,773,426.96","181,826,648.53","146,058,407.46","118,186,923.88","129,050,054.31","108,988,064.35","109,795,774.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,"470,000,000.00","470,000,000.00","460,000,000.00","460,000,000.00","447,500,000.00","447,500,000.00","437,500,000.00","437,500,000.00","422,500,000.00","422,500,000.00","410,000,000.00","410,000,000.00","395,000,000.00","395,000,000.00","380,000,000.00","380,000,000.00","365,000,000.00","365,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,"5,765,325.54","8,579,681.54","9,479,936.00","9,479,936.00","14,112,560.00","12,752,000.00","11,765,456.00","10,685,456.00","9,582,080.00","8,464,302.51","6,596,848.00",,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00",,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"6,452,512.44","5,437,406.15",,,"10,000,000.00","9,908,175.45","9,908,175.45","9,908,175.45","9,908,175.45","10,976,146.26","11,214,581.27","11,214,581.27","11,214,581.27","8,160,972.22","7,466,833.21","8,681,872.86","25,610,807.52","54,224,449.33","53,149,022.57","55,035,399.87","55,837,126.09","53,793,509.22","51,506,549.88","8,736,227.73","9,229,697.93","12,514,098.49","11,249,855.14","11,908,674.14","11,928,718.16","10,529,890.83","10,215,260.51","9,960,473.99","54,629,279.47","55,039,261.81","54,989,131.49","55,053,118.81","55,082,177.28","65,840,336.03","56,529,188.42"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,"1,919,926.02","1,919,926.02","1,919,926.02","1,919,926.02",,,,,"3,023,990.00","3,023,990.00","1,857,952.28","1,339,084.37","1,000,000.00","300,000.00"
固定资产,"547,116.61","1,742,444.94","4,788,740.99","5,329,025.41","5,582,384.23","2,759,857.23","4,892,427.84","5,870,837.86","5,924,491.24","6,294,917.03","6,022,464.61","5,878,022.48","5,492,435.35","9,222,282.26","8,643,627.81","8,374,559.88","7,519,515.00","7,747,417.97","7,819,559.81","7,557,835.93","7,526,784.70","645,379,075.64","639,195,459.59","620,012,596.51","613,203,554.53","610,313,130.44","602,532,977.08","596,666,866.27","589,795,553.45","585,551,302.52","578,644,670.53","571,697,164.14","563,544,494.50","391,725,814.81","387,068,037.86","381,028,761.74","381,841,571.29","377,220,865.34","374,164,125.94"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,"9,666,883.57","9,633,431.24","8,797,996.95","8,764,544.61","8,731,092.28","8,697,639.95","8,664,187.61","8,630,735.28","8,597,282.94","8,563,830.61","8,530,378.26","8,496,925.92","8,463,473.60","8,395,806.11","8,328,138.62","8,260,471.13","8,192,803.64","12,263,242.22"
在建工程,,,,,,,"13,001,130.40",,,"89,390,797.74","82,582,148.94","118,527,840.84","124,951,837.96","156,026,334.84","85,755,736.37","99,982,142.43","103,623,241.05","112,146,194.48","222,577,999.04","227,149,934.29","410,056,338.69","413,377,658.96","411,595,272.68","61,917,176.50","61,908,758.20","54,748,493.65","59,557,436.65","58,201,418.68","59,401,418.68","53,192,875.66","53,192,875.66","53,299,119.85","53,341,336.08","50,832,000.00","51,132,000.00","54,765,765.57","50,974,697.45",,
其他非流动负债,,,,,,,,,,,,"4,000,000.00","4,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,"1,152,136.76","1,152,136.76","1,152,136.76","113,723.10","192,789.00","2,221,663.63","2,087,861.48",,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,"4,000,000.00","4,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","12,000,000.00","12,000,000.00","491,666,883.57","491,983,431.24","481,097,996.95","481,014,544.61","470,151,018.30","470,117,565.97","460,084,113.63","460,050,661.30","443,097,282.94","443,063,830.61","430,530,378.26","430,496,925.92","418,487,463.60","418,419,796.11","402,186,090.90","401,599,555.50","374,192,803.64","378,234,794.18"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"38,057,477.58","247,223,411.28","278,533,930.52","314,420,799.26","364,155,348.21","306,643,829.93","264,567,663.51","385,392,276.02","476,178,741.27","306,941,821.52","233,866,653.59","326,696,581.84","299,229,456.36","379,184,093.72","380,619,936.88","347,656,789.99","368,589,163.44","368,117,452.06","365,240,825.50","355,032,836.48","413,201,793.56","1,108,486,580.25","1,159,912,377.05","1,094,372,056.38","1,024,402,950.10","853,434,181.37","834,312,211.74","823,985,326.53","823,148,995.07","680,847,498.48","647,711,333.56","618,785,017.13","607,270,352.88","600,314,112.13","564,478,203.57","520,373,014.78","530,649,609.81","483,180,867.99","488,030,568.95"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"10,000,000.00","33,000,000.00","44,000,000.00","44,000,000.00","59,000,000.00","59,000,000.00","59,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","118,000,000.00","177,000,000.00","177,000,000.00","177,000,000.00","265,499,995.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"525,500.00","935,551.03","77,935,551.03","77,935,551.03","840,733,357.58","840,733,357.58","840,733,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","811,233,357.58","812,650,539.97","753,650,539.97","753,650,539.97","751,329,079.70","662,829,084.70"
无形资产,"2,001,503.21","1,831,328.40","24,544,622.22","22,642,676.40","21,704,891.07","24,285,896.45","23,081,479.87","55,356,875.20","53,963,216.42","52,498,564.12","68,778,212.12","49,742,614.88","48,457,536.13","47,075,876.18","116,478,152.14","106,691,336.93","111,119,685.27","107,933,256.22","99,008,892.16","98,544,558.13","136,050,189.41","166,550,832.91","163,543,956.55","185,224,498.19","177,069,335.03","177,392,667.42","171,511,022.96","165,725,070.39","159,259,597.40","159,163,984.78","153,936,205.71","147,987,703.62","141,894,513.54","134,656,834.98","128,872,563.93","121,970,500.81","115,092,779.58","58,000,321.00","82,513,725.39"
盈余公积,"349,833.85","2,146,683.75","6,089,171.47","6,089,171.47","6,089,171.47","12,399,378.07","12,399,378.07","12,399,378.07","12,399,378.07","19,609,761.52","19,609,761.52","19,609,761.52","19,609,761.52","21,679,328.95","21,679,328.95","21,679,328.95","21,679,328.95","23,225,674.71","23,225,674.71","23,225,674.71","23,225,674.71","24,533,091.27","24,533,091.27","24,533,091.27","24,533,091.27","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14","24,446,911.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,999,039.00","44,000,423.82","46,101,342.71"
商誉,,,,,,,,,,,,,,"920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","33,454,813.51","33,454,813.51","33,454,813.51","60,421,748.44","60,421,748.44","29,460,329.92","29,460,329.92","29,460,329.92","29,460,329.92","29,460,329.92","29,460,329.92","920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","920,299.19","85,869,936.09"
未分配利润,"3,148,504.62","19,320,153.73","50,505,427.17","84,494,539.81","104,622,762.11","110,363,245.38","131,951,535.06","103,729,913.73","115,136,968.13","113,643,417.61","123,389,713.40","120,312,335.48","110,389,309.75","114,117,755.12","116,458,471.03","124,072,111.64","115,305,613.86","132,020,042.58","132,779,791.35","139,160,380.56","126,788,828.75","141,868,627.22","123,130,614.51","117,521,458.79","107,819,833.78","144,402,029.82","129,621,255.34","118,839,085.88","113,676,452.58","79,783,703.84","67,359,831.24","65,708,497.87","81,194,065.64","-184,463,982.15","-175,071,113.53","-162,060,196.64","-158,745,125.78","-147,775,507.17","-145,339,292.23"
长期待摊费用,,"887,846.72","478,237.93","334,766.59","263,030.92","191,295.25","93,726.64","2,209,681.44","2,075,843.60","1,964,637.71","1,853,431.82","1,742,225.93","1,631,020.04","1,519,814.15","1,408,608.26","1,297,402.37","1,192,113.14","1,074,990.59","963,784.70","852,578.81","741,372.92","630,167.03","311,376.67","244,653.10","177,929.53","111,205.96","44,482.39",,,"917,475.73","864,719.00","783,651.59","702,584.18","1,242,500.08","1,126,282.66","1,010,065.24","893,847.82","831,675.85","712,662.97"
少数股东权益,,"4,900,000.00","5,183,398.33","5,992,040.35","6,819,285.19","7,764,616.69","8,533,329.53","9,118,495.94","21,336,777.97","22,098,971.47","22,947,832.28","21,243,048.07","22,100,425.66","22,663,790.85","22,966,971.02","18,049,594.81","32,989,352.55","33,014,138.89","165,359,084.84","165,497,348.96","163,901,227.31","165,159,706.13","165,572,053.90","18,984,539.46","18,792,450.49","19,497,383.13","18,377,664.85","18,820,815.50","19,676,228.09","19,871,816.76","18,182,931.88","18,215,440.42","28,429,073.89","28,209,085.00","25,618,850.81","25,343,400.11","25,345,155.72","10,018,194.66","37,791,670.81"
递延所得税资产,"49,791.51","745,307.66","2,518,105.46","2,363,856.95","2,573,474.13","2,759,834.88","4,041,048.47","6,285,064.24","6,892,973.30","8,051,667.72","10,286,594.27","10,787,341.70","13,702,037.31","13,704,516.58","13,754,166.55","14,027,049.80","15,862,552.73","15,233,867.44","15,837,190.98","14,807,551.62","16,853,316.51","13,528,632.61","13,725,183.93","15,131,142.07","13,263,673.65","17,707,684.06","17,681,721.78","18,012,461.47","18,090,718.02","1,790,944.90","1,703,909.81","1,539,608.98","1,235,110.20","1,401,110.63","1,190,966.30","1,102,886.69","938,230.52","720,687.28","883,544.23"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"20,000.00",,,,"81,180,632.61","80,236,157.52","80,155,417.52","80,155,417.52","70,677,322.45","70,677,322.45","70,677,322.45","70,677,322.45","62,868,608.87","62,868,608.87","62,868,608.87","62,868,608.87","55,391,067.12","55,391,067.12","55,391,067.12","55,391,067.12","49,086,688.94","49,086,688.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"9,050,923.77","10,644,333.87","32,329,706.60","36,435,650.89","48,703,461.89","49,384,995.26","64,497,924.67","93,743,194.19","91,516,700.01","180,942,186.58","191,422,889.03","207,474,707.10","213,913,750.57","243,226,943.42","234,427,423.53","239,974,663.46","267,000,350.66","300,452,611.98","433,963,399.53","437,516,395.26","660,712,730.83","1,437,083,921.05","1,422,623,566.74","1,000,882,041.54","984,468,696.31","972,924,932.39","962,715,148.37","950,652,143.32","938,613,658.08","874,935,382.48","862,346,549.28","869,056,630.23","899,136,226.03","691,208,888.62","680,690,348.55","671,242,465.17","661,134,670.25","552,620,873.63","649,759,871.98"
所有者权益(或股东权益)合计,"14,023,838.47","60,302,388.51","183,713,548.00","218,511,302.66","1,017,264,576.35","1,030,260,597.72","1,052,617,600.24","1,054,481,145.32","1,078,106,481.75","1,084,585,508.18","1,095,180,664.78","1,090,398,502.65","1,081,332,854.51","1,087,694,232.50","1,090,338,128.58","1,093,034,392.98","1,099,207,652.94","1,117,493,213.76","1,250,597,908.48","1,257,116,761.81","1,243,149,088.35","1,260,798,963.98","1,242,488,808.35","1,090,272,447.10","1,080,378,733.12","1,117,579,681.67","1,101,679,188.91","1,091,340,170.10","1,087,032,949.39","1,053,335,789.32","1,039,223,031.84","1,037,604,207.01","1,063,303,408.25","797,425,371.57","805,645,188.39","818,380,654.58","796,698,442.05","771,018,254.51","799,127,026.71"
资产总计,"52,081,316.05","307,525,799.79","462,247,478.52","532,932,101.92","1,381,419,924.56","1,336,904,427.65","1,317,185,263.75","1,439,873,421.34","1,554,285,223.02","1,391,527,329.70","1,329,047,318.37","1,417,095,084.49","1,380,562,310.87","1,466,878,326.22","1,470,958,065.46","1,440,691,182.97","1,467,796,816.38","1,485,610,665.82","1,615,838,733.98","1,612,149,598.29","1,656,350,881.91","2,369,285,544.23","2,402,401,185.40","2,184,644,503.48","2,104,781,683.22","1,971,013,863.04","1,935,991,400.65","1,915,325,496.63","1,910,181,944.46","1,734,183,287.80","1,686,934,365.40","1,656,389,224.14","1,670,573,761.13","1,397,739,483.70","1,370,123,391.96","1,338,753,669.36","1,327,348,051.86","1,254,199,122.50","1,287,157,595.66"
负债和所有者(或股东权益)合计,"52,081,316.05","307,525,799.79","462,247,478.52","532,932,101.92","1,381,419,924.56","1,336,904,427.65","1,317,185,263.75","1,439,873,421.34","1,554,285,223.02","1,391,527,329.70","1,329,047,318.37","1,417,095,084.49","1,380,562,310.87","1,466,878,326.22","1,470,958,065.46","1,440,691,182.97","1,467,796,816.38","1,485,610,665.82","1,615,838,733.98","1,612,149,598.29","1,656,350,881.91","2,369,285,544.23","2,402,401,185.40","2,184,644,503.48","2,104,781,683.22","1,971,013,863.04","1,935,991,400.65","1,915,325,496.63","1,910,181,944.46","1,734,183,287.80","1,686,934,365.40","1,656,389,224.14","1,670,573,761.13","1,397,739,483.70","1,370,123,391.96","1,338,753,669.36","1,327,348,051.86","1,254,199,122.50","1,287,157,595.66"
