科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"3,157,163,189.04","2,735,479,786.06","2,693,157,892.66","2,306,283,005.34","2,965,398,108.60","3,246,086,204.13","2,334,805,708.50","1,926,013,156.99","3,654,672,867.42","3,774,199,560.33","3,990,970,518.21","2,794,075,240.83","4,077,797,305.66","3,938,179,090.36","5,204,049,380.71","3,628,225,928.68","2,132,230,017.84","1,536,015,305.94","1,427,120,932.26","1,803,757,796.05","1,486,064,029.77","1,483,368,182.12","1,274,588,321.44","1,371,255,599.56","1,294,614,097.13","1,113,893,154.41","1,418,399,339.13","1,284,832,460.38","1,258,292,632.73","913,645,636.53","1,022,064,220.36","744,188,233.63","577,922,165.42","272,324,697.27","415,275,522.46","632,192,967.99","385,172,538.41","197,859,882.62","197,642,926.15","1,068,110,056.75","515,624,234.94","400,671,231.15","1,013,304,026.69","1,266,472,822.50","1,778,451,192.45","842,071,458.15","757,776,928.48","482,147,889.94","436,759,893.77"
短期借款,"200,000,000.00",,,,,"967,020,000.00","192,888,000.00",,"413,805,520.00","282,677,564.00","520,555,698.70",,,"153,372,000.00","159,998,000.00",,,,"1,300,000,000.00","1,500,000,000.00","1,200,000,000.00","600,000,000.00","1,600,000,000.00","2,000,000,000.00","2,400,000,000.00","1,900,000,000.00","1,800,000,000.00","2,000,000,000.00","2,000,000,000.00","1,800,000,000.00","1,800,000,000.00","2,000,000,000.00","1,800,000,000.00","2,200,000,000.00","2,200,000,000.00","2,000,000,000.00","2,500,000,000.00","2,500,000,000.00","2,750,000,000.00","2,000,000,000.00","1,000,000,000.00","1,200,000,000.00","800,000,000.00",,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"826,674,590.00","1,379,367,619.14","2,204,216,224.14","2,292,266,759.29","2,851,723,049.43","3,917,520,846.00","3,866,037,994.31","2,728,378,177.24","1,910,910,646.30","3,125,093,023.05","4,445,488,014.11","5,547,653,948.90","4,606,828,789.25","5,914,483,307.80","4,882,596,614.43","6,919,992,866.00","6,063,657,511.00","7,550,209,331.00","6,512,851,023.31","5,247,250,676.30","4,194,289,782.00","3,895,968,377.93","5,002,684,010.48","3,616,648,980.40","4,560,367,346.59","6,010,479,953.00","6,236,642,807.76","6,908,869,245.01","6,311,708,140.75","7,015,058,051.52","6,096,858,340.20","6,079,901,423.88","4,272,343,270.05","4,569,536,529.15","3,609,422,153.04","4,679,783,285.48","3,700,674,463.01","3,138,481,621.71","5,305,576,264.80","6,242,175,874.27","5,025,831,001.11","5,099,118,841.04","5,053,014,161.47","6,702,176,536.43","4,512,008,986.63","3,742,528,216.93","3,878,179,842.84","5,243,004,001.14","4,256,227,235.20"
应付票据,,,,,,,,,,,,"188,812,771.78",,"1,887,400.00","1,602,900.00","2,814,400.00","4,871,463.00","5,142,500.00","12,596,200.00","19,135,000.00","29,086,400.00","30,787,627.00","8,542,006.00","14,410,486.00","180,889,222.00","244,081,978.00","251,197,903.00","387,221,435.96","221,160,442.11","77,877,324.75","49,455,631.59","106,661,114.63","91,103,415.98","65,712,181.89","263,973,859.32","249,981,444.38","384,070,115.22","412,004,083.72","249,037,424.04","649,877,788.45","364,089,484.14","150,013,827.07","182,159,070.11","211,959,181.88","88,665,706.52","138,503,677.05",,"1,445,860,299.73",
应收账款,"125,466,945.29","93,494,600.03","96,180,673.77","70,699,805.81","105,911,554.29","243,087,565.18","215,728,473.14","198,486,931.57","232,665,352.58","224,169,750.58","109,070,209.40","73,648,830.41","207,685,439.68","198,031,562.87","212,540,572.48","86,430,798.49","249,961,596.06","259,096,891.29","214,432,586.17","79,102,432.13","355,586,791.81","534,004,842.18","415,878,746.04","88,297,941.16","435,766,207.90","417,036,355.81","364,048,280.80","80,010,414.60","362,667,366.22","272,229,194.63","183,910,443.48","35,308,182.88","217,449,443.30","159,725,983.90","349,895,782.64","24,299,956.01","70,459,815.76","245,415,541.85","347,310,716.81","166,079,059.11","525,945,018.14","467,717,557.81","524,594,135.43","180,965,357.66","217,440,791.24","783,049,857.04","1,054,006,482.02","1,543,920,221.51","1,564,842,961.51"
应付账款,"2,973,118,466.57","2,831,725,338.43","2,982,821,312.53","2,576,806,175.42","3,257,617,841.48","3,578,759,435.46","3,252,227,880.49","2,650,833,854.89","3,138,628,460.73","4,229,114,954.23","5,454,104,627.20","4,664,135,823.10","5,145,785,169.63","5,161,173,530.43","5,734,171,608.30","5,788,248,841.24","5,542,966,347.95","5,666,963,836.98","3,742,348,416.09","4,042,231,314.09","5,074,542,277.73","4,542,487,705.03","5,042,139,511.76","4,605,131,228.88","4,636,647,647.62","5,896,130,884.67","6,758,910,663.36","7,607,214,578.68","6,382,273,563.89","7,745,544,701.15","7,289,600,188.79","7,131,717,697.86","5,279,602,940.10","5,586,936,507.62","4,509,871,786.00","4,472,130,501.59","4,011,038,996.33","3,911,566,841.31","5,256,038,727.77","5,771,967,813.91","5,482,923,901.33","5,175,577,287.68","4,878,512,099.82","6,262,065,821.53","5,220,907,812.23","5,283,255,671.43",,"5,400,007,051.84",
预付款项,"198,452,114.43","204,680,079.98","206,018,001.84","200,973,654.99","270,487,071.03","293,069,495.57","290,020,332.63","74,315,892.24","247,962,839.71","940,543,574.44","447,929,333.56","225,870,877.71","278,599,740.42","300,425,967.90","235,667,197.83","61,596,821.15","161,195,759.90","572,422,599.19","524,790,262.22","611,791,648.86","1,903,463,678.93","1,135,355,771.26","1,970,058,933.92","1,278,277,783.88","1,429,539,762.19","1,458,650,710.16","1,410,807,033.83","415,737,808.94","310,938,665.68","815,713,938.54","311,551,949.51","207,479,685.71","271,694,691.10","504,477,184.63","240,176,177.69","199,505,307.17","531,146,392.30","784,538,955.73","332,854,086.03","269,352,248.55","270,354,813.10","236,022,428.82","218,919,866.64","220,836,435.31","430,467,652.87","577,102,249.12","328,251,784.26","235,199,310.24","289,196,060.21"
预收款项,"120,547,044.47","200,732,426.62","328,719,999.76","785,471,225.41","296,760,638.99","288,072,130.56","262,883,085.51","519,440,442.16","407,068,508.19","575,117,532.64","542,431,186.82","777,455,034.05","549,265,546.59","465,675,528.24","738,749,489.35","1,049,171,766.37","681,155,782.75","864,237,515.76","627,458,203.78","876,121,319.90","678,340,930.57","503,305,401.57","730,780,793.78","1,252,459,019.36","593,158,290.30","711,054,703.98","772,163,449.61","1,303,434,950.36","859,780,405.01","778,656,286.93","704,455,484.49","865,923,583.47","731,910,697.23","651,249,633.67","713,783,328.96","805,662,608.74","567,053,351.64","633,568,636.05","550,334,081.62","1,546,386,620.32","957,851,807.87","776,426,226.09","996,034,523.71","1,932,519,061.65","1,329,825,316.49","802,480,947.89","908,154,860.26","615,728,157.75","813,695,326.10"
