科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"7,724,651.24","8,062,911.36","9,154,377.36","17,436,296.42","15,229,261.45","11,934,631.58","14,784,814.71","16,757,401.17","20,039,603.02","16,435,214.76","19,420,036.18","21,735,780.47","22,553,052.31","17,040,620.75","18,526,328.09","22,804,055.72","27,167,953.14","14,620,149.17","14,192,866.04","15,378,969.58","19,364,523.15","16,733,985.22","18,079,716.02","21,568,145.82","18,776,985.38","18,805,006.18","19,471,804.60","18,980,757.38","18,169,987.08","15,956,475.38","16,366,190.03"
应付职工薪酬,"31,317,756.64","33,977,139.31","50,926,036.97","36,718,772.36","48,004,515.87","81,125,228.97","61,017,071.61","60,918,739.65","70,005,998.10","77,007,035.84","46,452,211.00","50,196,271.02","56,152,246.37","71,489,183.52","45,638,763.75","51,409,440.47","58,608,976.55","78,531,237.56","51,666,771.43","56,223,741.42","60,883,812.93","89,260,025.21","55,823,565.82","62,647,471.57","65,805,825.19","78,495,692.47","44,851,292.49","57,386,759.86","63,426,949.36","97,285,485.44","48,766,159.01"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"14,360,992.82","18,241,657.51","1,212,975.81","-7,344,163.45","-3,267,738.59","-623,252.92","5,351,280.78","-5,696,827.56","-11,386,891.04","48,605,094.46","93,113,275.03","42,456,239.14","58,982,569.82","65,779,585.11","60,266,178.10","23,473,197.37","47,772,842.19","28,878,012.84","50,735,574.42","27,750,337.31","56,972,641.97","47,222,042.04","62,129,622.08","25,229,188.30","44,629,901.47","49,433,961.81","67,537,065.84","35,736,522.83","65,531,615.80","69,362,902.54","95,426,201.00"
应收利息,,,,,,,,,,,,,,,,,,,,"1,675,731.50","2,745,819.09","3,298,568.83","3,079,604.10","3,915,840.15","3,384,398.21","3,734,420.25","4,534,745.36","3,858,404.10","4,398,495.37","4,864,954.27","4,250,582.82"
应付利息,"141,277.38",,,,,,,,,,,,,,,,,,,"881,492.34","2,057,301.87","2,946,428.49","3,514,506.90",,,"1,850,000.01","3,700,000.02","5,550,000.03",,"1,850,000.01","3,700,000.02"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"115,500,000.00",,,,,,,,,,"303,187,500.00",,,,"236,250,000.00",,,,,,,,,,,,,,,
存货,"369,692,662.61","334,477,099.34","448,609,203.85","447,883,790.68","684,974,459.28","722,209,715.07","624,096,524.32","620,574,878.36","778,902,810.96","649,879,448.44","583,950,755.83","588,400,613.92","701,386,515.21","625,035,153.52","580,317,542.44","607,535,014.73","654,670,545.06","593,382,744.24","529,740,774.25","505,108,706.05","600,647,027.28","584,341,742.18","540,825,807.20","563,798,045.91","720,519,785.89","736,488,522.75","636,495,521.03","615,455,161.99","764,323,071.59","738,953,278.51","620,257,407.21"
其他应付款,"112,921,167.37","177,491,160.41","47,255,185.71","51,345,271.86","43,594,914.11","52,170,058.58","51,840,696.46","49,894,062.32","48,980,710.06","52,704,680.37","50,476,040.70","54,138,639.98","33,685,051.88","37,863,247.28","32,547,260.18","34,303,005.71","31,005,631.55","39,715,006.82","33,367,435.52","33,297,493.63","33,087,946.44","45,164,555.04","35,135,970.45","34,152,769.90","33,447,462.66","45,294,663.32","42,203,834.97","42,313,343.78","46,310,211.35","53,079,244.87","51,971,802.79"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,"1,858,308.01","1,205,174.72","842,352.73","569,421.89","1,602,462.73","1,425,021.02","1,326,235.45","984,833.56","706,086.69","488,427.40","428,408.52","965,184.20","56,182,639.25","55,513,557.33","239,481,600.59","239,440,183.81","284,443,612.16","261,129,568.26","272,932,415.83","74,090,641.80","64,363,503.06","64,599,790.13"
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,"158,500,000.00","133,500,000.00","40,000,000.00","48,000,000.00","216,416,289.18","772,222,553.13","564,147,965.07","790,504,626.86","1,283,747,038.18","1,310,331,995.66","1,364,569,601.44","1,973,588,711.09","2,016,980,636.13","2,136,969,068.59","1,088,693,470.33","994,349,636.03","928,123,568.92","1,123,934,989.08","767,297,935.12","886,298,689.48","1,373,755,871.18","1,585,093,512.30","978,837,753.88","1,116,641,871.74","1,286,502,045.92","1,277,973,077.33"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"584,799,580.65","755,084,594.27","970,998,516.17","3,594,254,163.39","3,787,492,248.62","4,005,464,502.24","4,030,798,076.49","3,759,128,531.90","3,957,905,970.39","3,988,870,546.98","4,133,200,007.48","4,013,984,085.84","3,906,183,788.96","4,003,413,313.54","4,075,740,650.69","3,950,736,551.09","3,877,223,137.03","3,788,188,547.14","3,858,753,701.50","3,350,492,645.29","3,278,616,146.19","2,937,068,702.25","3,021,781,332.17","2,620,415,216.52","2,944,070,844.28","3,170,793,477.90","3,230,399,619.22","2,592,249,592.57","2,685,013,016.32","2,832,343,965.44","2,755,725,464.06"
流动负债合计,"567,733,899.74","699,260,737.80","616,299,443.19","556,027,682.03","800,852,554.23","778,917,789.46","623,476,995.53","618,089,335.89","765,119,103.94","716,931,041.89","672,125,759.35","892,080,400.98","675,532,753.12","694,099,797.61","606,337,457.26","784,567,905.12","660,125,159.84","691,110,031.07","618,490,398.64","1,132,931,801.21","1,122,801,980.00","1,092,916,848.18","1,028,887,994.89","661,639,197.43","793,772,809.49","846,099,912.03","731,897,234.54","678,666,728.23","825,421,569.17","866,288,295.37","730,765,644.12"
可供出售金融资产,,,,,,,,,,,,,,,,,,"184,760,000.00","184,760,000.00","727,760,000.00","709,760,000.00","1,050,109,557.66","1,039,151,900.07","886,865,546.83","1,026,041,560.16","986,867,774.73","1,016,708,859.05","1,098,141,086.56","1,250,123,312.52","2,222,421,265.69","2,077,792,403.31"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,"23,000,000.00","14,800,000.00","14,000,000.00","103,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,"198,867,924.53","198,956,886.80","199,045,849.07","199,134,811.34","199,223,773.59","199,316,205.36","199,408,637.13"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"135,838,296.00","260,360,525.93","260,360,525.93","259,168,090.83","259,168,090.83","261,116,995.53","261,116,995.53","269,487,433.03","269,487,433.03","293,945,815.99","363,457,782.78"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,"22,576,393.04","27,611,226.76","26,900,224.00","26,542,271.38","46,139,443.93","47,285,054.46","46,666,586.95","44,873,836.35","51,677,902.40","49,838,429.04","64,873,929.89","63,086,450.38","122,076,032.80","118,479,216.63","135,438,527.91","132,973,399.70","138,571,814.35","167,123,090.84","171,156,036.22","204,173,325.29","265,632,899.83","272,433,130.94","275,114,692.75","307,699,790.94","375,294,172.90","376,176,243.48","376,621,348.98","372,615,492.08","396,822,235.80","391,617,596.63"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"273,558,959.37","285,082,474.13","299,226,637.22","332,821,539.27","382,427,844.98","402,253,207.43","421,388,831.38","479,383,071.96","539,829,803.99","556,375,238.27","574,404,279.28","569,337,993.55","589,098,859.04","837,174,178.75","829,196,505.57","820,117,624.93","806,721,370.39","803,039,308.71","763,309,810.26","752,770,996.03","704,405,968.22","665,993,188.25","643,807,205.03","624,775,947.21","577,384,834.89","503,845,520.86","487,409,501.64","474,406,179.65","469,061,478.36","433,785,749.43","423,250,944.82"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,"51,584.38",,,"12,302.40",,,,,,
在建工程,"73,591,099.43","85,795,374.05","146,407,333.05","153,652,575.55","195,337,499.76","166,153,736.81","176,788,382.08","198,374,430.56","226,820,430.86","238,476,484.18","253,987,703.48","279,315,811.57","299,098,560.50","2,323,278.14","2,674,734.45","3,455,126.28","5,615,922.09","4,870,220.58","4,870,220.58","4,938,220.58","4,938,220.58","3,247,941.70","5,891,008.97","6,947,987.43","6,629,063.09","3,964,648.81","5,475,217.07","11,267,880.47","4,201,321.55","4,088,381.65","7,978,187.08"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,,,,"6,020,008.46","5,833,560.67","5,794,511.18","6,151,479.31","12,026,061.56","11,787,175.95","13,355,235.36","213,516,905.95","212,929,574.98","216,298,996.02","219,127,224.83","219,384,629.99","216,404,630.17","217,965,353.84"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"567,733,899.74","699,260,737.80","616,299,443.19","556,027,682.03","800,852,554.23","778,917,789.46","623,476,995.53","618,089,335.89","765,119,103.94","716,931,041.89","672,125,759.35","892,080,400.98","675,532,753.12","694,099,797.61","606,337,457.26","784,567,905.12","660,125,159.84","697,130,039.53","624,323,959.31","1,138,726,312.39","1,128,953,459.31","1,104,942,909.74","1,040,675,170.84","674,994,432.79","1,007,289,715.44","1,059,029,487.01","948,196,230.56","897,793,953.06","1,044,806,199.16","1,082,692,925.54","948,730,997.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,345,600.00","77,951,600.00","452,930,000.00","572,930,000.00","572,930,000.00","572,930,000.00","572,930,000.00","578,657,500.00","578,657,500.00","578,657,500.00","579,257,500.00","578,665,500.00","578,665,500.00","578,462,300.00","578,462,300.00","578,462,300.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00","574,637,150.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"29,817,467.14","239,360.54","91,310,659.87","2,524,934,334.77","2,525,842,558.07","2,524,359,212.44","2,524,359,212.44","2,596,170,264.24","2,601,171,916.01","2,607,665,682.10","2,615,616,898.86","2,612,994,671.00","2,614,745,225.56","2,602,618,494.13","2,603,553,227.26","2,608,395,462.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30","2,575,797,211.30"
无形资产,"92,686,440.17","109,691,224.49","117,577,864.23","116,697,605.37","116,253,458.46","117,807,734.38","117,035,196.70","150,179,926.93","153,461,732.20","168,263,983.72","167,657,147.50","167,413,788.36","165,745,201.79","146,715,972.65","145,067,345.06","144,654,301.96","142,974,448.43","143,882,451.49","142,557,585.63","140,833,474.75","146,027,759.77","145,261,826.77","140,381,183.53","136,756,627.76","134,949,751.08","126,044,883.98","123,393,630.05","120,505,818.92","121,065,970.83","119,227,837.82","117,579,451.75"
盈余公积,"18,783,002.19","47,972,840.94","37,037,735.60","37,037,735.60","37,037,735.60","92,365,753.33","92,365,753.33","92,365,753.33","92,365,753.33","162,797,964.03","162,797,964.03","162,797,964.03","162,797,964.03","195,259,072.79","195,259,072.79","195,259,072.79","195,259,072.79","213,952,099.45","213,952,099.45","213,952,099.45","213,952,099.45","256,315,040.38","256,315,040.38","256,315,040.38","256,315,040.38","287,318,575.00","287,318,575.00","287,318,575.00","287,318,575.00","287,318,575.00","287,318,575.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"266,628,960.01","397,204,845.60","327,425,326.94","562,764,065.23","688,730,261.82","789,990,526.61","997,945,310.98","784,148,437.49","917,247,073.46","1,044,223,666.22","1,235,080,272.86","929,658,161.71","1,064,870,378.08","1,143,998,906.41","1,288,570,807.25","957,533,933.72","1,045,645,623.37","1,070,902,996.88","1,198,843,301.21","719,189,657.92","772,917,237.55","858,153,694.20","986,557,866.91","768,375,543.28","883,484,724.77","962,780,704.17","1,121,902,904.72","612,407,030.69","731,379,991.38","882,207,211.11","1,075,338,788.77"
长期待摊费用,"2,304,471.16","5,603,075.90","13,188,515.38","12,409,632.48","10,258,534.25","17,151,182.44","14,194,582.74","30,665,194.97","25,556,046.47","19,218,768.19","16,412,016.80","11,761,933.14","9,860,703.72","7,065,093.04","6,429,807.99","5,173,798.25","4,579,888.81","4,935,792.10","5,611,735.21","6,342,891.64","6,147,360.94","11,144,200.30","11,868,532.45","14,835,991.07","19,871,698.92","29,222,525.00","29,383,901.13","30,876,571.96","43,004,174.56","48,597,872.45","44,323,435.54"
少数股东权益,"83,849,444.57","66,571,514.73","66,746,573.71",,,,,,,,,,,,,,,,,,"4,983,839.63","4,926,990.67","4,759,474.09","4,371,825.70","4,209,874.77","3,577,816.29","3,301,850.85","3,189,602.32","1,888,455.99",,
递延所得税资产,"217,822.87","2,367,763.73","1,939,646.50","1,715,817.40","1,862,722.64","2,813,156.67","2,813,156.67","4,277,376.76","5,371,109.64","10,474,263.78","9,919,364.03","10,674,546.47","15,243,699.39","41,592,253.03","42,258,823.74","39,003,103.66","50,365,152.84","46,399,588.99","43,664,293.52","44,680,001.88","59,748,578.67","50,706,097.00","45,810,380.75","43,996,767.36","57,499,250.40","54,035,552.76","48,795,587.81","48,303,467.30","63,803,949.26","54,042,211.89","48,945,057.14"
外币报表折算价差,,,,"-1,242,260.17","-2,218,529.63","-780,317.94","-773,991.76","-756,170.92","-742,416.84","-779,127.47","-792,838.69","-854,033.30","-873,310.40","-907,825.82","-871,938.87","-868,293.29","-875,013.08",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"76,139,539.25","58,666,608.80","57,980,575.60","47,421,246.61","53,170,623.17","51,463,841.56","24,771,346.56","30,135,884.93","16,877,347.72","16,024,179.72","14,015,850.28","35,374,327.88","4,053,075.64","4,522,845.32","5,435,895.86","7,055,544.21","8,973,258.61","11,049,910.21","9,834,619.72","12,351,199.29","7,459,747.30","4,359,992.55"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"442,358,793.00","534,116,305.34","620,751,223.14","658,197,394.07","835,682,331.47","752,318,461.66","779,505,204.03","909,546,588.13","995,912,959.51","1,120,626,179.79","1,130,885,548.93","1,161,358,578.58","1,189,554,721.43","1,210,117,431.58","1,195,570,275.00","1,172,613,829.55","1,173,366,067.19","1,343,336,523.94","1,327,920,915.76","1,862,497,471.38","2,006,413,837.35","2,456,509,313.08","2,424,226,712.99","2,253,897,547.10","2,396,299,584.52","2,349,365,333.18","2,359,509,845.97","2,439,444,406.59","2,605,714,331.48","3,580,391,118.02","3,479,304,851.60"
所有者权益(或股东权益)合计,"459,424,473.91","589,940,161.81","975,450,296.12","3,696,423,875.43","3,822,322,025.86","3,978,865,174.44","4,186,826,284.99","4,050,585,784.14","4,188,699,825.96","4,392,565,684.88","4,591,959,797.06","4,283,262,263.44","4,420,205,757.27","4,519,430,947.51","4,664,973,468.43","4,338,782,475.52","4,390,464,044.38","4,434,395,031.55","4,562,350,657.95","4,074,263,804.28","4,156,076,524.23","4,288,635,105.59","4,405,332,874.32","4,199,318,330.83","4,333,080,713.36","4,461,129,324.07","4,641,713,234.63","4,133,900,046.10","4,245,921,148.64","5,330,042,157.92","5,286,299,317.70"
资产总计,"1,027,158,373.65","1,289,200,899.61","1,591,749,739.31","4,252,451,557.46","4,623,174,580.09","4,757,782,963.90","4,810,303,280.52","4,668,675,120.03","4,953,818,929.90","5,109,496,726.77","5,264,085,556.41","5,175,342,664.42","5,095,738,510.39","5,213,530,745.12","5,271,310,925.69","5,123,350,380.64","5,050,589,204.22","5,131,525,071.08","5,186,674,617.26","5,212,990,116.67","5,285,029,983.54","5,393,578,015.33","5,446,008,045.16","4,874,312,763.62","5,340,370,428.80","5,520,158,811.08","5,589,909,465.19","5,031,693,999.16","5,290,727,347.80","6,412,735,083.46","6,235,030,315.66"
负债和所有者(或股东权益)合计,"1,027,158,373.65","1,289,200,899.61","1,591,749,739.31","4,252,451,557.46","4,623,174,580.09","4,757,782,963.90","4,810,303,280.52","4,668,675,120.03","4,953,818,929.90","5,109,496,726.77","5,264,085,556.41","5,175,342,664.42","5,095,738,510.39","5,213,530,745.12","5,271,310,925.69","5,123,350,380.64","5,050,589,204.22","5,131,525,071.08","5,186,674,617.26","5,212,990,116.67","5,285,029,983.54","5,393,578,015.33","5,446,008,045.16","4,874,312,763.62","5,340,370,428.80","5,520,158,811.08","5,589,909,465.19","5,031,693,999.16","5,290,727,347.80","6,412,735,083.46","6,235,030,315.66"
