科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"33,031,034.10","34,728,333.23","38,423,360.41","7,401,436.13","20,065,379.54","29,007,391.45","41,713,264.95","17,575,075.05","22,236,886.79","25,939,578.56","48,364,220.24","18,805,654.07","32,208,785.18","46,336,462.44","68,789,588.19","23,763,078.13","35,146,571.45","57,923,461.43","82,863,375.22","28,045,708.14","42,443,516.76","65,969,119.30","95,402,312.75","28,436,110.44","46,554,968.10","70,455,707.13","99,313,422.43","37,314,331.83","61,652,759.08","83,587,435.33","117,659,508.39","39,836,044.05","74,846,587.52"
取得借款收到的现金,"222,400,000.00","225,700,000.00","411,100,000.00","150,000,000.00","384,500,000.00","393,500,000.00","580,000,000.00","104,400,000.00","265,400,000.00","379,400,000.00","580,500,000.00","269,000,000.00","302,100,000.00","369,900,000.00","481,900,000.00","237,000,000.00","345,000,000.00","451,500,000.00","1,076,000,000.00","241,000,000.00","816,500,000.00","1,241,100,000.00","1,917,600,000.00","383,900,000.00","1,226,800,000.00","1,751,520,000.00","2,269,530,000.00","613,167,960.00","1,061,519,680.00","1,660,528,998.84","2,226,667,960.00","566,000,000.00","1,784,169,160.00"
支付的各项税费,"31,426,065.39","46,552,551.58","44,907,374.66","22,899,815.14","31,765,616.90","46,906,350.44","61,346,133.80","25,493,804.29","44,419,441.52","57,682,650.36","69,217,830.11","22,706,882.84","44,514,519.88","58,024,098.21","72,555,891.39","23,001,681.51","52,294,477.99","69,103,394.60","88,448,633.39","26,054,871.81","54,141,800.23","68,502,311.81","93,467,868.51","29,114,675.67","74,011,442.70","84,439,963.06","120,630,755.79","27,928,814.86","40,900,037.74","86,908,510.43","112,550,891.28","43,534,891.49","96,455,606.16"
收到其他与筹资活动有关的现金,"80,000,000.00","99,247,538.00",,,,,"6,000,000.00",,,,,,,,,,"531,795.00","531,795.00",,,,,,,,,,,,,"120,000.00",,
支付其他与经营活动有关的现金,"44,014,931.96","30,108,658.47","88,855,348.08","34,401,967.63","24,028,852.27","42,878,845.28","97,471,348.36","33,481,461.23","37,461,781.70","50,053,943.86","68,712,061.22","21,949,512.96","67,847,477.50","70,006,569.57","150,882,290.46","38,947,527.73","51,199,907.08","69,295,797.89","125,511,985.88","44,695,772.49","62,646,170.62","73,775,551.28","116,666,589.91","36,334,890.78","197,563,094.18","270,333,375.51","142,362,512.80","28,903,539.41","181,054,662.26","185,719,635.63","147,657,576.21","76,409,891.78","107,466,950.33"
筹资活动现金流入小计,"303,380,000.00","324,947,538.00","415,020,000.00","150,000,000.00","897,500,000.00","906,500,000.00","1,078,870,200.00","104,400,000.00","266,284,000.00","387,683,000.00","592,783,000.00","269,000,000.00","597,600,000.00","665,400,000.00","777,400,000.00","823,531,790.00","931,531,790.00","1,038,031,790.00","1,656,050,881.70","241,000,000.00","816,500,000.00","1,241,850,000.00","1,918,350,000.00","383,900,000.00","1,226,800,000.00","1,751,520,000.00","2,279,736,421.40","3,072,167,955.81","3,525,519,675.81","4,134,528,994.65","4,700,787,955.81","566,000,000.00","1,795,569,160.00"
经营活动现金流出小计,"677,177,480.52","920,181,296.40","850,249,036.27","343,258,078.57","554,546,316.38","782,091,865.40","1,012,467,169.83","360,639,268.50","696,386,400.86","1,050,828,516.53","1,004,443,460.61","433,407,860.14","675,580,280.24","887,193,430.29","1,250,836,683.98","571,241,446.77","790,254,731.77","1,156,483,514.98","1,422,538,374.31","684,928,654.85","809,681,229.91","1,035,350,578.66","1,271,476,369.24","457,246,243.95","854,911,060.64","1,145,980,344.26","1,330,339,960.28","660,940,646.03","1,042,003,785.32","1,465,992,419.26","2,161,110,930.60","1,011,968,443.83","1,446,611,505.27"
偿还债务支付的现金,"197,400,000.00","234,500,000.00","354,100,000.00","39,700,000.00","141,700,000.00","287,700,000.00","427,100,000.00","33,500,000.00","161,900,000.00","269,900,000.00","436,000,000.00","57,000,000.00","293,600,000.00","394,600,000.00","551,100,000.00","143,000,000.00","300,200,000.00","406,500,000.00","964,500,000.00","115,500,000.00","201,500,000.00","546,500,000.00","1,107,500,000.00","428,600,000.00","889,175,000.00","1,210,175,000.00","1,718,295,000.00","380,975,000.00","949,975,000.00","1,385,975,000.00","1,919,099,785.00","523,938,240.00","1,045,713,455.00"
经营活动产生的现金流量净额,"6,385,239.97","44,561,596.49","56,687,346.22","-66,840,623.62","-167,146,509.67","-117,592,604.63","-30,340,594.23","-96,065,153.12","-108,515,113.50","-102,565,028.12","34,264,383.79","-152,906,558.37","-198,033,657.23","-115,003,902.33","63,448,293.82","-205,777,480.68","-192,688,249.35","-159,017,363.59","-14,388,287.48","-133,574,250.05","-119,671,341.56","-78,524,707.41","95,565,528.52","-30,549,610.46","-235,441,127.53","-142,607,451.66","34,415,670.86","-113,759,030.30","-178,889,881.16","9,449,121.38","79,333,364.52","-38,645,298.15","-132,920,547.01"
分配股利、利润或偿还利息支付的现金,"28,609,015.51","28,507,657.19","29,915,132.21","20,220,134.75","25,862,511.94","24,538,266.50","32,658,306.59","4,646,612.28","25,728,462.03","32,771,120.80","36,819,917.68","6,620,332.76","40,633,166.84","48,403,802.07","49,680,412.81","6,673,057.99","90,756,864.06","97,992,386.56","97,401,106.46","9,346,392.72","77,873,575.70","93,743,317.26","101,035,155.32","13,390,634.80","89,388,759.77","107,903,285.09","111,952,552.01","20,512,165.95","61,960,623.24","140,065,766.32","138,738,736.67","24,767,457.36","126,480,885.39"
收回投资收到的现金,"1,422,661.98","14,241,920.10","16,848,470.03",,,,,,,,,,,,"500,000.00",,,,,,,,,,,,,"17,159,965.00","17,159,965.00","17,159,965.00","7,714,200.00","100,878,791.19","104,154,015.52"
支付其他与筹资活动有关的现金,"80,000,000.00","99,247,538.00","4,250,000.00",,"30,116,000.00","34,383,000.00","12,225,000.00",,,,"6,000,000.00",,,"1,036,000.00","2,884,000.00",,"5,949,113.30","5,949,113.30","4,101,113.30",,,,"1,200,000.00",,,,"2,120,000.00","2,075,471.71","6,852,311.38","6,852,311.38","10,273,850.06",,
取得投资收益收到的现金,,,"2,379,837.36",,,,,,,,,,,,,,,,,,,"1,664,383.56","1,664,383.56","2,035,726.03","2,035,726.03","2,035,726.03","4,348,547.94","5,249,961.03","5,876,889.64","9,628,003.96","17,101,699.48","32,733,181.09","67,851,849.59"
筹资活动现金流出小计,"306,009,015.51","362,255,195.19","388,265,132.21","59,920,134.75","197,678,511.94","346,621,266.50","471,983,306.59","38,146,612.28","187,628,462.03","302,671,120.80","478,819,917.68","63,620,332.76","334,233,166.84","444,039,802.07","603,664,412.81","149,673,057.99","396,905,977.36","510,441,499.86","1,066,002,219.76","124,846,392.72","279,373,575.70","640,243,317.26","1,209,735,155.32","441,990,634.80","978,563,759.77","1,318,078,285.09","1,832,367,552.01","403,562,637.66","1,018,787,934.62","1,532,893,077.70","2,068,112,371.73","548,705,697.36","1,172,194,340.39"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,578,000.00","30,140.29","613,811.12",,,,,"53,000.00","55,100.00","55,100.00","214,714.96",,,"300,500.00","316,663.54",,"35,850.00","35,850.00","46,010.30",,,,"394,225.26","29,556.10","38,401.35","38,401.35","43,250.00","55,530.71","107,990.29","107,990.29","167,720.00",,"24,514.56"
筹资活动产生的现金流量净额,"-2,629,015.51","-37,307,657.19","26,754,867.79","90,079,865.25","699,821,488.06","559,878,733.50","606,886,893.41","66,253,387.72","78,655,537.97","85,011,879.20","113,963,082.32","205,379,667.24","263,366,833.16","221,360,197.93","173,735,587.19","673,858,732.01","534,625,812.64","527,590,290.14","590,048,661.94","116,153,607.28","537,126,424.30","601,606,682.74","708,614,844.68","-58,090,634.80","248,236,240.23","433,441,714.91","447,368,869.39","2,668,605,318.15","2,506,731,741.19","2,601,635,916.95","2,632,675,584.08","17,294,302.64","623,374,819.61"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,715,850.00",,"-17,622.08"
收到其他与投资活动有关的现金,"137,230,747.40","153,066,021.34","11,085,459.50",,"241,800.00","81,671,800.00","4,459,568.10","50,175,000.00","55,657,063.38","56,566,232.90","171,691,376.53","20,540,119.27","51,290,582.91","131,491,249.81","196,564,783.17","741,186.87","1,085,614.13","2,518,224.65","113,378,734.11","1,818,787.40","54,886,951.89","89,320,647.18","512,008,597.84","282,200,541.42","335,633,925.56","463,250,595.34","1,075,593,401.62","14,230,770.26","192,312,533.03","524,924,925.18","1,333,500,506.23","862,500,147.64","1,929,355,086.76"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"143,231,409.38","167,338,081.73","30,927,578.01",,"241,800.00","81,671,800.00","4,459,568.10","50,228,000.00","55,712,163.38","56,621,332.90","171,906,091.49","20,540,119.27","51,290,582.91","131,791,749.81","197,381,446.71","741,186.87","1,121,464.13","2,554,074.65","113,424,744.41","1,818,787.40","54,886,951.89","90,985,030.74","514,067,206.66","284,265,823.55","337,708,052.94","465,324,722.72","1,079,985,199.56","36,696,227.00","215,457,377.96","551,820,884.43","1,358,484,125.71","996,112,119.92","2,101,385,466.43"
五、现金及现金等价物净增加额,"19,109,104.75","10,029,454.78","46,034,877.85","12,939,059.47","415,443,848.30","374,818,646.66","360,368,336.00","-33,559,800.56","-135,412,457.59","-192,728,104.38","-85,030,496.04","-31,069,179.94","-43,930,857.52","-49,792,061.32","54,604,863.44","386,450,408.68","161,032,099.97","128,268,328.81","261,248,641.65","-232,132,820.87","-168,826,377.68","-225,786,520.65","37,442,723.38","-246,727,331.55","-310,847,251.11","-127,297,927.79","174,339,990.13","2,110,199,527.14","-63,259,144.04","-56,220,137.73","-218,789,385.67","171,903,529.85","564,088,202.68"
购建固定资产、无形资产和其他长期资产支付的现金,"17,981,729.09","9,127,351.21","15,919,561.27","3,827,321.52","14,728,484.37","33,360,345.95","89,794,533.16","30,866,493.90","40,003,867.30","43,253,235.93","97,498,186.39","17,203,983.29","23,399,617.05","33,608,333.74","39,497,663.22","6,817,300.98","3,570,770.87","11,391,045.40","17,793,072.51","16,227,343.01","10,527,255.75","35,290,199.29","17,633,107.39","2,279,446.89","2,567,666.20","9,610,349.25","16,004,829.32","14,129,664.58","15,490,523.55","19,552,810.47","29,715,798.74","625,076.10","14,898,200.88"
期初现金及现金等价物余额,"37,892,126.59","57,001,231.34","67,030,686.12","113,065,563.97","113,065,563.97","113,065,563.97","113,065,563.97","471,200,854.84","473,433,899.97","473,433,899.97","473,433,899.97","388,189,803.44","388,403,403.93","388,403,403.93","388,403,403.93","443,008,267.37","443,008,267.37","443,008,267.37","443,008,267.37","704,256,909.02","704,256,909.02","704,256,909.02","704,256,909.02","741,699,632.40","741,699,632.40","741,699,632.40","741,699,632.40","916,159,622.53","916,039,622.53","916,039,622.53","916,039,622.53","697,250,236.86","697,250,236.86"
投资支付的现金,"2,596,800.00","9,030,000.00",,,,,"300,000.00",,,,,,,,,,,,,,,"120,000,000.00","20,000,000.00",,,"25,100,000.00","44,804,100.00","27,660,000.00","31,560,000.00","213,684,900.00","238,828,500.00","76,300,000.00","98,800,000.00"
期末现金及现金等价物余额,"57,001,231.34","67,030,686.12","113,065,563.97","126,004,623.44","528,509,412.27","487,884,210.63","473,433,899.97","437,641,054.28","338,021,442.38","280,705,795.59","388,403,403.93","357,120,623.50","344,472,546.41","338,611,342.61","443,008,267.37","829,458,676.05","604,040,367.34","571,276,596.18","704,256,909.02","472,124,088.15","535,430,531.34","478,470,388.37","741,699,632.40","494,972,300.85","430,852,381.29","614,401,704.61","916,039,622.53","3,026,359,149.67","852,780,478.49","859,819,484.80","697,250,236.86","869,153,766.71","1,261,338,439.54"
