科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"2,877,034,729.60","6,080,623,123.23","9,153,046,939.43","12,742,793,092.14","4,028,934,062.95","8,680,396,432.40","14,050,736,495.08","17,181,238,295.69","5,501,454,153.15","11,078,583,126.21","17,709,331,027.14","25,653,265,083.93","9,369,032,495.91","16,270,676,273.31","25,190,627,031.80","32,799,813,502.59","8,361,126,330.58","14,923,732,149.56","21,033,918,670.43","26,707,206,823.38","5,986,004,243.11","11,198,165,057.66","15,174,554,637.35","20,186,515,930.15","3,923,493,977.64","9,157,733,885.97","15,487,535,429.24","22,214,564,047.74","6,277,990,470.32","12,530,474,699.83","20,045,517,023.08","27,476,364,218.55","6,450,435,469.52","11,463,684,562.26","16,452,882,600.80","22,065,991,678.99","4,005,336,539.92","7,626,999,753.65","11,615,244,078.20","18,314,218,128.26","6,204,470,048.53","11,221,894,979.05","16,911,660,241.76"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"31,782,226.99",,"7,438,411.23","48,185,713.52","39,821,601.04",,,"119,163,989.88","119,163,132.62",,"11,430,042.38","11,430,042.38","11,558,381.33",,"31,032,950.02","31,032,950.02","31,032,950.02",,"134,161,253.14","134,161,253.14","130,602,867.44",,"12,159,045.96","12,159,045.96","12,159,045.96",,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"16,567,057.46","29,504,950.59","73,247,282.66","85,720,981.10","16,850,110.75","34,738,535.46","47,128,564.56","71,241,589.97","21,741,082.85","38,799,231.92","58,113,379.62","67,302,163.59","33,821,635.62","170,970,698.23","212,621,801.78","140,996,355.66","23,485,420.57","429,267,760.88","486,703,146.38","167,123,807.67","8,924,229.50","14,345,815.48","48,555,075.81","102,202,239.90","23,004,265.71","48,520,387.95","93,190,953.04","164,183,623.90","15,052,485.44","42,465,604.77","61,194,317.52","89,277,663.87","31,423,830.69","51,012,602.42","93,150,601.51","104,757,934.49","11,136,621.66","58,758,354.68","118,243,074.93","140,141,424.74","7,940,912.51","33,937,044.76","47,175,403.55"
投资活动现金流出小计,"75,828,571.69","109,346,124.42","161,359,580.34","277,667,033.14","233,098,539.10","573,986,350.31","860,383,361.39","1,402,635,593.29","168,112,347.57","322,002,266.69","585,954,348.56","939,555,279.16","216,821,208.62","473,590,422.30","810,725,906.89","1,150,866,967.85","207,107,213.62","428,771,836.98","662,850,576.11","2,000,502,174.33","617,748,418.75","1,109,024,775.03","1,940,452,803.13","2,578,696,077.00","364,594,579.71","669,721,004.89","996,741,533.50","1,501,887,242.15","206,185,836.17","483,561,603.34","665,279,419.14","847,701,726.43","175,794,247.80","723,699,908.30","884,634,182.73","1,028,397,433.66","389,018,943.40","703,348,751.64","768,290,508.94","859,217,694.40","75,670,339.37","154,486,874.76","218,823,549.71"
经营活动现金流入小计,"2,893,601,787.06","6,110,128,073.82","9,226,294,222.09","12,860,296,300.23","4,045,784,173.70","8,722,573,379.09","14,146,050,773.16","17,292,301,486.70","5,523,195,236.00","11,117,382,358.13","17,886,608,396.64","25,839,730,380.14","9,402,854,131.53","16,453,077,013.92","25,414,678,875.96","32,952,368,239.58","8,384,611,751.15","15,384,032,860.46","21,551,654,766.83","26,905,363,581.07","5,994,928,472.61","11,346,672,126.28","15,357,270,966.30","20,419,321,037.49","3,946,498,243.35","9,218,413,319.88","15,592,885,428.24","22,390,906,717.60","6,293,042,955.76","12,572,940,304.60","20,106,711,340.60","27,565,641,882.42","6,481,859,300.21","11,514,697,164.68","16,546,033,202.31","22,170,749,613.48","4,016,473,161.58","7,685,758,108.33","11,733,487,153.13","18,454,359,553.00","6,212,410,961.04","11,255,832,023.81","16,958,835,645.31"
投资活动产生的现金流量净额,"-51,853,915.72","-70,409,740.73","-110,444,637.50","-210,724,518.62","-216,703,119.98","-421,555,371.85","-709,946,066.23","-1,241,303,365.23","-145,799,950.68","-198,216,603.36","-451,466,705.23","-797,437,550.39","-203,415,940.96","-403,514,342.42","-520,465,219.93","-963,645,592.44","-198,184,152.52","-344,179,469.63","-577,813,278.20","-1,908,908,789.99","-611,835,921.80","-998,156,513.39","-1,828,069,633.39","-2,461,695,142.18","-350,830,157.53","-565,212,806.08","-890,522,140.24","-1,381,801,629.00","-197,030,031.48","-474,405,798.65","-560,028,288.45","-736,991,706.85","-175,196,234.80","-723,101,895.30","-695,995,702.47","-839,758,953.40","-389,018,943.40","-703,348,751.64","-650,612,372.18","-20,695,475.52","-75,670,339.37","-154,486,874.76","-162,524,719.17"
购买商品、接受劳务支付的现金,"1,825,335,094.90","4,640,430,830.68","6,945,735,535.41","9,742,505,906.10","2,299,165,453.97","6,072,497,796.31","10,303,808,154.45","11,774,192,244.04","3,253,714,755.58","7,061,801,591.11","11,888,592,320.82","18,575,551,388.61","6,250,786,701.68","11,659,113,596.48","17,112,297,424.13","24,225,458,956.94","7,631,297,685.69","13,034,923,398.30","18,577,276,797.03","21,174,762,836.85","3,871,661,643.08","6,979,526,641.42","10,166,617,649.89","13,840,281,199.34","3,040,820,925.28","6,449,826,611.18","10,622,862,752.01","14,938,483,099.11","4,867,908,489.91","9,501,172,951.22","15,357,694,168.24","20,954,371,651.42","4,581,144,684.95","8,391,439,574.17","12,114,442,731.95","15,444,432,102.35","3,043,808,337.53","5,519,459,322.58","8,474,840,429.77","12,277,211,758.36","4,298,227,644.41","8,269,880,066.79","11,716,184,442.25"
吸收投资收到的现金,,,,,,,,,"49,455,120.36","49,455,120.36","49,455,120.36","49,455,120.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
