科目,2008年度,2009年度,2010年度,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"540,216,512.34","719,414,230.00","858,532,514.61","459,649,351.02","702,058,144.60","978,287,702.19","267,774,014.89","524,768,793.91","808,706,488.60","1,083,038,074.55","289,661,291.01","581,743,580.86","888,479,264.74","1,222,482,007.39","331,152,079.24","646,000,700.08","986,593,898.78","1,303,885,167.85","370,564,896.33","708,063,008.20","1,076,496,976.14","1,505,084,203.47","414,927,365.94","811,378,028.50","1,269,480,205.96","1,842,720,263.44","459,976,186.19","964,503,764.76","1,597,452,322.06","2,037,367,903.17","566,429,725.71","1,110,216,266.66","1,653,987,697.70","1,996,801,308.54","531,695,285.28"
二、营业利润,"57,351,487.58","93,724,625.78","111,239,969.62","64,946,683.73","93,971,841.94","103,030,258.62","35,234,006.32","65,065,164.41","88,176,235.01","95,373,999.95","23,561,738.64","43,475,516.93","63,079,956.90","76,206,530.55","24,095,674.47","36,412,547.98","61,212,826.63","70,852,191.34","19,287,839.43","34,006,203.43","53,299,768.73","60,748,930.23","15,386,809.41","33,617,660.80","52,817,140.93","58,216,711.49","11,527,701.57","43,165,613.50","67,625,943.63","155,773,264.18","17,237,945.74","62,854,044.84","118,610,842.96","135,792,165.16","32,873,743.24"
减:营业成本,"424,878,600.43","559,531,551.17","664,023,595.36","347,518,620.86","536,644,011.12","771,251,192.93","205,749,505.47","409,237,631.50","639,635,406.60","880,169,111.68","234,363,637.76","477,008,976.82","733,216,831.41","1,024,924,387.58","273,608,384.51","543,907,926.16","832,565,897.41","1,108,587,142.54","317,086,906.29","604,790,533.08","920,004,580.41","1,308,492,520.54","356,010,828.48","699,747,996.80","1,101,957,266.91","1,621,739,271.41","404,178,265.48","844,700,540.86","1,415,461,089.20","1,802,766,506.01","513,272,477.46","975,966,382.63","1,446,446,102.54","1,732,794,858.83","462,381,574.56"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"10,831,689.86","14,441,940.99","16,271,469.29","8,442,684.39","12,678,880.07","16,680,088.99","4,885,465.15","9,155,130.51","12,991,996.32","15,773,752.29","1,203,516.45","2,424,457.85","3,673,272.84","5,011,600.03","1,340,900.50","2,373,248.01","3,780,061.70","4,992,071.23","1,393,096.92","2,667,014.50","4,177,304.15","5,685,259.55","1,758,727.64","2,716,201.57","3,517,783.05","13,415,631.42","3,730,351.90","7,046,077.78","11,479,442.07","16,336,134.65","3,913,881.07","8,141,444.25","12,011,651.25","17,285,720.91","4,132,846.80"
营业外收入,"9,847,279.55","10,615,951.62","17,592,843.80","10,701,752.68","13,860,335.88","44,267,933.42","999,322.54","5,803,803.30","10,595,506.16","22,159,834.31","399,937.16","5,454,510.40","6,661,012.16","12,638,540.58","2,856,371.80","6,511,215.90","10,408,515.16","20,054,886.15","3,360,202.23","3,752,564.83","4,292,329.33","13,573,523.87","1,520,333.04","2,894,522.17","11,621,844.32","21,420,690.24","5,733,707.90","4,424,937.29","68,142,578.72","908,568.93","821,834.50","1,358,911.09","1,618,542.01","4,196,228.88","192,825.66"
销售费用,"8,258,075.33","10,210,654.74","13,381,611.47","7,134,315.67","11,037,470.44","16,708,383.38","4,993,751.12","10,343,139.30","16,204,024.28","23,530,178.36","9,223,916.08","16,478,710.59","23,524,525.47","32,717,721.40","9,016,103.20","16,844,566.45","24,488,579.30","32,831,798.44","9,823,378.60","18,080,574.50","27,376,561.83","37,014,287.82","10,584,421.43","19,832,295.78","29,385,626.18","40,286,442.47","11,273,551.89","20,962,763.81","30,351,925.54","47,066,583.55","9,001,845.98","20,192,737.29","30,051,199.99","41,083,563.49","9,770,086.02"
减:营业外支出,"9,786,553.92","2,681,949.55","4,332,753.66","1,372,056.82","1,896,592.74","5,188,447.69","66,375.52","390,685.03","649,275.70","4,924,278.23","595,535.38","1,278,719.77","2,523,831.82","3,836,119.84","114,880.53","473,236.66","1,996,975.21","2,524,649.08","839,475.68","1,213,552.55","1,658,601.79","2,518,557.01","641,053.97","1,720,930.64","2,023,936.16","5,518,415.26","535,629.26","2,330,561.98","3,944,097.16","901,075.28","19,568.09","92,934.89","326,026.04","3,856,566.71","79,831.62"
管理费用,"33,902,493.39","40,213,789.48","48,522,014.95","26,467,998.44","40,711,817.97","62,126,216.89","15,997,459.95","32,928,687.33","50,471,464.01","64,268,181.36","18,240,935.80","37,014,871.77","56,844,301.02","75,185,467.75","19,626,018.59","38,872,703.55","57,463,874.12","75,458,026.13","21,455,362.43","39,252,245.51","58,327,372.89","77,102,670.61","25,515,063.34","47,091,274.14","70,169,876.28","90,648,368.53","23,051,029.20","44,988,637.47","68,547,010.66","103,318,717.42","24,101,825.19","50,899,722.75","77,300,447.78","113,006,128.63","30,028,491.35"
其中:非流动资产处置净损失,,,,,,"1,806,573.34",,"370,686.37",,"4,722,900.27","385,815.62","991,397.31",,"2,420,933.94","112,718.21","392,145.48",,"2,369,278.45","707,206.30","1,013,386.04","1,429,065.55","1,949,538.97","639,975.70","1,519,619.18","1,666,611.50","4,764,844.75","492,963.41","2,256,149.23","3,766,963.55",,,,,,
