科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"348,019,451.39","517,250,343.66","467,654,020.85","661,359,975.33","526,039,374.77","556,098,877.89","429,785,417.54","425,678,483.33","449,725,768.63","376,254,821.76","446,188,985.60","474,908,665.30","453,399,520.28","483,206,531.21","483,160,442.11","493,614,367.89","725,271,715.66","678,904,768.51","649,659,150.59","779,058,657.99","767,796,012.65","700,786,413.51","720,811,732.34","821,325,590.21","996,688,923.12","798,530,021.35","763,773,001.22","669,356,276.22","479,929,842.25","494,693,824.35","548,174,599.05","675,336,128.66","454,294,739.11","616,008,145.97","612,559,925.17","930,798,761.77","938,788,264.28","878,135,567.07","948,289,149.41","1,199,694,851.82","930,189,020.36","539,317,977.22","774,595,186.36","908,744,120.53","924,720,235.08","975,315,111.02"
短期借款,"610,071,585.30","972,346,451.60","780,974,912.00","472,357,608.00","293,314,321.40","291,427,570.00","203,000,000.00","687,170,000.00","728,560,000.00","625,020,000.00","827,700,000.00","750,000,000.00","700,000,000.00","750,000,000.00","160,000,000.00","140,000,000.00","1,119,000,000.00","1,194,000,000.00","1,779,970,000.00","1,401,470,000.00","1,512,470,000.00","1,529,470,000.00","1,133,000,000.00","1,460,200,000.00","1,360,700,000.00","1,071,200,000.00","1,336,100,000.00","1,081,245,797.00","1,324,313,095.00","1,274,526,985.00","1,270,000,000.00","841,000,000.00","761,000,000.00","413,000,000.00","473,400,000.00","1,017,400,000.00","1,047,400,000.00","1,010,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00"
交易性金融资产,"39,462,293.08","60,372,701.60","85,262,500.00","50,000,500.00","95,151,956.00","48,571,380.00","35,308,020.00","29,143,490.00","29,563,000.00","50,782,600.00","50,450,104.60","23,272,685.00","30,120,724.00","20,831,169.50","39,512,960.00","36,791,936.50","6,479,200.00","48,269,250.00",,,"50,515,495.42",,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"100,600,000.00","93,500,000.00","88,400,000.00","57,600,000.00","5,000,000.00",,"7,000,000.00","12,000,000.00","12,100,000.00","10,100,000.00","8,000,000.00",,,,,,,,,,,,"2,280,000.00","200,000.00",,"500,000.00",,"100,000.00","100,000.00",,,"1,014,500.00",,,"150,000.00",,,"3,552,004.00","2,101,700.00","13,384,947.00","4,792,567.00","452,825.00","469,413.00","3,232,887.01","2,030,659.00","1,458,196.00"
应付票据,"50,000,000.00","55,000,000.00","80,000,000.00","36,000,000.00","32,585,000.00","66,101,000.00","23,368,100.00","18,020,000.00","29,012,200.00","27,232,000.00","83,722,000.00","28,735,000.00","102,548,000.00","66,424,000.00","45,155,000.00","36,124,000.00","43,513,000.00","52,517,000.00","28,160,300.00","29,556,000.00","41,388,421.00","73,055,421.00","46,831,000.00","53,235,000.00","53,106,000.00","49,177,000.00","56,716,000.00","72,713,000.00","96,203,000.00","76,064,000.00","74,304,000.00","72,025,360.00","97,630,000.00","109,216,647.73","70,540,000.00","79,573,991.89","69,431,828.61","59,649,636.72","64,726,537.80","51,599,283.20","51,607,188.40","30,178,757.00","58,200,000.00","99,041,796.50","95,351,796.50","82,968,354.76"
应收账款,"51,037,172.63","31,907,643.03","27,112,051.62","35,445,088.92","27,214,028.19","31,552,585.70","32,904,219.67","22,787,824.73","38,497,224.31","49,148,833.43","18,131,470.09","25,446,859.95","63,694,826.69","33,036,788.83","52,967,623.64","20,639,029.12","99,936,658.02","88,778,301.26","100,954,024.37","95,924,408.67","127,300,698.13","132,193,756.10","150,711,844.06","128,540,552.77","152,545,461.25","149,098,575.57","165,118,136.20","179,279,311.36","214,535,048.44","187,634,107.65","190,613,927.66","157,183,069.54","184,635,026.96","185,567,941.00","191,360,500.87","190,784,837.92","181,291,645.59","216,916,252.03","184,548,750.58","228,697,893.56","206,687,305.32","197,675,034.89","211,317,585.96","211,004,727.66","202,795,307.02","204,511,651.40"
应付账款,"42,723,234.03","35,041,742.68","36,712,407.90","20,694,803.59","25,055,685.03","19,290,963.12","22,084,671.25","32,351,887.99","28,960,403.04","24,842,423.23","26,860,620.19","24,246,723.37","25,691,646.35","27,936,499.75","20,155,317.87","25,619,842.29","65,474,582.89","72,434,767.90","55,716,747.43","47,304,951.22","42,423,136.95","60,520,821.08","69,171,232.80","73,445,774.42","86,647,889.81","96,100,035.78","78,569,996.94","136,503,736.84","116,859,277.32","114,005,195.61","113,835,389.83","199,115,139.06","149,562,750.42","173,889,277.13","191,086,020.01","320,624,495.30","261,237,696.13","244,819,884.64","183,011,191.06","271,922,909.02","177,366,029.05","167,505,280.04","183,367,584.22","169,607,272.10","147,052,510.87","181,181,117.63"
预付款项,"68,988,165.48","16,944,723.01","28,325,094.88","46,387,530.22","51,977,354.19","79,191,298.30","17,816,809.50","9,160,322.36","65,284,025.33","12,794,454.24","151,927,442.36","57,042,861.48","94,042,190.63","28,951,661.80","23,156,139.91","35,266,175.63","219,908,238.87","206,967,103.49","230,836,100.58","190,839,843.66","194,345,406.73","210,940,530.89","273,407,756.71","229,803,286.26","267,261,646.61","278,072,020.55","317,542,804.81","232,027,476.29","221,585,149.71","288,699,607.28","293,614,011.99","218,968,753.75","229,153,379.29","281,694,347.18","233,411,139.86","266,517,721.51","264,398,485.68","331,636,868.96","444,040,176.44","253,964,697.59","308,113,210.45","266,945,785.04","272,365,930.20","258,972,103.16","286,609,931.55","292,091,602.80"
预收款项,"277,279,642.68","426,609,020.61","400,219,634.70","156,253,369.54","101,200,724.85","107,904,447.93","99,515,987.72","128,390,100.24","94,333,553.52","100,614,660.21","100,692,851.75","142,374,399.79","152,484,931.45","146,811,992.62","147,411,223.65","128,571,917.22","292,306,745.63","246,945,543.69","341,138,959.37","361,637,069.83","326,207,459.81","345,951,226.63","403,945,390.30","411,966,542.85","492,270,211.07","714,384,471.96","955,210,940.02","1,035,447,239.36","1,132,454,998.52","1,235,956,169.89","1,133,777,738.00","857,522,738.79","792,649,496.41","912,009,078.97","927,001,140.34","668,038,030.12","794,061,175.38","809,447,705.87","1,058,380,755.06","507,606,497.32","457,554,673.25","393,094,437.34","510,009,988.46","440,715,140.08","423,282,417.52","456,414,455.61"
