科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"87,177,625.32","248,473,488.48","309,094,238.38","542,187,906.98","75,381,496.50","187,610,428.60","262,325,210.38","397,946,141.71","116,562,550.06","209,753,016.66","315,252,439.18","451,891,152.77","70,833,853.51","165,197,072.04","234,590,797.12","331,345,144.63","98,804,807.00","182,262,709.70","290,135,431.97","415,042,531.09","95,523,227.34","235,844,103.90","362,149,432.42","527,936,919.42","125,675,905.57","316,196,776.45","500,113,912.94","726,257,223.61","200,270,156.50","428,703,438.92","665,793,999.42","986,735,157.42","279,742,530.26","550,037,767.13","856,186,749.36","1,231,649,472.68","334,459,809.70","685,803,591.23","1,093,286,106.58","1,564,482,747.54","416,039,387.11","841,933,738.03","1,309,247,541.78"
取得子公司及其他营业单位支付的现金净额,,,,"2,588,042.67",,,,,,,,,,,,,,,,,,,,,,,,,,"1,900,000.00","1,900,000.00",,,,,,"1,550,000.00","18,370,000.00","18,526,476.59","18,783,082.50",,,
收到的税费返还,,,,,"44,967.31","44,967.31","44,967.31","44,967.31",,"66,808.32","82,697.20",,,,,"138,917.47",,,"117,064.44","117,064.44",,"163,395.83","575,032.79","723,653.85",,"266,477.35","411,655.39","558,589.35","43,384.62","254,933.30","376,237.91","544,582.74","105,769.20","122,589.56","349,115.58","439,719.31","80,009.20","256,299.08","312,180.73","336,901.35","132,582.63","162,788.67","178,666.91"
支付其他与投资活动有关的现金,,,,"1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,"30,000,000.00","31,800,000.00",,,"31,737,956.16","13,304,881.37","176,920,000.00","27,386,715.20","11,000,000.00","62,199,853.12","340,418,000.00","1,058,273,787.09","317,650,000.00","512,000,000.00","247,100,000.00","1,066,800,000.00"
收到其他与经营活动有关的现金,"4,263,156.80","4,651,454.63","18,494,263.58","15,583,412.70","11,592,691.77","16,628,240.41","25,734,896.27","30,652,713.97","7,259,372.55","11,005,914.20","18,613,820.82","43,771,361.76","6,098,409.39","19,500,924.15","20,296,509.75","38,185,750.04","17,337,915.29","31,603,209.31","60,593,153.72","99,649,142.85","17,485,548.51","37,548,796.69","39,408,222.08","75,536,395.41","3,749,057.14","12,551,666.03","14,846,851.58","39,141,663.53","5,809,536.87","5,866,465.91","14,710,114.69","24,962,248.44","5,410,449.77","9,147,274.97","34,010,756.11","44,038,221.57","5,777,673.70","24,284,679.45","43,642,924.39","30,928,112.06","21,356,778.05","24,411,352.97","53,860,256.74"
投资活动现金流出小计,"6,099,264.80","13,470,186.04","49,892,036.80","138,956,243.00","22,402,933.12","35,245,631.54","48,829,383.26","74,190,790.17","18,798,964.44","31,567,124.81","40,838,629.93","77,537,012.41","12,185,733.65","32,465,764.96","62,251,261.87","94,363,059.32","53,567,838.04","110,703,813.07","177,996,670.22","181,207,365.96","9,528,508.63","80,257,147.40","188,844,565.68","101,198,791.08","81,485,517.41","393,429,858.51","595,777,824.02","259,710,167.28","198,338,633.62","219,227,500.58","333,260,241.04","281,761,631.70","31,019,119.84","226,536,178.67","93,045,936.64","104,020,227.67","89,566,966.18","438,494,443.69","1,230,949,875.94","554,482,362.78","639,604,420.33","436,248,715.82","1,314,729,296.34"
经营活动现金流入小计,"91,440,782.12","253,124,943.11","327,588,501.96","557,771,319.68","87,019,155.58","204,283,636.32","288,105,073.96","428,643,822.99","123,821,922.61","220,825,739.18","333,948,957.20","495,662,514.53","76,932,262.90","184,697,996.19","254,887,306.87","369,669,812.14","116,142,722.29","213,865,919.01","350,845,650.13","514,808,738.38","113,008,775.85","273,556,296.42","402,132,687.29","604,196,968.68","129,424,962.71","329,014,919.83","515,372,419.91","765,957,476.49","206,123,077.99","434,824,838.13","680,880,352.02","1,012,241,988.60","285,258,749.23","559,307,631.66","890,546,621.05","1,276,127,413.56","340,317,492.60","710,344,569.76","1,137,241,211.70","1,595,747,760.95","437,528,747.79","866,507,879.67","1,363,286,465.43"
投资活动产生的现金流量净额,"-6,063,264.80","55,111,327.45","22,516,744.58","-19,001,484.31","-19,927,331.30","-22,442,392.11","-35,411,135.21","-44,986,793.39","-2,920,073.27","-12,442,228.90","-19,864,778.50","-27,474,620.34","18,124,530.13","27,152,238.41","7,471,278.10","16,742,203.89","-16,439,035.06","-17,225,303.22","-43,045,936.09","-26,937,109.34","-9,497,968.63","-6,180,481.59","-11,473,067.25","-87,174,685.17","20,254,539.67","-54,552,505.32","-106,086,464.32","-124,456,323.75","-167,270,549.63","-155,965,144.91","-160,087,324.04","-218,359,391.88","12,899,138.73","19,638,395.66","-7,899,977.76","-26,310,300.62","-59,397,132.97","-298,295,843.89","-287,431,292.11","-239,795,498.80","-102,607,890.28","-38,098,476.79","-106,552,062.95"
购买商品、接受劳务支付的现金,"28,848,370.32","145,865,923.14","149,421,175.46","304,579,921.27","28,962,888.35","66,765,006.43","100,296,664.80","137,772,024.94","28,886,226.19","64,826,551.36","92,308,170.13","120,603,402.78","19,789,085.54","48,511,356.87","80,781,251.56","119,076,928.91","36,738,468.34","72,686,037.60","123,997,221.26","169,327,306.88","58,907,626.21","108,875,985.35","165,120,122.85","208,888,958.41","43,648,351.85","118,956,367.86","186,613,358.64","234,926,642.95","81,106,444.54","175,206,625.73","286,993,900.91","388,222,475.20","120,556,242.93","233,654,572.26","341,077,757.25","474,565,570.26","97,712,595.49","210,061,803.57","316,065,268.83","483,731,608.38","126,647,611.83","269,253,851.74","418,699,358.12"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,"800,000.00","800,000.00",,,,,"208,851,992.13","208,851,992.13","263,161,592.13","262,483,254.19",,,,,,,,,,"467,893,084.17","467,888,084.17","466,870,832.47",,,
