科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"2,951,375.74","9,986,857.40","8,959,398.50","9,976,979.59","2,616,726.82","3,570,417.63","3,984,656.40","4,062,481.36","4,450,893.11","4,597,948.16","6,130,382.68","6,260,210.57","5,092,469.18","4,558,534.31","6,448,362.08","11,927,731.64","6,370,147.01","8,016,196.78","10,528,437.91","15,330,987.82","9,811,271.93","12,123,800.21","15,103,280.10","19,278,723.99","21,970,203.80","31,055,033.98","35,389,765.85","37,031,547.04","33,881,188.25","48,627,564.53","53,449,357.75","56,168,402.91","39,421,107.59","49,412,258.08","53,734,712.82","55,250,983.94","39,230,664.95","48,056,106.34","59,733,763.89"
应付职工薪酬,"3,117,986.34","4,758,176.92","4,879,082.96","4,853,253.07","11,810,300.99","11,844,321.10","5,361,334.75","5,443,359.61","22,455,334.09","24,305,921.25","19,126,731.62","22,529,098.27","28,693,965.01","25,011,514.35","23,111,313.86","27,386,291.44","37,790,483.92","38,862,362.87","32,712,084.97","40,456,484.25","54,029,819.32","50,503,902.52","43,326,882.46","51,493,074.85","67,212,713.52","57,987,181.30","52,616,936.78","62,446,350.16","89,474,501.26","63,419,618.34","68,288,476.36","86,620,695.18","125,352,522.41","82,028,550.00","82,163,836.55","101,079,267.28","153,328,604.45","103,720,964.27","110,668,123.30"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"962,596.45","2,719,917.89","6,080,352.40","5,877,924.16","5,620,176.52","4,815,425.21","8,147,825.54","9,163,828.59","5,263,837.48","5,868,450.34","8,170,346.39","6,198,179.89","8,671,226.86","3,355,029.14","10,034,365.76","11,654,572.80","8,037,799.59","7,029,972.99","11,787,352.48","12,950,179.89","12,774,012.22","7,703,426.03","13,950,769.70","14,329,333.32","31,703,256.35","23,485,840.69","29,863,354.28","25,988,595.20","34,883,405.62","23,095,668.02","28,838,086.30","40,763,319.36","43,081,498.35","32,823,502.71","33,976,589.23","41,878,461.46","37,647,035.76","31,097,017.73","29,364,989.05"
应收利息,,,,,,,"4,361,380.94","5,798,593.43","819,830.52","2,078,652.60","3,802,866.36","5,771,219.94","7,782,972.06","9,022,701.63","9,741,054.95","11,475,888.88","2,100,701.44","1,875,149.68","2,615,186.05","3,389,729.47","4,149,342.63","2,136,398.03","2,613,997.30","2,931,697.61","2,689,142.59","860,305.82","361,606.73","242,518.96","191,146.90","118,337.56","38,100.45","77,671.66","74,366.36","1,411,136.29","2,906,128.44","4,062,500.58","3,226,695.83","853,021.45","1,017,568.98"
应付利息,"216,622.28","199,799.80","67,583.96",,,,,,,,,,,,"6,134.70","12,090.78","23,071.75","32,607.59","59,018.93","72,995.51","90,036.25","741,733.83","81,801.43","81,767.93","80,283.81","75,113.38","62,155.24","268,177.63","192,983.18","683,733.73","709,477.81","297,687.32","338,039.66","331,097.47","502,282.81","603,123.13","794,887.82","1,548,184.08","1,765,853.86"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"582,759.80","158,249.63","103,563.83","103,563.83","88,564.01"
存货,,,,,,,,,,,,,,,,,,,,,,,,,"1,211,753.87","2,701,410.60","3,006,443.51","2,456,984.63","1,356,025.97","1,315,841.22","1,476,021.80","4,712,561.23","3,133,171.81","3,740,244.72","4,541,286.50","4,368,074.30","9,596,664.55","16,866,965.21","22,314,704.50"
其他应付款,"59,013.60","58,096.23","21,427.87","403,922.78","69,009.56","451,043.30","291,561.05","428,700.73","7,887,831.64","6,641,503.39","6,100,551.12","7,712,882.56","7,667,742.17","5,304,640.89","6,736,226.32","8,380,623.02","5,030,748.16","6,127,793.76","9,464,108.39","9,938,493.23","13,481,843.24","17,919,447.57","14,598,865.53","10,549,664.49","47,276,702.12","12,922,695.46","8,678,456.92","8,789,983.42","18,951,077.69","19,513,888.58","27,062,120.82","22,414,637.22","28,085,951.57","32,460,746.49","50,064,657.65","23,739,294.82","21,024,637.10","21,126,306.23","23,761,276.26"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"426,049.31","426,049.31","444,687.22","444,687.22",,"-95,493.21",
一年内到期的非流动负债,,"7,327,479.70","3,802,479.70",,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00",,,,,,,"6,517,777.61","6,517,777.61","18,114,936.46","18,114,936.46","21,000,000.00","21,000,000.00","21,000,000.00","21,000,000.00","17,430,756.00","17,430,756.00","17,430,756.00","17,430,756.00","10,000,000.00","10,000,000.00","510,000.00","510,000.00","510,000.00","510,000.00","2,362,381.86",,
其他流动资产,,,,,,,,,,,,,,,,,"4,266,115.99","3,080,092.12","2,328,190.91","3,903,467.20","4,847,007.32","5,221,061.48","4,015,991.59","8,896,060.55","10,734,705.69","16,115,050.52","14,559,507.22","16,421,675.23","18,383,441.95","29,212,506.74","29,227,401.26","32,051,952.86","235,744,478.57","468,424,557.17","392,430,003.73","323,497,835.67","508,437,313.17","519,911,213.81","522,733,121.04"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"68,455,136.98","83,201,189.26","89,694,207.58","94,809,851.20","609,722,795.96","615,201,787.98","582,170,764.37","581,972,689.45","578,606,761.31","596,029,243.76","576,640,663.70","587,747,968.56","587,569,020.39","580,591,531.16","575,889,806.14","576,061,865.74","560,558,250.28","556,732,205.20","559,928,047.09","603,604,167.98","635,620,908.87","601,588,934.94","560,532,276.10","557,265,394.37","704,092,670.92","639,104,987.49","644,173,429.67","683,031,925.12","801,478,188.40","670,360,781.03","717,570,376.64","1,703,561,721.58","1,709,717,931.59","1,609,020,233.02","1,739,536,294.93","1,713,664,755.97","1,683,812,146.14","1,663,905,490.12","1,708,482,659.58"
流动负债合计,"6,192,437.44","56,596,826.66","41,715,534.67","24,934,104.14","34,126,659.77","31,020,865.92","23,189,693.64","25,582,026.02","47,611,430.76","50,227,061.17","49,526,772.79","53,133,426.62","59,113,620.09","42,892,804.36","51,493,086.42","59,170,934.86","84,510,048.61","73,168,451.02","81,175,470.42","97,317,959.02","130,232,001.61","120,041,578.73","125,722,796.87","132,889,828.51","243,200,219.11","169,599,074.14","211,781,528.97","270,302,867.74","381,576,507.58","347,064,465.45","440,678,526.32","552,057,937.74","600,929,722.25","543,196,707.97","773,500,622.62","786,998,156.32","889,888,045.98","999,905,336.64","1,158,773,907.96"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","4,936,134.85","4,941,176.20","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","9,000,000.00","9,000,000.00","13,000,000.00","22,000,000.00","31,000,000.00"
长期借款,"14,797,479.70","11,800,000.00","5,000,000.00","5,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00",,,,,,,"3,416,605.62","6,919,621.18","12,068,267.04","17,092,527.62","27,600,000.00","35,597,158.85","29,030,756.00","37,430,756.00","26,430,756.00","26,430,756.00","16,430,756.00","21,530,756.00","14,972,500.00","14,845,000.00","4,717,500.00","4,590,000.00","4,462,500.00","4,335,000.00","3,697,500.00","3,570,000.00","3,442,500.00","3,096,615.87",,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,900,649.04","2,376,704.81","2,385,144.36","2,294,930.34","2,098,709.50","534,258.94","2,269,994.66","2,174,235.72"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,"4,900,000.00","3,011,646.31","2,522,027.84","1,943,801.97","1,810,966.46","1,227,441.88","851,414.05","1,105,506.53","1,236,648.32","1,220,374.61","1,341,008.71","1,349,207.44","1,362,984.84","1,414,024.88","1,362,907.65","1,358,718.08","1,414,688.34","1,391,571.86","1,423,971.42","25,444,098.34","55,046,618.09","31,550,443.71","34,350,690.88","34,233,709.31","13,072,602.73","13,096,574.39","17,270,787.39","19,869,283.05","19,874,700.61","19,963,168.28","21,768,916.76","23,336,995.43","23,054,787.85","23,281,431.03","23,000,671.18","27,263,728.56","26,583,429.96","93,642,059.37"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,789,502.77"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,246,350.35","1,246,350.35","1,733,686.58","1,733,686.58","1,716,341.19","1,716,341.19","1,716,341.19"
固定资产,"43,480,481.91","94,166,644.89","86,988,499.06","82,369,994.42","100,160,834.44","96,732,494.86","94,034,484.91","118,846,417.40","125,014,084.96","118,816,757.06","121,516,943.07","134,328,099.55","144,218,886.84","141,670,313.28","143,383,118.19","147,701,302.05","259,842,712.43","253,509,566.87","260,078,836.17","279,622,141.21","294,847,195.57","289,680,951.34","292,272,811.60","321,313,608.87","473,863,771.17","474,046,280.61","492,149,233.30","525,829,656.46","583,589,415.02","576,651,043.24","590,924,778.51","628,855,398.04","723,916,051.90","710,689,868.90","748,934,099.69","771,586,382.91","1,073,533,637.89","1,083,843,515.04","1,109,980,917.94"
递延所得税负债,,,,,,,,,,,,,,"15,296.59",,,,,,,,,"44,064.83","44,638.29","372,208.49","358,274.01","341,251.91","321,945.57","298,978.59","282,851.72","267,394.31","256,792.55","403,606.42","279,446.80","235,176.09","226,210.33","191,850.52","267,483.05","257,019.53"
在建工程,,"100,000.00","6,170,146.37","7,181,382.87","6,146,417.90","6,717,865.60","9,160,069.15","11,843,812.95","23,424,182.08","30,711,588.30","38,051,520.01","43,571,883.61","49,801,127.30","59,805,607.29","70,572,345.82","87,381,082.29","52,411,157.27","67,827,361.16","94,058,199.29","101,117,224.68","103,010,951.30","119,929,953.82","160,672,720.16","186,549,189.06","112,577,844.33","136,750,223.99","155,376,983.19","162,605,771.16","155,208,282.46","207,327,113.61","215,732,497.10","241,893,430.93","226,168,364.37","268,385,108.99","323,780,502.76","391,896,532.15","163,794,373.67","266,546,470.21","270,218,924.58"
其他非流动负债,"3,550,000.00","3,102,972.58","3,164,831.32","1,164,831.32","980,781.80","980,781.80","796,732.28","796,732.28","1,181,861.48","1,181,861.48","866,469.14","6,305,635.66","1,358,964.95","1,334,607.78","1,187,592.78","6,264,825.03","6,093,609.72","5,819,047.72","6,320,344.72","6,015,427.87","6,550,342.39","6,425,986.84","7,783,653.71","20,801,672.03",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"18,347,479.70","14,902,972.58","8,164,831.32","6,164,831.32","6,980,781.80","6,980,781.80","6,796,732.28","6,796,732.28","1,181,861.48","1,181,861.48","866,469.14","6,305,635.66","1,358,964.95","1,349,904.37","4,604,198.40","13,184,446.21","18,161,876.76","22,911,575.34","33,920,344.72","41,612,586.72","35,581,098.39","43,856,742.84","34,258,474.54","47,277,066.32","52,032,481.36","59,521,337.95","51,167,619.07","49,349,029.14","47,323,297.34","46,818,096.82","47,313,221.17","54,336,837.27","61,235,132.80","61,852,005.28","64,202,809.69","64,554,878.08","88,711,738.09","85,830,018.03","77,992,391.40"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,863.55","26,863.55","23,212.55","-23,220.75","-23,220.75",,"-1,037,314.29","-525,026.50","-390,867.54",,245.00,"4,707.05"
负债合计,"24,539,917.14","71,499,799.24","49,880,365.99","31,098,935.46","41,107,441.57","38,001,647.72","29,986,425.92","32,378,758.30","48,793,292.24","51,408,922.65","50,393,241.93","59,439,062.28","60,472,585.04","44,242,708.73","56,097,284.82","72,355,381.07","102,671,925.37","96,080,026.36","115,095,815.14","138,930,545.74","165,813,100.00","163,898,321.57","159,981,271.41","180,166,894.83","295,232,700.47","229,120,412.09","262,949,148.04","319,651,896.88","428,899,804.92","393,882,562.27","487,991,747.49","606,394,775.01","662,164,855.05","605,048,713.25","837,703,432.31","851,553,034.40","978,599,784.07","1,085,735,354.67","1,236,766,299.36"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,770,000.00","60,770,000.00","60,770,000.00","60,770,000.00","81,770,000.00","81,770,000.00","122,655,000.00","122,655,000.00","122,655,000.00","122,655,000.00","183,982,500.00","183,982,500.00","183,982,500.00","183,982,500.00","183,982,500.00","183,982,500.00","183,982,500.00","183,982,500.00","369,385,000.00","369,387,000.00","369,387,000.00","369,387,000.00","370,509,000.00","370,755,500.00","381,334,746.00","381,334,746.00","382,986,446.00","383,177,346.00","383,208,746.00","383,208,746.00","766,692,992.00","837,280,271.00","837,280,271.00","837,280,271.00","1,674,560,542.00","1,659,895,518.00","1,657,530,714.00","1,657,530,714.00","1,657,530,714.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,451,942.52","1,479,392.52","1,481,329.61","1,481,329.61","496,357,538.96","496,357,538.96","455,472,538.96","455,472,538.96","455,470,601.87","455,470,601.87","394,143,101.87","394,143,101.87","394,143,101.87","394,754,601.87","395,366,601.87","395,978,601.87","396,555,010.20","396,962,184.78","223,758,815.15","224,451,923.94","224,898,334.71","225,091,672.98","233,711,700.29","235,750,343.09","403,897,745.06","403,531,830.35","414,646,873.97","415,993,963.88","415,742,003.71","415,742,003.71","33,473,356.72","867,819,763.10","867,740,218.78","867,740,218.77","24,920,472.31","39,654,562.20","44,447,175.69","44,484,175.68","44,530,117.95"
无形资产,"262,412.64","11,670,800.54","13,031,619.35","12,946,285.43","11,061,869.47","11,150,195.02","11,037,470.78","11,128,993.66","11,077,962.74","10,950,706.65","10,832,308.59","10,869,072.06","28,381,541.93","28,053,177.95","27,751,666.78","37,830,228.10","43,673,530.83","42,966,802.72","42,269,471.37","42,170,736.38","43,157,457.66","42,896,523.93","55,162,928.14","54,071,159.19","79,213,860.50","78,370,294.81","77,448,162.98","76,942,299.31","88,066,703.80","87,164,295.59","86,214,990.54","86,961,672.01","86,390,878.29","117,574,974.37","116,428,221.43","123,786,578.88","118,000,849.21","117,107,099.12","128,941,511.92"
盈余公积,"2,243,828.31","5,637,839.68","5,637,839.68","5,637,839.68","13,044,248.79","13,044,248.79","13,044,248.79","13,044,248.79","20,666,832.47","20,666,832.47","20,666,832.47","20,666,832.47","27,238,904.75","27,238,904.75","27,238,904.75","27,238,904.75","32,307,754.04","32,307,754.04","32,307,754.04","32,307,754.04","39,851,494.21","39,851,494.21","39,851,494.21","39,851,494.21","52,220,788.42","52,220,788.42","52,220,788.42","52,220,788.42","69,696,873.75","69,696,873.75","69,696,873.75","69,696,873.75","73,559,431.33","73,559,431.33","73,559,431.33","73,559,431.33","102,654,795.98","102,654,795.98","102,654,795.98"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,
商誉,,,,,,,,,"15,790,295.01","15,790,295.01","15,790,295.01","19,366,535.70","19,366,535.70","19,366,535.70","19,366,535.70","19,366,535.70","19,366,535.70","24,577,172.31","24,577,172.31","24,577,172.31","25,104,135.14","25,104,135.14","39,561,264.78","41,645,476.12","130,904,136.84","130,904,136.84","130,904,136.84","133,582,056.42","149,568,742.69","157,650,359.32","194,388,468.65","236,689,270.29","194,401,997.57","200,769,632.33","200,232,280.68","192,228,776.64","175,068,092.46","175,068,092.46","175,068,092.46"
未分配利润,"26,836,382.05","61,737,182.69","88,487,166.01","107,779,326.24","104,891,474.25","113,529,471.26","91,537,241.93","117,248,865.90","125,084,792.68","135,551,019.11","127,314,252.93","151,716,050.60","177,546,470.82","192,525,387.05","186,801,000.30","200,565,553.18","235,028,380.71","253,253,147.65","255,811,872.06","300,123,558.62","340,333,379.61","351,060,260.23","353,980,163.31","387,383,933.78","437,150,028.44","438,546,321.25","438,184,221.24","473,701,785.38","562,115,193.58","554,062,833.38","539,927,664.83","599,123,708.11","621,469,654.50","625,293,071.01","619,619,208.06","680,081,238.85","684,408,578.28","660,132,982.00","693,981,106.90"
长期待摊费用,"3,613,721.40","7,703,924.37","7,111,605.78","6,689,761.60","7,849,008.43","10,770,880.56","15,180,126.28","15,920,579.45","19,199,979.74","19,097,226.17","19,455,850.04","19,853,419.20","19,918,897.84","18,780,331.53","18,168,465.23","17,709,572.98","21,129,391.92","22,967,143.15","22,533,921.03","22,850,726.90","22,846,471.60","25,877,316.04","27,757,937.83","29,116,705.11","40,280,309.89","38,936,528.59","40,131,311.39","39,852,443.51","48,212,093.10","49,217,751.56","54,971,361.22","56,971,778.69","91,004,947.17","91,175,653.07","111,959,868.87","123,099,181.04","147,752,489.88","149,197,983.65","159,159,967.85"
少数股东权益,,,,,,,"696,538.46","644,300.19","2,610,196.36","7,802,687.62","8,009,981.25","8,236,205.24","8,750,633.19","8,449,043.57","8,678,066.02","8,876,772.81","9,468,468.17","9,311,786.89","10,796,368.48","12,712,920.95","14,034,958.09","14,809,822.17","15,808,146.92","17,227,116.87","20,867,007.22","21,230,913.95","20,369,877.32","18,106,078.60","31,000,391.03","30,885,030.68","36,814,442.95","50,692,194.47","59,299,810.28","64,789,929.46","71,514,699.32","71,161,037.83","48,257,969.19","48,985,180.58","47,130,867.32"
递延所得税资产,"30,317.09","84,210.67","167,699.48","163,972.84","209,972.85","209,972.85","364,200.02","519,614.47","483,423.61","348,134.26","331,829.46","283,092.84","281,825.99","428,456.48","397,725.27","463,233.17","440,617.32","480,593.19","542,174.79","629,186.90","877,956.24","911,619.68","1,259,671.49","1,344,116.02","8,034,036.22","7,393,398.15","7,737,161.66","7,661,382.52","13,856,477.52","13,599,249.41","13,767,551.47","15,383,521.13","16,374,734.96","16,402,637.82","16,861,264.82","17,961,814.09","18,195,717.39","17,048,525.84","19,553,026.43"
外币报表折算价差,,"702,555.60","-81,277.36","-84,154.79","-76,002.55","-108,743.40","-217,436.67","-360,190.71","-578,519.64","-574,464.19","-670,125.96","-822,672.23","-1,247,152.24","-1,134,207.74","-1,220,669.75","-1,120,986.00","-1,233,124.66","-1,421,866.78","-1,776,230.96","-1,918,375.51","-2,409,091.90","-2,062,518.18","-2,071,722.33","-2,478,943.16",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","3,000,000.00","3,000,000.00","3,360,000.00","1,700,000.00","4,200,000.00","10,773,505.32","23,628,076.22","58,559,455.46","36,901,846.00","32,749,042.50","45,906,985.35","32,065,798.95","10,080,304.08","6,677,973.59","95,438,214.25","76,473,369.31","47,273,275.21"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"47,386,933.04","118,625,580.47","116,481,216.35","111,873,425.00","127,371,905.06","127,392,375.35","131,003,793.02","159,110,831.98","196,095,434.67","196,951,355.77","207,199,120.79","229,613,111.67","263,318,023.04","269,467,407.07","281,053,881.87","311,814,861.94","398,222,663.55","413,743,327.74","445,451,346.82","472,391,159.80","516,288,265.85","560,447,118.04","611,237,777.71","671,390,945.25","883,467,668.26","884,173,465.72","924,043,563.75","977,544,765.64","1,086,962,072.26","1,175,008,357.55","1,215,841,441.02","1,327,150,458.64","1,412,877,659.85","1,464,466,292.35","1,562,327,877.20","1,660,945,752.44","1,832,581,362.25","1,936,138,725.25","2,073,806,221.30"
所有者权益(或股东权益)合计,"91,302,152.88","130,326,970.49","156,295,057.94","175,584,340.74","695,987,259.45","704,592,515.61","683,188,131.47","708,704,763.13","725,908,903.74","741,571,676.88","733,446,542.56","757,922,017.95","790,414,458.39","805,816,229.50","800,846,403.19","815,521,346.61","856,108,988.46","874,395,506.58","890,283,578.77","937,064,782.04","986,096,074.72","998,137,731.41","1,011,788,782.40","1,048,489,444.79","1,292,327,638.71","1,294,158,041.12","1,305,267,845.38","1,340,924,793.88","1,459,540,455.74","1,451,486,576.31","1,445,420,070.17","2,424,317,405.21","2,460,430,736.39","2,468,437,812.12","2,464,160,739.82","2,523,057,474.01","2,537,793,724.32","2,514,308,860.70","2,545,522,581.52"
资产总计,"115,842,070.02","201,826,769.73","206,175,423.93","206,683,276.20","737,094,701.02","742,594,163.33","713,174,557.39","741,083,521.43","774,702,195.98","792,980,599.53","783,839,784.49","817,361,080.23","850,887,043.43","850,058,938.23","856,943,688.01","887,876,727.68","958,780,913.83","970,475,532.94","1,005,379,393.91","1,075,995,327.78","1,151,909,174.72","1,162,036,052.98","1,171,770,053.81","1,228,656,339.62","1,587,560,339.18","1,523,278,453.21","1,568,216,993.42","1,660,576,690.76","1,888,440,260.66","1,845,369,138.58","1,933,411,817.66","3,030,712,180.22","3,122,595,591.44","3,073,486,525.37","3,301,864,172.13","3,374,610,508.41","3,516,393,508.39","3,600,044,215.37","3,782,288,880.88"
负债和所有者(或股东权益)合计,"115,842,070.02","201,826,769.73","206,175,423.93","206,683,276.20","737,094,701.02","742,594,163.33","713,174,557.39","741,083,521.43","774,702,195.98","792,980,599.53","783,839,784.49","817,361,080.23","850,887,043.43","850,058,938.23","856,943,688.01","887,876,727.68","958,780,913.83","970,475,532.94","1,005,379,393.91","1,075,995,327.78","1,151,909,174.72","1,162,036,052.98","1,171,770,053.81","1,228,656,339.62","1,587,560,339.18","1,523,278,453.21","1,568,216,993.42","1,660,576,690.76","1,888,440,260.66","1,845,369,138.58","1,933,411,817.66","3,030,712,180.22","3,122,595,591.44","3,073,486,525.37","3,301,864,172.13","3,374,610,508.41","3,516,393,508.39","3,600,044,215.37","3,782,288,880.88"
