科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"547,785,336.41","555,361,624.65","528,463,151.55","602,951,214.33","547,838,815.99","569,834,411.19","616,501,428.16","537,154,393.74","494,590,004.11","538,604,214.15","572,471,322.24","616,044,880.38","599,762,399.98","582,049,941.97","571,080,429.76","586,947,220.58","513,171,116.07","481,446,481.10","404,878,620.27","448,740,860.92","239,169,599.31","273,953,437.97","225,860,507.60","234,964,393.49","276,549,084.52","172,667,688.90","178,316,365.68","620,087,070.78","539,091,725.07","502,736,526.60","557,162,303.70","683,639,992.47","338,803,432.47","506,383,107.99","581,108,175.92","698,903,464.27","656,030,462.37","657,922,285.69","748,411,952.73","814,340,478.28","748,805,806.36","753,981,399.97","697,383,696.90","489,581,689.57","403,003,548.20"
短期借款,"98,900,000.00","110,000,000.00","95,000,000.00","118,400,000.00","133,400,000.00","63,400,000.00","93,400,000.00","75,000,000.00","75,000,000.00","90,000,000.00","100,000,000.00","90,000,000.00","93,600,000.00","78,600,000.00","78,600,000.00","78,600,000.00","88,600,000.00","88,600,000.00","73,600,000.00","88,600,000.00","124,600,000.00","194,600,000.00","244,600,000.00","249,600,000.00","288,600,000.00","282,600,000.00","307,600,000.00","306,600,000.00","253,000,000.00","253,000,000.00","237,000,000.00","295,000,000.00","213,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","240,000,000.00","260,000,000.00","260,000,000.00","255,000,000.00","265,000,000.00","252,800,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"12,736,950.40","17,825,541.03","25,704,137.31","42,516,957.51","23,544,845.78","33,966,830.83","34,039,099.09","35,297,544.29","27,557,121.81","27,194,697.86","27,315,356.27","32,815,352.74","36,379,343.89","47,930,245.83","41,165,431.91","31,031,689.98","5,029,692.32","45,998,344.80","39,894,132.71","63,635,758.18","40,730,599.76","69,990,852.87","31,805,213.44","45,769,038.62","52,743,849.29","46,502,111.66","20,772,454.69","40,665,312.14","59,198,137.35","54,017,383.70","29,516,156.05","73,958,616.12","31,188,576.43","10,264,399.09","37,468,957.44","14,586,851.07","28,305,498.29","33,041,118.06","40,112,174.03","45,695,275.76","44,664,750.73","40,672,342.02","26,897,232.09","21,836,473.15","12,049,800.10"
应付票据,"261,200,000.00","215,450,000.00","222,250,000.00","305,100,000.00","278,650,000.00","362,000,000.00","398,500,000.00","249,500,000.00","213,980,000.00","224,100,000.00","264,100,000.00","292,020,000.00","302,840,000.00","309,690,000.00","304,990,000.00","313,140,000.00","302,200,000.00","262,660,000.00","274,340,244.40","318,860,000.00","157,301,000.00","203,254,716.20","149,565,336.00","208,220,000.00","330,889,086.50","161,899,086.50","179,400,000.00","118,850,000.00","234,150,000.00","122,720,000.00","170,986,937.04","215,616,937.04","94,610,000.00","89,930,000.00","150,850,000.00","171,770,000.00","180,850,000.00","230,690,000.00","301,720,000.00","297,129,158.50","349,398,458.50","366,548,458.50","294,508,000.00","242,408,000.00","303,885,030.00"
应收账款,"131,851,201.43","140,008,415.48","132,222,224.46","116,642,613.31","132,288,719.83","133,980,137.15","127,602,472.15","121,304,925.20","125,515,068.10","128,277,794.51","139,045,307.40","93,836,332.12","142,011,525.82","126,016,061.46","140,609,758.25","106,580,074.77","146,709,147.91","140,747,165.50","160,005,150.80","110,303,949.92","148,660,942.27","147,456,665.81","205,486,896.63","154,847,439.81","248,224,903.80","240,072,358.90","281,188,062.61","215,669,984.20","286,958,744.14","296,656,051.64","319,855,755.60","261,022,948.97","296,762,205.35","314,262,401.65","320,768,970.08","288,182,100.84","312,888,728.69","311,852,949.10","300,596,005.98","253,080,932.32","298,762,279.15","321,846,636.01","298,349,018.74","253,681,307.85","303,469,239.23"
应付账款,"31,250,893.04","32,716,019.05","39,278,580.30","27,091,111.93","25,375,591.59","30,977,641.27","45,146,540.47","48,300,238.25","52,926,225.67","54,872,359.65","54,517,144.86","44,680,109.60","47,396,648.12","44,770,404.31","49,693,662.96","64,065,507.44","64,742,121.27","94,644,369.46","69,772,718.96","94,392,455.95","102,339,861.66","76,926,118.06","157,689,229.78","74,780,125.53","109,613,611.10","86,477,398.88","76,728,064.50","85,792,870.66","49,627,182.78","57,927,888.45","70,368,911.14","62,079,476.81","92,082,789.55","83,471,323.13","112,341,945.90","77,325,285.65","104,026,287.68","70,747,978.68","106,664,674.06","71,365,045.37","90,223,719.17","102,284,771.43","104,070,168.63","100,165,484.41","91,172,525.77"
预付款项,"45,731,146.91","31,540,138.76","49,204,355.07","45,587,276.21","71,744,382.71","64,717,161.27","47,620,601.43","27,344,222.61","39,356,945.05","32,118,991.71","28,545,634.71","38,867,855.43","35,223,725.03","24,772,212.00","25,604,755.88","59,231,335.44","46,974,986.91","32,592,234.58","50,070,446.22","68,134,322.32","79,731,943.84","93,286,247.06","86,420,824.43","100,548,636.03","49,901,972.88","38,386,453.02","50,520,785.90","57,232,420.19","79,687,078.93","36,359,988.20","63,512,511.01","62,815,526.51","36,682,222.61","48,353,752.05","35,031,354.83","37,071,977.80","44,999,349.33","33,110,740.37","44,783,886.65","29,576,883.38","41,412,558.56","49,238,223.27","80,907,110.27","46,821,034.91","39,406,806.82"
预收款项,"21,577,865.55","18,561,711.93","19,962,200.51","17,602,261.37","25,011,534.39","46,563,362.68","41,502,721.48","21,988,580.89","24,651,005.41","19,233,429.32","25,228,877.61","30,227,825.75","32,806,138.60","25,591,325.28","32,921,024.40","31,013,804.92","29,053,810.34","38,584,467.01","44,057,775.05","31,929,942.82","34,734,583.61","32,195,341.70","30,254,533.21","33,803,218.63","34,525,047.58","49,037,743.03","52,657,008.33","40,178,055.21","59,871,258.21","50,139,185.39","48,798,987.14","39,106,206.28","27,638,353.22","17,234,137.21","28,346,260.84","36,246,817.69","44,756,816.74","51,425,398.20","44,454,792.23","44,562,128.52","51,812,367.52","49,264,606.26","71,575,690.04","74,687,028.74","75,001,997.79"
其他应收款,"5,893,836.44","3,477,573.51","2,997,656.79","1,563,493.94","2,109,255.02","2,253,136.07","2,931,751.41","1,513,909.76","2,559,135.55","2,068,129.98","2,666,911.33","1,758,215.57","2,267,923.54","2,224,471.77","2,601,198.70","1,975,854.84","3,705,248.97","2,702,384.17","2,687,857.07","2,929,681.81","4,381,781.85","3,632,124.79","3,766,079.59","2,801,649.08","5,393,251.63","5,793,401.66","6,941,920.08","5,187,324.45","6,634,557.84","5,984,939.78","6,217,468.94","5,811,137.63","8,604,653.05","10,880,967.49","10,981,947.84","8,247,642.93","6,576,616.22","8,730,934.00","9,491,072.93","7,847,349.23","10,334,802.28","9,904,351.42","10,522,300.03","8,975,644.87","9,423,488.88"
应付职工薪酬,"12,346,826.94","10,756,931.21","15,242,926.83","7,257,073.11","12,149,908.61","20,774,254.03","27,289,279.55","30,308,145.93","27,572,513.45","31,386,057.94","27,779,878.87","20,807,046.14","23,107,961.07","26,661,815.21","37,229,407.91","22,838,290.60","25,840,508.29","37,950,144.92","36,066,798.30","25,596,543.72","17,539,692.78","12,567,610.66","14,213,960.48","27,781,536.33","26,028,855.92","38,657,010.23","30,918,028.50","30,841,911.60","22,072,065.79","28,892,947.20","25,712,642.97","23,549,147.95","14,788,655.41","21,409,389.30","25,586,894.43","44,098,961.92","39,832,238.52","52,283,427.04","51,537,483.38","60,824,963.95","43,276,388.89","48,987,219.69","58,285,696.20","56,726,806.11","54,216,752.90"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-7,823,634.27","-4,846,785.29","-4,515,857.11","-3,950,100.86","-3,531,393.95","-8,813,944.92","-19,152,146.96","2,774,726.16","5,181,194.46","-3,690,773.05","-4,263,469.74","-4,235,965.38","-957,476.35","-1,677,794.44","-3,504,202.43","-6,401,892.08","-16,878,733.41","-17,011,251.55","-16,179,239.18","-9,741,543.38","-10,321,165.40","-10,316,394.32","-1,586,103.56","2,380,381.38","3,085,760.00","2,822,220.76","2,667,997.86","2,212,670.81","1,756,537.40","9,930,147.65","11,433,855.01","2,251,574.34","21,209,006.29","2,233,788.78","1,149,310.48","6,025,122.96","5,640,393.12","561,109.03","4,427,112.77","13,251,049.05","7,255,090.56","6,758,359.94","5,915,151.90","12,734,295.04","5,199,529.52"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,847,391.67","1,847,391.67"
应付利息,,,,,,,,,,,,,,"27,324.38","43,438.76",,"41,336.88",,,,,,,,,,,,,,,,,,,,,,,,,,,"403,213.89","403,213.89"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"872,930.67",,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
