科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"891,851,129.53","2,212,460,629.47","3,504,862,525.49","4,664,631,362.50","1,258,905,726.95","2,390,860,404.40","3,411,504,052.74","4,272,672,771.77","836,441,467.86","1,872,171,810.04","3,191,543,636.50","4,138,547,060.56","1,068,240,957.55","2,053,008,276.67","3,348,090,163.22","4,460,176,460.86","1,247,249,787.53","2,276,784,609.96","3,563,549,649.12","4,292,251,694.70","1,019,583,506.98","2,163,185,240.10","3,425,726,267.25","4,146,138,418.20","1,256,474,791.79","2,061,239,909.39","2,900,531,681.50","4,332,546,081.42","897,907,604.02","2,584,827,675.17","3,522,407,401.05","4,396,700,164.45","685,805,026.96","1,347,301,523.32","1,800,356,766.27","1,876,443,730.66","482,541,035.64","3,175,786,580.12","4,609,112,266.12","5,999,395,223.41","1,169,279,329.45","2,677,930,418.18","4,068,316,027.82","4,976,084,470.54","1,325,742,799.29","2,844,531,479.91"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,765,796.39",,,,,,"-564,726,703.92","83,222,250.32",,,,,,,
收到的税费返还,"5,463,466.80","10,561,652.08","13,796,877.00","24,944,752.61","7,131,952.12","16,146,640.58","21,715,544.24","39,522,782.13","10,686,933.70","12,881,696.32","17,337,551.21","41,107,465.55","15,164,635.80","23,164,498.16","45,293,155.97","61,243,547.87","5,835,866.40","14,749,209.87","44,551,134.32","53,454,089.53","8,556,411.81","16,671,466.52","29,530,579.34","43,192,308.67","15,808,592.12","44,352,059.77","53,387,378.39","61,064,257.35","998,223.56","19,254,556.86","34,736,490.14","104,965,390.78","729,722.64","10,783,211.29","14,271,056.93","25,819,178.91","4,783,069.40","6,978,911.62","29,235,147.13","68,842,458.10","1,542,420.08","4,114,581.44","7,759,285.47","11,058,372.75","2,447,748.98","5,624,215.05"
支付其他与投资活动有关的现金,,,,,,,,,,,"1,923,204.68","3,134.45",,,,,,,,,,,,,,,,,,,,"1,800,000.00",,,,"43,586,987.81",,,,"10,000,000.00",,,,,,
收到其他与经营活动有关的现金,"64,903,591.18","50,612,052.75","78,404,910.86","32,585,222.61","57,816,480.37","82,975,242.32","84,339,532.98","43,124,801.31","67,955,744.87","94,389,091.19","115,030,700.62","63,704,615.80","54,019,287.00","158,745,157.11","97,953,783.17","81,201,904.59","98,487,657.63","180,587,360.62","194,786,122.65","174,281,894.75","52,457,623.09","142,680,825.49","192,004,933.54","129,207,772.57","42,353,385.86","115,077,628.13","158,299,218.55","154,086,045.09","41,533,369.58","82,850,339.17","1,022,274,374.15","673,251,062.41","40,255,874.65","81,511,749.30","115,267,623.95","77,887,450.47","26,478,418.53","134,685,135.82","201,517,485.10","98,320,699.30","168,656,169.00","273,514,485.12","496,244,201.37","70,650,836.43","203,032,418.36","250,371,965.78"
投资活动现金流出小计,"677,547,284.44","890,798,116.83","1,001,333,500.22","915,483,171.88","35,306,606.05","93,400,245.14","202,987,054.91","147,443,531.40","18,689,463.62","43,088,114.75","86,270,827.29","73,618,991.79","5,112,010.48","20,927,515.18","31,410,835.09","57,291,422.68","24,570,433.86","32,751,901.35","57,490,191.36","52,233,293.43","27,117,239.35","86,974,808.44","95,147,287.57","50,085,540.83","21,356,165.26","33,474,691.12","38,868,650.56","49,866,299.91","1,597,298.64","433,854,971.82","455,356,775.61","429,589,478.87","214,677.54","20,621,972.98","54,490,366.18","170,771,587.67","145,610.00","-356,369,356.22","472,387,641.84","1,389,437,031.56","84,109,868.25","187,143,771.04","438,898,532.86","854,381,698.00","222,361,776.43","582,082,343.03"
经营活动现金流入小计,"962,218,187.51","2,273,634,334.30","3,597,064,313.35","4,722,161,337.72","1,323,854,159.44","2,489,982,287.30","3,517,559,129.96","4,355,320,355.21","915,084,146.43","1,979,442,597.55","3,323,911,888.33","4,243,359,141.91","1,137,424,880.35","2,234,917,931.94","3,491,337,102.36","4,602,621,913.32","1,351,573,311.56","2,472,121,180.45","3,802,886,906.09","4,519,987,678.98","1,080,597,541.88","2,322,537,532.11","3,647,261,780.13","4,318,538,499.44","1,314,636,769.77","2,220,669,597.29","3,112,218,278.44","4,547,696,383.86","940,439,197.16","2,686,932,571.20","4,579,418,265.34","5,174,916,617.64","726,790,624.25","1,439,596,483.91","1,929,895,447.15","1,980,150,360.04","513,802,523.57","3,317,450,627.56","4,839,864,898.35","6,166,558,380.81","1,339,477,918.53","2,955,559,484.74","4,572,319,514.66","5,057,793,679.72","1,531,222,966.63","3,100,527,660.74"
投资活动产生的现金流量净额,"-666,272,045.54","-748,195,524.99","-851,304,686.84","-819,049,050.82","-32,903,183.42","-90,996,822.51","-192,942,999.37","-137,463,861.69","-18,689,463.62","-41,561,513.60","-79,058,040.56","-43,884,815.69","-1,512,010.48","-16,581,215.18","-26,377,720.78","-45,450,066.35","-24,570,433.86","-31,759,261.35","-51,387,274.40","-37,168,780.09","-27,117,239.35","-86,974,808.44","-89,551,257.95","-43,447,599.86","-21,002,565.26","-32,515,539.12","-32,103,302.56","-40,562,239.01","7,367,901.36","-24,255,739.17","26,776,826.09","-93,185,690.32","-151,294.58","-257,590.02","112,542.57","-25,583,172.21","51,890.00","368,746,419.49","-441,442,754.21","-1,366,573,329.37","-84,107,868.25","-187,141,221.04","-438,895,982.86","-853,170,308.93","-222,361,776.43","-581,518,343.03"
购买商品、接受劳务支付的现金,"694,582,142.78","1,760,021,557.58","2,894,708,856.01","3,352,729,720.56","1,027,885,789.59","1,947,393,868.83","3,029,466,789.42","3,494,632,982.82","687,670,714.91","1,447,521,924.76","2,246,607,062.49","2,751,346,899.69","833,706,306.65","1,489,567,644.76","2,447,378,794.31","3,602,951,980.09","841,576,181.30","1,515,907,204.86","2,840,793,362.08","3,693,319,219.15","801,901,463.60","1,825,712,561.82","2,601,052,696.44","3,350,197,623.45","1,047,160,039.94","1,601,346,429.74","2,347,363,531.87","3,266,074,695.76","697,519,195.45","1,881,033,390.43","2,941,700,301.00","3,664,073,065.94","523,708,885.27","1,171,297,058.91","1,621,803,039.22","1,489,441,552.04","368,137,318.44","2,376,878,238.50","3,704,444,173.55","4,027,713,836.26","821,858,242.15","1,776,179,686.86","2,601,099,177.97","2,540,528,074.01","1,194,046,438.93","2,121,302,417.08"
吸收投资收到的现金,,"500,000,000.00","500,000,000.00","507,470,000.00",,,,,,,,"6,000,000.00",,,,,,,,,,,,,,,"840,000.00","840,000.00",,,,,,,,,,,"1,771,174,957.24","1,768,360,733.45",,,,"4,900,000.00",,
支付给职工以及为职工支付的现金,"22,060,783.43","66,524,798.62","117,707,388.51","165,706,120.87","42,529,975.26","85,505,286.76","158,832,932.11","183,219,415.37","44,473,161.04","73,151,017.72","142,827,837.80","201,688,143.91","49,576,738.99","108,781,795.04","166,122,606.44","232,817,486.70","56,752,684.28","146,122,807.78","235,789,569.55","231,019,488.49","68,983,487.82","167,215,085.90","263,181,765.25","389,750,939.68","96,004,009.95","172,010,227.50","287,333,714.60","427,355,231.88","111,548,449.53","223,166,445.55","298,624,455.91","392,340,871.13","63,938,591.38","123,053,560.88","183,873,204.29","330,160,260.41","47,238,434.66","216,297,119.49","312,710,364.26","538,453,308.36","107,847,796.04","203,357,758.31","315,153,646.68","483,895,019.95","98,719,013.30","186,305,639.71"
取得借款收到的现金,"804,000,000.00","600,000,000.00","1,067,030,000.00","937,030,000.00","363,530,000.00","1,112,000,000.00","1,622,000,000.00","2,018,000,000.00","1,377,000,000.00","1,446,000,000.00","1,696,000,000.00","1,848,000,000.00","550,000,000.00","550,000,000.00","850,000,000.00","1,177,000,000.00","290,000,000.00","440,000,000.00","868,000,000.00","1,155,000,000.00","690,000,000.00","790,000,000.00","1,610,000,000.00","1,810,000,000.00","400,000,000.00","700,000,000.00","1,220,000,000.00","1,285,000,000.00","210,000,000.00","460,000,000.00","610,000,000.00","610,000,000.00","160,000,000.00","260,000,000.00","459,950,000.00","559,950,000.00","100,000,000.00","699,950,000.00","999,950,000.00","999,950,000.00","100,000,000.00","610,000,000.00","710,000,000.00","1,210,000,000.00","200,000,000.00","690,000,000.00"
支付的各项税费,"23,979,640.27","102,425,090.74","165,523,091.34","212,784,212.34","93,498,680.56","170,874,895.15","255,927,666.28","259,028,268.30","46,840,350.97","108,500,386.94","160,873,561.20","224,593,725.11","45,010,455.55","74,433,806.27","132,847,021.49","151,674,732.34","47,403,240.24","128,829,441.68","178,627,087.65","232,662,309.01","23,541,671.69","52,797,810.84","104,929,885.19","151,394,601.37","27,301,980.37","54,549,598.83","72,674,943.36","118,780,773.79","26,734,186.43","52,300,053.45","86,700,047.37","139,100,194.07","29,519,126.03","55,962,539.89","75,132,020.79","95,232,857.97","26,580,361.53","309,663,299.94","407,487,060.39","579,727,330.63","156,838,679.12","285,543,215.91","416,738,889.25","512,612,687.66","151,550,005.53","271,628,867.43"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
