科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"142,332,424.72","166,533,906.06","244,608,197.19","197,622,326.88","108,076,089.24","238,140,449.00","307,116,683.03","246,611,562.03","327,031,297.90","268,226,551.52","317,110,757.58","344,436,848.60","483,483,762.65","357,652,449.12","449,980,060.04","602,713,991.31","486,232,277.00","343,912,359.37","226,972,074.49","284,068,232.62","473,148,635.21","329,108,044.26","357,062,434.57","224,079,485.38","165,322,221.17","115,718,850.83","162,608,684.07","145,032,231.10","146,211,631.35","185,749,850.39","251,775,052.93","285,755,530.13","463,911,163.32","341,169,819.13","409,977,182.19","307,947,108.65","404,608,552.73","327,474,517.42","300,467,425.91","541,267,646.87","560,036,017.88","422,721,582.73","875,591,429.94","1,137,248,120.10"
短期借款,"409,000,000.00","474,000,000.00","631,000,000.00","616,000,000.00","636,000,000.00","671,000,000.00","610,000,000.00","450,000,000.00","573,000,000.00","530,000,000.00","500,000,000.00","410,000,000.00","485,000,000.00","500,000,000.00","500,000,000.00","450,000,000.00","385,000,000.00","345,000,000.00","345,000,000.00","375,000,000.00","265,000,000.00","290,000,000.00","290,000,000.00","200,000,000.00","140,000,000.00","250,000,000.00","400,000,000.00","390,000,000.00","475,000,000.00","566,000,000.00","620,800,000.00","570,800,000.00","676,000,000.00","658,000,000.00","743,000,000.00","753,000,000.00","805,000,000.00","798,000,000.00","736,000,000.00","836,000,000.00","706,000,000.00","671,000,000.00","771,000,000.00","644,170,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,"198,733,688.89","201,436,558.33","201,015,666.67","404,026,845.14","203,449,130.41","206,364,831.74","209,279,950.78",,,,,,,,"201,337,777.77","203,847,977.76","206,675,235.53","209,520,661.30",,,,,,,,,
应收票据,"38,390,000.00","18,440,000.00","88,056,700.00","95,218,468.50","90,544,000.00","43,931,119.08","51,886,809.50","16,807,816.03","36,922,418.23","34,827,509.20","46,787,821.80","23,019,469.60","6,405,599.00","58,679,780.74","21,808,120.88","75,094,024.60","51,102,861.00","50,492,883.72","72,859,960.62","271,747,335.33","244,299,409.16","183,994,485.25","134,791,540.31","317,285,549.52","114,258,131.06","64,199,814.62","52,789,322.79","40,837,667.81","33,944,907.99","61,851,138.11","57,159,192.14","101,274,632.76","55,927,219.14","100,556,938.81","67,163,111.65","122,129,332.15","124,277,980.95","34,908,605.00","62,102,010.00","57,378,045.50","103,985,351.44","93,495,375.82","170,647,080.74","133,604,036.52"
应付票据,"281,160,000.00","312,500,000.00","343,960,000.00","247,560,000.00","148,100,000.00","202,600,000.00","358,560,000.00","386,760,000.00","334,160,000.00","269,000,000.00","300,950,000.00","366,300,000.00","434,550,000.00","353,300,000.00","411,700,000.00","590,500,000.00","391,600,000.00","214,000,000.00","138,000,000.00","150,000,000.00","78,000,000.00","78,000,000.00","100,000,000.00","60,000,000.00","60,000,000.00",,"39,800,000.00","52,800,000.00","51,500,000.00","51,800,000.00","67,000,000.00","54,900,000.00","61,800,000.00","14,800,000.00","62,500,000.00","70,800,000.00","53,800,000.00","100,800,000.00","130,000,000.00","138,800,000.00","137,400,000.00","134,000,000.00","179,200,000.00","212,100,000.00"
应收账款,"84,725,765.33","68,458,122.97","84,246,208.35","42,785,732.22","75,729,661.94","56,461,369.22","57,445,753.28","31,070,232.69","50,070,903.48","65,847,107.55","70,780,129.21","67,003,527.37","82,663,957.45","46,090,414.35","57,407,065.64","36,759,375.76","58,848,165.17","33,247,193.51","42,064,533.19","18,281,396.54","36,014,564.09","42,802,132.04","44,805,056.53","54,726,838.90","55,474,894.19","57,478,553.12","56,900,792.82","31,022,136.04","51,594,991.77","56,370,037.47","60,461,215.66","42,027,943.35","46,871,272.78","57,221,171.38","60,215,672.23","32,025,583.23","35,409,782.06","61,298,373.33","26,412,418.59","25,894,060.36","26,076,260.07","33,532,685.83","9,910,960.12","42,640,316.83"
应付账款,"113,713,810.75","62,058,525.14","61,964,245.94","53,531,536.79","50,893,183.78","47,683,976.93","50,144,530.86","43,210,436.37","42,491,391.40","42,488,823.11","65,933,053.35","75,618,981.06","73,406,256.61","87,495,540.62","81,958,974.96","91,317,611.55","93,805,896.58","124,214,957.50","155,403,542.39","169,114,987.46","171,507,065.29","160,723,868.71","181,494,839.42","235,413,056.67","284,944,985.72","282,164,038.39","275,603,408.19","295,915,079.89","284,675,059.91","272,676,479.33","303,618,620.73","305,199,769.83","294,595,027.35","299,521,106.16","248,674,894.82","217,484,432.55","282,003,277.08","337,817,317.67","329,896,089.35","170,436,637.88","175,462,556.66","152,898,634.05","113,215,518.89","153,340,598.59"
预付款项,"8,692,988.45","27,792,682.92","85,618,626.87","128,603,997.88","135,687,266.11","134,780,641.23","129,052,867.07","110,656,421.16","107,772,903.72","106,063,196.51","110,906,702.17","8,351,893.96","13,277,509.61","1,444,951.44","12,683,390.52","6,164,689.18","1,494,140.88","5,460,047.95","3,458,361.41","3,094,890.67","3,390,213.32","8,385,227.38","7,593,412.68","5,864,979.91","6,949,029.79","15,230,394.83","12,060,170.13","4,221,660.00","11,383,630.94","10,220,130.04","5,670,685.92","448,126.45","1,799,977.42","686,483.11","663,683.10","1,059,857.76","872,455.02","5,316,428.88","989,437.23","1,057,202.38","1,621,518.30","2,854,074.24","2,863,435.25","88,654,622.35"
预收款项,"28,499,467.79","23,233,642.44","20,769,032.36","50,392,724.02","48,967,355.77","54,970,995.60","66,222,611.18","43,595,277.03","58,051,364.17","88,409,822.33","158,584,441.90","88,478,251.99","102,041,229.92","85,137,102.28","119,882,716.01","57,137,620.94","151,832,959.53","77,512,329.04","101,120,625.25","166,085,805.32","128,686,706.73","170,969,449.89","197,919,366.42","94,036,468.86","154,150,985.05","142,692,001.53","196,626,711.81","231,700,101.62","158,843,467.90","136,403,408.80","170,264,581.49","131,460,586.32","146,401,749.52","169,187,029.33","219,407,367.09","327,658,153.56","213,406,627.11","138,422,915.95","116,591,730.19","198,114,048.08","210,363,548.36","145,501,712.31","277,194,661.21","192,382,176.02"
