科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"66,546,830.24","71,142,945.54","55,009,168.13","54,545,087.55","30,516,179.46","57,741,822.45","44,574,638.96","53,683,373.61","53,953,863.21","45,999,421.90","47,611,387.33","622,103,455.70","822,414,091.86","662,417,717.19","1,251,041,161.42","1,245,260,902.56","1,167,482,221.71","1,349,696,356.32","1,312,706,667.48","1,324,656,380.50","1,457,716,872.66","1,397,837,737.46","1,614,586,625.58","1,856,171,497.38","2,384,917,329.42","1,889,178,186.94","1,911,634,627.56","1,817,897,194.19","2,352,793,655.12","1,995,963,916.01","1,946,524,126.17","2,072,452,743.39","1,944,047,799.51","1,701,227,664.67","1,669,438,972.19","2,325,577,589.40","2,443,842,675.22","2,327,897,360.45","4,626,127,549.78","4,760,756,658.13","3,789,073,450.04","3,605,035,595.51","4,563,899,215.96","5,954,006,190.47"
短期借款,"109,000,000.00","109,000,000.00","84,000,000.00","75,000,000.00","50,000,000.00","60,000,000.00","40,000,000.00","20,000,000.00","20,000,000.00",,,"200,000,000.00","200,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,"110,970.00",,"84,150.00",,,,,,"11,780.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"348,876.50","100,000.00","423,789.76","2,410,696.95","153,447.55","613,697.76","64,228.00","754,569.50","569,231.50","644,364.90",,,,,,,,"900,000.00","900,000.00","3,280,000.00","1,000,000.00","700,000.00","600,000.00","2,538,500.00","1,540,000.00",,"1,900,000.00","3,484,000.00","1,250,000.00","100,000.00","300,000.00","1,512,000.00","2,500,000.00","2,600,000.00","1,746,000.00","200,000.00","873,946.40","1,070,000.00","722,216.69",,"614,363.14","947,606.68","1,503,966.84","2,349,668.90"
应付票据,"161,077.60","392,013.00","392,013.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"103,484,242.61","105,543,178.94","92,031,617.90","113,996,572.22","115,412,734.51","105,599,879.60","117,979,806.48","117,913,839.78","97,510,642.47","97,980,066.66","92,550,790.89","6,335,361.51","13,004,026.22","12,496,090.92","22,551,178.17","12,529,336.35","22,333,850.32","16,406,704.85","18,546,549.75","9,453,832.60","22,600,988.37","54,517,290.80","40,091,300.54","105,631,909.03","93,977,914.10","92,801,756.33","70,352,472.72","57,021,950.89","57,653,865.83","57,668,743.01","50,509,047.65","57,144,351.62","68,775,766.37","67,290,208.90","72,567,691.25","45,546,794.66","53,443,566.84","40,380,537.67","38,911,927.63","54,187,776.92","72,202,373.68","63,065,142.26","55,213,715.18","50,403,203.28"
应付账款,"133,482,764.59","126,545,533.15","125,292,999.36","93,673,715.10","105,932,597.97","119,949,022.78","114,899,216.77","103,359,542.47","89,676,680.64","88,994,236.13","85,393,412.45","113,274,545.77","65,029,826.88","36,471,675.96","71,525,559.90","73,436,634.49","40,086,534.54","28,641,193.12","29,772,745.73","130,130,879.56","108,125,430.47","36,611,521.24","27,773,295.74","252,676,813.49","108,306,338.96","101,003,855.80","85,156,609.80","75,312,414.37","75,973,129.78","72,435,355.48","76,128,718.52","82,590,373.01","73,374,310.50","67,680,955.93","92,960,582.38","199,996,008.75","174,859,416.41","118,869,223.72","115,185,742.81","360,045,838.58","284,780,999.65","271,652,690.54","544,044,883.51","651,777,411.68"
预付款项,"34,537,425.28","22,073,553.65","23,671,468.65","11,550,870.06","14,012,983.42","20,962,568.61","19,911,170.71","7,024,560.82","9,078,187.69","7,955,449.98","4,615,620.67","107,292,109.68","113,880,242.36","50,487,329.85","42,089,491.22","39,049,852.70","37,039,473.20","37,200,115.20","41,816,241.10","45,129,408.50","39,913,834.61","37,300,966.59","37,406,342.71","40,945,619.48","37,797,926.05","375,826,669.20","318,346,045.13","318,101,283.71","321,092,809.69","322,045,542.29","239,638,991.96","292,037,767.49","292,855,151.21","301,469,770.39","309,634,804.32","244,382,373.76","198,715,092.53","215,802,470.36","327,920,832.67","615,044,718.07","694,771,879.31","600,555,006.73","388,254,874.88","165,098,437.23"
预收款项,"18,265,354.37","7,901,110.46","6,679,662.74","13,266,304.96","17,398,736.61","13,934,214.32","15,235,276.14","7,643,949.02","6,984,514.62","6,940,549.25","5,698,682.77","434,896,870.56","648,690,589.75","736,250,527.83","673,857,464.23","457,817,077.29","526,311,949.13","535,152,980.86","555,696,639.23","477,754,188.30","707,885,978.91","590,212,860.27","878,786,303.41","268,774,492.46","278,841,376.13","133,224,406.33","448,118,426.25","451,510,045.18","316,575,076.50","8,732,843.14","8,566,898.82","118,715,888.63","127,007,224.28","421,771,835.60","133,963,067.40","17,686,851.53","38,498,333.25","40,152,767.36","309,286,980.01","70,288,843.83","48,894,830.57","64,558,750.16","130,478,154.93","427,545,021.54"
