科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"913,064,354.83","1,785,818,671.40","2,741,666,906.20","3,854,953,618.62","1,273,281,632.12","3,896,748,535.86","5,666,937,518.11","6,864,711,147.81","1,333,159,775.30","2,186,992,887.85","3,348,053,960.98","3,842,365,864.49","1,195,836,128.79","2,499,479,151.30","4,075,047,884.69","5,163,546,691.07","2,136,776,076.91","3,320,693,997.26","5,010,441,858.36","6,537,625,435.62","1,973,404,516.37","3,178,883,537.56","4,537,181,611.12","5,460,879,555.95","1,672,692,533.17","3,171,962,630.57","4,096,311,102.56","5,477,585,356.83","1,196,456,352.76","2,192,919,663.49","2,570,616,750.10","2,522,508,288.87","401,269,810.98","998,731,110.55","1,663,349,256.23","1,897,298,973.69","379,656,954.13","1,191,590,152.71","2,284,113,152.25","3,141,001,877.72","1,696,262,603.86","3,643,851,333.22","5,510,251,982.79","5,261,817,671.02","2,384,471,958.63"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"42,570,000.00",,,,,,,,,,,,,,,,,,,,,,,,"-17,199.36",,,,,,,,,
收到的税费返还,,"10,725,122.46","11,819,818.64",,,"832,471.48","22,406,896.00","20,836,306.02",,,,"1,532,799.46",,,,"281,727.42",,,,"1,011,162.32",,,,,,,"17,611,268.59","17,611,268.59",,,,,,,,,,,,,,,,"9,702,555.92",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,"53,844.44",,,,,,,,,,,,"3,225,849.10",,,,"11,200,000.00",,,,,,,,,
收到其他与经营活动有关的现金,"214,993.20","267,772.89","296,354.20","4,015,012.25","34,362.00","2,639,938.95","1,689,484.46","4,310,005.42","1,381,967.79","2,942,050.48","4,298,328.27","18,963,757.87","3,306,544.41","17,059,553.04","28,805,283.69","22,927,002.65","1,438,654.06","3,515,992.24","5,401,943.71","9,421,852.53","1,078,904.47","5,725,538.13","57,209,248.84","62,582,413.74","30,998,092.42","33,538,573.95","47,926,891.93","58,547,179.20","2,312,414.39","30,617,875.24","31,680,702.47","33,337,626.29","7,670,201.67","8,219,065.86","10,235,350.68","120,296,127.69","1,024,079.50","3,251,144.41","3,380,175.56","4,960,518.78","15,873,900.13","41,837,742.13","67,449,327.14","473,558,767.16","102,823.47"
投资活动现金流出小计,"19,514,147.26","96,318,676.40","299,312,743.25","324,302,058.60","238,139,720.41","325,365,896.75","417,149,846.66","558,571,446.68","17,994,224.16","94,016,848.43","189,014,046.87","489,826,985.86","90,646,384.64","156,713,644.21","196,094,222.35","396,230,149.61","102,134,032.54","116,726,444.58","265,731,286.01","231,539,061.02","9,468,687.15","29,167,462.75","37,283,522.93","187,253,932.29","15,549,927.06","45,326,891.66","74,101,453.77","44,507,324.75","13,491,124.70","23,394,165.35","24,443,203.91","4,744,796.10","481,603.87","4,510,139.44","13,422,789.41","16,307,757.01","835,710.91","6,252,591.32","6,673,018.67","6,235,168.89","1,325,351.51","3,593,613.73","5,882,378.70","3,320,205.97","15,738,123.40"
经营活动现金流入小计,"913,279,348.03","1,796,811,566.75","2,753,783,079.04","3,858,968,630.87","1,273,315,994.12","3,900,220,946.29","5,691,033,898.57","6,889,857,459.25","1,334,541,743.09","2,189,934,938.33","3,352,352,289.25","3,862,862,421.82","1,199,142,673.20","2,516,538,704.34","4,103,853,168.38","5,186,755,421.14","2,138,214,730.97","3,324,209,989.50","5,015,843,802.07","6,548,058,450.47","1,974,483,420.84","3,184,609,075.69","4,594,390,859.96","5,523,461,969.69","1,703,690,625.59","3,205,501,204.52","4,161,849,263.08","5,553,743,804.62","1,198,768,767.15","2,223,537,538.73","2,602,297,452.57","2,555,845,915.16","408,940,012.65","1,006,950,176.41","1,673,584,606.91","2,017,595,101.38","380,681,033.63","1,194,841,297.12","2,287,493,327.81","3,145,962,396.50","1,712,136,503.99","3,685,689,075.35","5,577,701,309.93","5,745,078,994.10","2,384,574,782.10"
投资活动产生的现金流量净额,"-5,672,251.18","-82,341,780.32","-283,633,909.01","-309,397,513.34","-237,152,181.15","-322,692,106.99","-399,096,056.90","-457,079,255.46","15,476,430.70","-59,889,011.43","-154,642,807.16","-454,607,012.29","-90,646,384.64","-156,713,644.21","-195,781,096.70","-355,872,642.29","-102,134,032.54","-116,726,444.58","-263,536,595.94","451,872,365.18","-9,468,687.15","-29,167,462.75","-37,283,522.93","-157,551,080.98","-15,549,927.06","-45,326,891.66","-74,101,453.77","-44,507,324.75","-13,491,124.70","-23,394,165.35","-24,443,203.91","-2,744,796.10","-481,603.87","-4,510,139.44","-13,422,789.41","9,613,337.51","-835,710.91","-6,252,591.32","-6,673,018.67","-6,235,168.89","-1,325,351.51","-3,593,613.73","-5,882,378.70","-3,320,205.97","-15,738,123.40"
购买商品、接受劳务支付的现金,"535,554,756.72","1,351,659,621.65","2,172,749,626.19","3,356,287,296.09","904,468,681.40","2,976,323,656.41","4,433,316,257.93","5,731,216,828.94","1,031,213,730.47","1,793,592,251.89","2,844,525,379.78","3,058,554,639.96","1,239,043,208.99","2,815,131,650.53","4,262,771,806.51","5,010,006,131.72","1,518,808,200.30","2,787,605,670.98","4,557,373,176.21","5,946,452,409.81","1,755,171,595.64","3,111,808,265.39","4,382,184,351.66","5,263,688,975.27","1,274,864,264.87","2,353,683,439.01","3,337,826,401.74","4,565,313,111.36","1,055,508,118.96","2,043,694,646.13","2,414,126,546.21","2,936,461,746.92","478,029,139.86","1,065,809,961.80","1,571,732,815.40","2,071,295,429.41","401,511,180.65","1,121,638,358.90","2,147,187,295.70","2,966,526,586.62","1,496,527,245.57","2,717,862,758.84","4,558,339,461.20","4,042,626,197.09","2,113,635,353.09"
吸收投资收到的现金,,,"876,276,000.00","876,276,000.00",,,,,,,"998,803,000.00","998,803,000.00",,,,,,,"677,136,159.09",,,,,,,,,,,,,,,,,,,,,,,,,,
