科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"16,976,535.87","26,290,144.89","35,774,564.76",,"38,505,047.55","72,972,214.82","58,519,815.15","98,177,192.04","85,750,960.79","87,132,256.24","72,831,624.10","120,322,751.11","90,464,298.04","97,964,812.48","91,330,501.72","117,446,743.93"
应付职工薪酬,"5,207,887.55","6,411,492.89","6,315,757.02",,"4,428,606.59","4,873,184.02","8,556,972.57","6,112,195.25","7,528,043.06","7,903,980.06","11,437,134.54","5,800,466.08","6,658,435.30","7,544,667.94","12,732,939.82","7,250,078.29"
应收关联公司款,,,,,,,,,,,,,,,,
应交税费,"26,263,036.89","42,177,073.11","64,258,737.78",,"58,837,624.81","64,295,603.77","56,719,665.17","46,112,164.92","44,234,660.10","28,241,074.93","11,912,110.20","3,585,699.23","24,148,166.36","26,232,029.02","27,431,628.93","25,448,889.68"
应收利息,,,,,,,,,,,,,,,,
应付利息,"159,514.28","369,109.26","578,848.16",,"593,602.48","578,848.16","493,803.14","548,026.26","478,611.93","393,563.04","504,052.23","576,979.19","701,826.42","605,176.97","1,017,180.93","1,361,020.69"
应收股利,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,"24,000,000.00",,,,,,,
存货,"347,430,103.75","510,469,092.77","692,228,999.43",,"734,953,286.95","742,381,450.95","719,617,634.25","807,069,074.67","786,775,516.73","926,491,654.51","808,672,537.20","925,477,412.99","751,784,621.56","768,241,581.28","868,678,689.45","1,053,169,182.98"
其他应付款,"4,573,140.68","4,168,038.82","5,928,068.06",,"10,964,945.01","7,456,328.74","12,406,493.14","12,487,458.72","8,164,798.74","9,870,296.61","13,348,512.30","18,466,946.36","38,981,411.48","23,456,305.45","25,956,074.35","21,708,887.13"
其中:消耗性生物资产,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"11,000,000.00","4,500,000.00","60,000,000.00",,"145,000,000.00","110,000,000.00","45,000,000.00","40,000,000.00","20,000,000.00","20,000,000.00",,,,,,
其他流动资产,,,,,,,,,,,,,,,,
其他流动负债,,,,,,,,,,,,,,,"1,293,982.46","1,589,800.50"
流动资产合计,"630,977,929.74","963,409,584.25","1,265,551,087.79",,"1,735,471,558.32","1,702,284,890.07","1,727,788,392.31","1,804,809,771.62","1,851,339,460.56","1,930,633,919.78","1,912,105,943.30","1,939,212,874.22","1,905,467,363.44","1,816,412,584.69","2,053,877,730.64","2,235,858,840.88"
流动负债合计,"269,214,684.77","531,213,301.64","661,651,375.14",,"717,938,775.04","622,298,662.52","627,817,279.46","704,851,704.21","711,660,040.61","697,190,696.06","869,118,933.04","1,053,865,789.44","1,178,747,630.77","1,292,688,933.25","1,098,409,442.54","1,276,990,365.63"
可供出售金融资产,,,,,,,,,,,"14,312,000.00","14,312,000.00","14,312,000.00","14,312,000.00","29,362,000.00","29,362,000.00"
长期借款,"21,000,000.00",,"95,000,000.00",,,"40,000,000.00","40,000,000.00","40,000,000.00","70,000,000.00","50,000,000.00",,,,,"50,000,000.00","110,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,"166,336,245.82","337,742,666.83","460,838,663.79","729,235,026.77","403,336,955.83","471,519,438.00"
长期应付款,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,"14,312,000.00","14,312,000.00","18,312,000.00","16,052,135.64","16,052,135.64","16,017,279.36","16,113,756.05","18,683,676.84","18,683,676.84"
专项应付款,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,
固定资产,"23,187,394.97","20,844,450.36","18,834,059.11",,"17,714,439.77","18,093,321.51","17,616,461.39","17,999,831.39","21,965,067.44","21,463,311.57","23,917,645.37","25,113,151.37","25,300,064.91","25,242,302.74","24,863,149.98","24,411,835.34"
递延所得税负债,,,,,,,,,,,,,,,,
在建工程,,,,,,,"10,336,894.50","16,848,254.50","17,031,269.50","18,044,664.65","8,361,305.54","8,436,305.54","10,030,233.62","11,877,129.52","13,715,921.11","21,011,947.64"
其他非流动负债,,,,,,,,,,,"75,520,000.00","75,520,000.00","75,520,000.00","33,748,000.00","32,736,700.00","32,736,700.00"
工程物资,,,,,,,,,,,,,,,,
非流动负债合计,"21,000,000.00",,"95,000,000.00",,,"40,000,000.00","40,000,000.00","40,000,000.00","70,000,000.00","50,000,000.00","75,520,000.00","75,520,000.00","75,520,000.00","33,748,000.00","82,736,700.00","142,736,700.00"
固定资产清理,,,,,,,,,,,,,,,,
负债合计,"290,214,684.77","531,213,301.64","756,651,375.14","651,032,400.00","717,938,775.04","662,298,662.52","667,817,279.46","744,851,704.21","781,660,040.61","747,190,696.06","944,638,933.04","1,129,385,789.44","1,254,267,630.77","1,326,436,933.25","1,181,146,142.54","1,419,727,065.63"
生产性生物资产,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","90,000,000.00","90,000,000.00",,"120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","248,000,000.00","247,980,000.00","247,495,000.00","247,495,000.00"
油气资产,,,,,,,,,,,,,,,,
资本公积,"127,048,931.83","127,048,931.83","127,048,931.83",,"563,898,931.83","564,721,119.30","561,598,931.83","561,598,931.83","561,598,931.83","514,678,057.60","521,881,431.83","526,286,206.83","530,690,981.83","534,926,956.83","534,490,131.83","535,826,981.83"
无形资产,"422,901.38","506,933.51","1,207,451.83",,"1,044,074.11","967,107.76","890,198.31","817,035.06","788,685.62","2,223,499.75","11,798,934.34","11,721,093.01","115,229,811.38","117,027,311.36","115,392,379.49","113,857,664.40"
盈余公积,"14,887,322.30","24,657,911.80","33,668,234.13",,"33,668,234.13","33,668,234.13","43,622,298.07","44,365,878.27","49,911,720.77","53,778,689.88","57,545,874.46","58,618,173.63","67,898,893.00","74,852,696.21","81,518,561.62","83,026,599.76"
开发支出,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,"75,520,000.00","75,520,000.00","75,520,000.00","37,665,600.00","32,736,700.00","32,736,700.00"
商誉,,,,,,,,,,,,,,,,
未分配利润,"136,987,956.09","217,290,809.70","289,614,380.42",,"330,920,754.41","355,850,712.33","376,582,151.89","400,109,798.21","407,801,064.39","443,989,678.16","478,229,134.51","487,879,827.03","546,608,301.36","609,234,030.23","673,650,238.50","688,077,707.27"
长期待摊费用,"2,840,490.17","2,487,524.93","2,674,562.42",,"3,464,261.17","5,459,033.84","5,466,631.74","7,850,991.82","7,364,567.47","8,397,825.99","9,742,926.49","9,865,617.57","9,640,393.76","9,519,005.29","9,432,072.84","9,392,518.03"
少数股东权益,,,,,,,,,,,,,,,,
递延所得税资产,"1,710,178.73","2,962,461.92","8,715,760.37",,"8,732,362.04","9,734,375.10","7,522,083.00","8,288,428.13","8,170,707.01","8,561,899.96","12,148,237.34","12,194,152.75","15,109,996.70","16,025,900.10","16,899,487.76","17,318,733.36"
外币报表折算价差,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,
非流动资产合计,"28,160,965.25","26,801,370.72","31,431,833.73",,"30,955,137.09","34,253,838.21","41,832,268.94","66,116,540.90","69,632,297.04","77,003,201.92","262,669,430.54","435,437,122.71","666,478,443.52","939,352,431.83","631,685,643.85","705,557,813.61"
所有者权益(或股东权益)合计,"368,924,210.22","458,997,653.33","540,331,546.38","547,288,400.00","1,048,487,920.37","1,074,240,065.76","1,101,803,381.79","1,126,074,608.31","1,139,311,716.99","1,260,446,425.64","1,230,136,440.80","1,245,264,207.49","1,317,678,176.19","1,429,328,083.27","1,504,417,231.95","1,521,689,588.86"
资产总计,"659,138,894.99","990,210,954.97","1,296,982,921.52","1,198,320,800.00","1,766,426,695.41","1,736,538,728.28","1,769,620,661.25","1,870,926,312.52","1,920,971,757.60","2,007,637,121.70","2,174,775,373.84","2,374,649,996.93","2,571,945,806.96","2,755,765,016.52","2,685,563,374.49","2,941,416,654.49"
负债和所有者(或股东权益)合计,"659,138,894.99","990,210,954.97","1,296,982,921.52","1,198,320,800.00","1,766,426,695.41","1,736,538,728.28","1,769,620,661.25","1,870,926,312.52","1,920,971,757.60","2,007,637,121.70","2,174,775,373.84","2,374,649,996.93","2,571,945,806.96","2,755,765,016.52","2,685,563,374.49","2,941,416,654.49"
