科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"15,548,446.11","85,564,860.45","61,940,058.74","60,607,198.65","43,241,447.37","68,203,181.83","729,782,337.51","572,261,932.65","521,003,277.98","457,834,249.59","379,003,413.22","317,718,048.47","212,417,876.38","139,404,872.24","98,852,950.64","121,742,921.50","97,373,260.71","158,533,584.93","185,223,104.27","154,604,440.95","108,486,665.01","133,759,386.50","78,371,721.96","149,539,130.02","150,776,086.06","152,140,221.72","179,615,386.17","165,809,314.84","115,522,445.62","196,543,135.59","106,948,210.40","142,022,807.26","124,507,428.20","237,540,644.22","135,963,066.18"
短期借款,"31,000,000.00","62,000,000.00","117,000,000.00","120,460,000.00","129,460,000.00","129,960,000.00","154,960,000.00","135,000,000.00","145,000,000.00","136,000,000.00","141,000,000.00","229,599,221.96","249,599,221.96","279,990,528.06","289,061,388.06","341,000,000.00","313,000,000.00","263,000,000.00","298,000,000.00","245,950,000.00","200,450,000.00","177,150,000.00","206,650,000.00","256,850,000.00","391,350,000.00","347,700,000.00","345,900,000.00","318,000,000.00","373,900,000.00","436,500,000.00","410,900,000.00","443,620,000.00","447,720,000.00","468,720,000.00","438,720,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,"300,900.00","300,900.00","300,900.00",,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,299,038.66","7,474,734.30","15,657,019.04","1,951,446.33","2,160,728.25","8,090,934.76","10,370,301.35","24,319,715.94","3,587,590.39","17,621,497.07","14,631,856.38","13,115,671.22","8,593,760.00","17,624,913.83","11,639,929.51","27,102,446.48","21,795,492.21","55,570,365.65","38,707,600.23","65,555,172.29","19,136,932.17","63,262,299.62","44,938,874.62","29,539,054.72","28,408,243.93","20,655,936.42","21,555,080.46","29,128,504.24","36,657,570.47","49,514,841.25","38,863,366.56","50,515,112.25","53,992,527.69","67,874,958.66","51,040,538.66"
应付票据,"3,390,000.00","3,970,000.00","2,550,461.00","11,684,424.61","13,466,255.33","10,773,159.22","6,012,879.01","4,270,688.68","2,226,516.17","3,431,200.00","4,410,050.00","1,329,850.00","2,632,066.10","3,903,535.59","3,167,089.98","42,543,770.03","52,748,873.04","15,558,933.13","45,161,957.48","46,716,300.86","13,777,914.93","11,583,866.52","11,103,412.87","12,523,093.04","10,059,211.83","12,405,483.87","85,058,633.25","84,513,859.15","62,337,955.68","38,079,005.71","33,671,102.67","51,161,030.62","62,508,934.84","51,226,050.10","51,178,869.22"
应收账款,"40,645,038.34","36,219,949.85","68,968,977.17","96,182,055.30","96,725,350.87","89,685,870.05","110,390,440.45","129,364,521.89","156,431,816.42","150,288,655.97","190,247,984.27","206,171,243.28","230,449,296.78","229,528,609.37","254,655,389.02","304,622,295.56","325,826,825.90","309,292,492.23","277,820,681.52","293,025,132.73","429,833,029.66","308,073,052.68","329,004,537.61","365,248,049.33","311,769,883.29","266,464,397.18","275,046,226.88","341,841,126.70","391,307,614.75","411,874,196.10","401,923,358.76","429,289,741.41","452,317,121.84","405,269,650.04","411,338,878.83"
应付账款,"30,682,223.94","33,555,848.63","48,676,991.53","51,166,253.86","47,019,041.55","51,031,476.18","48,715,711.69","70,533,502.45","95,477,000.77","100,286,696.19","139,686,828.11","119,556,696.25","79,809,997.84","82,650,247.44","118,947,041.56","130,718,142.17","144,933,986.87","167,259,195.51","132,492,683.32","147,954,324.51","159,278,265.79","114,256,628.93","82,375,777.10","131,303,145.58","112,765,063.60","98,504,917.53","96,789,554.14","126,900,014.69","154,376,612.86","172,568,353.59","154,270,691.49","195,262,540.84","225,195,037.90","203,215,987.93","207,871,395.02"
预付款项,"5,783,436.96","6,997,893.10","7,756,679.78","14,624,402.40","17,802,265.00","16,385,786.50","25,285,431.73","24,191,144.20","26,858,984.32","44,497,432.41","18,595,914.82","77,107,881.63","27,904,957.50","7,664,608.03","102,396,306.37","17,814,172.62","20,164,212.48","15,012,181.12","31,494,977.22","30,784,667.16","60,244,980.76","20,363,866.34","36,527,683.74","45,470,220.45","46,704,263.13","26,620,200.31","43,642,403.23","47,333,720.80","58,166,876.13","32,013,471.69","58,489,953.63","61,335,653.69","64,283,455.13","52,821,419.60","108,948,259.94"
预收款项,"6,558,089.22","3,042,927.34","1,916,156.20","3,566,327.30","3,609,999.36","5,423,363.22","4,117,040.10","5,096,865.61","9,814,839.29","3,057,101.50","3,431,469.79","3,533,209.64","3,199,018.01","2,871,132.48","4,061,594.58","4,069,491.58","5,323,490.86","3,736,881.70","7,441,414.48","6,305,258.33","48,310,762.87","2,381,958.04","1,992,393.16","2,691,394.79","3,457,808.85","2,906,669.82","2,550,430.32","2,810,588.05","4,689,299.48","4,112,034.91","5,209,514.61","3,221,110.19","16,838,801.24","10,640,574.91","9,550,153.34"
