科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"10,945,152.97","12,747,475.45","17,238,330.83","4,257,131.65","9,531,917.97","15,183,589.00","20,364,268.16","5,479,997.52","12,201,677.26","18,183,198.04","22,752,910.28","6,156,239.35","12,277,205.02","19,171,934.47","27,868,566.65","11,736,647.99","20,318,025.76","31,795,604.12","42,869,667.67","12,575,852.65","28,355,945.82","40,462,147.89","55,951,292.31","12,624,136.34","31,281,412.16","45,544,056.71","63,154,002.77","18,120,672.76","31,612,112.33","46,574,784.63","65,314,012.75","16,867,012.25","34,837,288.20","52,862,501.78","77,297,762.40","21,547,163.67"
取得借款收到的现金,"21,000,000.00","15,000,000.00","15,000,000.00",,"5,000,000.00","5,000,000.00","5,000,000.00",,,,,,,,"20,000,000.00",,,"20,000,000.00","40,000,000.00",,,"10,000,000.00","110,000,000.00","39,980,000.00","49,980,000.00","89,470,000.00","118,460,000.00",,"10,000,000.00","29,500,000.00","34,500,000.00",,,"14,990,000.00","44,970,000.00","19,000,000.00"
支付的各项税费,"7,987,638.78","7,194,034.94","14,367,691.25","5,678,257.18","8,604,334.81","13,308,382.33","17,802,819.56","3,395,740.41","7,489,212.59","11,542,128.32","14,334,528.06","6,532,310.21","10,177,336.64","12,987,366.90","20,046,354.30","6,838,779.01","19,369,722.34","31,436,729.14","38,284,779.77","9,353,587.64","22,108,890.56","37,207,154.96","48,530,447.57","10,731,058.15","26,587,362.31","41,855,149.93","51,980,284.15","10,070,892.45","27,390,025.05","41,411,781.41","42,113,184.18","15,467,411.99","35,489,197.13","48,115,046.73","50,375,950.18","19,648,904.18"
收到其他与筹资活动有关的现金,,,"9,024,400.00",,,"9,296,300.00","19,296,300.00","11,600,000.00","45,280,000.00","49,780,000.00","31,432,185.77","289,172.00","10,649,419.01","10,649,419.01","36,785,079.12","317,031.04","926,159.59","532,120.00","46,073,786.67",,,,"31,426,039.35","2,426,355.25","4,251,996.07","6,577,101.36","59,451,220.87",,,,,"9,663,427.57","5,271,798.98","13,211,798.54","5,237,745.60","15,676,207.47"
支付其他与经营活动有关的现金,"16,538,513.68","10,768,827.92","14,229,257.40","5,854,808.73","7,091,293.37","12,850,311.19","12,842,619.06","1,346,146.86","2,402,510.35","5,760,127.40","17,895,919.64","4,120,985.72","7,482,200.74","12,366,365.59","32,386,145.09","5,260,464.30","9,325,390.82","14,511,363.22","48,762,601.47","5,808,564.88","11,722,490.33","17,820,073.58","88,769,450.58","4,168,904.83","12,997,314.46","19,584,676.42","49,730,381.15","6,680,791.34","14,473,000.35","22,445,082.52","49,870,896.02","7,656,812.61","20,988,278.45","35,110,963.98","70,463,396.10","16,624,767.81"
筹资活动现金流入小计,"21,000,000.00","15,000,000.00","24,024,400.00",,"228,005,000.00","237,301,300.00","247,301,300.00","11,600,000.00","45,280,000.00","49,780,000.00","31,432,185.77","289,172.00","10,649,419.01","10,649,419.01","56,785,079.12","3,322,054.04","3,972,536.59","39,761,223.00","105,302,889.67",,"1,611,424.00","12,516,800.00","143,942,839.35","335,906,348.55","347,731,989.37","389,547,094.66","484,780,851.56",,"10,000,000.00","29,500,000.00","34,500,000.00","9,663,427.57","6,771,798.98","29,701,798.54","51,707,745.60","37,676,207.47"
经营活动现金流出小计,"79,940,630.80","60,729,563.26","113,193,737.28","20,625,692.97","70,903,709.05","111,173,093.73","140,158,587.94","30,593,846.29","59,624,272.59","96,070,743.62","124,431,140.05","37,535,097.42","68,258,624.71","104,275,426.62","166,791,128.16","73,134,734.29","129,323,465.12","224,818,466.90","334,879,922.56","76,249,492.80","164,875,304.18","236,212,517.34","354,450,029.14","71,161,642.23","154,058,132.02","242,906,206.07","432,636,101.01","88,658,450.95","176,443,135.02","253,558,605.04","399,734,384.55","105,970,767.48","225,664,378.12","339,472,641.91","587,244,739.86","129,209,778.89"
偿还债务支付的现金,"17,000,000.00","21,000,000.00","20,000,000.00","5,000,000.00","5,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,"20,000,000.00",,,"20,000,000.00","40,000,000.00",,,,"20,000,000.00","20,000,000.00","129,980,000.00","149,980,000.00","164,970,000.00",,"48,490,000.00","68,490,000.00","78,490,000.00","9,556,247.92","9,500,000.00","14,500,000.00","19,500,000.00",
经营活动产生的现金流量净额,"13,054,427.52","29,579,970.46","38,256,598.89","-643,299.55","8,646,515.20","9,708,906.16","20,447,889.95","3,336,656.96","10,618,954.50","15,597,801.26","24,830,044.54","4,592,776.42","14,035,418.62","14,879,197.40","33,802,024.27","1,825,469.89","6,680,075.64","6,762,899.84","22,294,613.85","-6,931,945.79","-6,436,291.91","-1,651,273.46","-5,475,756.00","38,087,309.16","47,880,820.50","68,950,905.27","68,478,148.95","6,379,191.62","29,424,951.86","63,558,930.50","96,911,980.00","15,830,847.52","19,556,208.80","50,320,005.28","65,696,896.43","-19,356,105.66"
分配股利、利润或偿还利息支付的现金,"16,437,758.42","12,218,105.80","14,740,438.89","16,034,399.31","16,098,894.45","16,215,523.62","16,195,565.28",,"22,998,600.00","22,990,412.34","22,998,600.00",,"17,036,000.00","17,036,000.00","17,323,777.79","272,222.22","553,777.78","21,221,333.33","21,586,888.89","280,000.00","554,749.99","821,805.54","1,703,931.30","1,491,892.35","12,555,342.68","12,891,863.51","13,391,470.10","648,595.87","11,722,309.09","20,624,617.41","21,282,145.19","124,479.17","25,501,272.04","25,627,322.39","25,919,846.93","666,475.06"
收回投资收到的现金,"37,915,090.53",,,,,,,,,,,,,,"144,398,223.46","42,009,538.81","69,500,000.00","70,700,000.00","70,700,000.00",,,,,"3,550,000.00","733,485.33","7,000,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00","234,263,452.05",,"394,760,000.00","197,380,000.00","85,882,566.81",
支付其他与筹资活动有关的现金,,,"870,000.00",,"3,346,079.60","8,287,806.21","12,425,876.33","6,011,218.75","20,311,907.76","34,295,134.03","19,972,056.24","4,132,714.71","8,531,963.37","20,528,825.29","26,562,088.00","489,563.27","736,813.27","736,813.27","48,382,025.92",,"1,245,397.50","3,928,902.75","26,901,995.57","2,553,105.02","12,282,774.55","12,856,437.75","71,053,185.00",,"281,171.80","2,779,598.40","10,383,872.60","2,514,666.37","4,490,750.47","28,246,629.84","35,516,433.04","29,422,449.95"
取得投资收益收到的现金,"40,006.85",,,,,,,,,,,,"346,452.71","664,141.00","117,243.11","253,005.50","415,877.65","446,479.29","446,479.29",,,,,,,,,"2,263,452.05","2,263,452.05","2,263,452.05",,,,,,
筹资活动现金流出小计,"33,437,758.42","33,218,105.80","35,610,438.89","21,034,399.31","24,444,974.05","39,503,329.83","43,621,441.61","6,011,218.75","43,310,507.76","57,285,546.37","42,970,656.24","4,132,714.71","25,567,963.37","37,564,825.29","63,885,865.79","761,785.49","1,290,591.05","41,958,146.60","109,968,914.81","280,000.00","1,800,147.49","4,750,708.29","48,605,926.87","24,044,997.37","154,818,117.23","175,728,301.26","249,414,655.10","648,595.87","60,493,480.89","91,894,215.81","110,156,017.79","12,195,393.46","39,492,022.51","68,373,952.23","80,936,279.97","30,088,925.01"
处置固定资产、无形资产和其他长期资产收回的现金净额,"399,390.89","5,871.60","118,550.00",,,,"1,000.00",,"6,000.00","7,716.00","70,546.00",,,,,"23,000.00","23,000.00","39,800.00","89,768.00",,"12,720.00","12,720.00","12,720.00",,422.65,"20,422.65","298,517.13",,"22,000.00","46,000.00","4,964,893.92",,"4,843,700.00","4,843,700.00","3,817,423.85",
筹资活动产生的现金流量净额,"-12,437,758.42","-18,218,105.80","-11,586,038.89","-21,034,399.31","203,560,025.95","197,797,970.17","203,679,858.39","5,588,781.25","1,969,492.24","-7,505,546.37","-11,538,470.47","-3,843,542.71","-14,918,544.36","-26,915,406.28","-7,100,786.67","2,560,268.55","2,681,945.54","-2,196,923.60","-4,666,025.14","-280,000.00","-188,723.49","7,766,091.71","95,336,912.48","311,861,351.18","192,913,872.14","213,818,793.40","235,366,196.46","-648,595.87","-50,493,480.89","-62,394,215.81","-75,656,017.79","-2,531,965.89","-32,720,223.53","-38,672,153.69","-29,228,534.37","7,587,282.46"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-185,336.17",-680.12,"-102,895.90","-48,184.02","-83,013.77","-140,826.13","-134,364.56","-3,971.05","2,213.90",-337.13,278.21,"26,112.39","-69,892.38","-70,490.63","24,521.29","1,819.46","1,422.52",609.07,"-13,735.03","17,464.89",868.11,"109,737.87","112,239.66","-10,951.60","48,153.87","67,307.64","194,272.75","-34,353.78","24,882.85","-31,174.70","-442,398.47","-336,377.39","64,255.47","283,843.54","629,895.96","85,814.16"
收到其他与投资活动有关的现金,"81,766.83","83,443.61","151,758.57",,"194,789.82","482,290.00","953,409.30","1,824,278.68","3,085,436.16","6,915,997.91","7,783,132.54","1,436,627.40","6,551,139.90","123,158,870.39","5,468,823.38","4,555,557.42","3,269,957.56","4,922,310.01","5,601,212.32","799,952.95","1,314,076.56","1,406,006.03","1,608,987.84","154,553.27","482,381.57","943,268.56","5,382,414.78","10,163,175.93","2,421,590.39","4,562,972.51","11,973,893.38","1,163,497.36","2,718,204.98","3,813,925.95","8,139,804.92","890,834.81"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"38,436,255.10","89,315.21","270,308.57",,"194,789.82","482,290.00","954,409.30","1,824,278.68","3,091,436.16","6,923,713.91","7,853,678.54","1,436,627.40","6,897,592.61","123,823,011.39","149,984,289.95","46,841,101.73","73,208,835.21","76,108,589.30","76,837,459.61","799,952.95","1,326,796.56","1,418,726.03","1,621,707.84","3,704,553.27","1,216,289.55","7,963,691.21","5,680,931.91","52,426,627.98","44,707,042.44","46,872,424.56","251,202,239.35","1,163,497.36","402,321,904.98","206,037,625.95","97,839,795.58","890,834.81"
五、现金及现金等价物净增加额,"12,155,832.49","-1,878,778.92","22,607,928.56","-23,110,342.23","200,569,844.17","189,240,924.89","196,386,649.12","9,024,063.90","9,965,872.79","2,746,386.83","-8,902,590.53","-9,481,829.07","-56,047,042.89","-30,399,636.45","-41,788,722.37","-25,638,139.49","1,621,558.62","-104,041,107.26","-100,995,430.83","-7,842,193.45","-59,932,761.07","-49,231,043.49","-60,629,314.11","328,054,951.30","203,849,017.29","238,662,697.19","60,857,881.28","56,421,256.88","5,549,648.36","877,317.60","19,998,474.78","-23,939,548.03","139,561,348.16","152,110,268.30","-13,846,770.76","-39,724,070.61"
购建固定资产、无形资产和其他长期资产支付的现金,"8,711,755.54","10,427,921.67","3,219,389.11","1,384,459.35","11,748,473.03","18,607,415.31","28,561,143.96","1,721,681.94","5,716,224.01","12,269,244.84","30,048,121.35","11,693,802.57","24,851,617.38","37,706,350.97","59,358,771.21","18,666,799.12","25,250,720.29","29,016,281.87","39,747,744.12","1,447,665.50","4,635,410.34","6,874,325.64","17,224,418.09","5,587,310.71","12,919,436.46","20,976,234.46","29,223,741.61","1,701,613.07","4,613,747.90","20,931,183.28","28,829,864.64","3,065,549.63","17,280,797.56","30,859,052.78","85,784,824.36","931,896.38"
期初现金及现金等价物余额,"17,532,965.71","29,688,798.20","27,810,019.28","50,417,947.84","50,417,947.84","50,417,947.84","50,417,947.84","246,804,596.96","246,804,596.96","246,804,596.96","246,804,596.96","237,902,006.43","237,902,006.43","237,902,006.43","237,902,006.43","196,113,284.06","196,113,284.06","196,113,284.06","196,113,284.06","95,117,258.03","95,117,853.23","95,117,853.23","95,117,853.23","34,488,539.12","34,488,539.12","34,093,108.01","34,488,539.12","95,346,420.40","95,346,420.40","95,346,420.40","95,346,420.40","115,344,895.18","115,344,895.18","115,344,895.18","115,344,895.18","101,498,124.42"
投资支付的现金,"18,000,000.00",,"1,010,655.00",,,,,,,,,,,,"159,140,000.00","15,828,646.00","55,700,000.00","155,700,000.00","155,700,000.00",,"50,000,000.00","50,000,000.00","120,000,000.00","20,000,000.00","25,290,682.31","25,290,682.31","217,290,682.31",,"13,500,000.00","13,500,000.00","210,490,000.00","35,000,000.00","232,380,000.00","35,000,000.00","63,000,000.00","28,000,000.00"
期末现金及现金等价物余额,"29,688,798.20","27,810,019.28","50,417,947.84","27,307,605.61","250,987,792.01","239,658,872.73","246,804,596.96","255,828,660.86","256,770,469.75","249,550,983.79","237,902,006.43","228,420,177.36","181,854,963.54","207,502,369.98","196,113,284.06","170,475,144.57","197,734,842.68","92,072,176.80","95,117,853.23","87,275,064.58","35,185,092.16","45,886,809.74","34,488,539.12","362,543,490.42","238,337,556.41","272,755,805.20","95,346,420.40","151,767,677.28","100,896,068.76","96,223,738.00","115,344,895.18","91,405,347.15","254,906,243.34","267,455,163.48","101,498,124.42","61,774,053.81"
