科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"1,609,020,325.48","1,617,973,567.04","980,968,845.97","1,771,591,888.52","1,850,360,924.66","2,613,362,285.18","2,502,474,480.61","2,774,432,558.38","2,844,466,903.97","3,887,606,564.36","5,445,282,558.63","4,113,466,057.89","4,340,766,721.76","4,343,217,649.14","4,721,945,882.73","3,341,742,647.44","3,415,207,851.36","4,940,106,150.62","5,372,932,045.87","3,921,128,772.64","2,564,854,206.69","3,292,151,344.36","2,433,995,400.97","2,004,196,545.71","6,625,049,576.14","10,305,873,695.82","11,858,868,099.50","8,173,346,441.54","8,884,407,579.52","14,397,528,331.23","14,299,926,992.00","14,272,616,386.47","14,659,201,003.71","14,163,733,766.56","14,250,705,850.05","13,083,666,953.14","12,572,860,110.61","10,879,064,252.26","14,928,915,710.94","13,823,654,267.84","15,815,305,478.89","18,627,974,879.41","21,543,553,859.11","21,823,066,175.50","19,468,382,063.73"
短期借款,"1,207,904,693.87","966,904,693.87","997,904,693.87","890,904,693.87","770,904,693.87","987,000,000.00","1,152,000,000.00","2,703,000,000.00","1,941,000,000.00","1,521,000,000.00","2,656,000,000.00","2,684,879,780.10","2,674,879,780.10","2,648,402,857.32","2,648,402,857.32","2,697,833,904.93","3,099,724,992.38","3,420,600,037.42","4,011,587,900.68","2,985,290,639.32","3,204,647,628.78","3,094,167,989.85","1,977,492,523.36","2,577,793,522.53","2,085,089,625.99","4,084,000,000.00","4,114,000,000.00","4,086,000,000.00","3,969,605,320.27","6,758,052,250.40","7,029,164,331.44","8,071,984,146.06","7,499,579,546.70","6,236,416,123.37","5,182,976,211.67","6,190,000,000.00","5,390,000,000.00","790,000,000.00","590,000,000.00","150,000,000.00","3,050,000,000.00","6,870,000,000.00","6,651,000,000.00","7,860,000,000.00","6,060,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"56,969,240.00","9,690,705.25","29,780,000.00","125,809,910.00","25,979,800.00","153,796,620.00","104,541,920.00","22,978,071.88","44,409,080.00","90,212,940.00","82,592,194.80","1,000,000.00","16,090,000.00","901,000.00","27,170,000.00","22,500,000.00","14,500,000.00","32,650,000.00","99,670,000.00","105,810,000.00","99,820,000.00","21,760,000.00","132,600,000.00","130,950,000.00","168,970,000.00","169,920,000.00","531,923,000.00","181,939,000.00","814,700,000.00","611,011,848.00","318,961,017.33","139,400,000.00","443,619,680.06","204,505,805.83","146,295,351.34","147,173,512.55","347,717,702.70","132,720,000.00","99,519,000.00","114,360,000.00","339,230,000.00","215,933,000.00","124,870,000.00","163,597,000.00","288,395,000.00"
应付票据,"499,462,226.86","97,095,315.00","66,325,541.56","20,350,000.00","4,000,000.00","16,709,100.00","2,920,000.00","300,545,000.00","810,175,000.00","694,500,000.00","382,610,000.00","358,740,000.00","298,680,000.00","177,850,000.00","134,350,000.00","175,400,000.00","131,490,900.00","143,730,900.00","143,880,000.00","141,820,900.00","63,100,900.00","119,780,900.00","265,580,900.00",,"38,500,000.00","34,500,000.00","254,680,000.00","164,750,000.00","606,984,000.00","658,340,000.00","289,350,000.00","266,080,000.00","164,053,939.00","225,760,000.00","364,630,543.14","563,109,677.86","387,388,809.14","286,833,910.56","358,565,415.87","337,619,879.05","141,519,930.50","238,343,907.97","247,714,655.10","215,276,807.81","121,634,809.36"
应收账款,"457,660,504.94","394,186,682.68","401,968,023.87","204,955,385.89","241,479,251.41","274,501,186.85","347,501,759.37","196,978,423.69","197,402,780.43","244,252,313.43","281,292,261.13","217,978,370.09","259,456,783.44","349,401,494.19","345,579,201.60","257,222,847.09","290,727,687.44","367,971,746.81","360,451,108.83","281,270,491.14","303,635,227.82","363,820,628.52","377,253,518.85","289,297,587.44","311,125,655.03","447,371,906.07","420,700,029.63","340,087,732.36","369,035,172.12","490,185,451.32","548,950,890.87","513,023,498.21","678,233,746.96","753,752,497.41","721,157,159.56","572,177,041.87","725,833,314.27","687,002,133.16","704,517,458.15","572,137,397.50","879,016,062.63","994,018,603.84","1,100,169,113.19","786,140,204.59","990,723,293.86"
应付账款,"2,381,259,623.02","3,003,773,657.03","2,848,422,537.04","2,153,576,633.07","2,934,785,652.38","3,361,767,733.00","3,466,628,751.66","2,867,701,379.24","3,741,002,655.95","4,875,404,315.32","4,969,694,088.85","3,406,822,604.01","4,284,832,115.87","4,758,127,230.22","4,312,172,668.46","3,704,272,507.32","4,634,014,172.97","5,526,989,643.20","5,226,892,743.12","4,378,729,526.54","4,713,202,933.40","5,533,328,935.69","5,071,414,493.13","4,361,200,925.53","5,663,156,974.96","6,308,312,251.16","5,791,933,031.66","5,192,005,724.97","6,185,417,278.69","6,795,479,474.63","5,986,005,096.80","5,280,707,453.84","6,398,423,916.52","6,737,706,069.25","6,971,161,372.97","6,078,848,281.58","6,198,516,434.77","5,973,636,709.09","6,370,751,747.25","6,752,911,591.08","6,520,772,326.31","7,385,638,726.05","7,657,040,439.34","7,253,879,470.79","7,676,605,958.40"
预付款项,"295,701,158.78","418,913,167.42","551,081,057.45","497,010,521.03","544,693,594.52","542,714,488.49","483,970,625.63","283,946,051.86","593,951,337.14","505,930,910.08","523,025,083.60","568,839,075.36","958,459,675.55","1,185,429,065.84","604,745,702.91","1,239,509,229.17","1,734,769,436.73","1,202,832,427.69","1,230,855,483.54","834,925,418.09","1,379,244,175.06","786,106,003.25","847,996,947.68","647,829,589.36","739,706,006.75","698,201,602.91","813,484,657.10","329,620,482.99","322,777,037.15","403,486,264.68","425,923,353.38","389,960,876.90","715,714,658.50","562,737,827.54","525,592,407.83","614,524,341.58","665,406,260.93","678,770,201.61","488,138,130.56","558,390,402.57","630,284,500.27","973,267,923.24","1,081,654,751.91","1,192,434,176.04","1,433,921,137.40"
预收款项,"188,918,878.01","349,423,982.62","538,852,320.05","879,757,711.83","349,531,707.84","831,781,487.95","864,510,697.95","1,284,599,594.60","374,742,240.55","307,952,595.62","449,649,332.49","862,146,325.62","542,695,604.37","603,367,295.92","852,742,515.23","1,923,396,559.33","1,249,737,019.94","1,251,187,010.58","1,563,404,032.12","3,052,494,569.83","1,620,121,933.27","2,450,417,908.76","2,257,585,536.27","2,598,817,263.00","1,165,195,625.57","1,475,221,252.40","2,746,044,713.16","3,347,153,719.73","1,817,834,786.74","1,930,780,517.76","2,483,145,573.05","2,163,040,733.44","1,350,725,122.73","2,145,635,177.90","2,455,292,228.13","2,035,534,262.54","1,582,826,062.54","2,537,987,027.73","3,539,766,381.08","3,591,668,262.20","2,674,285,063.50","2,569,296,765.90","3,644,145,703.56","4,125,571,142.63","3,160,755,472.32"
