科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应付款,"10,006,189.85","5,214,747.72","4,855,763.86","1,338,985.84","1,228,645.95","1,441,244.52","1,285,377.58","1,209,693.09","1,113,206.97","2,140,268.48","1,539,954.82","1,478,836.83","1,059,979.03","2,190,320.78","1,965,272.91"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,"367,734.81","1,656.41","664,408.94","406,185.03","2,281,063.44","101,760,920.98","65,000,000.00","2,350,485.16","82,206,443.16","30,209,789.81","31,353,163.32","69,178,455.70","1,201,692.18","783,212.62","54,020,901.26"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"337,580,231.78","393,469,266.64","414,889,675.06","409,928,944.31","410,857,419.47","602,495,005.15","615,562,146.69","652,478,734.20","634,492,828.86","602,202,618.90","605,182,321.16","619,764,213.26","587,214,042.51","522,601,480.37","510,711,063.27"
流动负债合计,"167,111,583.22","182,627,254.18","169,810,597.63","155,615,597.94","153,162,975.91","167,267,540.40","183,550,162.70","217,327,740.43","211,296,317.43","188,750,343.84","196,915,770.15","210,064,415.54","179,778,134.42","121,513,114.55","118,785,597.13"
可供出售金融资产,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,"4,383,654.12","4,458,185.76","4,509,203.42","4,487,634.88","4,387,538.29","4,496,786.34","4,460,154.73","4,506,583.04","4,406,671.43","4,485,659.73","4,499,226.09","4,454,867.05","4,427,153.41","4,465,354.37","4,437,852.68"
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"4,153,669.78","4,070,421.10"
预计负债,,,,,,,,,,,,,,,
固定资产,"35,012,788.16","34,840,810.04","31,644,558.99","44,760,668.03","43,867,014.32","42,876,307.38","41,628,465.87","43,880,928.34","48,115,367.78","66,919,189.70","66,159,759.35","65,699,146.58","65,431,625.84","80,813,197.19","78,939,992.32"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"1,239,927.19","2,572,367.19","10,775,932.19","282,550.00","1,506,865.87","10,984,500.26","12,661,856.26","12,898,050.63","22,228,948.34","18,435,478.09","22,309,619.02","28,189,990.12","29,396,770.38","11,981,059.83","19,429,286.70"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"5,533,654.12","7,470,685.76","7,446,703.42","6,300,134.88","5,762,538.29","5,246,786.34","5,085,154.73","4,756,583.04","4,531,671.43","4,485,659.73","4,499,226.09","4,454,867.05","4,427,153.41","4,465,354.37","4,437,852.68"
固定资产清理,,,,,,,,,,,,,,,
负债合计,"172,645,237.34","190,097,939.94","177,257,301.05","161,915,732.82","158,925,514.20","172,514,326.74","188,635,317.43","222,084,323.47","215,827,988.86","193,236,003.57","201,414,996.24","214,519,282.59","184,205,287.83","125,978,468.92","123,223,449.81"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"56,126,948.16","56,126,948.16","56,126,948.16","56,126,948.16","56,126,948.16","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24","205,260,049.24"
无形资产,"20,482,704.59","19,977,855.42","19,441,008.42","19,172,584.92","19,054,861.86","18,938,964.88","19,007,582.39","19,553,738.61","19,366,567.13","19,594,875.64","19,368,144.70","19,659,090.07","19,383,042.88","19,074,913.13","18,798,865.94"
盈余公积,"3,069,292.27","4,474,114.65","5,667,660.64","5,667,660.64","5,667,660.64","6,745,085.19","6,745,085.19","6,745,085.19","6,745,085.19","7,645,978.90","7,645,978.90","7,645,978.90","7,645,978.90","8,561,360.92","8,561,360.92"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"95,484,587.89","132,867,629.64","171,178,034.13","183,496,156.58","190,632,550.69","200,320,688.45","197,336,965.38","203,789,523.15","205,450,921.07","210,588,028.42","207,520,269.62","215,071,373.29","214,658,195.54","213,506,000.68","209,321,637.47"
长期待摊费用,"4,992,401.47","3,265,168.11","3,187,960.11","2,426,713.22","2,523,978.00","2,337,807.19","2,366,315.81","1,995,384.82","1,766,082.77","2,136,354.36","1,943,366.69","1,750,379.03","2,918,880.04","5,074,980.03","4,687,494.82"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"3,018,012.47","4,441,164.99","5,290,809.21","5,635,037.72","5,432,534.17","7,207,564.76","6,751,050.22","7,072,144.45","7,314,249.48","7,441,543.44","6,878,083.08","7,433,864.96","7,425,149.86","9,275,339.43","8,788,521.86"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,"3,110,000.00",,,,,,,,,"331,240.00","940,851.43"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"64,745,833.88","65,097,365.75","70,340,268.92","72,277,553.89","75,495,254.22","82,345,144.47","82,415,270.55","85,400,246.85","98,791,215.50","114,527,441.23","116,658,972.84","122,732,470.76","124,555,469.00","130,704,399.39","135,655,434.17"
所有者权益(或股东权益)合计,"229,680,828.32","268,468,692.45","307,972,642.93","320,290,765.38","327,427,159.49","512,325,822.88","509,342,099.81","515,794,657.58","517,456,055.50","523,494,056.56","520,426,297.76","527,977,401.43","527,564,223.68","527,327,410.84","523,143,047.63"
资产总计,"402,326,065.66","458,566,632.39","485,229,943.98","482,206,498.20","486,352,673.69","684,840,149.62","697,977,417.24","737,878,981.05","733,284,044.36","716,730,060.13","721,841,294.00","742,496,684.02","711,769,511.51","653,305,879.76","646,366,497.44"
负债和所有者(或股东权益)合计,"402,326,065.66","458,566,632.39","485,229,943.98","482,206,498.20","486,352,673.69","684,840,149.62","697,977,417.24","737,878,981.05","733,284,044.36","716,730,060.13","721,841,294.00","742,496,684.02","711,769,511.51","653,305,879.76","646,366,497.44"
