科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"926,019.70","3,408,463.16","7,632,701.25","492,509.93","2,692,565.38","1,746,345.83","14,523,226.68","930,112.54","2,996,809.76","3,279,421.63","10,576,952.10","-2,273,523.90","-2,973,075.20","-445,742.71","4,494,357.67","5,609,584.65","4,533,277.85","6,869,949.70","21,478,996.80","11,901,435.88","20,646,011.64","17,346,276.86","40,457,086.40","14,975,519.19","11,303,655.22","23,696,687.92","75,851,089.55","29,992,347.65","37,108,618.22","17,883,104.53","105,316,945.50"
应收利息,,,,,,,"4,933,970.87","3,231,500.38","4,975,062.34","1,394,106.66","2,100,407.56","1,892,851.49","2,606,716.41","993,168.82","785,475.74","275,926.74","1,140,162.75","387,832.37","238,185.75","666,290.69","176,512.63","221,118.43","198,492.23","466,340.18","58,500.00","178,563.51","967,428.22","685,226.10",,"1,631,073.97","1,388,917.89"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,"15,670,000.00",,,,,,,,"156,000.00",,,,,,
存货,"9,738,506.98","16,912,506.05","21,704,671.79","19,149,810.00","23,300,504.05","42,846,050.78","26,343,223.19","36,669,898.81","41,813,374.60","58,670,858.14","50,076,185.93","41,691,361.37","45,975,253.51","47,817,189.41","60,978,299.82","43,870,238.67","240,166,725.02","267,870,874.38","280,542,132.72","270,146,542.52","235,367,539.12","294,904,292.02","323,730,672.85","305,638,759.69","452,727,351.86","485,722,485.14","488,108,033.13","540,960,147.00","757,198,354.72","806,891,373.67","912,586,501.89"
其他应付款,"3,370,222.42","357,438.57","398,362.72","684,403.11","2,604,810.98","1,000,547.73","1,314,555.24","931,414.06","2,196,612.91","1,250,461.82","960,352.28","1,894,905.90","4,350,927.84","4,437,552.25","2,263,498.65","2,171,782.49","5,425,147.09","7,708,313.69","4,836,821.59","5,568,300.66","5,919,713.29","8,604,356.34","139,410,452.77","144,342,949.67","360,207,893.96","393,594,561.50","398,064,210.43","396,034,379.08","378,097,441.73","313,865,883.60","310,322,671.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,"36,885,634.80",,,,,,,,,
其他流动资产,,"550,000.00","45,833.37","306,250.00","214,375.00","122,500.00","30,625.00","306,250.00","214,375.00","122,500.00","162,610.00",,"157,136.80","114,949.80","29,586.01","43,688.41","44,728.61","107,728.61","80,728.61","135,299,442.79","228,733,391.30","199,175,143.78","260,548,943.20","439,060,025.59","447,615,312.90","1,055,930,084.42","1,090,915,188.47","755,952,668.04","741,586,756.01","616,670,105.98","655,943,496.66"
其他流动负债,,,"214,004.00",,,,,,,,,,,"1,030,000.00",,,,,,,,,,,,,,,,,
流动资产合计,"31,389,993.41","79,846,112.68","127,524,328.78","118,099,751.66","551,958,486.12","557,667,122.39","591,406,333.39","568,947,233.63","582,662,559.41","591,557,245.05","651,461,169.81","558,908,547.90","541,642,368.08","573,616,060.61","617,440,915.01","578,162,502.84","962,813,887.44","984,115,224.93","1,046,785,014.59","994,947,430.37","1,157,992,173.75","1,261,740,265.39","1,447,883,033.54","1,359,656,873.14","1,642,512,426.61","2,674,934,902.89","2,775,825,075.53","2,493,642,721.56","2,839,696,379.02","3,054,427,262.39","3,399,928,545.95"
流动负债合计,"23,586,577.58","46,692,279.25","81,891,892.33","68,010,408.30","46,665,454.27","47,455,529.30","58,611,870.57","48,766,593.85","56,900,284.46","65,888,075.69","124,687,491.66","49,098,576.27","52,191,387.80","98,239,510.62","139,923,753.40","103,251,146.86","320,429,780.52","333,765,885.08","412,726,759.67","346,954,244.82","348,054,835.59","481,789,692.13","694,779,390.60","591,515,228.04","973,091,437.69","1,127,023,673.42","1,178,806,355.65","1,108,773,189.34","1,322,767,544.86","1,402,251,389.58","1,669,049,654.55"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00","13,000.00",,,,"15,985,452.83","15,298,144.55","27,104,754.67","27,061,761.77","35,536,693.67","35,630,768.46","35,273,886.61","35,395,149.68","45,464,633.73","54,157,751.63"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"29,655,553.94","32,750,243.03","32,476,151.30","32,202,059.57","31,927,967.84","31,653,876.11","40,427,084.19","40,083,290.23","39,739,433.08","39,395,575.93","39,051,718.78","38,707,861.63","38,364,004.48","38,020,147.33"
预计负债,"257,246.95","539,808.83","1,034,205.87","1,021,574.47","1,336,570.63","1,238,428.12","1,719,183.77","1,528,414.03","1,697,214.28","1,567,238.09","1,617,101.09","1,923,045.88","2,048,848.87","2,332,123.19","1,961,106.17","2,615,556.86","2,550,132.66","2,478,087.37","2,735,985.38","2,734,603.08","3,246,878.36","2,875,467.84","2,721,264.31","3,120,196.77","2,897,248.01","3,512,887.58","3,002,222.00","3,008,265.99","2,650,603.49","2,258,582.25","2,253,277.32"
固定资产,"10,103,701.70","13,459,713.49","49,244,804.56","49,267,115.47","50,084,389.26","50,378,570.12","62,133,673.56","61,719,736.36","62,420,070.98","62,413,171.69","71,716,713.29","71,503,402.22","70,860,758.40","70,581,451.22","70,651,709.80","69,526,187.76","92,469,988.80","93,446,029.10","180,815,086.99","178,739,987.18","178,075,486.74","177,580,791.29","179,818,828.70","170,835,417.77","181,736,512.08","183,124,229.60","189,375,095.97","188,055,380.78","188,205,612.34","190,616,655.63","199,644,804.55"
递延所得税负债,,,,,,,,,,,,,,,,,"1,199,940.02","1,030,491.05","866,368.70","651,939.17","629,529.26","607,119.35","584,709.44","562,299.53","3,102,886.67","2,933,024.29","2,535,521.11","2,388,207.55","2,240,893.99","2,093,580.44","1,946,266.88"
在建工程,,"15,111,075.24",,,"59,220.00","526,140.20","344,211.00","311,000.00","433,709.40","8,829,663.58","8,042,718.38","18,133,032.90","38,026,462.90","52,611,246.00","60,866,184.41","70,168,641.91","78,736,417.04","57,110,909.82","4,778,552.58","5,438,530.45","8,514,098.39","7,998,045.49","1,290,089.80","2,582,384.80","3,151,689.80","4,110,226.72","5,540,374.31","12,756,661.88","53,627,552.20","109,655,830.70","148,432,698.18"
其他非流动负债,,,"1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00","1,500,000.00",,,,,,,,"11,530,000.00","11,530,000.00","11,530,000.00","11,530,000.00",,,"122,952,116.00","86,066,481.20",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"257,246.95","539,808.83","2,534,205.87","2,521,574.47","2,836,570.63","2,738,428.12","3,219,183.77","1,528,414.03","1,697,214.28","1,567,238.09","1,617,101.09","1,923,045.88","2,048,848.87","2,332,123.19","13,491,106.17","14,145,556.86","15,280,072.68","15,038,578.42","15,352,354.08","15,136,542.25","138,578,523.62","101,299,068.39","15,285,973.75","15,662,496.30","25,855,134.68","25,725,911.87","27,872,961.97","27,394,192.40","170,544,645.63","166,674,881.55","167,220,621.65"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"23,843,824.53","47,232,088.08","84,426,098.20","70,531,982.77","49,502,024.90","50,193,957.42","61,831,054.34","50,295,007.88","58,597,498.74","67,455,313.78","126,304,592.75","51,021,622.15","54,240,236.67","100,571,633.81","153,414,859.57","117,396,703.72","335,709,853.20","348,804,463.50","428,079,113.75","362,090,787.07","486,633,359.21","583,088,760.52","710,065,364.35","607,177,724.34","998,946,572.37","1,152,749,585.29","1,206,679,317.62","1,136,167,381.74","1,493,312,190.49","1,568,926,271.13","1,836,270,276.20"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","108,000,000.00","163,895,776.00","163,895,776.00","163,895,776.00","163,895,776.00","324,116,774.00","602,692,884.00","602,692,884.00","602,692,884.00","665,312,872.00","728,123,556.00","728,123,556.00","728,123,556.00","728,123,556.00","729,820,456.00","729,820,456.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"5,004,100.00","8,949,543.41","8,949,543.41","443,030,335.86","443,030,335.86","443,030,335.86","395,030,335.86","395,030,335.86","395,030,335.86","395,030,335.86","395,051,306.33","395,051,306.33","395,051,306.33","395,051,306.33","395,051,306.33","946,595,530.33","946,595,530.33","946,595,530.33","948,172,910.51","907,884,196.07","658,780,425.70","677,992,726.85","680,250,326.85","1,734,899,079.03","2,764,628,735.80","2,777,031,622.79","2,781,117,871.95","2,801,267,030.74","2,835,252,093.32","2,833,709,525.28"
无形资产,"650,000.00","4,488,481.37","4,204,714.49","4,133,772.77","4,062,831.05","4,207,051.17","4,124,980.41","4,426,971.21","4,497,049.33","4,385,305.30","4,456,056.38","23,592,411.04","23,116,679.45","22,485,705.78","31,971,904.25","31,307,815.91","45,582,716.14","44,496,084.82","40,483,051.34","39,525,826.44","38,504,017.52","38,212,607.49","38,605,931.09","37,443,049.91","54,688,115.14","52,659,041.42","50,823,702.56","359,581,182.60","355,988,731.77","354,416,154.14","354,982,047.64"
盈余公积,,"1,503,916.13","4,252,334.65","4,252,334.65","4,252,334.65","4,252,334.65","8,777,890.29","8,777,890.29","8,777,890.29","8,777,890.29","9,760,716.34","9,760,716.34","9,760,716.34","9,760,716.34","10,320,434.21","10,320,434.21","10,320,434.21","10,320,434.21","11,574,024.67","11,574,024.67","11,574,024.67","11,574,024.67","15,549,242.28","15,549,242.28","15,549,242.28","15,549,242.28","22,161,316.26","22,161,316.26","22,161,316.26","22,161,316.26","28,602,115.00"
开发支出,,,,,,,"3,004,121.07","5,045,242.27","5,931,785.49","7,871,376.92","10,007,255.83","2,887,826.99","4,700,927.38","5,527,099.74",,,,,,,"390,000.00","961,042.73","3,104,017.11","3,299,017.11","3,905,170.96","3,905,170.96","4,136,586.35","4,467,365.85","5,616,949.95","8,596,242.12","15,896,930.77"
减:库存股,,,,,,,,,,,,,,,,,,,,,"122,952,116.00","122,952,116.00","122,952,116.00","122,952,116.00","85,512,983.84","384,614,783.84","384,614,783.84","384,614,783.84","348,666,172.04","278,384,869.40","278,384,869.40"
商誉,,,,,,,,,,,"5,387,022.16","5,387,022.16","5,387,022.16","5,387,022.16","5,387,022.16","5,387,022.16","412,519,427.91","412,519,427.91","435,733,484.48","435,733,484.48","435,733,484.48","435,733,484.48","435,733,484.48","435,733,484.48","1,647,572,947.81","1,647,572,947.81","1,647,572,947.81","1,647,572,947.81","1,676,725,860.24","1,676,725,860.24","1,676,719,508.89"
未分配利润,"-1,687,129.42","14,546,387.32","39,011,013.90","43,431,921.40","50,330,982.72","56,338,631.44","88,713,784.81","69,507,633.28","77,014,621.24","87,415,729.11","92,343,941.53","94,936,537.37","93,412,285.97","93,416,862.97","95,939,714.86","99,701,274.09","113,976,526.78","132,604,594.76","166,173,478.35","178,044,518.75","214,648,888.07","239,659,377.86","285,775,295.25","320,924,160.83","318,110,515.61","411,995,789.08","513,733,600.85","562,265,438.69","570,319,301.91","668,654,873.23","800,763,766.37"
长期待摊费用,,,,,,,,,,,,"573,656.25","514,312.50","454,968.75","395,625.00","336,281.22","768,873.29","859,776.51","754,798.73","645,147.95","1,992,908.77","1,864,677.24","2,467,988.03","2,303,548.82","5,166,212.87","8,082,980.56","14,982,942.61","16,223,615.15","15,654,179.28","17,418,876.18","18,766,942.74"
少数股东权益,,,,,,,,"9,996,384.43","9,890,936.14","9,705,836.12","21,780,339.29","24,171,026.96","25,813,247.39","26,221,493.63","27,946,174.58","28,142,256.03","28,143,638.42","26,126,215.05","36,952,546.09","35,538,218.70","43,331,152.32","15,903,956.58","19,286,344.10","9,163,248.82","8,127,160.97","8,430,213.99","14,377,014.80","16,333,199.38","19,858,559.26","24,291,750.90","33,099,840.53"
递延所得税资产,,"368,108.75","652,142.33","652,142.33","937,751.70","1,023,375.49","1,326,745.87","1,144,068.27","1,353,107.66","1,315,342.62","2,135,989.92","1,942,309.69","2,016,261.83","2,345,458.82","3,946,128.92","3,710,522.58","5,737,448.32","6,131,006.82","10,832,245.25","10,520,353.33","10,342,802.12","14,204,812.59","31,970,019.97","32,015,352.37","48,319,694.92","46,007,396.08","51,036,216.96","49,561,589.87","62,146,754.31","65,791,985.03","62,354,340.73"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"324,992.20","1,276,324.20","1,476,247.00","2,525,165.96","571,327.45","1,391,503.86","1,221,636.23","1,189,066.94","62,572,161.85","14,929,390.05","14,021,280.00","8,611,546.48","14,245,516.93"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"10,766,701.70","33,440,378.85","54,114,661.38","54,066,030.57","55,157,192.01","56,148,136.98","70,946,731.91","72,660,018.11","74,648,722.86","84,827,860.11","101,758,755.96","124,032,661.25","144,635,424.62","159,405,952.47","173,231,574.54","180,449,471.54","635,827,871.50","644,231,788.92","706,485,454.60","704,368,805.33","707,244,104.59","727,007,047.94","740,526,707.29","753,148,597.98","2,012,920,031.81","2,021,940,186.84","2,101,079,372.81","2,367,486,739.38","2,446,102,931.40","2,515,674,788.73","2,583,233,689.39"
所有者权益(或股东权益)合计,"18,312,870.58","66,054,403.45","97,212,891.96","101,633,799.46","557,613,653.23","563,621,301.95","600,522,010.96","591,312,243.86","598,713,783.53","608,929,791.38","626,915,333.02","631,919,587.00","632,037,556.03","632,450,379.27","637,257,629.98","641,215,270.66","1,262,931,905.74","1,279,542,550.35","1,325,191,355.44","1,337,225,448.63","1,378,602,919.13","1,405,658,552.81","1,478,344,376.48","1,505,627,746.78","2,656,485,886.05","3,544,125,504.44","3,670,225,130.72","3,724,962,079.20","3,792,487,119.93","4,001,175,779.99","4,146,891,959.14"
资产总计,"42,156,695.11","113,286,491.53","181,638,990.16","172,165,782.23","607,115,678.13","613,815,259.37","662,353,065.30","641,607,251.74","657,311,282.27","676,385,105.16","753,219,925.77","682,941,209.15","686,277,792.70","733,022,013.08","790,672,489.55","758,611,974.38","1,598,641,758.94","1,628,347,013.85","1,753,270,469.19","1,699,316,235.70","1,865,236,278.34","1,988,747,313.33","2,188,409,740.83","2,112,805,471.12","3,655,432,458.42","4,696,875,089.73","4,876,904,448.34","4,861,129,460.94","5,285,799,310.42","5,570,102,051.12","5,983,162,235.34"
负债和所有者(或股东权益)合计,"42,156,695.11","113,286,491.53","181,638,990.16","172,165,782.23","607,115,678.13","613,815,259.37","662,353,065.30","641,607,251.74","657,311,282.27","676,385,105.16","753,219,925.77","682,941,209.15","686,277,792.70","733,022,013.08","790,672,489.55","758,611,974.38","1,598,641,758.94","1,628,347,013.85","1,753,270,469.19","1,699,316,235.70","1,865,236,278.34","1,988,747,313.33","2,188,409,740.83","2,112,805,471.12","3,655,432,458.42","4,696,875,089.73","4,876,904,448.34","4,861,129,460.94","5,285,799,310.42","5,570,102,051.12","5,983,162,235.34"
