科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"291,352,811.26","464,194,632.22","710,798,840.90","1,153,011,796.16","261,127,754.36","452,025,955.99","681,769,125.53","1,146,768,180.79","282,045,188.73","509,581,939.99","707,500,401.92","1,450,219,148.51","255,302,693.64","648,978,363.03","1,129,065,673.82","1,773,057,411.15","444,962,603.29","835,162,170.31","1,344,908,689.60","2,178,283,259.16","563,743,198.92","1,043,697,611.62","1,680,476,810.45","2,635,820,156.97","446,982,495.94","1,069,211,488.54","1,567,645,882.10","2,817,357,846.62","672,016,717.54","1,206,380,556.65","1,838,262,194.43","3,834,242,989.88","890,679,166.88","1,817,363,083.42","2,928,220,629.63","3,783,483,572.65","742,484,931.72","1,581,353,290.64","2,962,469,009.43","3,723,723,306.31","1,084,165,670.88","2,129,010,322.27","3,332,816,552.37","4,921,811,943.76","1,091,057,541.01","2,051,599,065.88","3,281,785,738.91","4,531,140,339.58","985,491,184.14"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,"125,553,242.55",,,,,,,,,,,,,,,,,,,,,,,,"10,672,879.97",,,,,,,,,,,,,
收到的税费返还,"202,564.94","2,122,941.16","3,728,256.97","5,062,502.65","2,827,575.79","5,958,091.93","7,689,032.05","9,414,070.13","49,167.52","1,322,550.59","1,619,359.95","896,123.49","1,913,856.22","1,953,053.74","3,638,560.79",,,,,"2,645,029.74","19,907,609.58","22,040,644.13","23,217,108.72","29,992,872.94","328,719.34","7,682,534.90","9,216,891.92","3,709,535.38","1,203,736.62","4,848,198.63","7,725,645.92","61,844,498.41","3,290,911.20","13,425,362.20","46,299,386.11","61,136,704.24","19,962,105.81","31,547,506.42","52,773,396.91","92,920,359.07","22,483,782.05","30,925,898.30","56,464,836.45","70,366,170.66","19,146,825.76","36,957,849.05","57,399,510.89","90,702,248.63","12,333,083.44"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"425,320.87",,,,,,,,"486,500.00",,,"550,000,000.00","800,000,000.00","945,000,000.00","1,730,000,000.00","3,025,000,000.00","4,716,800,000.00","707,000,000.00","1,340,500,000.00","1,959,500,000.00","2,503,000,000.00","500,000,000.00","1,113,000,000.00","1,727,000,000.00","2,296,922,945.76","668,000,000.00","1,369,500,000.00","1,869,500,000.00","2,248,000,000.00","500,000,000.00","960,000,000.00","960,000,000.00","1,460,000,000.00","500,000,000.00"
收到其他与经营活动有关的现金,"532,641,743.71","981,485,143.00","1,374,453,583.44","1,332,368,675.89","91,868,894.97","160,762,684.43","210,646,217.54","75,289,253.67","17,324,848.07","22,719,072.24","48,550,438.97","119,110,640.93","30,323,352.35","62,456,379.97","80,089,691.19","43,493,136.91","21,323,682.07","20,527,124.35","27,503,512.27","26,342,586.40","7,413,354.98","35,691,980.32","52,045,706.65","21,488,360.34","22,888,281.55","147,947,943.25","161,238,466.58","127,087,305.52","35,282,167.76","51,867,464.93","61,840,634.43","242,774,326.99","51,486,431.28","94,934,434.90","119,653,515.11","114,876,757.54","51,418,295.81","173,596,199.44","184,140,613.08","153,528,898.86","70,713,846.14","131,368,610.42","131,560,706.76","169,980,976.65","70,713,846.14","124,685,674.31","134,097,962.53","166,252,903.23","78,367,774.43"
投资活动现金流出小计,"13,518,844.41","28,181,404.77","71,811,496.49","94,291,589.07","25,865,925.15","43,869,483.83","61,539,157.39","74,385,252.75","7,198,328.99","153,614,774.20","172,373,712.31","213,862,845.72","25,860,040.26","48,909,189.76","66,100,626.59","287,495,063.43","24,456,274.63","36,342,108.92","52,841,885.39","48,918,754.63","18,709,778.24","33,809,596.94","57,484,489.50","133,340,862.68","69,389,400.79","99,831,870.65","686,393,284.98","978,643,872.43","1,013,003,386.86","1,852,038,011.46","3,182,097,123.23","4,897,134,151.08","765,686,834.93","1,413,275,853.52","2,060,600,708.76","2,706,331,313.87","524,423,728.14","1,157,815,143.21","1,799,616,895.33","2,401,211,079.88","681,580,815.13","1,396,030,489.49","1,909,000,400.19","2,340,319,522.79","509,274,679.92","979,317,554.42","1,009,179,396.28","1,551,890,318.07","516,471,028.03"
经营活动现金流入小计,"824,197,119.91","1,447,802,716.38","2,088,980,681.31","2,490,442,974.70","355,824,225.12","618,746,732.35","900,104,375.12","1,231,471,504.59","299,419,204.32","533,623,562.82","757,670,200.84","1,570,225,912.93","287,539,902.21","713,387,796.74","1,212,793,925.80","1,816,550,548.06","466,286,285.36","855,689,294.66","1,372,412,201.87","2,207,270,875.30","591,064,163.48","1,101,430,236.07","1,755,739,625.82","2,687,301,390.25","470,199,496.83","1,224,841,966.69","1,738,101,240.60","2,948,154,687.52","708,502,621.92","1,263,096,220.21","1,907,828,474.78","4,138,861,815.28","945,456,509.36","1,925,722,880.52","3,094,173,530.85","3,959,497,034.43","813,865,333.34","1,786,496,996.50","3,199,383,019.42","3,970,172,564.24","1,177,363,299.07","2,291,304,830.99","3,520,842,095.58","5,162,159,091.07","1,180,918,212.91","2,213,242,589.24","3,473,283,212.33","4,788,095,491.44","1,076,192,042.01"
投资活动产生的现金流量净额,"-13,511,844.41","-21,850,854.77","113,546,775.91","91,640,083.33","-25,263,725.15","6,847,916.17","235,764,076.94","223,333,797.45","-7,178,328.99","-153,592,923.20","-112,833,459.51","146,042,728.36","-25,830,040.26","-49,302,510.63","60,873,383.61","-76,633,385.83","150,573,225.37","140,735,391.08","260,389,708.07","293,366,413.13","-18,686,778.24","-30,395,489.25","141,930,170.76","153,896,359.25","-69,037,200.79","-89,097,223.45","-669,146,709.70","61,061,977.69","-449,742,058.08","-493,414,981.83","-619,529,308.66","-589,843,900.99","24,928,442.00","11,308,774.69","228,941,870.57","162,176,904.97","-20,897,963.75","6,671,445.44","170,510,406.04","298,123,951.29","-195,079,009.28","-221,731,235.10","-214,292,249.91","-173,171,773.17","-54,125,620.26","-19,187,056.26","416,214,334.49","81,068,704.67","-134,083,159.27"
购买商品、接受劳务支付的现金,"234,611,493.39","391,767,492.27","597,833,554.61","833,250,717.55","242,756,089.11","465,886,945.13","692,753,430.86","1,017,322,436.56","176,997,728.74","366,677,343.20","503,239,689.68","936,802,346.81","265,600,629.83","601,803,564.80","993,968,285.03","1,485,202,064.65","318,052,585.31","640,357,488.51","1,077,777,292.29","1,835,112,928.22","507,926,050.23","916,080,963.28","1,333,946,567.08","2,177,667,526.91","433,307,332.99","988,821,777.47","1,368,104,215.24","2,437,212,833.11","536,647,999.13","1,018,895,740.88","1,599,532,479.65","3,061,268,746.49","716,317,707.17","1,431,749,372.33","2,347,326,421.82","2,950,192,129.39","561,672,801.12","1,263,410,097.45","2,627,981,305.49","3,047,270,117.99","746,719,177.99","1,688,004,232.65","2,589,069,082.00","4,124,031,405.27","1,037,667,686.26","1,848,536,201.20","2,846,573,131.73","3,824,851,268.23","1,082,247,350.61"
吸收投资收到的现金,,,,,,,,,,,,"1,500,000.00",,,"2,700,000.00","2,700,000.00",,,,,,,,,,"1,298,239,997.92","1,298,239,997.92","1,294,403,712.55",,,,,,,,"107,000.00",,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"54,303,534.14","91,315,377.71","134,358,742.97","167,558,882.10","62,122,818.94","111,331,750.77","163,699,960.74","191,341,137.41","62,431,350.44","110,019,298.32","152,231,296.74","190,798,864.07","65,477,370.85","126,870,603.92","182,652,058.85","208,109,379.10","82,504,265.26","134,090,932.60","204,082,436.91","263,129,195.34","86,832,409.31","148,764,205.73","225,383,439.83","270,876,979.95","99,204,367.06","173,536,735.80","260,455,519.63","309,721,929.79","101,434,946.45","170,022,646.15","257,790,637.46","501,531,956.77","117,143,626.78","215,638,662.28","320,823,607.49","520,568,949.23","116,248,320.84","198,328,594.71","314,902,434.04","488,955,616.16","119,532,071.77","206,149,283.94","306,505,321.09","496,916,088.95","133,011,492.49","240,655,958.39","344,775,068.56","511,541,677.45","154,319,141.24"
取得借款收到的现金,"142,000,000.00","296,000,000.00","579,000,000.00","1,092,305,000.00","172,000,000.00","217,000,000.00","335,000,000.00","703,500,000.00","122,000,000.00","162,000,000.00","280,000,000.00","454,000,000.00","106,944,875.40","263,339,498.85","336,448,237.85","507,000,000.00","142,000,000.00","212,356,944.20","326,282,165.90","450,432,454.10","275,698,456.50","422,698,456.50","463,920,636.70","493,698,456.50","292,000,000.00","574,000,000.00","574,000,000.00","609,000,000.00",,"100,000,000.00","230,000,000.00","230,000,000.00","80,000,000.00","120,000,000.00","230,000,000.00","230,000,000.00",,"20,000,000.00","340,000,000.00","380,000,000.00",,"45,000,000.00","45,000,000.00","45,000,000.00",,"95,000,000.00","95,000,000.00","95,000,000.00","45,000,000.00"
支付的各项税费,"10,245,015.17","21,827,523.32","32,527,234.70","52,998,273.44","17,219,432.33","31,776,464.44","50,039,566.39","85,194,871.91","15,339,965.87","35,599,919.72","53,370,417.20","74,896,110.97","28,015,900.61","47,900,801.16","73,600,765.48","95,754,896.32","34,655,057.10","67,045,751.40","93,964,651.78","116,596,117.11","25,331,045.77","51,394,853.76","69,478,682.51","77,095,234.29","35,505,067.24","58,014,010.93","85,818,763.34","112,321,696.38","34,263,789.19","62,631,506.52","97,758,515.77","144,387,551.93","63,617,880.25","117,966,692.08","165,437,505.27","173,087,465.07","47,763,389.62","78,527,479.87","118,257,369.31","161,842,503.27","59,397,769.70","97,960,168.65","164,101,506.40","171,680,524.43","69,193,738.93","115,249,064.91","154,102,225.95","200,344,271.78","46,646,181.15"
收到其他与筹资活动有关的现金,,,,"360,071,906.85",,,,"70,811,321.18",,"26,131,173.26","31,247,094.99","8,301,668.02",,"6,981,352.82",,,,,,,,,,"34,000,000.00",,,,,,,,,,,,"4,415,000.00",,,,,,,,"176,288,070.47",,"39,198,666.76","39,198,666.76","39,198,666.76","7,628,479.99"
支付其他与经营活动有关的现金,"503,713,592.67","991,655,841.22","1,432,241,110.10","1,468,715,800.97","109,348,320.92","146,468,592.12","195,235,265.47","78,580,580.58","21,822,120.16","53,403,303.54","73,041,205.33","120,230,616.25","23,058,001.74","154,889,195.31","175,686,416.26","190,835,621.80","26,661,398.37","63,874,648.15","115,053,839.18","182,344,392.73","57,906,269.98","84,726,179.37","199,681,341.98","243,872,674.93","42,999,788.87","86,696,863.66","107,876,942.02","175,443,812.03","20,423,575.35","76,964,679.45","97,361,119.94","387,639,546.32","161,498,471.93","193,208,420.29","331,095,042.81","206,653,260.63","40,522,153.75","164,295,489.54","203,587,457.27","218,957,530.17","84,590,198.96","162,325,745.81","292,794,820.70","211,981,507.41","64,344,162.04","141,539,541.89","258,143,971.63","205,795,256.41","31,550,453.54"
筹资活动现金流入小计,"142,000,000.00","296,000,000.00","579,000,000.00","1,452,376,906.85","172,000,000.00","217,000,000.00","335,000,000.00","774,311,321.18","122,000,000.00","188,131,173.26","311,247,094.99","463,801,668.02","106,944,875.40","270,320,851.67","339,148,237.85","509,700,000.00","142,000,000.00","212,356,944.20","326,282,165.90","450,432,454.10","275,698,456.50","422,698,456.50","463,920,636.70","527,698,456.50","292,000,000.00","1,872,239,997.92","1,872,239,997.92","1,903,403,712.55",,"100,000,000.00","230,000,000.00","230,000,000.00","80,000,000.00","120,000,000.00","230,000,000.00","234,522,000.00",,"20,000,000.00","340,000,000.00","380,000,000.00",,"45,000,000.00","45,000,000.00","221,288,070.47",,"134,198,666.76","134,198,666.76","134,198,666.76","52,628,479.99"
经营活动现金流出小计,"802,873,635.37","1,496,566,234.52","2,196,960,642.38","2,522,523,674.06","431,446,661.30","755,463,752.46","1,101,728,223.46","1,372,439,026.46","276,591,165.21","565,699,864.78","781,882,608.95","1,322,727,938.10","382,151,903.03","931,464,165.19","1,425,907,525.62","1,979,901,961.87","461,873,306.04","905,368,820.66","1,490,878,220.16","2,397,182,633.40","677,995,775.29","1,200,966,202.14","1,828,490,031.40","2,769,512,416.08","611,016,556.16","1,307,069,387.86","1,822,255,440.23","3,034,700,271.31","692,770,310.12","1,328,514,573.00","2,052,442,752.82","4,094,827,801.51","1,058,577,686.13","1,958,563,146.98","3,164,682,577.39","3,850,501,804.32","766,206,665.33","1,704,561,661.57","3,264,728,566.11","3,917,025,767.59","1,010,239,218.42","2,154,439,431.05","3,352,470,730.19","5,004,609,526.06","1,304,217,079.72","2,345,980,766.39","3,603,594,397.87","4,742,532,473.87","1,314,763,126.54"
偿还债务支付的现金,"194,000,000.00","388,412,327.14","661,716,679.40","1,271,462,479.05","167,000,000.00","212,000,000.00","370,000,000.00","764,861,500.00","122,000,000.00","162,000,000.00","314,500,000.00","665,500,000.00","82,000,000.00","136,955,731.82","231,242,556.18","409,000,000.00","192,000,000.00","309,607,957.60","377,304,286.10","568,931,031.74","205,886,237.90","274,228,221.90","332,228,221.90","496,228,221.90","162,000,000.00","349,000,000.00","485,000,000.00","870,000,000.00","72,000,000.00","99,000,000.00","129,000,000.00","299,000,000.00",,"70,000,000.00","260,000,000.00","260,000,000.00",,"20,000,000.00","340,000,000.00","340,000,000.00",,"40,000,000.00","40,000,000.00","40,000,000.00",,"45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00"
